,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,Making fission chips?,1.9766666666666663,0.048710995220481314,300.0,110.0,87.0,103.0
1,2,Next time I'll bring the protection.,1.9728813559322036,0.05301723578078911,295.0,126.0,51.0,118.0
2,3,I think I like the French maid outfit better.,1.919028340080972,0.05040577370700244,247.0,88.0,91.0,68.0
3,4,Your first husband died how?,1.901287553648069,0.05520315342536078,233.0,95.0,66.0,72.0
4,5,"Honey, I'm having an affair.",1.827956989247312,0.066570976877256,186.0,95.0,28.0,63.0
5,6,"I misunderstood the ""well-suited as homemaker"", profile.",1.7701863354037266,0.06549408915827062,161.0,78.0,42.0,41.0
6,7,Is it true I suck all the oxygen out of the room?,1.7532467532467533,0.06269807814936186,154.0,70.0,52.0,32.0
7,8,I specialized in eggs at the NASA Culinary Institute.,1.7328767123287672,0.07028593728283818,146.0,77.0,31.0,38.0
8,9,So...how did your first husband die?,1.7272727272727273,0.06596667570028622,143.0,69.0,44.0,30.0
9,10,Maybe you could just divorce me?,1.7234042553191489,0.06760213705212678,141.0,70.0,40.0,31.0
10,11,I was thinking more along the lines of French maid.,1.68503937007874,0.060927287879863824,127.0,56.0,55.0,16.0
11,12,What would you say to some tang before dinner?,1.6746031746031746,0.07793311342945476,126.0,75.0,17.0,34.0
12,13,Sometimes it's like we're from different planets.,1.6746031746031746,0.06930893808858271,126.0,65.0,37.0,24.0
13,14,"So, hey, I've been meaning to ask you a little more about your late husband. . .",1.6403508771929824,0.07279032099803992,114.0,62.0,31.0,21.0
14,15,And what are you preparing for our last anniversary?,1.6074766355140186,0.07940553393543978,107.0,65.0,19.0,23.0
15,16,Looks like a recipe for disaster.,1.6074766355140186,0.07483245182774415,107.0,61.0,27.0,19.0
16,17,What happened to the French maid outfit?,1.5961538461538465,0.07036556466267438,104.0,56.0,34.0,14.0
17,18,Are you sure it calls for mustard gas?,1.5943396226415094,0.07790876536627389,106.0,64.0,21.0,21.0
18,19,It's like we're not even on the same planet.,1.5922330097087378,0.07735993736659134,103.0,61.0,23.0,19.0
19,20,"Okay, you've made your point. I changed the cat litter.",1.58,0.08187203614806647,100.0,63.0,16.0,21.0
20,21,Why don't you just say you want a Divorce?!!!,1.5784313725490196,0.07430030115980138,102.0,59.0,27.0,16.0
21,22,Can't you just say you have a headache like most other women?,1.5757575757575757,0.0733379841822399,99.0,56.0,29.0,14.0
22,23,You need space. I get it.,1.5757575757575757,0.07743958363635636,99.0,59.0,23.0,17.0
23,24,Were they out of the Sexy French Maid costumes?,1.5578947368421052,0.06645020948989297,95.0,50.0,37.0,8.0
