caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
You should see the couch they have at the urologist's office.,8964,3257,0.00818890936144565,1,2.112896028558679,3462,5844,2245,667
The last place I saw a couch like this also charged by the hour,7317,2423,0.009040418224084943,2,2.060680606806068,2915,3344,1979,667
What do uou mean MY oral fixation?,5179,1628,0.0107046832790352,3,2.0341764819463215,2100,570,1451,667
Are you going to help me or is this just lip service?,4892,1353,0.011137934725283153,4,1.9431725265739983,1908,4876,1631,667
Shouldn’t you be sitting in an ear?,6749,1891,0.009834397502815043,5,1.8971699511038673,2273,5870,2585,667
It just feels like everyone is kissing my ass,4082,1098,0.012484332607840062,6,1.8897599216070553,1436,4901,1548,667
So this is the famous Freudian's lip.,5362,1439,0.010945572993263724,7,1.8800820589332339,1841,3406,2082,667
MY oral fixation?!,5526,1329,0.010317067371650489,8,1.8780311255881288,2194,1449,2003,667
"Oh, and I suppose that sometimes a couch is just a couch.",4807,1102,0.01090583039155347,9,1.8699812773039317,1978,4282,1727,667
Can you make the tongue do that again?,4033,1140,0.013060448356482974,10,1.8571782791966278,1177,3519,1716,667
"No, Doc, I said ""tulips"" would make your office more inviting",5747,1350,0.010296526361122924,11,1.8326083173829824,2085,2440,2312,667
And what couch do you use for anal retentives?,4310,1033,0.012103449150281461,12,1.8132250580046403,1439,399,1838,667
It’s much more comfortable since you injected it with collagen.,5239,1122,0.01062279962319735,13,1.7953807978621874,1923,1716,2194,667
"These lips stay sealed, right?",1070,238,0.023979065489297444,14,1.783177570093458,362,1221,470,667
I'm just glad I don't have an anal fixation.,5696,1267,0.010506341810254982,15,1.757373595505618,1780,2476,2649,667
"The same dream every time--I'm being eaten, while you just take notes.",2007,380,0.016833858127207318,16,1.7453911310413552,736,4296,891,667
I also have a fear of being swallowed.,3435,607,0.012692740530932372,17,1.7240174672489084,1273,2469,1555,667
"Last time I was on a couch like this, I was also paying by the hour.",2288,460,0.01625322522666367,18,1.7189685314685315,725,3342,1103,667
The dreams are now mostly about Mick Jagger,2895,540,0.014116116658308487,19,1.7153713298791018,991,4021,1364,667
I feel as if you are only giving me lip service.,4839,872,0.010830396601700371,20,1.7071709030791486,1678,2462,2289,667
It stopped. Could I trouble you for another quarter?,2895,522,0.01406618929287216,21,1.6949913644214163,968,1417,1405,667
"I ask for help, and all you give me is lip service.",1874,300,0.01700690717359708,22,1.6686232657417288,653,914,921,667
"I think our sessions are helping, but my wife keeps asking how I got lipstick on my collar . . . . and my jacket . . . and my pants.",1879,298,0.0169524030748104,23,1.6657796700372538,655,5539,926,667
Are you sure these lips are sealed?,2383,382,0.015118264037163386,24,1.6617708770457407,813,3621,1188,667
It just seems like everyone's trying to kiss my ass.,3232,544,0.013194598645274475,25,1.6553217821782178,1030,2176,1658,667
The upper lip is a bit stiff.,1992,307,0.016407713385356175,26,1.6490963855421688,679,2628,1006,667
"So what's eating me, doc?",515,88,0.03329161171907047,27,1.6485436893203884,158,2704,270,667
How did I hear about you?  Word of mouth.,1592,249,0.01844052824341161,28,1.6476130653266332,533,1929,810,667
"Quite frankly doctor, I feel like all I get here is lip service.",2925,435,0.013453643066441876,29,1.6348717948717948,987,3948,1503,667
I don’t think I’m the one with the oral ‘fixation here.,2551,372,0.014353647257912987,30,1.6275970207761663,857,776,1322,667
"Well, Dr. Lipz, I guess I should be grateful Dr. Butz wasn't taking new patients.",1815,319,0.017970390088867354,31,1.6253443526170799,497,4808,999,667
"It's crazy, but everything I see reminds me of her.",698,100,0.027385649850764957,32,1.6174785100286533,231,6037,367,667
Something is gnawing at me.,1796,246,0.01687102598352362,33,1.614142538975501,611,5624,939,667
My main problem is that I repeatedly seek advice from people with bad judgment.,1435,235,0.019888907715768997,34,1.6013937282229964,393,1884,807,667
You can be honest with me doc.  I don't want to just lie here and get my ass kissed for an hour.,1486,220,0.0190289666907197,35,1.591520861372813,439,1376,827,667
Me?  You're the one with the oral fixation!,1476,210,0.018894084100972337,36,1.589430894308943,450,3942,816,667
The tongue is a bit unsettling.,1221,174,0.020826140433459518,37,1.5765765765765767,356,4324,691,667
"I feel like all I ever get from you is ""lip service.""",269,37,0.044018536221993976,38,1.5762081784386617,81,4461,151,667
This seems to be more about you than it is about me.,1054,141,0.022055251886636016,39,1.573055028462998,322,827,591,667
"You promised results, but all I'm getting is lip service.",1138,147,0.021039012674904482,40,1.571177504393673,356,691,635,667
"Have you got any other advice besides, ""You can't always get what you want?""",480,72,0.03375674348637495,41,1.5645833333333334,127,3266,281,667
I bet you're  a Stones fan.,417,56,0.03516946050335723,42,1.5635491606714629,123,3805,238,667
Isn't this really more of a love seat than a couch?,842,94,0.023626701822185025,43,1.5617577197149644,285,2921,463,667
Is this a *Freudian* slipcover?,964,119,0.022635120338243733,44,1.5591286307053942,301,1528,544,667
"Sometimes a couch is just a couch, right?",902,103,0.022971060006043795,45,1.5543237250554325,294,1912,505,667
Is this a new couch? Or just a Freudian slipcover ...,871,119,0.024462941225479408,46,1.5510907003444316,242,3754,510,667
You're not fooling anyone doc.  You can put lipstick on a couch but it's still a couch.,771,96,0.025400328665004773,47,1.5473411154345007,230,2525,445,667
I have the recurring dream that I am a harmonica,711,99,0.02722522198860928,48,1.5471167369901546,191,4184,421,667
I’m glad the braces are off,737,101,0.026628809634805316,49,1.5468113975576663,201,4183,435,667
"I'm OK with the sofa, but the tongue pillow is creeping me out.",799,83,0.021625149334806176,50,1.544430538172716,247,678,469,667
"I don't get it, doc. Suddenly I'm having these nightmares about the Rolling Stones.",795,102,0.02521246096290162,51,1.5433962264150944,228,3843,465,667
How’s your wife’s interior design business doing?,742,92,0.025881066848433124,52,1.5404312668463611,217,2802,433,667
"The couch is fine, but the nostrils on the ceiling are starting to creep me out.""",725,95,0.026559974273283746,53,1.536551724137931,199,5576,431,667
"I'm sorry, it's on the tip of my tongue.",681,81,0.02676090444562075,54,1.5301027900146842,199,1899,401,667
