caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
"Yes, yes, I mythed you too.",6337,2564,0.010419118142968224,1,2.108253116616696,1892,7,1881,669
"Sorry Puff, but the magic is gone.",10666,3617,0.007441244535511997,2,2.079411213200825,4272,4124,2777,669
Give me a minute while I slip into something a little less flammable.,10030,3263,0.007593227843064328,3,2.0641076769690927,4133,2817,2634,669
I’m sorry. I’ve been burned too many times.,8542,2846,0.008490256199424498,4,2.0470615780847576,3248,3285,2448,669
"Well, if you must know, I'm in the middle of a one knight stand""",9213,3166,0.008325707377241896,5,2.0429827417779225,3265,1719,2782,669
I'll be honest with you. It's your breath.,9081,2864,0.008175774311836071,6,2.022024006166722,3549,3574,2668,669
"...look, I know that cough was an accident, but they were my parents..",9091,3044,0.008479783176912115,7,2.014189858101419,3127,4029,2920,669
Well you don't look anything like your picture either!,7840,2275,0.008938337607117913,8,1.9496173469387754,2890,717,2675,669
"No... I said slay the knight, not stay the night!",7058,2114,0.009552825619742833,9,1.9485689997166336,2458,1401,2486,669
"Look, damsels say all sorts of things in distress.",7072,1895,0.00915281061563154,10,1.9350961538461537,2813,3813,2364,669
"I told you, Puff, the magic's gone.",7834,1950,0.00877022169730739,11,1.8741383712024509,2934,3610,2950,669
Honey! Your mother's here!,7200,2028,0.009767559881284582,12,1.8533333333333333,2084,2905,3088,669
"Well, if it isn’t my old flame.",6534,1510,0.009465650728702849,13,1.8529231711049894,2548,3320,2476,669
"If Mother asks,you're a Jewish doctor under a spell.",5972,1359,0.010221005055308914,14,1.7789685197588747,1927,3113,2686,669
"Oh sure. Now that Game of Thrones is over and you're out of work,
you come crawling back.",5319,1076,0.010407406885716518,15,1.7742056777589772,1960,1131,2283,669
"Ever since I kissed that frog, it just never ends",3948,775,0.012127220352783607,16,1.749240121580547,1408,3617,1765,669
"I'm sorry, but it's over between us, you've burned too many bridges.",5849,1078,0.009743092186129057,17,1.7467943238160368,2207,332,2564,669
Oh good. You’re here. The pilot light just went out.,5317,949,0.010121158701025496,18,1.7370697761895806,2010,40,2358,669
Come around to the serpent's entrance.,5048,1035,0.01090718437878508,19,1.73553882725832,1636,2798,2377,669
I suppose Tinder means something different to you.,2021,391,0.01707609547615147,20,1.7154873824839187,663,3272,967,669
"It’s not a sneeze when you burn a village, Carl.",3567,580,0.012242623798159526,21,1.682085786375105,1264,3051,1723,669
"Ahh, just in time.  We're making Creme Brulee.",4036,669,0.011643672402235801,22,1.681615460852329,1411,2254,1956,669
"When I said ""Toast the King!"" I meant something quite different.",3345,581,0.012927823387679059,23,1.6795216741405081,1104,3632,1660,669
I hope that's your tail?,4559,883,0.011511230073917569,24,1.6696644000877385,1280,1572,2396,669
"No, I do not want to frolic in the autumn mist.",3925,630,0.01178006258041228,25,1.6555414012738854,1310,3313,1985,669
"Sorry,I don't date guys who smoke.",4243,621,0.011004285774382686,26,1.6551967947207165,1531,1359,2091,669
"Just so you know, Dad has terrible gas.Try not to set him off.",3555,614,0.01263535876182107,27,1.6542897327707455,1093,2060,1848,669
You seem sweet but I've been burned by guys like you before.,3290,431,0.012215417396509068,28,1.6425531914893616,1251,1768,1608,669
"No, I quite clearly said I was a drag queen.",3103,567,0.013741226016982067,29,1.6416371253625524,847,1083,1689,669
She refuses to leave the castle until her eyebrows grow back.,3462,483,0.01205754667550745,30,1.6406701328711728,1245,1695,1734,669
"No, the dragon lady is one moat over.",1999,291,0.016176496253165838,31,1.6353176588294147,688,1675,1020,669
Looks like we both lied on our dating profile.,2829,377,0.013273379452863672,32,1.6352067868504772,1043,3907,1409,669
"Sorry, Puff. The magic is gone.",2824,437,0.013878890571667772,33,1.6253541076487252,892,1694,1495,669
"No, thanks. I've been burned too many times before.",529,71,0.031000484433783542,34,1.6049149338374291,178,3270,280,669
Just five more minutes; she wants to look asbestos she can.,1627,280,0.018938788572508813,35,1.6047940995697603,424,2017,923,669
"Hold on darling, Let me turn off the smoke detectors.",2781,344,0.013155990347843469,36,1.604099244875944,987,63,1450,669
Wait here while I slip into something a little more flame retardant.,1993,213,0.015102090442215076,37,1.597089814350226,764,1069,1016,669
"Eat Trump first, then we'll talk about a date!!!",2468,431,0.015427541136578639,38,1.5850891410048622,578,2369,1459,669
"Two puny pansies won’t get me to lift the spell, Gregory.",535,80,0.03188956544385468,39,1.577570093457944,149,3008,306,669
"Is that a tail, or are you just happy to see me?",2164,318,0.015700003594385944,40,1.5720887245841035,598,3736,1248,669
The gate isn’t the only thing you’re not going to fit into,2110,325,0.016086513471500277,41,1.5720379146919432,552,3314,1233,669
I've found a new flame.,1897,229,0.016015745846766977,42,1.5714285714285714,626,1378,1042,669
Are you done fuming?,1039,126,0.02167530242271754,43,1.5697786333012511,340,4064,573,669
Do you think you can control what comes out of your mouth this time?,1495,177,0.017995563319128872,44,1.554515050167224,475,3473,843,669
Obviously you’re much hotter than I even imagined.,1361,161,0.018751333963854026,45,1.5422483468038206,413,3409,787,669
This is White Castle.  You want the White House.,1229,185,0.02115836690059648,46,1.5362082994304311,289,3408,755,669
My old flame!,618,70,0.027757415725878348,47,1.5339805825242718,190,2745,358,669
Hold on while I go change into something more flame resistant.,1173,123,0.019782119471528047,48,1.5328218243819267,379,2963,671,669
"I only like you as a friend, weapon, and means of travel.",1022,122,0.0218610690140498,49,1.528375733855186,296,1245,604,669
"Look I'm not going to tell you again, the restraining order says you have to stay in a land Far Far Away.",1058,105,0.020582513059406483,50,1.5264650283553876,347,3015,606,669
Of course we're voting for you!  Anyone but Trump!,1099,163,0.02230056062172729,51,1.524112829845314,250,1103,686,669
Breathe a word and I'm toast.,997,117,0.022048568402228103,52,1.5225677031093279,287,1889,593,669
"Sorry, but the Princess only dates toads.",628,79,0.028270040361028325,53,1.5222929936305734,170,1868,379,669
Mom!  Someone from the Trump 2020 campaign is here!,964,133,0.02336496959924806,54,1.5145228215767634,230,2951,601,669
"I loved your s’mores, but last night was dark, and I was drunk.",888,91,0.02264647427937634,55,1.5067567567567568,268,174,529,669
You kiss one frog and all the weirdos come out.,785,89,0.024659452226871117,56,1.5031847133757963,217,1134,479,669
Every time I say yes to a profile without a photo I get burned.,831,91,0.023309324814022255,57,1.5018050541516246,230,2510,510,669
"I know your profile says,‘Together, we can set the world on fire,’ but this is not what I was expecting...",810,85,0.02384216277210164,58,1.4987654320987653,234,4044,491,669
It's not that you're a dragon. I'm just gay.,758,86,0.025099832066407972,59,1.4986807387862797,206,1037,466,669
I have to be honest—it’s your breath.,767,72,0.02390529165339884,60,1.4980443285528031,238,2173,457,669
Who shows up naked on the 1st date?!,798,87,0.02423325668381383,61,1.4974937343358397,223,1826,488,669
