,target_id,mean,precision,count,score,caption,contest
0,3875,1.9661845589733142,0.011398565453339239,4909,1.9661845589733142,"He did my summer cave in Lascaux, too.",590
1,2916,1.9631928097581852,0.01158008351803897,4673,1.9631928097581852,"Well, he can kiss his security deposit goodbye.",590
2,5729,1.9435005117707267,0.011405102584496563,4885,1.9435005117707267,"Sure, drawing it is the easy part, it's the caption that's tough.",590
3,3381,1.9411764705882353,0.012979334593823085,3604,1.9411764705882353,It will be worth even more when he's extinct.,590
4,2329,1.921576354679803,0.010978745743508501,5075,1.921576354679803,"The way he tells it, we come out looking like a couple of Neanderthals.",590
5,5769,1.9119365609348915,0.015810361149989495,2396,1.9119365609348915,"We're totally taking credit for this later, right?",590
6,5403,1.9086503948312994,0.010711357815230775,5572,1.9086503948312994,"No one will believe this, not in a million years.",590
7,4183,1.8990501435829468,0.011662603608140002,4527,1.8990501435829468,YOU tell him not to write on the walls.,590
8,218,1.8988740174208625,0.011856370495400255,4707,1.8988740174208625,Will the day ever come when you can just have a meal without posting it?,590
9,3399,1.8969072164948453,0.020961358534959274,1455,1.8969072164948453,Nobody would believe that in a million years.,590
10,4290,1.8962541314726404,0.010553001450908898,5446,1.8962541314726404,I get he's an artist. It's the 'in residence' part I'm not comfortable with.,590
11,3963,1.882757226601981,0.011403863787698715,4947,1.882757226601981,You distract him with gentle criticism about his use of perspective and meager color palette while I club him from behind.,590
12,2392,1.8616182971362676,0.011530297968187286,5203,1.8616182971362676,It's a New Yorker cartoon. Just laugh and act like you get it.,590
13,4792,1.8592375366568914,0.015766117961444923,2387,1.8592375366568914,"If that's a menu, we're in trouble.",590
14,1082,1.8404255319148937,0.013411163578253815,3290,1.8404255319148937,Face it. You are that hairy.,590
15,5241,1.8368421052631578,0.0122041202562496,4180,1.8368421052631578,They're not going to believe this in a million years!,590
16,234,1.835518474374255,0.011755947371777035,4195,1.835518474374255,"For our sake, I hope he's not a starving artist.",590
17,2526,1.833711949114039,0.016176728406533076,2201,1.833711949114039,"I don't know, it seems primitive to me.",590
18,1584,1.832824760244115,0.011309500687257749,4588,1.832824760244115,If it's a grocery list we're in trouble,590
19,1699,1.8177387914230019,0.012285844908288738,4104,1.8177387914230019,Still want to brag about your handprint?,590
20,45,1.8161820480404551,0.012440814004661686,3955,1.8161820480404551,"They go extinct, we take the credit, no one's the wiser.",590
21,5025,1.8139927623642944,0.0120945171895317,4145,1.8139927623642944,"Let's see--the specials today are bison, fish, and...uh-oh.",590
22,4241,1.8120048019207684,0.011979318581206617,4165,1.8120048019207684,You go first; I'm the gatherer.,590
23,3302,1.811023622047244,0.016234130792523036,2159,1.811023622047244,I prefer his Paleolithic period.,590
24,1529,1.8103744417725867,0.014283851331987524,2911,1.8103744417725867,"As long as they don't find out he invented the wheel, we're fine.",590
25,1326,1.8032624814631735,0.012263618320921115,4046,1.8032624814631735,Why does he have to post everything he does to his wall?,590
26,3424,1.8001684565171614,0.01117404761510857,4749,1.8001684565171614,"Sure he can draw, but can he do captions?",590
