target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
2528,2.1300832155754437,0.00645940571590061,12738,1,"Should I check, “exceeded expectations?”",4321,2664,5753,691
2611,2.0512935278847015,0.007213905494717194,11171,2,Let’s just give him the damn cheese.,3548,2978,4645,691
3080,2.0443999636065873,0.007384215899808461,10991,3,"Hmmmmm, we didn’t count on his thinking above the box.",3548,3060,4383,691
754,2.037775246772969,0.0076235491933803485,10536,4,'What's more impressive is he's already filed the patent.',3432,3034,4070,691
294,2.0264477884176926,0.007511603329994258,10965,5,"Oddly, this one got the placebo.",3557,3278,4130,691
3568,1.9951066744959876,0.007849104511767754,10218,6,"He doesn't just find the cheese, he offers same-day delivery.",3191,3241,3786,691
3619,1.97329124681316,0.008903744860449769,8237,7,He also submitted a resume for your job.,2582,2805,2850,691
3251,1.971425613417538,0.007995824719540601,9659,8,It appears that his 'fight or flight' response has evolved.,2848,3124,3687,691
1224,1.9707443365695794,0.00868951891666781,7725,9,Maybe we should start with a smaller dose.,2143,2369,3213,691
289,1.957142857142857,0.008480609846295525,8680,10,I hurt his feelings last week when I told him this wasn't rocket science.,2531,2903,3246,691
2953,1.9509678915034194,0.00841552802485104,8627,11,We're going to need another grant,2434,2857,3336,691
1627,1.9368666118871543,0.009543827429356097,7302,12,Rat maze navigation trial 14: Animal failed to follow simple instructions.,2212,2673,2417,691
2761,1.9225798276735935,0.008720318764473328,7892,13,Do you suppose they’ve been toying with us all these years?,2086,2697,3109,691
2394,1.9045448790986201,0.008894061698324261,7899,14,I'll bet HE could build a better mousetrap.,2164,2943,2792,691
3013,1.8979836294669594,0.01123943578891944,5009,15,"He calls it a ""Rat Pack""",1355,1866,1788,691
3413,1.8887719825642568,0.00998882647250163,6653,16,She’s smart. Looks like we’ll need the glass ceiling.,1879,2619,2155,691
2152,1.875036840554082,0.009493881995964461,6786,17,"Yes, that's cool.  But it's not statistically significant.",1704,2552,2530,691
2620,1.8748176247446746,0.009909692453781068,6854,18,"He flies and poops everywhere. Essentially, we've created a pigeon.",1931,2789,2134,691
1424,1.8613059902860227,0.00892491089365936,7412,19,He also left us a tiny note with suggested revisions to our experimental design.,1745,2773,2894,691
2269,1.8565567542926606,0.009449419850071267,6581,20,Now he's just showing off. He doesn't even like Swiss.,1530,2476,2575,691
3114,1.849647131021786,0.009991608084624227,6518,21,"No, I said I'd marry you when pigs fly.",1704,2684,2130,691
3208,1.8425196850393701,0.00901564295579855,6477,22,I'm going with 'Above Average'.,1275,2295,2907,691
3367,1.839430894308943,0.010026719805813317,5904,23,It appears that someone has been using old copies of Popular Mechanics to line the cages.,1354,2302,2248,691
3218,1.836326109391125,0.011154698378495176,4845,24,Should we call the Pentagon or Disney?,1133,1929,1783,691
2832,1.8157461809635722,0.0129713143979887,4255,25,Meanwhile the guy with the MAGA hat in the human-size maze is still bumping into the first wall.,1203,1987,1065,691
1873,1.8148905706688485,0.011132135630680356,4889,26,...I think we should probably go check on the dolphins.,1112,2017,1760,691
2126,1.8063307735530998,0.010516140053220751,5339,27,"Actually, the really smart ones just stay in their cages and use drones to get the cheese.",1159,2193,1987,691
2924,1.7966250273942581,0.011500623095155671,4563,28,It's just a pilot study.,1007,1935,1621,691
1418,1.7831745293980943,0.011444802289588567,4303,29,"The ""Failed to navigate the maze"" checkbox doesn't seem adequate.",847,1780,1676,691
3514,1.7802929427430094,0.01393999131124066,3004,30,He got his own funding.,619,1279,1106,691
2603,1.778777308610244,0.010259557193058835,5447,31,Is this the batch we got from MIT?,1092,2297,2058,691
2475,1.7763990883768042,0.01189398368474589,3949,32,...I’m more impressed that he thought to make a helmet,760,1643,1546,691
1559,1.7692307692307692,0.011639717338857623,4680,33,We call him Elon Mousk.,1068,2148,1464,691
1901,1.7682615047479913,0.010608252701717575,5476,34,"What's really impressive, his degree is Art History.",1225,2511,1740,691
2161,1.7649504317236968,0.014475442289874046,3127,35,"Unfortunately, the drug is supposed to treat erectile disfunction.",743,1478,906,691
441,1.75157176216993,0.010004568043024907,5567,36,"Well, he's certainly thinking outside the box.",1031,2414,2122,691
295,1.736078886310905,0.013272924499512484,3448,37,He had helicopter parents.,712,1622,1114,691
525,1.7277284119389382,0.011680635089641383,4389,38,I'm not worried. The cats are developing ground to air missiles.,879,2074,1436,691
3081,1.7177493138151876,0.011496367290204897,4372,39,"Interesting, we didn't see these results with Kraft Singles.",820,2054,1498,691
635,1.7151230949589684,0.015384586018742362,2559,40,"if he won't run the maze, how will we judge his intelligence?",514,1243,802,691
1728,1.7143942271173567,0.014619821338147907,2633,41,That explains his expense report.,472,1224,937,691
2234,1.7035015916325602,0.011373202777151125,4398,42,Interesting. Most in the control group simply hailed an Uber.,792,2096,1510,691
2456,1.7026356589147287,0.013273330940693943,3225,43,"That, and he filed a flight plan.",579,1538,1108,691
2942,1.6949270326615706,0.013478130634497609,2878,44,This may skew our findings.,447,1325,1106,691
3561,1.6946246524559778,0.01617445439747485,2158,45,I've already got tenure. You write this up.,380,1039,739,691
3143,1.6712650425594364,0.013566681063953858,3407,46,"Did he just say “fuck your cheese, I’m out”?",692,1812,903,691
3487,1.6571774682010902,0.012399837088629807,3302,47,"Ok, not bad, but let’s see if he can stick the landing.",466,1598,1238,691
3441,1.6467136150234742,0.015662208188170743,2556,48,That's amazing.  Let's dissect him.,509,1412,635,691
2658,1.6458859870822802,0.01174067085459732,3561,49,I think the engineering department is screwing with us again.,513,1805,1243,691
3522,1.6443973135383527,0.014009741401091614,2829,50,Apparently you can win the rat race.,461,1467,901,691
3235,1.6432344575375863,0.014339018532413093,2461,51,Even stranger is that he got the placebo.,340,1218,903,691
3377,1.6421334922526818,0.012135607492898905,3356,52,"Okay, we have to remove their Internet access.",472,1692,1192,691
485,1.6398481973434536,0.013973527545811281,2635,53,"Once we switched to the smoked Gouda, they really started getting creative.",374,1323,938,691
2163,1.6387184730743012,0.013554564227168766,2934,54,"If he gets the Nobel, he has to share it with us, right?",452,1512,970,691
892,1.6372492836676218,0.017680957412279857,1745,55,How can we determine his intelligence if he keeps cheating on the test?,274,907,564,691
2687,1.6264478764478765,0.015870914001535584,2072,56,"Well, there goes our bell curve.",298,1072,702,691
3167,1.615,0.017581668632981058,1600,57,I don't think 'Meets Expectations' quite covers it.,206,822,572,691
343,1.6131221719457014,0.016624189151094784,1768,58,I think we'll call this one a 'statistical outlier.',222,906,640,691
2120,1.6088709677419355,0.013578735465134962,2728,59,"Well, that's going to skew the results.",361,1428,939,691
3351,1.606530160486995,0.01672843115848126,1807,60,Always the short cut with this one.,241,952,614,691
1201,1.5929411764705883,0.015744822607387094,2125,61,By all accounts he excels at reaching the cheese but continually fails to pair the suitable wine.,327,1208,590,691
540,1.5837837837837838,0.016913476622832362,1665,62,I upped the dose a bit.,194,887,584,691
2148,1.5797014925373134,0.017756934071663667,1675,63,I'll have what he had.,238,942,495,691
1803,1.5791829882484612,0.017608197633478397,1787,64,"The jet pack's one thing, but does he have to sing, 'Here I come to save the day!' every time?",277,1029,481,691
3135,1.578119145747471,0.013732976855946674,2669,65,"Call it cheating if you like, but I say he hit it out of the park.",346,1472,851,691
