,target_id,mean,precision,count,score,caption,contest
0,67,1.6599496221662469,0.04043918997203395,397,1.6599496221662469,"Yes, we all had the potato salad.  Why?",636
1,2738,1.6437994722955145,0.04066575837795279,379,1.6437994722955145,So all they told you was ‘the guy in the overalls?’,636
2,802,1.6352357320099256,0.03843952979350033,403,1.6352357320099256,Whaddaya mean this is a “working lunch” for you?,636
3,701,1.6276276276276276,0.04356505954132252,333,1.6276276276276276,Don't take it personally. We defy death pretty much every day.,636
4,796,1.6256038647342994,0.03846432463534284,414,1.6256038647342994,I assume this is one of your easier assignments.,636
5,28,1.5859154929577466,0.041085143284225696,355,1.5859154929577466,"In that case, I'm gonna eat dessert first.",636
6,1140,1.5859154929577466,0.03785965983892606,355,1.5859154929577466,"581 days without an accident, and then you show up.",636
7,1897,1.5837837837837838,0.03976628258544008,370,1.5837837837837838,Guess I'll go ahead and eat my dessert first.,636
8,447,1.5831202046035806,0.03737822322664602,391,1.5831202046035806,"If it helps you decide, the guy on the end is also a heavy smoker.",636
9,1740,1.5810810810810811,0.03828020905621583,370,1.5810810810810811,I knew a Jim Reaper back in Yonkers. Any relation?,636
10,2154,1.5800524934383202,0.03797691613791357,381,1.5800524934383202,"Yes, I do realize the gravity of the situation.",636
11,2432,1.577720207253886,0.0390114362620079,386,1.577720207253886,Nope.  Nobody here by that name.,636
12,23,1.5771428571428572,0.04140562832460985,350,1.5771428571428572,We're unionized.  You can't touch us.,636
13,803,1.5746268656716418,0.0367962067601627,402,1.5746268656716418,Well of course we understand the gravity of our situation.,636
14,2668,1.5682926829268293,0.03692095671853479,410,1.5682926829268293,Any chance this is just a near-death experience?,636
15,375,1.5673352435530086,0.0397257441841429,349,1.5673352435530086,"Sure, we flirt with you. But we don’t really want you to show up at our worksite.",636
16,2516,1.5670103092783505,0.03821255821675292,388,1.5670103092783505,I'm gonna eat my dessert first today.,636
17,2005,1.563157894736842,0.038320182689765475,380,1.563157894736842,"If I were afraid of you, would I be up here?",636
18,845,1.5630026809651474,0.03888169779768918,373,1.5630026809651474,"I take it, one of us is not working a full shift",636
19,2112,1.5605263157894738,0.03922664911702451,380,1.5605263157894738,What do you mean you're here for the earthquake?,636
20,1815,1.559556786703601,0.039128070714846856,361,1.559556786703601,"So, the boys were wondering if it's business or pleasure.",636
21,601,1.5569620253164558,0.03789320651662608,395,1.5569620253164558,"So what does a ""workforce redundancy consultant"" actually do, anyway?",636
22,482,1.5568862275449102,0.04287118137832724,334,1.5568862275449102,"Yes, he was flirting with you. We all flirt with you every day.",636
23,2409,1.5552407932011332,0.03963245424813329,353,1.5552407932011332,The joke's on you.  We don't have graveyard shift up here.,636
24,1180,1.5544303797468355,0.03721836751725217,395,1.5544303797468355,The skeleton crew comes on at midnight,636
25,1945,1.553191489361702,0.03830969084783244,376,1.553191489361702,"You know as well as I do, we can't discuss termination without my union rep present.",636
26,683,1.5523560209424083,0.03784511071937424,382,1.5523560209424083,"Funny, I always thought I'd meet you at the bottom",636
27,19,1.5390835579514826,0.03702565156513991,371,1.5390835579514826,"I always assumed a fall, but you’re telling me a chicken bone?",636
28,752,1.5386533665835411,0.03783832195791382,401,1.5386533665835411,I hope this isn't a working lunch.,636
29,108,1.5376344086021505,0.03905169537975935,372,1.5376344086021505,"So, I guess I should eat dessert first today?",636
30,187,1.5352480417754568,0.0381801862737477,383,1.5352480417754568,What do you mean by the 'company is downsizing'?,636
31,2184,1.5333333333333334,0.036585771346205255,390,1.5333333333333334,"Honestly, we didn't think much of it until you showed up.",636
32,2665,1.5333333333333334,0.03890325595690265,360,1.5333333333333334,This is the day shift. You want the graveyard one.,636
33,556,1.5319693094629157,0.03757959909525337,391,1.5319693094629157,Aren't you supposed to be on the graveyard shift?,636
34,824,1.5236907730673317,0.03583915105688097,401,1.5236907730673317,‘Dying for a ham sandwich’ is a figure of speech.,636
35,2250,1.5219638242894056,0.03645863160325688,387,1.5219638242894056,"Excuse me, you’re sitting in Joe's spot...Where’s Joe?",636
36,2737,1.5218446601941749,0.035115532786343384,412,1.5218446601941749,Let me guess...you're with HR?,636
37,522,1.5196629213483146,0.039467731731156606,356,1.5196629213483146,Do I have time for lunch?,636
38,1469,1.5186170212765957,0.036307364086187496,376,1.5186170212765957,"Reaper"" ... that an Irish name?",636
39,325,1.5182481751824817,0.03585333494289472,411,1.5182481751824817,Are you with HR?,636
40,2191,1.5163934426229508,0.03824521674822929,366,1.5163934426229508,The Saudi consulate?  That's over on Second Avenue.,636
41,583,1.5162241887905605,0.04014478332869102,339,1.5162241887905605,"Seriously, YOU'RE afraid of heights",636
42,2281,1.5160427807486632,0.03704119562845376,374,1.5160427807486632,Look down.  You just missed him.,636
43,2337,1.5153846153846153,0.03570506001179015,390,1.5153846153846153,So it's not the fall that kills you?,636
44,1814,1.5149863760217983,0.03777467610123335,367,1.5149863760217983,You must be from corporate.,636
45,12,1.5142118863049097,0.03737513605923137,387,1.5142118863049097,"So, just hypothetically, what happens if you fall?",636
46,123,1.5137844611528821,0.035988347815253716,399,1.5137844611528821,Just killing time?,636
47,2742,1.5137362637362637,0.037813595449217356,364,1.5137362637362637,I guess for you we're the low-hanging fruit.,636
