caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
Did you see the rock he gave her.,11024,4183,0.007285985437140733,1,2.150943396226415,4322,3024,2519,662
She's lucky. All the men I date are gatherers.,10209,3410,0.00743152474043165,2,2.0952101087275934,4361,1332,2438,662
They met at the opera,10427,3369,0.00721552236749461,3,2.0944662894408745,4674,2772,2384,662
Now I know why she calls him Hun.,9392,2901,0.008007043352119825,4,2.01543867120954,3735,3241,2756,662
I hear that they met on a Viking cruise.,9180,2718,0.008316930338927515,5,1.9552287581699346,3333,3103,3129,662
It's progress. Her first husband was such a Neanderthal.,9153,2493,0.008029162914267461,6,1.9524745984922975,3732,4487,2928,662
"So, is this your first Minnesota wedding?",8240,2448,0.008941920235682238,7,1.9305825242718446,2772,3794,3020,662
“It’s about time they settled down and razed a village.”,7619,2082,0.009074194402356971,8,1.9114056962856019,2780,161,2757,662
They met clubbing.,8973,2383,0.008261473899901617,9,1.9108436420372228,3407,755,3183,662
They're registered at Blood Bath and Beyond.,7898,2202,0.009172973411571464,10,1.8783236262344898,2533,15,3163,662
...of course he 'takes' that woman. He's a viking. That's what they do.,8400,2132,0.008555951921129864,11,1.877857142857143,3110,3740,3158,662
Who knew there was a black rabbi in Norway?,6643,1941,0.010241202279366058,12,1.8711425560740629,1905,211,2797,662
I love that no one wears the pants in their relationship.,5073,1147,0.010679403107456686,13,1.8517642420658387,2027,4446,1899,662
Kind of encouraging people can still find love in their middle ages.,5945,1342,0.00988758539159006,14,1.8469301934398654,2351,785,2252,662
Don’t even think of objecting.,5594,1283,0.010295627042873508,15,1.8403646764390418,2135,2936,2176,662
He’s made a fortune in hostile takeovers.,6876,1646,0.009446855512465602,16,1.8394415357766143,2480,2007,2750,662
I’m leaving before she tosses the sword.,4979,1170,0.01104619312540326,17,1.835509138381201,1820,3628,1989,662
They met on Ancestry.com.,4909,1164,0.011208555783628631,18,1.8280708902016705,1737,121,2008,662
She did describe him as horny.,4655,974,0.011308377427742006,19,1.7707841031149303,1640,2234,2041,662
It's a mixed marriage: he's a plunderer and she's a pillager.,4514,853,0.011108621274716946,20,1.7665042091271599,1754,4394,1907,662
I give it two harvests.,6154,1173,0.009550538468300169,21,1.7645433864153397,2359,1231,2622,662
Tonight we’re gonna party like it’s 999.,5594,1147,0.010279728637448252,22,1.7627815516624956,1973,4778,2474,662
Doesn't she look ravaging!,4929,914,0.010652902191435354,23,1.7482247920470684,1860,4304,2155,662
Let's hope tonight's the annual bath.,6958,1413,0.00930797679102643,24,1.7311008910606496,2261,1775,3284,662
I could have done without the reading from Beowulf.,2048,397,0.016895815154045712,25,1.73095703125,703,3999,948,662
"So I said to her, ""Marge, you're never going to meet a real man online.  Why don't you try one of those Viking Cruises?""",5507,996,0.010081214594179242,26,1.7283457417831851,2019,2360,2492,662
I shaved my legs for this?,4906,897,0.010768773368936798,27,1.716469629025683,1721,2011,2288,662
Her last husband’s funeral boat isn’t even cold yet.,4517,846,0.011339408659218378,28,1.709541731237547,1513,376,2158,662
Suddenly these bridesmaids’ dresses don’t seem so bad.,4394,657,0.010732973366697096,29,1.707328174783796,1795,25,1943,662
I guess this means that the reception dinner meal is all paleo.,3851,657,0.011965088919722642,30,1.700077901843677,1382,335,1813,662
"The invitation said nine thirty, but I thought A.M., not A.D.",3716,669,0.012398158681623502,31,1.6975242195909581,1255,1014,1793,662
If there is anyone who has a reason to object to this union my advice is to keep your mouth shut.,5054,879,0.01052020826690668,32,1.6964780371982588,1762,2574,2413,662
They met on Plundr.,3330,614,0.013203073295531356,33,1.696096096096096,1090,4592,1626,662
They plan to invade England for their honeymoon.,3973,674,0.011792517181965898,34,1.6921721620941355,1402,1510,1897,662
Now he wants to be called Erik the Wed.,3415,598,0.012867470527972748,35,1.68696925329429,1150,927,1667,662
They're registered at Sacks.,3178,549,0.013288805366012823,36,1.6856513530522341,1081,3711,1549,662
Did you see the size of her rock?,2676,463,0.014534004046521033,37,1.6760089686098654,883,1840,1330,662
The pre-nup is set in stone.,2838,481,0.014042128930518769,38,1.6719520789288231,945,1047,1412,662
"Blind date, parking lot, Vikings vs Raiders.",3155,537,0.013342660677049676,39,1.6700475435816164,1040,1858,1578,662
"When she said she was marrying Norman, I assumed that was the guy's name.",2955,459,0.013477645699311687,40,1.655160744500846,1018,2220,1478,662
"Wow, that's quite a rock he got her.",687,104,0.027774158468746504,41,1.653566229985444,241,1851,342,662
A black minister marrying a Viking couple under a chuppah. Now that's diversity,2548,415,0.014747844549589457,42,1.6475667189952905,820,3731,1313,662
It's always the wife who converts.,2992,466,0.013439842646298047,43,1.6457219251336899,1000,993,1526,662
"I hear they met at the opera.""",2413,371,0.014937255727457988,44,1.6390385412349773,800,4518,1243,662
I heard she has a Hun in the oven.,2174,350,0.016020064857523678,45,1.6195952161913523,647,4591,1177,662
"It's her first marriage, and his first consensual one.",1559,224,0.01833854428607503,46,1.6157793457344451,512,478,823,662
Are you as sick of Game of Thrones as me?,2223,369,0.015997724244665334,47,1.6153846153846154,630,1433,1224,662
The third usher objected to the marriage.,533,89,0.03276352265219474,48,1.6135084427767354,149,2520,295,662
She met him clubbing,1141,153,0.021065773435689168,49,1.6108676599474145,391,4390,597,662
There's no way this is staying in Vegas.,2087,331,0.016325098870639217,50,1.6061332055582176,603,4792,1153,662
They go way back.,1372,200,0.019671432582759215,51,1.6049562682215743,430,2561,743,662
She's from Green Bay but she was always a Vikings fan.,453,67,0.034397817491474685,52,1.6048565121412803,140,3076,246,662
So glad we got to pick the dresses.,2386,297,0.014320176604474703,53,1.5993294216261527,836,2444,1253,662
I hear they registered at Blood Bath and Beyond.,1213,203,0.02178737767292043,54,1.5968672712283594,318,1792,693,662
I teared up when they exchanged weapons.,1179,170,0.021193434664282793,55,1.5962680237489397,363,1983,646,662
These Unitarian weddings are always interesting.,1867,264,0.01676183894206121,56,1.5923942153186932,578,1771,1025,662
"If anyone sees any reason why these two should not be wed, speak now and rest in peace.",1064,152,0.0222814956603133,57,1.5892857142857142,323,51,589,662
"I""m surprised she went with the sleeveless bearskin",2049,257,0.01553240439942986,58,1.5822352367008297,679,4535,1113,662
They met at a rally for the President,1643,285,0.018964042356864816,59,1.5800365185636032,383,3753,975,662
I hear he has a long ship.,1800,255,0.017117289474910348,60,1.5788888888888888,532,1953,1013,662
It's the same dress her mother wore.,1488,207,0.018753306929174235,61,1.5725806451612903,438,1026,843,662
"And still, somehow, our dresses are worse.",1554,227,0.018608311893556977,62,1.5662805662805663,426,2051,901,662
We’re not losing a hunter. We’re gaining a gatherer.,1194,142,0.02014230291968009,63,1.5619765494137354,387,88,665,662
"They met on a Viking cruise, I assume.""",537,60,0.029612635441903595,64,1.558659217877095,180,1443,297,662
I think the've taken this paleo thing a little too far.,1578,213,0.018102452038769326,65,1.556400506970849,452,3440,913,662
Remember to go for the handle when you catch the sword.,477,58,0.03209520715259121,66,1.5534591194968554,149,333,271,662
"When she said she was marrying a Viking, I thought she meant a football player.",1394,182,0.019103690853499094,67,1.552367288378766,406,1263,806,662
I wouldn't object if I were you.,1223,137,0.019639621537660558,68,1.5519215044971382,401,227,685,662
I hear the entire banquet is forest to table.,1375,174,0.019085001322874547,69,1.5512727272727274,410,1175,791,662
The matching fanny packs is a nice touch.,993,114,0.021937742012536777,70,1.5468277945619335,315,4470,564,662
"No, I like the outfits. I did think the Goat Sacrifice was a bit much, though.",614,75,0.028336709933623132,71,1.5456026058631922,185,2985,354,662
"I told her marriage is a barbaric relic of the Middle Ages, and she was like, that's the perfect theme!""",1227,159,0.020338143624751812,72,1.5452322738386308,351,26,717,662
They’ve been insufferable over their viking heritage ever since they had their DNA tested.,1161,151,0.020937436539569833,73,1.5400516795865633,325,2576,685,662
Don't ask me. She an assistant manager at Starbucks and he's a CPA.,1036,131,0.02201339874121743,74,1.5366795366795367,294,4651,611,662
When Sue said she was marrying a Minnesota Viking I thought she meant a football player.,829,109,0.024861586176228703,75,1.53437876960193,225,225,495,662
"They hired a tribute band for the reception, The Pillage Veople.",1055,152,0.02257356255770144,76,1.5327014218009478,258,4567,645,662
"After what happened to the third groomsman, I'll bet everyone else holds their peace.",841,104,0.02430597070459464,77,1.5326991676575505,240,2620,497,662
At least he's better than that Neanderthal she dated in college.,607,63,0.027450806882292133,78,1.5304777594728172,196,1974,348,662
"When they said they were having a traditional Scandinavian wedding, I thought that meant there would be a Lutheran minister.",945,115,0.022840565088011255,79,1.53015873015873,271,255,559,662
They registered at Sack Fifth Avenue.,924,112,0.02308558933605748,80,1.5227272727272727,259,173,553,662
Wait til you see her cut the cake.,905,103,0.02297341670981556,81,1.5226519337016575,267,3671,535,662
"When she told me her new guy was an international trader who specialised in foreign takeovers, that's not what I envisaged.",841,105,0.024378436008644373,82,1.521997621878716,229,3596,507,662
This is what happens when you use Ancestry.com as a dating site.,873,110,0.02398400525506797,83,1.520045819014891,234,3677,529,662
"I just know, when he drags her down the isle by her hair, I'm going to cry.",723,96,0.026715572943294807,84,1.515905947441217,181,3803,446,662
"After what happened to the third groomsman, I'll hold my peace.",855,96,0.02356693829989063,85,1.5157894736842106,249,4789,510,662
It must be true love... She used to be a Packers fan.,847,92,0.0234953722742979,86,1.5147579693034239,252,344,503,662
But they don't look Jewish.,781,96,0.02520830955573012,87,1.5134443021766966,209,2137,476,662
To pillage and to burn...,896,99,0.02293618602744717,88,1.5122767857142858,261,2684,536,662
Would you believe they met at a Trump rally?,824,116,0.02541050857156689,89,1.5121359223300972,190,3071,518,662
"If she throws that sword, I'm not catching it.",828,97,0.02419573687707243,90,1.5120772946859904,230,380,501,662
"Before we start, may I remind you this is a civil ceremony.",844,94,0.023678228128090565,91,1.5106635071090047,243,4227,507,662
Not holding out hope for vegan options at the reception.,660,69,0.0263917109021786,92,1.509090909090909,198,3255,393,662
Reform Judaism has just gone too far.,586,75,0.0294072464469155,93,1.5085324232081911,148,489,363,662
This is a marriage made in Valhalla.,734,84,0.025558322496227914,94,1.508174386920981,205,3986,445,662
Do you believe Lois wore those sandals with that sword?,729,78,0.025244269528050152,95,1.5075445816186557,214,50,437,662
I used to date him and let's just say the spear is not to scale.,777,90,0.024912478924882096,96,1.507078507078507,214,430,473,662
"It's a nice ceremony, but their funerals are better.",634,86,0.02869608606617574,97,1.5063091482649842,149,589,399,662
10 to 1 they're not wearing underwear.,621,78,0.02843146723812889,98,1.5056360708534622,158,2575,385,662
"Oh don't worry, it's all synthetic fur.",739,75,0.0247741714935066,99,1.5047361299052775,223,3555,441,662
Before Trump this would have been funny.,718,98,0.027006973721730054,100,1.5041782729805013,166,1703,454,662
I hadn’t realized they’re both from Minnesota.,740,100,0.026532943113263697,101,1.5040540540540541,173,3277,467,662
Where did he drag her in from?,424,51,0.034054624290958534,102,1.5023584905660377,111,2654,263,662
We're just waiting for Siegfried to get here with the ring.,741,101,0.026574741376738386,103,1.5020242914979758,170,4025,470,662
