target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
4835,2.2646562477070953,0.006160227459388187,13629,1,I don't mind autumn so much; it's the fall I hate.,5814,2213,5602,681
3931,2.0494872212274133,0.007070710003527363,12286,2,Congratulations. You're now the branch manager.,4095,3489,4702,681
5523,2.014980656844185,0.007072491080915291,12149,3,Deciduous? When were you going to tell me,3785,3604,4760,681
4467,2.0066588327457895,0.007502616684037123,10212,4,I'll wait for you on the car.,2969,2901,4342,681
3474,2.005529561888558,0.00718591192408005,11755,5,"I've led a good life, but now it's time to meet my raker.",3600,3535,4620,681
3004,1.9900938477580814,0.007788352252082017,9590,6,You said we’d BOTH go on three!,2742,2837,4011,681
2296,1.9504315113963266,0.00804616485029344,9038,7,It’s not you. It’s November.,2431,2879,3728,681
4137,1.9099531354608346,0.00803617630838765,8962,8,"As usual, you're never ready when it's time to leave.",2226,3033,3703,681
2387,1.8993217054263567,0.007329803308718304,10320,9,Seems to me you have problems letting go.,2398,3440,4482,681
2209,1.8962693357597815,0.009557329770791453,6594,10,Give me a call when you get to the ground. We'll do mulch.,1679,2363,2552,681
479,1.888415404040404,0.010253708712251095,6336,11,Here's hoping a leaf blower is what I think it is.,1796,2503,2037,681
480,1.8820906171958616,0.010699404345252378,5606,12,"On the bright side, we lasted longer than any member of the current administration!",1507,2168,1931,681
785,1.872985418265541,0.014809833621371086,2606,13,Sorry to leave you hanging.,600,931,1075,681
997,1.8608745684695052,0.008077697082463175,8690,14,Aim for the Johnson's yard -- they don't rake.,1943,3152,3595,681
2978,1.8452275544536922,0.009864897643688184,5647,15,I heard our branch was letting everyone go but didn't want to believe it.,1182,2056,2409,681
687,1.8432033719704952,0.011103704815774502,4745,16,I don't think you're grasping the gravity of the situation.,1074,1818,1853,681
1290,1.8415517976410403,0.0090791288244635,7037,17,Fall! Now I get it!,1573,2689,2775,681
5478,1.8369257950530036,0.010129490467063974,5660,18,I’m worried I’ll find you lying in a gutter somewhere.,1257,2180,2223,681
2734,1.8309551356215452,0.008464162029707983,7779,19,I told you it was a seasonal position,1621,2936,3222,681
2859,1.821963028169014,0.011332134494850038,4544,20,"Whatever happens, at least we're not nuts.",993,1802,1749,681
3536,1.805703422053232,0.01037820046699977,5260,21,That's why we're called leaves; it's what we do.,1078,2100,2082,681
2136,1.785161674270978,0.010669653385755715,5041,22,"I don't want to move to Florida, you said. I'd miss the changing of the seasons, you said.",1021,2104,1916,681
2685,1.7662241887905605,0.011960301811186274,4068,23,Kermit was wrong...it was easier being green,819,1770,1479,681
4394,1.7624466571834994,0.010108903080293732,5624,24,Nature calls! Gotta go!,1108,2445,2071,681
