,target_id,mean,precision,count,score,caption,contest
0,3403,2.0432907613202853,0.009804684205881953,6029,2.0432907613202853,It was a very hostile takeover.,619
1,4294,2.0428896609560323,0.008405252558538644,8347,2.0428896609560323,It was a very hostile takeover.,619
2,3357,2.0233488992661774,0.01386140325477442,2998,2.0233488992661774,"The pen is mightier, but that looks awesome.",619
3,6569,1.9940397350993377,0.010068618120247431,6040,1.9940397350993377,If you can remove it... it means your heart is pure. But you can no longer work in sales.,619
4,194,1.9766245909303413,0.017020449907408336,2139,1.9766245909303413,I think there's been a mistake. I asked management to give him the axe.,619
5,424,1.9606168446026098,0.012236321292493762,4215,1.9606168446026098,I thought 'willing to work knights' was just a typo.,619
6,2181,1.9515983791085096,0.011696046425515241,4442,1.9515983791085096,Now we are at the last task of your interview.,619
7,4332,1.9319909595233202,0.01124086045474105,4867,1.9319909595233202,"Also, if you can pull the stuck page out of the copier you become the rightful Head of Finance.",619
8,9181,1.9057247259439707,0.012289728562647784,4105,1.9057247259439707,"No, not the sword. The test is to pull out the middle drawer.",619
9,899,1.8829181494661922,0.014874856599211946,2810,1.8829181494661922,You can have Damocles' old desk.,619
10,2631,1.854104636324968,0.01172334179149387,4702,1.854104636324968,The pen is taking it pretty hard.,619
11,7261,1.8368385345997287,0.014837102935813473,2948,1.8368385345997287,"Legend says only someone with a true heart will be able to remove the sword. Unfortunately, we're a law firm.",619
12,452,1.8236832926403908,0.010238154453516059,5734,1.8236832926403908,At least you didn't get the axe.,619
13,5507,1.8055165965404394,0.011726858483061453,4278,1.8055165965404394,"Oh, it slides right out. But it's a real confidence booster for the new CEO.",619
14,355,1.7998314369995785,0.015916272224935656,2373,1.7998314369995785,It's definitely the sharpest thing to occupy this desk in years.,619
15,5260,1.768383543893748,0.01423128816155528,3087,1.768383543893748,I see my wife stopped by.,619
16,2494,1.7643251018940302,0.011542661698564676,4171,1.7643251018940302,I preferred when they used pink slips.,619
17,2557,1.737296579209565,0.013828845174254511,3011,1.737296579209565,"Thousands have tried and only one succeeded, but he didn't pass the background check.",619
18,917,1.7272727272727273,0.013660779705398376,3256,1.7272727272727273,Legend has it that whoever pulls it out gets a desk with a hole in it.,619
19,6064,1.7251805054151625,0.01104400192314588,4432,1.7251805054151625,... and now for the final part of your interview ...,619
20,3912,1.723356732610083,0.013392711558670202,3134,1.723356732610083,This was Arthur’s office,619
21,5518,1.7167225098994823,0.013154747382265774,3283,1.7167225098994823,"No, YOU look under the desk.",619
22,8032,1.7151600753295668,0.016439595812696873,2124,1.7151600753295668,"If you think his letter opener is over the top, you should see his staple remover.",619
23,9659,1.7140396210163653,0.015230269023659994,2322,1.7140396210163653,"Contrary to conventional wisdom, we find it mightier than the pen.",619
24,8804,1.71314209472982,0.014024785363250846,2998,1.71314209472982,"the vacancy ad read""must be executive calibre"" not Excalibur.",619
25,3148,1.7049086757990868,0.012875580295999505,3504,1.7049086757990868,It must have been left here by the knight shift.,619
26,8557,1.7032640949554896,0.015672372960195642,2359,1.7032640949554896,Nothing here is set in stone...,619
27,6929,1.6997011952191234,0.017038152808177488,2008,1.6997011952191234,It seems as valid a process as the electoral college.,619
28,8945,1.6996923076923076,0.018379291340824954,1625,1.6996923076923076,Yet another challenge for which you will discover your MBA is inadequate.,619
29,980,1.697674418604651,0.04731161329864733,258,1.697674418604651,"Well, I guess that explains the round table in the board room.",619
30,331,1.6913659793814433,0.018826282918070935,1552,1.6913659793814433,It was a hostile takeover,619
31,4411,1.6878980891719746,0.030439008651576012,628,1.6878980891719746,"You’ll be fine, Bill. Just don’t cross your legs.",619
32,998,1.6795235394214407,0.017923429221326496,1763,1.6795235394214407,And he put a big-ass round table in the conference room.,619
33,5429,1.6726726726726726,0.023614312523559375,999,1.6726726726726726,"At Camelot Industries, we don't believe in a complicated job application process.",619
34,9447,1.6689959543949981,0.013744481695212082,2719,1.6689959543949981,"Well, this explains the new massive round table in the boardroom",619
35,9398,1.6676616915422886,0.016713452431300405,2010,1.6676616915422886,Call Arthur in maintenance.,619
36,8390,1.6661786237188874,0.029005399118703565,683,1.6661786237188874,If I can’t pull it out after 3 tries does it lock me out of the system?,619
37,3943,1.6581761006289308,0.013117334110630896,3180,1.6581761006289308,"Don't touch it--if you pull it out, they make you director of Human Resources.",619
38,4891,1.6227106227106227,0.016757509466383255,1911,1.6227106227106227,"Unfortunately, the benefit plan is a myth as well.",619
39,8030,1.6214511041009463,0.018344373869502578,1585,1.6214511041009463,"We've installed Excel, Explorer and Excalibur for you.",619
40,9702,1.6073446327683616,0.019135709256217822,1416,1.6073446327683616,It really streamlines the interview process,619
41,6170,1.5991759858740435,0.017819331743130194,1699,1.5991759858740435,A corded telephone? This workplace is so medieval.,619
42,5238,1.5927643784786643,0.022963484442972536,1078,1.5927643784786643,Just one more step to delete your Facebook account.,619
43,6950,1.5911764705882352,0.01681723905703239,1700,1.5911764705882352,One last little thing ... and the job is yours.,619
44,8074,1.5909822866344605,0.028653463804817855,621,1.5909822866344605,"The shredder is a bit retro I'm afraid, but you don't have to plug it in.",619
45,513,1.5908299477655252,0.01755662286216956,1723,1.5908299477655252,"I pulled it out, but returned it after the indictments.",619
46,3772,1.5893805309734512,0.028931921076818558,565,1.5893805309734512,"Make yourself at home, Arthur.",619
47,2290,1.5892215568862276,0.01821934725927956,1670,1.5892215568862276,He works the knight shift.,619
48,8252,1.587378640776699,0.05102018295319315,206,1.587378640776699,He was the knight manager.,619
49,2594,1.5829508196721311,0.017536855304420805,1525,1.5829508196721311,We've simplified our new CEO search criteria.,619
50,635,1.5796812749003983,0.023127363767293872,1004,1.5796812749003983,Don't try it. There's a substantial penalty for early withdrawal.,619
51,2710,1.5794836956521738,0.018594897699687758,1472,1.5794836956521738,We affectionately call it Deskalibur.,619
52,2102,1.5683453237410072,0.019700498880991926,1251,1.5683453237410072,"When he asks you to try, just pretend like you can't get it out.",619
53,2760,1.5633672525439408,0.021938574345229875,1081,1.5633672525439408,"Uh oh, Lance -- the boss knows about you and Guinevere...",619
54,1891,1.5624454148471616,0.02103864615187994,1145,1.5624454148471616,"Go on, Arthur, let’s find out if you’re the guy we’re looking for",619
55,7391,1.555977229601518,0.022626381655842204,1054,1.555977229601518,"This is the last stage of the interview, Arthur. I've got a good feeling about you.",619
56,7152,1.5540983606557377,0.02992695055701709,610,1.5540983606557377,We've been hacked.,619
57,9450,1.548108108108108,0.02292287671322315,925,1.548108108108108,It’s easier than going through all those resumes.,619
58,4119,1.5454545454545454,0.024068801892667545,913,1.5454545454545454,You should see his pen.,619
59,8396,1.5443322109988777,0.023635644958699728,891,1.5443322109988777,If you can pull it out the office is yours. Plus a horse.,619
60,6204,1.544035674470457,0.02281933583793161,897,1.544035674470457,No one knows the password.,619
61,484,1.5427594070695554,0.02303509570716744,877,1.5427594070695554,"I liked Lance, sir. A lot.",619
62,6817,1.5380710659898478,0.03664486089492421,394,1.5380710659898478,He lived by the sword. But he died by the window.,619
63,6427,1.5365853658536586,0.024825620701207043,820,1.5365853658536586,Beats the hell out of the Myers-Briggs.,619
64,251,1.5356265356265357,0.023403276295261184,814,1.5356265356265357,You know what? I think I'll work from home today.,619
65,3032,1.5353159851301115,0.02469736492257085,807,1.5353159851301115,"Yeah, I mean they said any honest lawyer could pull it free. But... you know.",619
66,1091,1.5337662337662337,0.025717281060024428,770,1.5337662337662337,Looks like she got your email.,619
67,539,1.5326504481434058,0.023673911279485635,781,1.5326504481434058,We'll have to get Arthur from personnel to remove it.,619
68,6055,1.5292553191489362,0.023928299190961008,752,1.5292553191489362,He's going really old school in choosing a successor.,619
69,2363,1.5276653171390013,0.024852589475350885,741,1.5276653171390013,That's Exchequer. Whoever pulls it out rules Accounting.,619
70,7489,1.5272479564032697,0.024538180332241335,734,1.5272479564032697,Whosoever draws this sword from this desk shall receive a designated parking spot near the entrance.,619
71,8459,1.5237430167597765,0.026169424662992158,716,1.5237430167597765,The new guy is asking for a round table.,619
72,9187,1.522857142857143,0.0263073956024729,700,1.522857142857143,There’s just one final step in your interview process...,619
73,7527,1.5176651305683564,0.02615846468586497,651,1.5176651305683564,The CEO job is as good as yours Arthur.,619
74,4096,1.5174506828528074,0.028024272855384596,659,1.5174506828528074,It's not like him to leave his laptop open.,619
75,2899,1.5168195718654434,0.026385354549563197,654,1.5168195718654434,"Arthur, if you can get it out by noon, that'd be great.",619
76,6034,1.5168195718654434,0.02802083134249381,654,1.5168195718654434,"Of course you get the job if you pull it out. But if you want benefits you'll need to slay a dragon, and don't even ask what you have to do to join the pension.",619
77,1697,1.515527950310559,0.026683835686953657,644,1.515527950310559,"I personally think the laptop is mightier, but its up to you.",619
78,8162,1.5114285714285713,0.039382699472208134,350,1.5114285714285713,"Well, that's about everyone. Should we let the women try?",619
79,1113,1.5062611806797854,0.02874470597864004,559,1.5062611806797854,This has 'OSHA violation' written all over it.,619
80,7565,1.5060240963855422,0.02826563770273494,581,1.5060240963855422,Call that kid Arthur in Shipping and see if he can pull it out,619
81,1355,1.5052083333333333,0.02844523803783307,576,1.5052083333333333,"The job goeth to whoso pulleth out this sword, and whoso also passeth a routine drug test.",619
82,5818,1.5026455026455026,0.030151070332014886,567,1.5026455026455026,Another bad quarter and he'll get the axe.,619
83,5903,1.5017985611510791,0.028746479884867813,556,1.5017985611510791,"Whosoever pulls the sword, shall control the thermostat.",619
84,3487,1.5017921146953406,0.029664193501982527,558,1.5017921146953406,It comes right out. Nobody wants the job.,619
85,5767,1.5017857142857143,0.029150059335388844,560,1.5017857142857143,Which one of the 4 items don't belong,619
86,2308,1.4990825688073395,0.029513592622758943,545,1.4990825688073395,"No, it's easy to pull out. But if you do, the WiFi signal sucks.",619
87,78,1.4990439770554493,0.030547142646839977,523,1.4990439770554493,"Hey, you know Arthur who works in accounting?"" ""Get him up here.",619
88,8085,1.4981412639405205,0.02836817921628094,538,1.4981412639405205,We've not found a worthy occupant of this office since Arthur quit the firm.,619
89,6107,1.496212121212121,0.030567370282597373,528,1.496212121212121,"You can come out now, Mr. President. Melania has left the building.",619
90,9341,1.4952380952380953,0.029735175201567,525,1.4952380952380953,"Call Arthur from accounting, it's happened again.",619
91,5020,1.4950099800399201,0.02924448017249206,501,1.4950099800399201,Tell Merlin in Personnel we may need him.,619
92,2721,1.494208494208494,0.029778702388903337,518,1.494208494208494,"He didn't get the ax, but, same thing.",619
93,8254,1.494186046511628,0.029988492696543412,516,1.494186046511628,"Sure, it’s not a stone but this is a junior position.",619
94,9599,1.494186046511628,0.030362611125521723,516,1.494186046511628,"And if he asks you, just agree that it's mightier than a pen.",619
95,9498,1.4919678714859437,0.028459647972763215,498,1.4919678714859437,It's actually pretty easy. It's just that no-one wants the job.,619
96,716,1.4898785425101215,0.028110679160729898,494,1.4898785425101215,We have a rather unique succession plan.,619
97,607,1.4896551724137932,0.030420142583872736,435,1.4896551724137932,I guess the meeting is cancelled.,619
98,2114,1.4887525562372188,0.031326949516564465,489,1.4887525562372188,"Yup, if not for his pen he would have been a goner.",619
99,9016,1.488659793814433,0.032581396021795314,485,1.488659793814433,It's the restroom key.,619
100,8758,1.4852941176470589,0.030541121474896793,476,1.4852941176470589,We're trying out new ideas for succession. This one was mentioned at our round table discussion.,619
101,6623,1.4851694915254237,0.03087309131404026,472,1.4851694915254237,Our two-factor authentication protocol is legendary.,619
102,883,1.4839400428265526,0.031110590304205096,467,1.4839400428265526,Our screening process is legendary.,619
103,3272,1.482608695652174,0.03130069021815771,460,1.482608695652174,The company legend is that only the greatest backstabber will be able to remove it.,619
104,130,1.482532751091703,0.033030825472877744,458,1.482532751091703,First you pull it out. Then you stick it in the backs of your employees.,619
105,7688,1.4814004376367615,0.03159999910404311,457,1.4814004376367615,If you pull it out you become CEO... but your best friend will sleep with your wife and Mordred in HR will want to see you.,619
106,3359,1.4813186813186814,0.032155706946585455,455,1.4813186813186814,Mightier in what way?,619
107,8719,1.4798206278026906,0.03216373576520115,446,1.4798206278026906,"And this will be your office, once we get everything sworded out.",619
108,5880,1.4785553047404063,0.03325541419585792,443,1.4785553047404063,"Sir, your wife left a note.",619
109,6208,1.4771689497716896,0.03161167972814517,438,1.4771689497716896,"I know what you’re thinking. Yes, the landline is a bit old-fashioned.",619
110,5372,1.476958525345622,0.034699584737963245,434,1.476958525345622,"No, the guillotine is in our Paris office.",619
111,1165,1.4758454106280192,0.02864107585906382,414,1.4758454106280192,We have a very thorough vetting process.,619
112,6077,1.4758454106280192,0.03447855948618387,414,1.4758454106280192,"Strange, I thought he got axed.",619
113,7507,1.4753086419753085,0.0358901404014501,324,1.4753086419753085,"No, I haven't tried. I don't really want to rule as King of accounts receivable.",619
114,7174,1.4741784037558685,0.03207075532034651,426,1.4741784037558685,We're having a lot of trouble filling this position.,619
115,7185,1.4730679156908666,0.033360283195010804,427,1.4730679156908666,We have a pretty simple hiring process here...,619
116,997,1.472636815920398,0.03210916388778541,402,1.472636815920398,Corporate culture's a bit medieval here,619
117,4592,1.472636815920398,0.03470869517884359,402,1.472636815920398,This is the office for those who free-lance-a-lot.,619
118,6820,1.472636815920398,0.029173616387881334,402,1.472636815920398,It's our test for the corner office.,619
119,5149,1.4722222222222223,0.03360975190126174,396,1.4722222222222223,"Seriously, a memo would have sufficed.",619
120,4838,1.4710144927536233,0.034974860833825144,414,1.4710144927536233,"Sure the pen is mightier, but it looks way less badass.",619
121,6004,1.4710144927536233,0.03343600829871616,414,1.4710144927536233,And here we have the final step in your interview. Good luck.,619
122,3318,1.470873786407767,0.035102672383548784,412,1.470873786407767,"Only a person without an abusive temperament, one who never covered up a corporate crime or suborned a politician, can wrench the sword free. When that person appears, trumpets will blare and security will usher him or her out of the building.",619
123,2247,1.468982630272953,0.03261786787153771,403,1.468982630272953,"He says it's a letter opener, but I'm staying on his good side all the same.",619
124,8101,1.4675,0.031121225903784477,400,1.4675,So you really think you're the right man for the job?,619
125,180,1.4673629242819843,0.03361712529910256,383,1.4673629242819843,We keep it here in case there is a time you need to fall on it.,619
126,2651,1.4639175257731958,0.03389352318641844,388,1.4639175257731958,"Everyone else has tried, Arthur.",619
127,730,1.4635568513119535,0.036384622160019385,343,1.4635568513119535,"Well, Art, the promotion is certainly within your grasp.",619
128,804,1.4619422572178478,0.03473680595773274,381,1.4619422572178478,"We let Arthur go last year, but we're still trying to send him his things.",619
129,892,1.4619422572178478,0.036671328245696584,381,1.4619422572178478,We recently started casualty Friday.,619
130,9637,1.4613180515759312,0.037051147774798954,349,1.4613180515759312,We have a new two-step verification system.,619
131,6658,1.4606741573033708,0.034502940534696554,356,1.4606741573033708,"They say the pen is mightier, but trust me they are wrong.",619
132,6391,1.4563380281690141,0.034786488478554055,355,1.4563380281690141,I thought he was going to get the axe.,619
133,8061,1.4553072625698324,0.03719178153421601,358,1.4553072625698324,"Actually, anyone could pull it out, but no one wants the position.",619
134,2998,1.4508928571428572,0.04849179130783581,224,1.4508928571428572,He'll be mythed.,619
135,1033,1.4508670520231215,0.03702797530088672,346,1.4508670520231215,I just don't see the point.,619
136,4447,1.4505813953488371,0.03483247925863971,344,1.4505813953488371,If you can pull it out you'll also get dental.,619
137,8433,1.4492753623188406,0.034997510484982244,345,1.4492753623188406,Configuring your voicemail will be way harder.,619
138,4736,1.4480712166172107,0.0334031934879737,337,1.4480712166172107,You'll be in accounts and pillages.,619
139,5649,1.4480712166172107,0.035949990961090035,337,1.4480712166172107,"Never, never hide underneath the desk.",619
140,5351,1.448051948051948,0.03958529461046756,308,1.448051948051948,"IT said to pull it out, and then push it back in.",619
141,3568,1.4472049689440993,0.03778908547527115,322,1.4472049689440993,She pulled the sword out okay but then she asked for a raise...,619
142,724,1.4451612903225806,0.038033910772836695,310,1.4451612903225806,This is the final stage of your interview Mr Arthur,619
143,6608,1.4451612903225806,0.037480933237547455,310,1.4451612903225806,I guess you could say it was a hostile takeover.,619
144,9054,1.4447852760736197,0.03843396609240967,326,1.4447852760736197,Once a week Jared comes in to give it a tug.,619
145,4484,1.4437689969604863,0.03565804907998902,329,1.4437689969604863,...then there's a knot in the VP's office you'll need to take care of.,619
146,7226,1.4437689969604863,0.03767977473505053,329,1.4437689969604863,The job is yours if you can pull it out.,619
147,3655,1.4430769230769231,0.037005289922009736,325,1.4430769230769231,Turns out the sword is mightier than the pen.,619
148,6581,1.4430769230769231,0.037005289922009736,325,1.4430769230769231,A simple resignation letter would have done the trick.,619
149,5587,1.4417808219178083,0.03941540069855421,292,1.4417808219178083,"Yeah, the lamp needs to go.",619
150,2542,1.4411764705882353,0.042665104564991604,238,1.4411764705882353,"It seemed like a good idea at the time, but it turns out it's really difficult to find a CEO that's pure of heart.",619
151,3431,1.4393939393939394,0.039989035077940875,264,1.4393939393939394,"True, it’s not traditional Feng Shui, but it does focus the room’s energy.",619
152,5106,1.439102564102564,0.039947373028782505,312,1.439102564102564,Poor Donald. But please tell me that Pence is under there too.,619
153,6002,1.439102564102564,0.034552327728396816,312,1.439102564102564,Hmm... I guess the sword IS mightier than the pen!,619
154,5751,1.4376996805111821,0.03745989141078417,313,1.4376996805111821,Art must have just received his ancestry.com results.,619
