target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
4487,2.003403728629999,0.006712039984595952,12927,1,"You know we could've had eggs for life, right?",3786,3742,5399,676
1649,1.9821951219512195,0.0068097238292697225,12300,2,"Like I said yesterday, it's almost done.",3400,3619,5281,676
267,1.9353017292083283,0.00933770480223703,8501,3,It’s not a grill problem; it’s a chicken problem.,2893,3443,2165,676
2621,1.9262137544915183,0.0072774231727499375,11967,4,I don't tell you how to gather.,3383,4266,4318,676
3084,1.9176098535286286,0.00731650876050023,12016,5,Cook time is 15 minutes per pound - Go ahead and plant the potatoes!,3410,4400,4206,676
91,1.9162685659689047,0.007390573345770208,11513,6,A simple 'Thank you for inventing fire' would be nice.,3178,4142,4193,676
3478,1.8920448362172162,0.008334623776426738,9189,7,Of course it's rare - it's almost extinct.,2490,3482,3217,676
3940,1.8806191491333766,0.0074639443050836165,10789,8,It took one million years to discover fire. You can wait another five minutes.,2675,3963,4151,676
346,1.87801350048216,0.007858663489345774,10370,9,"I’d invite the neighbors for dinner, but our dinner ate the neighbors.",2765,4030,3575,676
513,1.8674048069133136,0.00934748059057911,7406,10,Of course it's paleo.,1970,2952,2484,676
4035,1.8671380038563952,0.007882229102086542,10891,11,It's the last time I let your father shop at Costco.,3057,4501,3333,676
254,1.8521268057784912,0.011118237886972889,4984,12,I'm more curious about where you found the spatula and grill.,1221,1958,1805,676
2637,1.8373011125732743,0.00849748871781267,8359,13,Well... it's pterodactyl. Tastes like chicken.,1953,3313,3093,676
133,1.8329382548820408,0.008294426519826644,8859,14,"Quit your complaining, when I was a kid we didnt even have fire.",2083,3563,3213,676
2546,1.8322919270182454,0.008740264405279974,8002,15,"Eat it raw?  What are we, neanderthals?",1887,3229,2886,676
4065,1.8081048867699643,0.013315843073578335,3356,16,We can put the leftovers in the glacier,738,1382,1236,676
1763,1.7799395542123158,0.011038978402437552,5294,17,You should see the breasts,1253,2418,1623,676
1736,1.7588411849145242,0.008782111680337731,7663,18,Rare? It is nearly extinct.,1563,3411,2689,676
1233,1.7472387425658453,0.008904541207937614,7062,19,Wait till you see the egg we’re having in the morning.,1310,3095,2657,676
2468,1.74639475600874,0.009350007008423894,6865,20,You're damn right it's free range!,1410,3151,2304,676
2419,1.7379868487607486,0.017293231029376986,1977,21,No.  There is not enough for your mother to come over.,393,911,673,676
4253,1.7362523345092342,0.011430887380682556,4819,22,I’m calling it the George Beforeman Grill.,1049,2320,1450,676
2310,1.7333756882676832,0.011201884307021558,4722,23,"If you hear a heavy hopping sound, get back into the cave.",937,2196,1589,676
2854,1.728142439542918,0.012542174822990746,3763,24,"Mark my words, son. The Weber clan will be revered for generations.",741,1764,1258,676
98,1.7269303201506592,0.010696668479290447,4779,25,"No, Timmy, dinner is not ready yet; why don't you go draw on the wall or something?",832,2137,1810,676
2002,1.7135969141755063,0.011697527210358364,4148,26,Do I tell you how to gather?,753,1941,1454,676
2029,1.6906434391683056,0.012244095738292412,3559,27,Everyone OK with dark meat?,569,1670,1320,676
403,1.6875364006988933,0.012714323169310204,3434,28,Never shop hungry.,584,1657,1193,676
4257,1.6759796806966618,0.014249265054391315,2756,29,This is way better than that stupid wheel you got me last year.,469,1362,925,676
1903,1.6709781729991915,0.014340319672845814,2474,30,I said it was for dinner. I didn't say it was for tonight's dinner.,356,1170,948,676
1673,1.6677966101694914,0.01193032600034682,3835,31,"A Pinot Noir, I think, from the back of the cave.",621,1895,1319,676
3922,1.6660373400461506,0.010954428660022178,4767,32,"Trader Joe's was closed, so I went to Costco.",833,2425,1509,676
405,1.6657706093189963,0.016149224308462273,2232,33,"1,000,000 Years B.K.F.C",401,1147,684,676
562,1.6625792811839324,0.014824852573011929,2365,34,I'm beginning to think this whole fire thing is a game-changer.,350,1148,867,676
142,1.6537480877103519,0.017023752054408033,1961,35,Could someone invent me a beer,335,1014,612,676
565,1.6509016672337529,0.013474824551874503,2939,36,This isn't what I thought you meant when you said you'd spend all summer grilling.,450,1476,1013,676
2708,1.6482133870156015,0.015703282329530818,1987,37,"It's one of those ""cook once, eat all week"" recipes.",260,959,768,676
3870,1.6409381663113007,0.014699333873691075,2345,38,"Before fire, we used to eat earlier.",324,1166,855,676
2536,1.6391167192429021,0.010647461865735888,4755,39,"Of course it's not done, I only discovered fire an hour ago.",733,2449,1573,676
2818,1.6293249455601257,0.011432638628299978,4133,40,Wait til you see the breast.,634,2166,1333,676
2990,1.628188775510204,0.012501294208645014,3136,41,Relax Son. Tonight we all get the drumstick.,402,1568,1166,676
4308,1.6257018091079227,0.017577368269037958,1603,42,I'm sorry honey but they were all out of wings!,209,809,585,676
3467,1.6198638769851272,0.01132750657854519,3967,43,Why don’t you do some drawings on the walls? This’s going to take awhile!,542,2050,1375,676
4577,1.6196754563894524,0.02376203089463015,986,44,It was fast food before I caught it.,158,533,295,676
149,1.6085578446909667,0.015895505609397426,1893,45,Don't just stand there. Go gather a salad.,227,968,698,676
3938,1.6081277213352685,0.016155518426634097,2067,46,I had a coupon.,311,1121,635,676
2384,1.6010530579181854,0.014045132565321406,2469,47,Dinner will be ready any day now.,305,1290,874,676
4541,1.599706744868035,0.02851800977269017,682,48,"I discovered fire, constructed a grill, and killed a pterodactyl - and you want fries?",107,380,195,676
1389,1.5979827089337175,0.015467163112303983,2082,49,"Honey, what’s 15 minutes per pound times 2,000?",268,1105,709,676
866,1.5974486180014174,0.013601203419601148,2822,50,"Actually, it’s tofurodactyl but it tastes just like chicken.",397,1533,892,676
