,target_id,mean,precision,count,score,caption,contest
0,2238,1.932124259292512,0.010811262737241409,5569,1.932124259292512,"I can hear the wife now: ""You caught it, you clean it.""",615
1,1287,1.8859756097560976,0.02024490891026479,1640,1.8859756097560976,Must be another Trump hotel that's underwater,615
2,5618,1.8852183650615901,0.0107231337483127,5358,1.8852183650615901,I've finally caught something my wife will let me hang in the living room.,615
3,972,1.880827135860693,0.010769925268438783,5513,1.880827135860693,"""I hate fishing in the Hamptons"".",615
4,712,1.8596428571428572,0.010406725168895329,5600,1.8596428571428572,Too bad it's catch and release. My wife would love this.,615
5,959,1.8557312252964426,0.010731406177774006,5566,1.8557312252964426,We must be at Pier 1.,615
6,931,1.8439700704225352,0.011877720487524026,4544,1.8439700704225352,You're gonna need a nicer boat.,615
7,2454,1.8374339347548752,0.01047827430553367,5487,1.8374339347548752,"Finally, something my wife will let me mount in the living room.",615
8,995,1.837132573485303,0.013610736473700976,3334,1.837132573485303,Those fish are having a ball down there.,615
9,888,1.8234275822273514,0.018685338061608447,1733,1.8234275822273514,Now I wish I hadn't thrown back that Chippendale table.,615
10,5672,1.8131058549825514,0.01158794436837866,5158,1.8131058549825514,It's the Trump lure -- it works best with bottom feeders.,615
11,3078,1.8069150231312394,0.01211694924629568,4107,1.8069150231312394,Throw it back; we're fishing for mid-century modern.,615
12,4764,1.7937898089171975,0.011373471261151001,5024,1.7937898089171975,"First, I set the mood.",615
13,6551,1.7732980832782552,0.013993627496799357,3026,1.7732980832782552,I tie my own. Why do you ask?,615
14,4303,1.7697127937336814,0.012427425521580307,3830,1.7697127937336814,Is that chandelier going to keep getting bigger every time you tell this story?,615
15,5889,1.7530090270812437,0.012249221474171292,3988,1.7530090270812437,I'm not surprised. A lot of upscale homes are now underwater.,615
16,928,1.7514096592302035,0.011991505599099858,4079,1.7514096592302035,I think I’ll mount this one on the ceiling.,615
17,6624,1.7413073713490959,0.012867942786932264,3595,1.7413073713490959,It’s easier than dusting it.,615
18,1264,1.738869161431303,0.012656416740616799,3661,1.738869161431303,"On the East River, you just get tires.",615
19,6366,1.7325249643366618,0.01438950202960096,2804,1.7325249643366618,"Had to throw back three sconces and a flashlight, but this one's a keeper.",615
20,3310,1.7182481751824819,0.019880098321909973,1370,1.7182481751824819,My wife told me to bring home something nice for dinner.,615
21,5857,1.7163588390501319,0.015871542081509423,2274,1.7163588390501319,Looks like the wealth is starting to trickle downstream.,615
22,257,1.709066305818674,0.013949786944700579,2956,1.709066305818674,The irony of it is that I told my wife that I couldn't go antiquing.,615
23,4577,1.7082371054657428,0.021788009176891606,1299,1.7082371054657428,Picked up this little beauty in the tackle shop at Mar-a-Lago.,615
24,741,1.705010376519419,0.012738061590605426,3373,1.705010376519419,Even the East River's gentrifying.,615
25,6685,1.7010279840091376,0.01269511792302882,3502,1.7010279840091376,"They're fun to catch, but tough to clean.",615
26,3647,1.6924959216965743,0.022243435543904278,1226,1.6924959216965743,"Nice kitch, Gary.",615
27,4095,1.6900851581508516,0.013360493721390133,3288,1.6900851581508516,You can only catch these in alternating currents.,615
28,4827,1.6892446633825944,0.014927527626609366,2436,1.6892446633825944,"This may not be the best spot for fish, but you can't beat it for ambience.",615
29,5858,1.6725609756097561,0.0182286500122331,1640,1.6725609756097561,Incandescent bulbs. Gotta throw it back.,615
30,1520,1.6702898550724639,0.018341344798599314,1656,1.6702898550724639,Run-off from the upper east side,615
31,4449,1.648830616583983,0.013894906680656398,2822,1.648830616583983,Have you noticed how few boots we catch since Brooklyn has been gentrified?,615
32,5888,1.6474118529632409,0.014209596979867739,2666,1.6474118529632409,I think I'll toss it back and try for something a little more contemporary.,615
33,6425,1.6422338568935428,0.022786582964312338,1146,1.6422338568935428,"No no no, I said bring a 'can of beer'",615
34,4006,1.6398009950248755,0.021937796891851796,1005,1.6398009950248755,It really comes in handy for night fishing,615
35,4851,1.638739946380697,0.018413794928171523,1492,1.638739946380697,I use it for night-fishing.,615
36,5319,1.6273433927754914,0.01658671723649267,2187,1.6273433927754914,Homes in this area are still underwater.,615
37,5905,1.6248642779587406,0.016963072553536806,1842,1.6248642779587406,"I like catching them, but I hate cleaning them.",615
38,6656,1.623023402909551,0.01850420068123616,1581,1.623023402909551,"And that, son, is why we fish at Crystal Lake.",615
39,2205,1.6219303255282695,0.017880860650782433,1751,1.6219303255282695,I guess I’ll be eating light tonight.,615
40,6919,1.618699780861943,0.020342074046443025,1369,1.618699780861943,"See, this is why I like to fish in the eBay.",615
41,3943,1.6166666666666667,0.019399946632049504,1380,1.6166666666666667,Catch and release only. They're impossible to clean.,615
42,4207,1.615515288788222,0.017328266242303877,1766,1.615515288788222,"Catchin' 'em is easy, son. It's cleanin' 'em that's a pain.",615
43,81,1.6149768058316767,0.018765178234391576,1509,1.6149768058316767,"Give a man a fish, and you feed him for a day. Teach a man to fish, and you redo his foyer.",615
44,6026,1.6140904311251314,0.02360435381642921,951,1.6140904311251314,I remember throwing this one back in when it was a bare light bulb.,615
45,5724,1.608695652173913,0.021799213145927022,1150,1.608695652173913,"They say that, before sea level rose, you could walk into any Manhattan hotel lobby and find one of these things.",615
46,463,1.6086206896551725,0.03135500743787363,580,1.6086206896551725,I don't want tunas that taste good. I want tunas with good taste.,615
47,2084,1.6016393442622952,0.021546046459691687,1220,1.6016393442622952,"some guys find fishing meditative, but I find it illuminating.",615
48,6162,1.6003062787136293,0.020544532413646645,1306,1.6003062787136293,I told you I felt a light tug on my line.,615
49,1831,1.6002875629043853,0.020312582020884748,1391,1.6002875629043853,I told you fishing in front of Mar-a-Lago would pay off.,615
50,2173,1.5960061443932412,0.019880664720371498,1302,1.5960061443932412,You usually only see these at night.,615
51,2997,1.5943396226415094,0.02117174140192211,1272,1.5943396226415094,"Not surprised, I heard Trump's hotels are under water.",615
52,3882,1.5906735751295338,0.021337158356711714,1158,1.5906735751295338,"""I told you Liberace used to fish here"".",615
53,1835,1.5851254480286738,0.021865390035028583,1116,1.5851254480286738,That's nothing. You shoulda seen the Steinway that got away.,615
54,6724,1.5837887067395264,0.022956783932316437,1098,1.5837887067395264,"10 hooks, waterproof LEDs, and real crystal. I call it: the chandelure.",615
55,2928,1.5799043062200957,0.02290914760541903,1045,1.5799043062200957,I call it the chandel-lure.,615
56,4428,1.57625,0.025368027966885028,800,1.57625,"If my wife asks, it took all day to clean the chandelier.",615
57,1506,1.575910931174089,0.023429568099475835,988,1.575910931174089,My wife said I couldn't go fishing until I cleaned the chandelier. So.......,615
58,2447,1.575356415478615,0.023409670519951232,982,1.575356415478615,We have to stop fishing in the Hamptons.,615
59,3502,1.5745341614906831,0.024381195619769404,966,1.5745341614906831,"Billy, this is why I hate fishing Mar a Lago.",615
60,1011,1.5739583333333333,0.023507521738963543,960,1.5739583333333333,"Well, I finally caught something my wife will like.",615
61,5033,1.5739583333333333,0.02405561057211193,960,1.5739583333333333,Looks like Trump Towers finally went under.,615
62,5027,1.5736906211936663,0.025237404537093472,821,1.5736906211936663,"Finally, something my wife will let me put up in the living room.",615
63,6173,1.5727848101265822,0.022437755789316213,948,1.5727848101265822,I was hoping to land something a little more contemporary.,615
64,7058,1.5726405090137858,0.024581845718954706,943,1.5726405090137858,I guess that's what you get for fishing at Pier 1.,615
65,2232,1.5715811965811965,0.024168707030967185,936,1.5715811965811965,I started off tying my own flies and things just got a little out of hand.,615
66,1773,1.5680539932508437,0.024968000411707575,889,1.5680539932508437,"I see the bait, but where’s the switch?",615
67,6045,1.5679012345679013,0.024619373245910996,891,1.5679012345679013,It's a tradeoff: I clean the chandelier; she let's me fish.,615
68,6598,1.5670454545454546,0.024227764807675505,880,1.5670454545454546,That's what happens when you fish too close to Mar a Lago.,615
69,3464,1.56651376146789,0.024452800837737487,872,1.56651376146789,Beginner's luck -- all I've been getting are wall sconces.,615
70,6265,1.5643105446118193,0.02465454609103458,863,1.5643105446118193,"I threw back the sconces, but this bad boy is definitely a keeper.",615
71,111,1.5632458233890214,0.024648782598406745,838,1.5632458233890214,Catching these things is always more fun than cleaning them.,615
72,5860,1.5632458233890214,0.025668813064073117,838,1.5632458233890214,I like to make their last meal special.,615
73,3208,1.5621805792163543,0.029946490608541078,587,1.5621805792163543,"Believe me, this is how you catch mermaids.",615
74,1269,1.5618247298919568,0.024881576870183914,833,1.5618247298919568,"""I used both - bait AND switch"".",615
75,6520,1.561124694376528,0.025642713108814497,818,1.561124694376528,I'm sitting on the dock of eBay...,615
76,6809,1.5604938271604938,0.025060344770598562,810,1.5604938271604938,It's a Lamprey!,615
77,6959,1.5599505562422744,0.026508693605336003,809,1.5599505562422744,Good thing it s kitsch and release!,615
78,4085,1.5597014925373134,0.025019410578199387,804,1.5597014925373134,Too bad. Chandelier season doesn't open till next week.,615
79,1641,1.5590062111801242,0.025244002695456794,805,1.5590062111801242,Yet another reason I hate fishing in The Hamptons.,615
80,946,1.5588972431077694,0.025658861407472186,798,1.5588972431077694,I hate fishing near the Hamptons.,615
81,982,1.5588972431077694,0.02668025082150021,798,1.5588972431077694,"By George, you’ve found the wreckage of Mar-a-Lago! Back in 2018, they warned him about the consequences of global warming, but did he listen?",615
82,5771,1.5539280958721704,0.02602760363763701,751,1.5539280958721704,"I not only want fish that taste good, I want fish with good taste.",615
83,4555,1.5520974289580514,0.026213021772265505,739,1.5520974289580514,Normally I use this for night fishing,615
84,3741,1.5516304347826086,0.0271936855009877,736,1.5516304347826086,"I promised you we'd go fishing, I promised Mom I'd clean the chandelier",615
85,184,1.550624133148405,0.026998706438796687,721,1.550624133148405,Octopi really are the masters of camouflage.,615
86,3233,1.5490196078431373,0.026547452521615018,714,1.5490196078431373,That's strange. They usually only come out at night.,615
87,6586,1.547008547008547,0.027492483178604636,702,1.547008547008547,Not bad - but you should've seen the Tiffany Lamp that got away.,615
88,4623,1.546897546897547,0.02715899670824284,693,1.546897546897547,She did say she wanted something fancy for dinner...,615
89,4459,1.5458515283842795,0.02855603946635569,687,1.5458515283842795,I forgot to tell you this pier sits over something they used to call Mar-a-Lago.,615
90,4585,1.5456521739130435,0.03257457720636552,460,1.5456521739130435,This is what happens when you use caviar for bait.,615
91,2036,1.5451851851851852,0.02666056029046131,675,1.5451851851851852,Go ahead and cast while I set the mood.,615
92,5341,1.5447870778267254,0.027526675720719776,681,1.5447870778267254,"Before global warming, used to be a hotel here.",615
93,1251,1.5419847328244274,0.028444734568721767,655,1.5419847328244274,...and this here lure I got outta Scott Pruitt's tackle box.,615
94,192,1.5419354838709678,0.0266177390483852,620,1.5419354838709678,Fish? You want pier #2 then.,615
95,2769,1.5417298937784523,0.02757017653594383,659,1.5417298937784523,She asked me to wash the chandelier -- she didn't say how.,615
96,2076,1.5414110429447854,0.028710876239608822,652,1.5414110429447854,"Teach a man to fish, something, something, chandelier.",615
97,2783,1.5408320493066257,0.02737544405589,649,1.5408320493066257,I told you we shouldn't fish down stream from Mar-a-lago.,615
98,802,1.5403726708074534,0.026278275783858007,644,1.5403726708074534,You are definitely going to want to mount that one.,615
99,2007,1.5403726708074534,0.027446962630777897,644,1.5403726708074534,Give a man a fish and you feed him for a day; teach a man to fish and he can refurbish his living room,615
100,2299,1.5385934819897085,0.02846276598802722,583,1.5385934819897085,All I have is light tackle.,615
101,3536,1.5380952380952382,0.029230666479490745,630,1.5380952380952382,"She said, ""You can go fishing after you clean the chandelier.""",615
102,3243,1.5379746835443038,0.029671202661753944,632,1.5379746835443038,Didn't I tell you we'd find the perfect chandelier at Pier 1?,615
103,574,1.5370967741935484,0.02861047927228354,620,1.5370967741935484,Definitely invasive. They've driven the Swarovskis clean out.,615
104,1294,1.5364667747163696,0.028348008269385522,617,1.5364667747163696,Must be a pretty fancy school.,615
105,4973,1.5363489499192247,0.02827958268384037,619,1.5363489499192247,"Judging by the fight it put up, I could have sworn it was a wall sconce.",615
106,3721,1.535303776683087,0.02983055418695647,609,1.535303776683087,"See, I told you I felt a light tugging on my line.",615
107,4295,1.5341098169717138,0.029954242639622295,601,1.5341098169717138,That's nothing. I caught a Chihuly here last summer.,615
108,2248,1.5334448160535117,0.029601737689439956,598,1.5334448160535117,This is called the Liberace lure. I’m hoping to catch a Steinway.,615
109,1134,1.5333333333333334,0.027878688899417584,600,1.5333333333333334,"I know, she's a beauty, but if it has less than 20 lights, I have to throw it back.",615
110,3658,1.5328836424957841,0.028919868311118094,593,1.5328836424957841,I call it a chande-lure.,615
111,355,1.5327731092436976,0.028452177859507766,595,1.5327731092436976,My buddy recommended a bait shop on the Upper East Side.,615
112,5931,1.5327731092436976,0.030001128178135553,595,1.5327731092436976,How many years since Mar-a-Lago was lost to rising sea levels?,615
113,6556,1.5325542570951587,0.029847622053131417,599,1.5325542570951587,"Dang, looks like my line is baroque again.",615
114,979,1.5322033898305085,0.029620106047464026,590,1.5322033898305085,Damn! Another one!,615
115,1116,1.5321428571428573,0.029554005961507528,560,1.5321428571428573,We’re gonna need a bigger dining room.,615
116,2525,1.5303292894280762,0.029524973631844337,577,1.5303292894280762,"Oh no, they're a bitch to clean.",615
117,5776,1.5301204819277108,0.031232943190792395,581,1.5301204819277108,I do all my shopping on-line.,615
118,2495,1.528169014084507,0.029880678643601378,568,1.528169014084507,"Catching one is easy, cleaning it is the real work.",615
119,6444,1.528169014084507,0.029776582344106614,568,1.528169014084507,"If it's under a thousand watts, you have to throw it back.",615
120,877,1.527336860670194,0.02896940798795208,567,1.527336860670194,It's about time. I've had to throw back two desk lamps earlier today.,615
121,1479,1.5268817204301075,0.03263869438162825,558,1.5268817204301075,We are going to see well tonight.,615
122,1663,1.5252336448598132,0.02918912692624575,535,1.5252336448598132,"The name of my new lure, Hank? The 'Liberace'!",615
123,1209,1.525179856115108,0.029174453763457165,556,1.525179856115108,Apparently the flood did reach the upper east side.,615
