,target_id,mean,precision,count,score,caption,contest
0,7833,2.271766125026609,0.006129760824382681,14093,2.271766125026609,I heard today I'm getting canned.,628
1,3543,2.1638507240995173,0.007552896921883416,10772,2.1638507240995173,Whaddya mean you only serve fish on Friday,628
2,4537,2.0946144430844553,0.008836921982498578,8170,2.0946144430844553,What the hell else would I drink like?,628
3,6339,2.0841584158415842,0.012095775700847274,4040,2.0841584158415842,"Just the worm, hold the Tequila.",628
4,7192,2.072565716401333,0.007978717738826132,10804,2.072565716401333,Yeah? Well I'm also a fish out of Scotch.,628
5,2954,2.0595266555103993,0.006833704976278364,12549,2.0595266555103993,Maybe one day she’ll realize I’m the one that got away.,628
6,6256,2.0483681844830954,0.007935095898668077,10234,2.0483681844830954,It’s just so hard not to get wrapped up in the news.,628
7,7471,2.033910279053338,0.010061011797158641,5662,2.033910279053338,"I KNOW when something is watered down, pal.",628
8,106,2.009970958373669,0.007776794522300199,10330,2.009970958373669,'She says she needs room to breathe...what does that even mean?',628
9,7610,2.0077308817384036,0.008080206009683828,9572,2.0077308817384036,Then one day you wake up and you have ten thousand children and a mortgage that's under water.,628
10,49,1.9720225872689938,0.012465340133019805,3896,1.9720225872689938,They sent me to rehab to dry out - damn near killed me,628
11,4121,1.95131221719457,0.010154269862729702,5525,1.95131221719457,Every single school rejected me.,628
12,2470,1.9419082762256195,0.008162202950397702,9485,1.9419082762256195,And that fisherman had to be 7 or 8 feet tall,628
13,1556,1.931931931931932,0.009110781476878455,6993,1.931931931931932,I hope this isn't a place where people come to hook up.,628
14,6785,1.9176003403772515,0.009526262690648863,7051,1.9176003403772515,She's sleeping with the fishes. Just not this one.,628
15,4535,1.916263381727526,0.009571378250068471,6819,1.916263381727526,Stop calling me chum!,628
16,4075,1.9118773946360152,0.008133681662638077,9135,1.9118773946360152,Make it a double. I just got out of the tank.,628
17,3515,1.9052484254723583,0.00938082289874865,7145,1.9052484254723583,I had a castle and treasure chest before my life went down the toilet.,628
18,5636,1.903765690376569,0.008412416509867026,8604,1.903765690376569,"Leave the tequila, I'll just take the worm.",628
19,1115,1.89788179916318,0.009011411744407465,7648,1.89788179916318,"So then I tell her, ‘Well after two days your mother stinks too.’",628
20,54,1.8916163141993958,0.01484132795940755,2648,1.8916163141993958,"Well, what else did you expect me to drink like?",628
21,4674,1.8891895071168099,0.008476310003082091,8501,1.8891895071168099,Your sign clearly says We serve fish!,628
22,6597,1.8608663729809105,0.01058285883297996,5448,1.8608663729809105,"Well, I bet you drink like a bald guy",628
23,7831,1.8596953169080308,0.0106357494710591,5317,1.8596953169080308,"I came here to get a job on Wall Street, but it turns out they only hire sharks and piranhas.",628
24,3290,1.8487229862475443,0.017127331982211204,2036,1.8487229862475443,You have no idea how hard it is to get a dry martini where I come from.,628
25,4385,1.8390135771681906,0.008988749027967579,7218,1.8390135771681906,"Sure, but a horse walks into a bar and nobody bats an eye",628
26,2011,1.823105327940918,0.010089921121632255,5687,1.823105327940918,"At this point, I'm more of a fish out of bourbon.",628
27,154,1.8099522069159404,0.009230143783451389,7114,1.8099522069159404,I don't know why I can't meet anyone.  I'm quite the catch.,628
28,6341,1.8082615418599515,0.01141880981604207,4527,1.8082615418599515,Pisces... what’s yours.,628
29,182,1.8068181818181819,0.010913884149280906,4928,1.8068181818181819,...And then she gave me this koi smile.,628
30,4749,1.8062165058949624,0.011528704633474546,4665,1.8062165058949624,"I'm not making this up, she wants us to get a cat.",628
31,6717,1.8010652793261488,0.008267837974558729,8073,1.8010652793261488,I still like to think of myself as a good catch.,628
32,5139,1.8004722550177095,0.010157026898315049,5929,1.8004722550177095,"... but TEACH a fish to drink, and he can drink for a lifetime.",628
33,6543,1.7657439446366783,0.013969868450280119,2890,1.7657439446366783,"If the aquarium calls, I ain't here.",628
34,830,1.7586842105263158,0.012635197081140932,3800,1.7586842105263158,"Scotch, neat. And don't tap on the glass.",628
35,2752,1.7524135783245094,0.009379020878679993,6422,1.7524135783245094,"Yes, but interestingly, I don’t drink like one.",628
36,5757,1.749250044115052,0.010057082491210243,5667,1.749250044115052,"...and before I knew it,I'd fallen for her - hook,line,and sinker.",628
37,3140,1.7487209759937032,0.010694201823934048,5082,1.7487209759937032,Large water. Salted. And keep'em coming.,628
38,615,1.7435076485236571,0.014192566123858347,2811,1.7435076485236571,"I was swimming upstream like everyone else, leaping up falls and stuff, and then I asked myself—why?",628
39,3045,1.7390180878552972,0.014420331707302404,2709,1.7390180878552972,"The mustache is fine for you, Bart. On me it screams ""CATFISH!""",628
40,7917,1.7381342062193126,0.021319960761063662,1222,1.7381342062193126,"And then, would you believe it, she tells me, ‘There’s plenty of fish in the sea!’",628
41,687,1.7282688093498904,0.014000125902478672,2738,1.7282688093498904,If I had wanted water I would have stayed where I was.,628
42,7738,1.7249560632688927,0.012731672749473457,3414,1.7249560632688927,I just got out of the can.,628
43,2996,1.7246927374301675,0.01126086028021077,4475,1.7246927374301675,"give me a double, I'm getting canned tomorrow",628
44,528,1.7204438753734528,0.015515074234001764,2343,1.7204438753734528,Can you sprinkle some food in the next one?,628
45,789,1.716763005780347,0.015563252065835989,2249,1.716763005780347,"She's freshwater, I'm saltwater. It just wasn't gonna work.",628
46,3794,1.7054108216432866,0.011287797362619189,4491,1.7054108216432866,Can I get some chips?,628
47,6320,1.7016820057124722,0.013661838097790337,3151,1.7016820057124722,This is what happens when you drain the swamp.,628
48,2617,1.695692025664528,0.016128519560362115,2182,1.695692025664528,I can’t believe she left me for that shrimp.,628
49,3327,1.6948748510131109,0.01831352465503426,1678,1.6948748510131109,"First off, I didn't WALK into this bar...",628
50,7218,1.6892361111111112,0.016065406201384743,2304,1.6892361111111112,"So what did one Jewish Mama-fish say to another Jewish Mama-fish? She said, 'I'm so proud of my son, the sturgeon!'",628
51,3355,1.6862662746745065,0.014867745516413705,2381,1.6862662746745065,Drowning my sorrows?  Is that a joke?,628
52,1428,1.685641461342396,0.012163303695206455,3531,1.685641461342396,Any bar snacks other than Goldfish?,628
53,207,1.6837815810920946,0.01260394271216114,3681,1.6837815810920946,I’m waiting for the priest and the rabbi.,628
54,3389,1.672204759766502,0.015826588439505806,2227,1.672204759766502,"Since The Shape of Water, I've been beating women off with a stick!",628
55,4480,1.6706408345752608,0.014320760663662753,2684,1.6706408345752608,"Yes, I DO drink like a fish. What a fresh, amusing observation.",628
56,4270,1.669921875,0.013145689026666884,3072,1.669921875,I was let go today.,628
57,6847,1.6616238023197176,0.017060441180832265,1983,1.6616238023197176,"So I said to her, ""Kiss me."" and wouldn't you know it, I'm no longer a frog.",628
58,453,1.6542707728065078,0.017107134509503994,1721,1.6542707728065078,You try and run a school all day.,628
59,5287,1.6510147234381218,0.014661359624672098,2513,1.6510147234381218,"Yes, but I have a dry sense of humor.",628
60,5457,1.6477900552486189,0.019274153566102178,1448,1.6477900552486189,"It's OK, man - I'll take the Hudson home.",628
61,3096,1.6476761619190405,0.021002836966873713,1334,1.6476761619190405,. . . And don’t get me started on Roe v. Wade,628
62,5336,1.6429107276819206,0.02055279210500748,1333,1.6429107276819206,I've had too much?!  You're the one who thinks I'm a giant fish!,628
63,6040,1.6413533834586467,0.019842349001917333,1330,1.6413533834586467,"No, but I swear like a sailor",628
64,2855,1.6409185803757829,0.03292701967109683,479,1.6409185803757829,"Really, my name is Wanda.",628
65,763,1.6406015037593984,0.028754994579826332,665,1.6406015037593984,I'll tell you the rest of the story when the Priest and the Rabbi get here.,628
66,152,1.634926906361122,0.014268486631219318,2531,1.634926906361122,I took the 5 from Fulton and transferred to the Q. How did YOU get here?,628
67,4549,1.6316685584562998,0.017404855209744583,1762,1.6316685584562998,I tell all the girls that I'm rich in Omega-3.,628
68,1484,1.6261766024204392,0.015890317908797753,2231,1.6261766024204392,What’s the matter?  You never  seen a pickled herring?,628
69,2016,1.624178712220762,0.01570232429159365,2283,1.624178712220762,I ain't drinking any water. Me and my friends pee in it all the time.,628
70,5299,1.623936170212766,0.01742127618944234,1880,1.623936170212766,"... so I sez to the Genie, “Thanks for the  billion dollars and eternal youth. I wanna drink like fish tonight to celebrate.“",628
71,130,1.6193895870736086,0.01545560045894081,2228,1.6193895870736086,I got taken in by a hooker,628
72,7940,1.6178834561286002,0.013140229464866978,2986,1.6178834561286002,I've been dry for a year now.,628
73,6996,1.6146435452793835,0.02260148575332826,1038,1.6146435452793835,Glad I made it through another Friday.,628
74,318,1.6143006263048016,0.017060706492189832,1916,1.6143006263048016,Catch and release.” “Catch and release.”  How about “DON’T CATCH!,628
75,1675,1.6121172209417187,0.013414040412592473,3037,1.6121172209417187,"You drink like a fish” she says. Well, of COURSE I drink like a fish",628
76,1700,1.6062176165803108,0.026062180240732927,772,1.6062176165803108,Don’t look at me like that! I was told this was a dive bar.,628
77,7207,1.6057692307692308,0.024725779797335957,832,1.6057692307692308,Why isn't there another sole in here?,628
78,3983,1.6025215660252157,0.019225988658276634,1507,1.6025215660252157,"So, do you believe in climate change now?",628
79,5170,1.6015069066555043,0.015110751533342416,2389,1.6015069066555043,"And furthermore, don’t call me ‘Chum’!",628
80,2287,1.6003787878787878,0.015897062061610984,2112,1.6003787878787878,Is it true you have to go to a special place to pee?,628
81,90,1.5959110042092604,0.018009511506757628,1663,1.5959110042092604,Carp diem.,628
82,7484,1.5955926146515784,0.017637283184450434,1679,1.5955926146515784,"Of course, you know who kept the castle when we moved into separate bowls.",628
83,3960,1.595132743362832,0.035083336110941665,452,1.595132743362832,"Drinks like a fish?  Cold as a fish?  How do I stop the profiling, Al?",628
84,471,1.5900537634408602,0.018666002113705865,1488,1.5900537634408602,"That's actually a simile, not a metaphor.",628
85,7012,1.5887605042016806,0.016720595625348725,1904,1.5887605042016806,I've been told I should go with the white wine.,628
86,179,1.5842044134727062,0.024955601123189772,861,1.5842044134727062,"Yeah, well, you pour like a turtle.",628
87,4829,1.5838466803559206,0.01891275054575628,1461,1.5838466803559206,"No, I drink like a guy who watches the news.",628
88,5298,1.5829088851160158,0.01699786023773979,1767,1.5829088851160158,"Buddy, I just fertilized a thousand eggs today. Another round.",628
89,461,1.5828377230246389,0.021133101408438888,1177,1.5828377230246389,"Down there, we call it drinking like a writer.",628
90,7874,1.5816146140247496,0.017305584763708488,1697,1.5816146140247496,"""They called it a funeral, but all they did was flush Jimmy down the toilet.""",628
91,6981,1.5811965811965811,0.02224795584175094,1053,1.5811965811965811,"Well, how else WOULD I drink?",628
92,3357,1.5793548387096774,0.024865049702472643,775,1.5793548387096774,Skip the tequila and just give me the worm,628
93,2046,1.5691158156911582,0.02519829009610351,803,1.5691158156911582,And the fisherman I pulled into the water was 7' feet 7 inches and weighed 375 pounds.,628
94,7208,1.568298969072165,0.02474949837543532,776,1.568298969072165,"""Sign outside says you serve fish.",628
95,4728,1.5637860082304527,0.018996201912412275,1458,1.5637860082304527,"Yes, I *do* drink like a fish!",628
96,1961,1.5595854922279793,0.03548519127850913,386,1.5595854922279793,Being a big fish in a small pond is over-rated.,628
97,6946,1.559493670886076,0.021755407718491812,1185,1.559493670886076,Don't get me going on Roe v. Wade!,628
98,3585,1.5584218512898331,0.019425426393164462,1318,1.5584218512898331,and I drink like one too; so keep my tab open,628
99,7097,1.556768558951965,0.019766343450769323,1374,1.556768558951965,"I don't care what white wine goes with, bring me a scotch!",628
100,6611,1.555452865064695,0.021310392465877896,1082,1.555452865064695,"I may be farm raised, but I couldn’t resist the lure of city life.",628
101,2387,1.5515507124895223,0.020004521659262843,1193,1.5515507124895223,I want top shelf stuff this time.  No more bait and switch.,628
102,3690,1.55,0.019746094724798977,1200,1.55,You’re out of water? So am I.,628
103,4850,1.5493197278911566,0.020857633055930396,1176,1.5493197278911566,I'm meeting a rabbi and a priest.,628
104,7722,1.5466321243523315,0.02033418708383355,1158,1.5466321243523315,A double scotch neat and if the aquarium calls you haven't seem me.,628
105,2663,1.5456187895212286,0.020617526828793552,1107,1.5456187895212286,I’m not kidding you. The guy was THIS BIG!,628
106,4560,1.5447298494242692,0.021377487776166736,1129,1.5447298494242692,"No, pal, I don't drink like a fish.  I drink ""as"" a fish!",628
107,2998,1.5441906653426019,0.02256420326267975,1007,1.5441906653426019,"Remember me? 2006,  Bear Lake? You don't look so tough without that fishin' pole in your hand, mister...",628
108,6358,1.5436982520699172,0.02085999731449115,1087,1.5436982520699172,One tequila with two worms.,628
109,2754,1.5413105413105412,0.022412597158792708,1053,1.5413105413105412,I knew Flipper before he was an asshole,628
110,3851,1.5379241516966067,0.02217167448841807,1002,1.5379241516966067,"Well, how do think they make pickled herring?",628
111,6450,1.5378564405113078,0.022233863598080817,1017,1.5378564405113078,"Y'know when people say ""he drinks like a fish""... I'm that fish.",628
112,2149,1.536741214057508,0.039429904066697455,313,1.536741214057508,"...and then she says to me, 'Go spawn yourself'.",628
113,3078,1.534957627118644,0.02343388888711612,944,1.534957627118644,"So she said ""what on earth are you going to do with a bicycle'?""",628
114,6280,1.5342465753424657,0.023436157404752158,949,1.5342465753424657,"Yes, and you drink like a human. What’s your point?",628
115,5458,1.533175355450237,0.024471242628545237,844,1.533175355450237,"I'm sorry, but we only serve fish on Fridays.",628
116,4508,1.5317545748116255,0.023381532614058093,929,1.5317545748116255,Really? I bet you'd serve me if I was filleted in a lemon butter sauce.,628
117,3789,1.5310421286031042,0.023547498694296027,902,1.5310421286031042,I'm just tired of all the carping.,628
118,715,1.528114663726571,0.023350022110014367,907,1.528114663726571,"Reached my limit? I'm a fish, you idiot!",628
119,8050,1.5266821345707657,0.024262134718908708,862,1.5266821345707657,She was called Wanda.,628
120,5847,1.525657071339174,0.024833914958557933,799,1.525657071339174,I don't think I can walk out of here.,628
121,4663,1.5244040862656072,0.023378299272554342,881,1.5244040862656072,"But not TOO dry, right?""",628
122,1900,1.5225806451612902,0.024407792463324,775,1.5225806451612902,Can you put on the Marlins' game,628
123,2101,1.52200488997555,0.025191176984953594,818,1.52200488997555,"Look, I don't blame you. You were just a kid then, how could you have known? But the toilet, Roger... the toilet.",628
124,7942,1.521160822249093,0.024807219082318772,827,1.521160822249093,Tequila shot...with the worm.,628
125,3027,1.5188442211055277,0.024527948669348577,796,1.5188442211055277,"Yeah, but I tip like a whale",628
126,7870,1.5188067444876783,0.026037431776763594,771,1.5188067444876783,"I don't care if it's bad for me, I want a plastic straw.",628
127,5025,1.5167701863354037,0.024516699900908327,805,1.5167701863354037,I'll have the chips,628
128,1756,1.5167336010709505,0.024720365088722208,747,1.5167336010709505,"When climate change floods this dump, you'll be the one gasping for breath, amigo.",628
129,7474,1.5160839160839161,0.026353956585819203,715,1.5160839160839161,"Listen Cueball, I'm up to my gills in work, I'm swimming in debt, and my love life's in the tank, so maybe it's you who should switch to water!",628
130,8049,1.5154362416107383,0.02569916060457087,745,1.5154362416107383,He said I was too koi.,628
131,5164,1.5148648648648648,0.025970413176206752,740,1.5148648648648648,"I've had enough? I'm not the one hallucinating a giant, talking fish.",628
132,580,1.5132275132275133,0.025213886719688935,756,1.5132275132275133,Gimme a shot of the East River.,628
133,301,1.5113808801213962,0.027530927277723695,659,1.5113808801213962,"Next thing I know, Jimmy Hoffa floats by.",628
134,7103,1.5112582781456954,0.025239879063407907,755,1.5112582781456954,Water. Salty.,628
135,850,1.5105189340813465,0.025347666397597206,713,1.5105189340813465,What do you mean you don't serve fish except on Friday?,628
136,902,1.510028653295129,0.026684773497575066,698,1.510028653295129,"And then she left me, high and dry.",628
137,3484,1.5088852988691437,0.02822262927170016,619,1.5088852988691437,And just where am I supposed to get a shirt and shoes?,628
138,47,1.5084985835694051,0.025094961930556322,706,1.5084985835694051,We met on HOOKED.COM,628
139,7612,1.5058651026392962,0.024748990272672657,682,1.5058651026392962,"I know, I should be in a school right now...",628
140,4937,1.5051851851851852,0.02696225281640244,675,1.5051851851851852,"YEAH,YEAH, I KNOW. I DRINK LIKE A FISH.",628
141,220,1.5049928673323822,0.025744766453078015,701,1.5049928673323822,"Understand something, I drink BECAUSE I’m a fish.",628
142,2727,1.5049928673323822,0.02652453770371955,701,1.5049928673323822,"A trout, a haddock, and a squid walk into a bar...…..",628
143,4753,1.5049928673323822,0.02534588624189884,701,1.5049928673323822,"You know, now that you mention it, I actually AM a big fish in a small pond.",628
144,4534,1.5044510385756678,0.02495522451324851,674,1.5044510385756678,She caught me and then released me - story of my life.,628
145,3051,1.5043227665706052,0.024363901779986593,694,1.5043227665706052,"...so then he says, ""There's something fishy here,"" and they all turn to look at ME!",628
