,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,"Listen, I've got to run.",1.7938144329896908,0.05463227106194972,194.0,80.0,74.0,40.0
1,2,No wonder this gym was so cheap.,1.6983758700696057,0.028893003461791376,862.0,479.0,164.0,219.0
2,3,"Honey, I've been put on the fast track.",1.671794871794872,0.055134198568889854,195.0,100.0,59.0,36.0
3,4,It started with a stand-up desk.,1.6531986531986531,0.04413961735628995,297.0,155.0,90.0,52.0
4,5,It’s Karma !! But who’da thunk the hamsters would inherit the earth?,1.6494252873563218,0.03519336780379073,522.0,292.0,121.0,109.0
5,6,Can I call you back? I'm on a roll.,1.6243654822335023,0.04991525131066867,197.0,99.0,73.0,25.0
6,7,Everything's running smoothly up here. How are things in maze?,1.6241610738255037,0.06133270361003398,149.0,80.0,45.0,24.0
7,8,"What goes around comes around, believe me.",1.5769230769230769,0.03959798165306034,286.0,150.0,107.0,29.0
8,9,"pD piety, pD piety, pD piety, …",1.5769230769230769,0.04372089070439806,286.0,164.0,79.0,43.0
9,10,The pay is good but they treat us like animals.,1.574468085106383,0.043931637475369975,282.0,162.0,78.0,42.0
10,11,I wish I could tell you when I'll finish here but there's no end in sight.,1.5630252100840336,0.0466124784509241,238.0,136.0,70.0,32.0
11,12,"A few more minutes, Honey. The Tesla isn't charged yet.",1.5523012552301256,0.04215800592222727,239.0,128.0,90.0,21.0
12,13,…and cancel my three o’clock. I need to hit the maze.,1.548936170212766,0.04713798968661923,235.0,138.0,65.0,32.0
13,14,"It's not as glamorous as you think, Mom.",1.548913043478261,0.050993859254377404,184.0,104.0,59.0,21.0
14,15,"Honey, is the Tesla recharged yet?",1.5458515283842795,0.04076580546764247,229.0,119.0,95.0,15.0
15,16,If this trial succeeds we can start testing on mice.,1.5393258426966292,0.057516007586667264,178.0,112.0,36.0,30.0
16,17,"Yes, sir, it's a little like groundhog day.",1.5384615384615383,0.04510672861939406,221.0,124.0,75.0,22.0
17,18,I'm working from home until my wife can get the kid another hamster.,1.5330188679245282,0.04504631830981788,212.0,118.0,75.0,19.0
18,19,I think I'm finally getting somewhere!,1.525,0.05009413249625912,200.0,120.0,55.0,25.0
19,20,Ok. Try the Tesla now.,1.5206185567010309,0.04576432363771031,194.0,108.0,71.0,15.0
20,21,When Hamsters dream.,1.5181347150259068,0.05599491877656855,193.0,127.0,32.0,34.0
21,22,"Circulation Department, how may I help you?",1.5159574468085106,0.05358682306925202,188.0,118.0,43.0,27.0
22,23,I thought '401K' meant something else.,1.5139664804469273,0.053358453814973485,179.0,110.0,46.0,23.0
23,24,I'm not trapped if it's what I choose. I'm not trapped if it's what I choose. I'm not trapped if it's what I choose.,1.5093167701863357,0.05785906819092732,161.0,102.0,36.0,23.0
24,25,"Oh, I'm going great! I'm living the metaphor!",1.5076923076923077,0.06483422633709097,130.0,83.0,28.0,19.0
25,26,Sorry. Can't talk. Gotta run.,1.505681818181818,0.05222153054685811,176.0,107.0,49.0,20.0
26,27,Is the wifi back up yet?,1.5039370078740155,0.06409944130963165,127.0,80.0,30.0,17.0
27,28,"There's a BIG difference between a hamster and gerbil, Bob.",1.503067484662577,0.05529881584828104,163.0,101.0,42.0,20.0
28,29,I'll talk to you later...I gotta run.,1.5,0.055008870122859835,172.0,109.0,40.0,23.0
29,30,Let's just say this job lacks any opportunity for advancement.,1.4939759036144578,0.053190975547079744,166.0,102.0,46.0,18.0
30,31,I am still getting used to working at the White House.,1.4903225806451612,0.05520100144162101,155.0,96.0,42.0,17.0
31,32,"Work for a startup, they said. It'll be fun, they said.",1.4875,0.05676519828071646,160.0,103.0,36.0,21.0
32,33,Is the psychological test just as demanding?,1.4871794871794872,0.057149825211330676,156.0,100.0,36.0,20.0
33,34,"Take the corner office, they said. It has a great view, they said.",1.4868421052631582,0.05677123694996863,152.0,96.0,38.0,18.0
34,35,I think they've taken the employee wellness program a little too far.,1.4830508474576272,0.06223079161555708,118.0,73.0,33.0,12.0
35,36,"Hello, this is Ferris.",1.4791666666666667,0.11136477398244364,48.0,33.0,7.0,8.0
36,37,You won't believe what I just re-invented.,1.4791666666666667,0.05910556942639447,144.0,93.0,33.0,18.0
37,38,"Siri, where's my exit?",1.4676258992805755,0.05892563139926845,139.0,90.0,33.0,16.0
38,39,It's not the destination. It's not the journey. It's actually nothing.,1.4676258992805755,0.057128812404003526,139.0,88.0,37.0,14.0
39,40,Few more years till that corner wheel.,1.4676258992805755,0.060669257988812376,139.0,92.0,29.0,18.0
40,41,"Hey, let me call you back. The cedar shavings guy is here.",1.4672131147540983,0.06288078822590099,122.0,79.0,29.0,14.0
41,42,I can't stop. It powers the Wi-Fi.,1.463768115942029,0.05832695129724265,138.0,89.0,34.0,15.0
42,43,"Can't talk now, I'm going for 'Exceeds Expectations'.",1.4592592592592593,0.059259259259259275,135.0,88.0,32.0,15.0
43,44,I'll circle back to you later. I'm running a bit late.,1.4586466165413534,0.056991561409913426,133.0,84.0,37.0,12.0
44,45,Feel the Hamster! BE the Hamster!,1.4538461538461538,0.06091289073575756,130.0,86.0,29.0,15.0
