,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,We meant get a job AND move out.,2.1605049594229038,0.013444943985493452,3327.0,776.0,1241.0,1310.0
1,2,Ask if they deliver.,2.1016342064025078,0.011855248929040269,4467.0,1198.0,1617.0,1652.0
2,3,"When I said I wanted some concessions, this is not what I had in mind.",2.061598506702868,0.010078153273272316,5893.0,1593.0,2344.0,1956.0
3,4,Your mother and I don't think working from home is a good idea.,2.0450720029923315,0.01072846193252574,5347.0,1530.0,2046.0,1771.0
4,5,You're the one who told him he had to find a job or move out.,2.0212221938123243,0.012100906218548842,3911.0,1079.0,1670.0,1162.0
5,6,I thought winning tacos for life would be a little different.,2.0133626212703644,0.010333158935139787,5463.0,1557.0,2276.0,1630.0
6,7,I guess I thought a la cart meant something else.,1.9731425210742992,0.010840710234878152,5101.0,1599.0,2040.0,1462.0
7,8,"The ad said, 'Cozy getaway with a personal chef.'",1.9727195225916452,0.012470986189655931,3519.0,1012.0,1591.0,916.0
8,9,I'll call in the order if you pick it up.,1.9702270189802755,0.014558099333050403,2687.0,806.0,1155.0,726.0
9,10,I thought it was just a one-night stand.,1.9499609069585613,0.02240873355753668,1279.0,444.0,455.0,380.0
10,11,"Did he really just say, ""No shoes, no service""?",1.944,0.0341182665477666,500.0,160.0,208.0,132.0
11,12,The AirBnB listing did say it was close to dining options.,1.9390026714158504,0.011009649531793323,4492.0,1368.0,2030.0,1094.0
12,13,I feel like he knows I wrote that Yelp review.,1.923105566933532,0.01050888255822187,5371.0,1815.0,2154.0,1402.0
13,14,Is that for here or to go?,1.90950744558992,0.026481629299694755,873.0,310.0,332.0,231.0
14,15,Two minutes until halftime. I'll get in line while you use the bathroom.,1.9050573999379459,0.013629103521224754,3223.0,1132.0,1265.0,826.0
15,16,Five bucks the Korean fusion truck in the spare bedroom puts him out of business in a month.,1.8939912066438693,0.017427341937460872,2047.0,756.0,752.0,539.0
16,17,"What do you mean, we're ""outside your delivery radius""?",1.8914644714038134,0.01173700953902346,4616.0,1745.0,1627.0,1244.0
17,18,"And then you said ""I wish we had hotdogs like these at home.""",1.8873552983081032,0.015985613665139398,2246.0,785.0,929.0,532.0
18,19,"Hot dog stand, girlfriend, and for my third wish . . .",1.8645833333333333,0.021748644351413517,1248.0,464.0,489.0,295.0
19,20,I'll go on line and check out the menu.,1.8437259430331023,0.012556595208584294,3897.0,1549.0,1408.0,940.0
20,21,It's included with our Amazon Prime.,1.8374218374218372,0.012065114539018252,4158.0,1651.0,1532.0,975.0
21,22,He can stare at us all he wants. I'm waiting for the pretzel guy.,1.8307806324110671,0.011732608477308809,4048.0,1528.0,1677.0,843.0
22,23,"Yes, everything is made in house.",1.8282088823816496,0.016420901280309198,2049.0,772.0,857.0,420.0
23,24,I remember when dinner and a movie actually meant going out.,1.8261758691206544,0.033775331627757345,489.0,186.0,202.0,101.0
24,25,For here or to go?,1.814511041009464,0.019630243601964588,1585.0,658.0,563.0,364.0
25,26,We get one month free. And we can cancel at anytime.,1.8070439494280557,0.013037756981764051,3322.0,1320.0,1323.0,679.0
26,27,I think you're right. It would look better on the other wall.,1.7978252114377768,0.014988512228807873,2483.0,994.0,997.0,492.0
27,28,And I thought my first two wishes were stupid.,1.7977099236641219,0.0137172279935055,3144.0,1312.0,1156.0,676.0
28,29,Don't buy anything. It will just encourage him.,1.7949858471492115,0.015192740302021791,2473.0,1011.0,958.0,504.0
29,30,Let's order out for a change.,1.794668179239932,0.01750306292629814,1763.0,694.0,737.0,332.0
30,31,"I don't know. What has a college degree, a stupid business plan and needs to move out of the house?",1.7911096256684491,0.014557304117087604,2992.0,1326.0,965.0,701.0
31,32,Somehow I expected more from that small business loan to your brother.,1.7844932844932846,0.012836463350321636,3276.0,1313.0,1356.0,607.0
32,33,Is it me or does it seem like food carts are everywhere these days?,1.7834890965732086,0.03026351801436075,642.0,273.0,235.0,134.0
33,34,Wait a minute...didn't that used to be a Starbucks?,1.7760758570386583,0.02127627817663851,1371.0,613.0,452.0,306.0
34,35,"It was cheaper to bundle internet, television, and food.",1.771769019248396,0.022688749981070015,1091.0,459.0,422.0,210.0
35,36,I'll order if you'll pick up.,1.7708023774145616,0.014700901186552715,2692.0,1162.0,985.0,545.0
36,37,I think I'm going to return that lamp tomorrow. It's not tying the room together like I'd hoped.,1.7602591792656588,0.026084051104475123,926.0,429.0,290.0,207.0
37,38,Well you bought a juicer without asking me.,1.7577873254564984,0.017733841469452494,1862.0,825.0,663.0,374.0
38,39,One of us needs to learn how to cook.,1.7574156846810243,0.01497803536250481,2461.0,1050.0,958.0,453.0
39,40,I preferred the elephant in the room.,1.7540378403322563,0.016794584546755573,2167.0,994.0,712.0,461.0
40,41,"Well, he did promise he'd be able to start his own business and work from home.",1.7496657754010696,0.013452451353919323,2992.0,1278.0,1185.0,529.0
41,42,"Alexa, find the nearest food truck",1.7455284552845531,0.01574021475778525,2460.0,1142.0,802.0,516.0
42,43,"You know, there are smaller souvenirs you could have brought back from New York.",1.7367480643240023,0.01808672579003839,1679.0,740.0,641.0,298.0
43,44,I wouldn't mind so much if he didn't have a second location in the bedroom.,1.7125890736342042,0.01841299513715573,1684.0,792.0,584.0,308.0
44,45,"All I said was, "" OK, Google, I want a hot dog.""",1.7125456760048716,0.02670636847744609,821.0,392.0,273.0,156.0
45,46,It's just until I get used to the suburbs.,1.7088414634146343,0.02032818262939441,1312.0,602.0,490.0,220.0
46,47,I wish it was located closer to my side of the couch.,1.703266787658802,0.02249512942150758,1102.0,519.0,391.0,192.0
47,48,"You won seven days of Frankfurters, not seven days in Frankfurt.",1.6970387243735765,0.02049652261818246,1317.0,624.0,468.0,225.0
48,49,The guy in the other corner is 25 cents cheaper.,1.6922234392113908,0.017623597206965057,1826.0,885.0,618.0,323.0
49,50,They let him work from home on Fridays.,1.6901790558871406,0.01758758641092819,1843.0,899.0,616.0,328.0
50,51,"I said, ""take out or eat in."" You said, ""yes.""",1.6901330376940134,0.01708820237810229,1804.0,841.0,681.0,282.0
51,52,I told you we should have bought him a car for graduation.,1.687793427230047,0.03528997922422076,426.0,200.0,159.0,67.0
