caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
Let's let him keep your ball.,14206,5884,0.006429762845958188,1,2.1991412079403068,5253,153,3066,675
"So, this is fine but you're scared of the vacuum cleaner?",12611,4768,0.007211827983949197,2,2.0912695266037584,4222,480,3619,675
"Well, if you haven't pooped, I have.",12453,4303,0.007500804880951152,3,1.9881956155143339,3690,1539,4459,675
"It doesn't matter that you peed on it first, it's not your rock anymore.",6409,1868,0.009934777318731974,4,1.9477297550319863,2338,3274,2203,675
So suddenly mister bark at everything has nothing to say.,11219,3230,0.0074690343168353785,5,1.941795168909885,4088,4440,3901,675
"Before the last election, this would have scared the bejeezus out of us, Quentin.",4410,1263,0.012449616092065133,6,1.8727891156462586,1321,929,1826,675
Maybe just let him keep your stick.,9011,2055,0.007987236050221606,7,1.8600599267561868,3630,3450,3324,675
Maybe don't sniff this one.,11808,2772,0.007068522914409847,8,1.8573848238482384,4567,4651,4467,675
"You're totally thinking you could outrun me, aren't you?",10913,2794,0.007623112729602462,9,1.8554934481810685,3738,2583,4380,675
This. This is why we don't chase down every smell.,9813,2375,0.00789201686502486,10,1.8472434525629267,3554,3214,3883,675
Wag your tail so it doesn't feel threatened.,9882,2358,0.00784388307564407,11,1.844059906901437,3619,4274,3902,675
"Kinda puts going to the vet in perspective, doesn't it?",8146,1925,0.00867964616437775,12,1.829609624355512,2907,4486,3312,675
That's what happens to dogs who drink from the toilet,7365,1953,0.009618947679129531,13,1.815071283095723,2095,1589,3316,675
"Well just don't stand there. Ask yourself, 'what would Lassie do?'",4467,1005,0.011684943448137787,14,1.800313409447056,1565,1072,1897,675
There. That's what you've been barking at. Happy?,9350,1974,0.007950621595405825,15,1.7839572192513369,3380,2985,3995,675
Now we’ve BOTH urinated. Let’s go home.,8383,1953,0.008695210028384819,16,1.7833711081951569,2652,4667,3775,675
"No, I think his bite is probably worse than his bark.",7249,1421,0.008889375206361069,17,1.760104842047179,2664,3363,3164,675
I don't care if she's in heat. No.,5674,1303,0.010614174144947797,18,1.7564328516038068,1675,1386,2695,675
Are you serious?!  Thunder and the mailman but not this.,8670,1724,0.008202109379293944,19,1.7502883506343714,3048,133,3895,675
This seems like a good turn-around point.,4410,761,0.011036373071082227,20,1.7410430839002267,1746,1006,1901,675
"'Let's go to the park,' I said. But, no, you had to go to the lagoon.",4174,810,0.01179548829149497,21,1.7398179204599904,1467,3134,1895,675
Sorry I didn't believe you about the mailman.,2980,581,0.014092456372472988,22,1.7197986577181208,983,141,1416,675
It's your turn to rescue me.,7723,1650,0.009029291598033767,23,1.7112521041046225,2181,309,3890,675
"“Next full moon, we stay in the house and you can just pee on the rug, OK?”",4490,819,0.011285211060937637,24,1.7060133630289531,1531,2834,2140,675
Woof? That’s all you’ve got?,3318,565,0.012912024435243469,25,1.6937914406268837,1169,3148,1584,675
"I know it’s your bone, but I’d let him keep it.",4952,758,0.010154451141639544,26,1.6932552504038771,1902,3395,2289,675
"Emotional support dog, meet my anxiety.",2438,487,0.015853521000625054,27,1.6923707957342085,714,2177,1237,675
I don't think he wants his butt sniffed.,6155,1112,0.009677375707080053,28,1.6870836718115354,2005,1498,3037,675
See? That’s all it is. Can we PLEASE go back to bed now?,5483,942,0.010108931497894583,29,1.6837497720226153,1863,4119,2677,675
This walk was your idea.  You talk to him.,6180,1023,0.0094320178962165,30,1.6757281553398058,2129,292,3028,675
Just remember ... genetically you're 99% wolf.,4884,764,0.010438366277950426,31,1.671990171990172,1752,3347,2368,675
"Get a dog"" she said, ""It'll add years to your life"" she said",1462,274,0.02019054456457484,32,1.670998632010944,433,3581,755,675
Let's both roll over and play dead.,4655,760,0.010850303151184371,33,1.669172932330827,1591,769,2302,675
"Well, this explains the puppies.",2950,603,0.014576537169437092,34,1.6677966101694914,760,4153,1587,675
"Well, if that doesn't scare it out of you, we might as well go home.",3761,635,0.012223070137181729,35,1.6609944163786228,1216,2172,1910,675
But you're scared of a vacuum cleaner.,5729,862,0.009570904432272442,36,1.6603246639902252,2057,984,2809,675
I'm sorry I blamed you for those claw marks on the deck.,3079,468,0.01311262013361605,37,1.657356284507957,1088,761,1523,675
Still want to mark your territory?,5700,859,0.00958500787827616,38,1.6564912280701753,2013,4635,2826,675
I'm going to need a much bigger plastic bag,3158,534,0.013382297526544948,39,1.6510449651678278,988,330,1636,675
"Well Fido, sometimes after you drain the swamp, something far worse takes over.",1969,363,0.017435651357330075,40,1.642965972574911,540,2618,1066,675
"Yes, hard to believe that he was President from 2016-2020",3858,742,0.012603423154110529,41,1.6345256609642302,959,3665,2157,675
"You see it too, right?",2755,415,0.013908490101698543,42,1.633393829401089,914,2111,1426,675
I'll bet HE'S not afraid of the cat next door.,3181,478,0.012939193946305626,43,1.6249607041810752,1029,2258,1674,675
Satisfied?  This is what's been living under my bed since I was a kid.,2554,407,0.014699585873522516,44,1.62451057165231,777,402,1370,675
Stay.  I'll be right back.,3720,589,0.01217380973211939,45,1.621236559139785,1132,2868,1997,675
The patch of grass just outside the tent isn’t looking so bad now is it?,4323,570,0.010749842892699603,46,1.61647004395096,1523,3196,2229,675
"I suggested the dog park, but noooooo!",4121,577,0.01120053259539224,47,1.6136859985440426,1371,4725,2171,675
"That's not a tree, so I'd keep my leg on the ground if I were you.",3603,518,0.012074178724081596,48,1.611434915348321,1167,3424,1918,675
Don't sniff him.,3682,613,0.012453873806965981,49,1.6072786529060292,1009,283,2060,675
Mind if I give him one of your treats?,3536,455,0.011821819693289251,50,1.603789592760181,1218,4256,1861,675
Now might be a good time to show who is man's best friend.,1723,221,0.01696817897105698,51,1.603598374927452,598,4034,904,675
The breeder said it’s a Labrademon.,1763,278,0.017753336153364,52,1.600113442994895,502,3565,983,675
But you'll bark at the mailman?,1707,203,0.016726061634351443,53,1.596953719976567,611,1123,893,675
"It's OK Rex, Mommy will feel better and come home after the election is over.",2724,501,0.014932504998970177,54,1.5939794419970632,614,445,1608,675
"I'm afraid this time you're going to have to pick up after me.""",1321,195,0.020180740573072408,55,1.5874337623012869,386,3580,740,675
"I told you Max, you can't go by the profile pic.",1292,180,0.020091253512192823,56,1.5866873065015479,398,4324,714,675
"After almost 3 years of Donald Trump as President, nothing is that frightening anymore.",2108,349,0.016506305788572956,57,1.583965844402277,533,2728,1226,675
He's why it's the path less traveled.,2054,272,0.015730297740240776,58,1.582765335929893,653,3556,1129,675
"So you bark at the mail carrier, but this guy seems fine?",3433,447,0.01211278073375526,59,1.5811243810078648,1097,424,1886,675
"Obviously, he didn’t see what you did to that shoe...",1516,195,0.01819040622544082,60,1.5771767810026385,485,73,836,675
It's ok. He's the President.,932,157,0.024990412522952504,61,1.5740343347639485,221,2722,554,675
You know this guy? Tell me you know this guy.,2752,347,0.013439670405834138,62,1.572674418604651,882,698,1522,675
