,target_id,mean,precision,count,score,caption,contest
0,5460,1.9951553149045311,0.01444057514444328,3509,1.9951553149045311,"Surprise, surprise. The new manager is a fat white guy with no pants.",595
1,544,1.9660087719298245,0.026007031849439723,912,1.9660087719298245,I can already tell he won't last.,595
2,3744,1.9646118721461188,0.01396447933611989,3504,1.9646118721461188,He's not as bad as the last manager. That one was abominable.,595
3,2092,1.9440970945200442,0.015289033940421744,2719,1.9440970945200442,They didn't say who...they just said one of us won't be here in the spring...,595
4,3456,1.9403141361256544,0.017814915990723205,1910,1.9403141361256544,"It's not you, he's frosty to everyone.",595
5,2458,1.9308421639709983,0.019207807246748004,1793,1.9308421639709983,I told him if he can't find his size to just wait a few minutes.,595
6,2358,1.9239819004524887,0.023844784382412876,1105,1.9239819004524887,Either the constant staring stops or I'm cranking up the thermostat.,595
7,3899,1.8821603927986907,0.022165001467349517,1222,1.8821603927986907,I hear he had a meltdown after the holidays last year,595
8,1797,1.8631284916201116,0.02879874787898824,716,1.8631284916201116,He's the very definition of seasonal help.,595
9,1657,1.853211009174312,0.016832168205177016,2507,1.853211009174312,"If he asks you if you want to see his other carrot, just say no.",595
10,2093,1.833570412517781,0.017117058921104905,2109,1.833570412517781,I think you misunderstood when I said to hire seasonal help.,595
11,1053,1.831193838254172,0.01975404914942457,1558,1.831193838254172,He insists it's all water weight.,595
12,1855,1.8169456066945606,0.024831917190188693,956,1.8169456066945606,They set the temperature for just ONE employee while the rest of us freeze to death.,595
13,2286,1.791089965397924,0.016856049392751937,2312,1.791089965397924,So he calls me into his office and when I get there he's wearing nothing but a scarf and a top hat,595
14,3915,1.7766467065868263,0.018652192126041297,1670,1.7766467065868263,I guess the hiring freeze has officially started.,595
15,1729,1.775888717156105,0.028205249704775375,647,1.775888717156105,"He's fun, sure, but he won't last.",595
16,3121,1.7620593692022264,0.017277474731657194,2156,1.7620593692022264,"If I wanted a boss with no pants, I'd have stayed in Hollywood.",595
17,329,1.7433962264150944,0.03487998504312976,530,1.7433962264150944,"As seasonal workers go, he is much better than the turkey they hired last month.",595
18,2469,1.7320125130344108,0.018381033201687012,1918,1.7320125130344108,Of course they hired another white guy.,595
19,2221,1.7258410880458124,0.020126666316615853,1397,1.7258410880458124,"By two o'clock, he'll be just another 'clean-up in aisle 2'.",595
20,2932,1.7202486678507993,0.022527808053165878,1126,1.7202486678507993,"He works well, but has serious meltdowns.",595
21,1722,1.713705583756345,0.023935057511202167,985,1.713705583756345,He'll be gone by spring.,595
22,2843,1.707452725250278,0.02533214961602117,899,1.707452725250278,You don't think it's odd that he's looking at summer clothes?,595
23,4450,1.7034700315457414,0.02152711331931275,1268,1.7034700315457414,"Well, we asked the agency to send over a temp.",595
24,870,1.700242718446602,0.025958258105907617,824,1.700242718446602,"So what if his hands are just sticks, he should still have to fold.",595
25,3600,1.682890855457227,0.020783233705466857,1356,1.682890855457227,"He says he used to know his wife's size, but with global warming...",595
26,5587,1.680064308681672,0.030754122417283015,622,1.680064308681672,He’s asking about our ‘No Payment ‘Til Spring’ special.,595
27,462,1.66439205955335,0.018527414630584587,1612,1.66439205955335,Don't worry. He won't last long.,595
28,2696,1.664,0.023240656485542823,1125,1.664,I made him. Now he's telling me how to do my job?,595
29,2416,1.6605839416058394,0.030281587085261807,548,1.6605839416058394,"If he spends any more time deciding, he'l actually fit into a Small.",595
30,3151,1.657030223390276,0.030314215654822785,761,1.657030223390276,Apparently he was just over in the produce department picking his nose.,595
31,4749,1.6515748031496063,0.03257667941353497,508,1.6515748031496063,At least he doesn't tell me I'm hot.,595
32,4587,1.6407766990291262,0.03312993237735746,515,1.6407766990291262,Wait until you see the Easter sales staff.,595
33,735,1.6369168356997972,0.02168604700632898,1479,1.6369168356997972,One week and he’s store manager--I’m calling white male privilege.,595
34,932,1.6297786720321932,0.03196518227395012,497,1.6297786720321932,He gives me the chills...,595
35,3093,1.6238830219333875,0.021728425625593146,1231,1.6238830219333875,"After the holidays last year, he had a total meltdown.",595
36,5198,1.6174757281553398,0.03008825109349149,515,1.6174757281553398,Something tells me this one's not going to be able to take the heat.,595
37,1892,1.6140888208269526,0.028455877990208496,653,1.6140888208269526,"Trust me, he's a temp.",595
38,1211,1.6116970278044103,0.023175691832726403,1043,1.6116970278044103,"I don't care how great an employee he is...if he touches that thermostat one more time, he's outta here.",595
39,5614,1.605427974947808,0.024422835790071987,958,1.605427974947808,He won't last a day.,595
