target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
1370,2.085589260550323,0.006500472956597189,13483,1,"Oh sure, when a MAN does it, suddenly it’s such a big deal!",4467,3313,5703,685
4682,2.019458068666077,0.0069493073570241586,12437,2,I don't know how to tell him it's not his.,3858,3616,4963,685
2720,1.9978528367330084,0.007236559366592758,12109,3,At least the hard part's over.,3826,3852,4431,685
1813,1.9828223786234045,0.008969870060273026,8383,4,Arthur's third wish was for a 'young chick.',2756,2900,2727,685
1945,1.9647609147609149,0.007853323554897105,9620,5,It's for our retirement.  Harold always takes things so literally.,2690,3029,3901,685
4093,1.9524081477251094,0.007474673383845161,10506,6,But will he lift a finger after it hatches?,2845,3345,4316,685
4812,1.9521360344284664,0.00818914973635064,9527,7,Turns out it wasn’t a kidney stone after all.,2826,3282,3419,685
425,1.9264049125418683,0.00765391750292965,10748,8,"To be honest, I don’t remember which one came first",3017,3808,3923,685
1105,1.9077986179664363,0.008186085183029915,10130,9,I’d leave him if he weren’t such a good lay.,3014,3948,3168,685
4020,1.893932965634281,0.015692551841413913,2357,10,"We say that whatever it is we're going to love it, as long as it's healthy and doesn't try to eat us.",572,822,963,685
5287,1.868813825608798,0.008064473993601304,8911,11,"I didn’t know he had it in him, either.",2074,3243,3594,685
2814,1.8667774546461708,0.009244799960596623,7221,12,"We like ""Humpty"", if it is a boy.",1811,2773,2637,685
1179,1.858974358974359,0.009977757664318378,6318,13,"Costco, where else?",1604,2495,2219,685
3569,1.8446405784772437,0.0077141257510240785,9404,14,You're so lucky. I can't even get my husband to water the plants.,2014,3475,3915,685
4405,1.8290018832391715,0.010272364569882338,5310,15,I should've asked for specifics when he said he had a nest egg.,1111,2019,2180,685
2001,1.8056470588235294,0.008169058151757263,8500,16,I thought you were empty nesters.,1745,3397,3358,685
929,1.799973294164775,0.008801730560197675,7489,17,I don't mind him sitting on it.  It's the clucking that annoys me.,1573,3071,2845,685
4597,1.7955511122219445,0.008540135994580889,8002,18,These are the things that no one tells you about before you marry an ornithologist.,1684,3320,2998,685
2995,1.7857676969092722,0.00928061012193799,8024,19,His left one has already been removed..,2097,3816,2111,685
1486,1.7818068794032325,0.010897435450871963,4826,20,"On the bright side, he’s cage free.",971,2024,1831,685
4470,1.7769817073170733,0.009890186936691947,6560,21,Did Jim always wear glasses?,1537,3001,2022,685
1133,1.7625220978196818,0.013014738930898053,3394,22,Don’t ask why. Ask how.,668,1474,1252,685
2052,1.730258133496258,0.009250898894275715,6547,23,"We don't care if it's a brontosaurus or a t-rex, as long as it's healthy.",1189,2955,2403,685
644,1.7094271091299322,0.009574483367215433,6057,24,He's brooding again.,1057,2817,2183,685
3711,1.706102117061021,0.014969652588305236,2409,25,I haven’t the heart to tell him that he’s not the father...,400,1108,901,685
3829,1.701326385599242,0.011469553864437935,4222,26,It's only fair. I had to lay it.,730,1991,1501,685
865,1.70067214339059,0.009251868989562914,6695,27,It was the only thing at Ikea that he didn't have to assemble.,1216,3220,2259,685
3362,1.6835839598997493,0.013478460490788643,3192,28,"Then he said, I’ll hatch an egg before they impeach him!",580,1590,1022,685
3160,1.6723338485316848,0.013506994243849933,3235,29,"Somewhere, there’s a confused but comfortable chicken sitting in a BarcaLounger.",598,1658,979,685
3206,1.6621338912133892,0.023999834946116304,956,30,"No, it's better. For years he's been sitting on the fence.",156,479,321,685
4641,1.6440094644009464,0.010712691981362205,4649,31,I’m just praying the real mother doesn’t come back.,707,2362,1580,685
4923,1.636181307661452,0.014504587019400815,2493,32,When it was golf ball-sized I warned him to call the doctor.,365,1272,856,685
3352,1.6346564233888177,0.015100635151342632,2343,33,He thinks it'll distract people from noticing his bald spot.,354,1210,779,685
3479,1.6242897727272727,0.01946051908570752,1408,34,Ever since he retired all he does is lay around the house all day.,210,739,459,685
5008,1.6206560571614161,0.013037630854588334,3079,35,"I don't know what's in there, but I'm not cleaning up after it.",443,1611,1025,685
2708,1.6124282505615173,0.011741821683068136,4007,36,"After this, he flies North for winter, thank God.",631,2184,1192,685
1995,1.6077286627745344,0.012618315440983446,3597,37,At least somethings getting laid here,601,2012,984,685
5215,1.6056056056056056,0.022938747014170577,999,38,When's the species reveal party?,143,537,319,685
17,1.595792029132106,0.01008876870547436,4943,39,Quit your whining. I hatched the first three all by myself.,648,2646,1649,685
4201,1.5952782462057336,0.013469088023333435,2965,40,I  don't have the heart to tell him it's hard-boiled.,440,1640,885,685
4419,1.5858944050433412,0.014087085621411704,2538,41,It’s a donor egg.,332,1385,821,685
2357,1.576183047321893,0.01637945912524981,1923,42,He won’t stop tweeting.,261,1076,586,685
