caption,unfunny,somewhat_funny,funny,count,contest
I admire your restraint.,205.0,195.0,151.0,551.0,549
"Above all, we value restraint.",184.0,156.0,121.0,461.0,549
I admire your restraint.,154.0,117.0,81.0,352.0,549
OK. NOW we can discuss the election.,150.0,99.0,76.0,325.0,549
"On casual Fridays, it's just handcuffs.",151.0,93.0,77.0,321.0,549
I see from your resume that you and I went to some of the same institutions.,150.0,89.0,76.0,315.0,549
I really admire your restraint,138.0,87.0,62.0,287.0,549
Your contract includes an escape clause.,130.0,82.0,54.0,266.0,549
"Yes, actually you DO have to be crazy to work here.",128.0,85.0,52.0,265.0,549
Impressive resume. And you seem committed.,130.0,80.0,54.0,264.0,549
We expect all our employees to be committed.,132.0,63.0,56.0,251.0,549
I have some good news: We're letting you go.,124.0,67.0,48.0,239.0,549
Production is low of course but employee theft is down to zero.,124.0,65.0,48.0,237.0,549
I've still got my eye on that padded corner office.,114.0,84.0,38.0,236.0,549
We're really looking for someone who's committed.,119.0,73.0,43.0,235.0,549
"Well, you did agree to binding arbitration.",120.0,70.0,44.0,234.0,549
Tell me about a difficult situation you've been in and what you did to get out of it.,117.0,75.0,41.0,233.0,549
"So, no words per minute then?",117.0,73.0,41.0,231.0,549
That's five minutes without social media. Let's try for five more.,125.0,54.0,49.0,228.0,549
Well this is embarrassing. We wore the same outfit today.,120.0,64.0,44.0,228.0,549
The best part is that they never ask us to get coffee.,114.0,76.0,38.0,228.0,549
You're probably wondering how I called this meeting.,122.0,59.0,46.0,227.0,549
I'd have to be crazy to hire you. You can start on Monday,110.0,52.0,41.0,203.0,549
"I'd help you, but my hands are tied.",127.0,42.0,51.0,220.0,549
"Productivity may be down, but so are sexual harassment claims.",112.0,65.0,37.0,214.0,549
I can see you're committed.,114.0,63.0,38.0,215.0,549
I prefered the nicotine patches.,110.0,68.0,34.0,212.0,549
Can you describe a tough situation you dealt with in the past and how you managed to get out of it?,110.0,68.0,34.0,212.0,549
"I could have sworn he said we needed to be ""retrained.""",111.0,61.0,36.0,208.0,549
"Yes, you do have to be crazy to work here.",107.0,67.0,32.0,206.0,549
There's been too much finger pointing around here.,108.0,64.0,33.0,205.0,549
Can you type?,108.0,64.0,33.0,205.0,549
Tell me about a challenge you have faced and how you overcame it.,111.0,57.0,36.0,204.0,549
The first time through binding arbitration is always difficult.,109.0,59.0,34.0,202.0,549
"As you can see, our escape clause is a little trickier than most.",111.0,55.0,36.0,202.0,549
On Casual Fridays we loosen our straps.,108.0,59.0,33.0,200.0,549
There's limited mobility in this company.,107.0,61.0,32.0,200.0,549
I appreciate your restraint.,103.0,69.0,28.0,200.0,549
Are you as committed as I am?,107.0,59.0,32.0,198.0,549
"No, we don't do much outreach.",105.0,62.0,30.0,197.0,549
What's your exit strategy?,110.0,52.0,35.0,197.0,549
How is your typing?,103.0,66.0,28.0,197.0,549
When I look at you I see myself when I first started here.,107.0,58.0,32.0,197.0,549
Are you willing to be committed for the next four years?,108.0,55.0,33.0,196.0,549
I can see you're committed.,106.0,59.0,31.0,196.0,549
We don't really require hands-on experience.,105.0,60.0,30.0,195.0,549
"OK. After our Thorazine shots, you can be boss.",108.0,53.0,33.0,194.0,549
Welcome to the new EPA.,112.0,42.0,37.0,191.0,549
So I see you're committed.,106.0,53.0,31.0,190.0,549
"Casual Fridays I understood. Houdini Tuesdays, not so much.",103.0,59.0,28.0,190.0,549
I can't believe we wore the same outfit to work again!,102.0,60.0,27.0,189.0,549
On which medication do you see yoursef in five years?,107.0,49.0,32.0,188.0,549
How embarrassing. We've worn the same jacket.,107.0,49.0,32.0,188.0,549
It's just until they find who's been stealing office supplies.,102.0,58.0,27.0,187.0,549
Down the hall and to the left. Good luck.,107.0,48.0,32.0,187.0,549
