caption,unfunny,somewhat_funny,funny,count,contest
It's the Heineken maneuver.,937.0,1160.0,1115.0,3212.0,573
I have a hunch I'm in the placebo group.,999.0,1508.0,1149.0,3656.0,573
My blood alcohol was dangerously low.,918.0,1398.0,1024.0,3340.0,573
"I have no idea, but it was the only thing TrumpCare would pay for.",866.0,1016.0,888.0,2770.0,573
You have to leave now. Visiting hours are over and happy hours are starting.,1022.0,1622.0,964.0,3608.0,573
They say I should be up and staggering around in a day or two.,552.0,697.0,470.0,1719.0,573
You don't want to know about the catheter.,986.0,1021.0,841.0,2848.0,573
We're going to need a bigger bedpan.,647.0,672.0,546.0,1865.0,573
Yes my doctor was in my fraternity - what's your point?,1006.0,1335.0,831.0,3172.0,573
Doc said two Pils every four hours.,508.0,492.0,396.0,1396.0,573
"I said, ""Give it to me straight, Doc""",1092.0,1223.0,825.0,3140.0,573
I've been told to keep my spirits up.,628.0,757.0,466.0,1851.0,573
It's the new Trumpcare. It won't cure me but at least now I don't give a damn.,481.0,540.0,353.0,1374.0,573
It's suprisingly good for hospital beer.,1015.0,1196.0,723.0,2934.0,573
Thought I’d finish off the old liver before I get a new one.,995.0,869.0,707.0,2571.0,573
The ale for what cures you.,293.0,251.0,200.0,744.0,573
This is what happens when you're admitted to a university hospital on the weekend.,810.0,870.0,529.0,2209.0,573
Thank goodness for the Affordable Beer Act.,603.0,614.0,396.0,1613.0,573
"Blue Ribbon, Blue Shield ... It all sounded the same when I signed up for health care.",351.0,346.0,221.0,918.0,573
The doctor's coming in later to give me a shot.,731.0,619.0,465.0,1815.0,573
It's craft blood from a little bank in the Finger Lakes region.,708.0,574.0,437.0,1719.0,573
Couldn't you just use medical marijuana like everybody else.,687.0,641.0,409.0,1737.0,573
"One is a placebo, the other's a single malt.",397.0,412.0,210.0,1019.0,573
I was just transferred to the fraternity ward.,739.0,638.0,408.0,1785.0,573
"I'm aleing, Susan.",675.0,528.0,361.0,1564.0,573
"Yea, this is the anesthesia you get when you have no insurance.",193.0,168.0,100.0,461.0,573
They gave a me choice of painkillers.,798.0,955.0,366.0,2119.0,573
"Two cans ago I was beginning to question Trumpcare, but now, not so much.",678.0,634.0,326.0,1638.0,573
"Medical license? No, but he has a liquor license.",1239.0,890.0,640.0,2769.0,573
"He also wears a foam ""we're #1"" finger for my prostate exam.",748.0,510.0,385.0,1643.0,573
I'm supposed to push that button if I need more nachos.,475.0,413.0,224.0,1112.0,573
Things are different with Trumpcare.,120.0,93.0,56.0,269.0,573
It's the only treatment covered by my insurance.,1391.0,845.0,678.0,2914.0,573
They said my blood type is Bud positive.,890.0,727.0,388.0,2005.0,573
The doctor said to live it up while I still have insurance.,548.0,515.0,225.0,1288.0,573
"Well, they said 'nothing by mouth.' What else was I to do?",554.0,489.0,226.0,1269.0,573
I miss Obamacare...,444.0,294.0,196.0,934.0,573
Doctor said I was down a couple of pints.,712.0,622.0,265.0,1599.0,573
"I'll be up and walking soon, but not in a straight line.",715.0,634.0,246.0,1595.0,573
Please tell me there are salted peanuts in that bag,574.0,465.0,203.0,1242.0,573
"Trust me, we're getting a second opinion.",310.0,275.0,101.0,686.0,573
It's not like I'm driving.,535.0,428.0,179.0,1142.0,573
The left arm is less filling. The right arm tastes great.,318.0,200.0,112.0,630.0,573
My HMO is an IPA.,671.0,411.0,235.0,1317.0,573
Luckily I talked them out of an enema!,712.0,456.0,242.0,1410.0,573
"I think I better stay another night, dear, just to be safe.",305.0,245.0,90.0,640.0,573
The Republicans idea of anesthesia...cheap and accesible.,654.0,385.0,222.0,1261.0,573
When they're empty I get ten cents off my hospital bill.,327.0,213.0,98.0,638.0,573
"They say he's the best beer, nose and throat doctor around.",279.0,171.0,86.0,536.0,573
"Unfortunately, our health insurance plan only reimburses for domestic.",575.0,420.0,159.0,1154.0,573
"Well, technically, these are fluids.",452.0,385.0,107.0,944.0,573
"Trumped up, trickle down healthcare",175.0,94.0,56.0,325.0,573
I made it into the IV league.,576.0,349.0,173.0,1098.0,573
I'm getting the IV League treatment.,278.0,173.0,82.0,533.0,573
