caption,unfunny,somewhat_funny,funny,count,contest
"Just for fun, let's send it back.",2792.0,3641.0,3815.0,10248.0,578
Did you order the pizza with extra paparazzi?,746.0,1003.0,758.0,2507.0,578
"The food is ok, but the media coverage is excellent.",2715.0,4402.0,2741.0,9858.0,578
And only last week he was the press secretary.,3271.0,3384.0,3279.0,9934.0,578
I ordered a large with paparazi.,744.0,1102.0,724.0,2570.0,578
"""Say, 'Cheese,' "" -Anna Ross, Santa Monica, CA (8 years old)",2283.0,3005.0,2224.0,7512.0,578
Looks like paparazzi pizza wasn't a typo after all.,1589.0,2181.0,1475.0,5245.0,578
"Don't worry, your wife'll never find out. Nobody ever comes here.",3370.0,3931.0,3069.0,10370.0,578
I hope you don't mind that I ordered extra paparazzi.,2517.0,3289.0,2260.0,8066.0,578
This is the last time we dine at Scaramucci's.,3343.0,3020.0,3024.0,9387.0,578
"Apparently ""pepperoni pizza"" autocorrects to ""paparazzi posse"".",2984.0,3019.0,2271.0,8274.0,578
If you don't like the paparazzis you can just pick them off.,791.0,888.0,595.0,2274.0,578
"The D.C. press are so excited to find someone, anyone, in this town who can deliver something.",2040.0,1906.0,1481.0,5427.0,578
Did you ask for extra paparazzi?,1619.0,1867.0,1070.0,4556.0,578
"Don't ask me how I know, but I think we're about to be served Luigi's one millionth pizza.",2251.0,2729.0,1330.0,6310.0,578
"They said if it's not on the table before the next White House staff shakeup, it's free.",2447.0,1844.0,1530.0,5821.0,578
"Apparently, your Italian is as not as good as you think.",1704.0,1603.0,958.0,4265.0,578
There are things you don’t know about me.,2472.0,2263.0,1390.0,6125.0,578
It's his last shift before he becomes White House Chief of Staff.,2883.0,2119.0,1691.0,6693.0,578
"When I ordered my pizza served ""Trump style"" I imagined it would just be very cheesy and come with extra baloney...",2009.0,1464.0,1129.0,4602.0,578
"Pepperoni, paparazzi. He knew what I meant.",2418.0,2302.0,1189.0,5909.0,578
It's because we the last two people in New York who still eat gluten.,2404.0,1842.0,1242.0,5488.0,578
You’ll never guess why they call it Papa Razzi’s Pizza.,227.0,174.0,115.0,516.0,578
I reserved the table as Mr. and Mrs. Clooney.,2321.0,1925.0,1112.0,5358.0,578
We probably should have asked more questions before ordering 'The Special'.,908.0,882.0,364.0,2154.0,578
"I thought ""world famous pizza"" was just....you know.",1066.0,889.0,447.0,2402.0,578
Remember when I told you that the pizza here is famous?,2202.0,2057.0,868.0,5127.0,578
This is nothing. Wait until the cannolis are served.,2133.0,1843.0,862.0,4838.0,578
"Now remember, act surprised.",1708.0,1554.0,644.0,3906.0,578
Here comes our pizza with everyone on it.,1937.0,1362.0,778.0,4077.0,578
"The pizza chef is good, but the marketing director is a genius.",1571.0,1281.0,589.0,3441.0,578
Last time you may have over-tipped.,1584.0,1173.0,552.0,3309.0,578
I just love this place. The pizza with paparazzi is to die for.,1179.0,946.0,392.0,2517.0,578
