caption,unfunny,somewhat_funny,funny,count,contest
I should have jumped from a higher floor.,4.0,4.0,3.0,11.0,510
They told me it was a walk-on role.,4.0,5.0,2.0,11.0,510
Guess I should have jumped from a few floors higher.,5.0,3.0,3.0,11.0,510
I was like you once.,5.0,3.0,3.0,11.0,510
Not a care in the world...except stilettos.,4.0,5.0,2.0,11.0,510
I guess I should have jumped from a higher floor.,4.0,5.0,2.0,11.0,510
"Tonight, I am suspending my campaign.",4.0,3.0,2.0,9.0,510
And now over to Chuck for more coverage of the situation on the ground,5.0,4.0,2.0,11.0,510
I have seven more minutes on my meter.,5.0,4.0,2.0,11.0,510
"OK, Now I'm ready to do my back",5.0,3.0,2.0,10.0,510
"Hello, I'm Matt. Welcome.",5.0,3.0,2.0,10.0,510
Help! I've fallen and don't want to get up.,6.0,0.0,3.0,9.0,510
Sometimes it's just good to stop and smell the aggravation.,6.0,3.0,2.0,11.0,510
It came highly rated on Airbnb.,7.0,1.0,3.0,11.0,510
Sometimes you just have to stop and smell the toeses...,7.0,1.0,3.0,11.0,510
"Its my latest performance art, I call it ""Republican Obstructionism"".",5.0,5.0,1.0,11.0,510
Have a nice day...have a nice day...have a nice day...,7.0,1.0,3.0,11.0,510
In-Training to be a Hollywood personal assistant.,6.0,3.0,2.0,11.0,510
"When the right woman comes along, I'll know it.",6.0,3.0,2.0,11.0,510
Only five hours a month — it’s part of my divorce agreement.,6.0,3.0,2.0,11.0,510
Best damned brownies I've ever had!,5.0,5.0,1.0,11.0,510
Actually I can take it lying down!,6.0,3.0,2.0,11.0,510
Turns out my sleep number is 5th Avenue.,6.0,2.0,2.0,10.0,510
I am suspending my campaign,4.0,6.0,0.0,10.0,510
I'd move but I'm stuck on some gum.,5.0,4.0,1.0,10.0,510
I'm butt dialing.,5.0,4.0,1.0,10.0,510
"According to my GPS, this is my bedroom.",6.0,2.0,2.0,10.0,510
A United States Senator in his natural habitat.,7.0,0.0,3.0,10.0,510
Sometimes you just got to stop and smell the public.,6.0,2.0,2.0,10.0,510
"Ok, what would you do if I was on fire?",6.0,1.0,2.0,9.0,510
I'm doing some concrete thinking.,5.0,3.0,1.0,9.0,510
"Sorry for the inconvenience, I probably should have jumped from a higher window.",6.0,1.0,2.0,9.0,510
"If I did,not know If I did'nt know better, I'd say nobody gives a damn!",5.0,3.0,1.0,9.0,510
"I'm looking for that ""man on the street"" perspective.",5.0,6.0,0.0,11.0,510
"Wingtips? With that suit? Get it together, bozo!",7.0,2.0,2.0,11.0,510
"Mostly clouds,sometimes London,sometimes France.",6.0,4.0,1.0,11.0,510
I can peer deeply into the soles of men,7.0,2.0,2.0,11.0,510
It's the Republican alternative to Obamacare,8.0,0.0,3.0,11.0,510
I've always depended on the apathy of strangers.,6.0,4.0,1.0,11.0,510
"No, I'm alright guys. No need to stop and help me. I'm good thanks.",6.0,4.0,1.0,11.0,510
"I'm a little doormat, short and fat.",6.0,4.0,1.0,11.0,510
"Stepped on a crack, broke my back.",7.0,2.0,2.0,11.0,510
Are you interested in an exciting ground floor opportunity?,6.0,4.0,1.0,11.0,510
"My personal trainer gave me a strict limit of 10,000 steps in a day.",6.0,4.0,1.0,11.0,510
I'm a performance chalk artist.,5.0,6.0,0.0,11.0,510
I'm trying to understand The Cloud.,6.0,4.0,1.0,11.0,510
Oh my god! I'd rather be doing this than reading all those goddamn CAPTION entries again this week!,8.0,0.0,3.0,11.0,510
Carpet Diem,6.0,3.0,1.0,10.0,510
I always take a nap at exactly 3 p. m.,6.0,3.0,1.0,10.0,510
'You really should trim those nose hairs.',6.0,3.0,1.0,10.0,510
That cloud looks just like me getting fired this morning.,6.0,3.0,1.0,10.0,510
My friends call me Trip.,6.0,3.0,1.0,10.0,510
"Sure, act like I'm not here.",5.0,5.0,0.0,10.0,510
Don't women wear dresses anymore?,6.0,3.0,1.0,10.0,510
"I, like you, was once in a hurry.",5.0,5.0,0.0,10.0,510
"There's no chalk outline, so I'm cautiously optimistic.",7.0,3.0,1.0,11.0,510
The police chalk outlines are getting more and more detailed,8.0,1.0,2.0,11.0,510
Walk around. I'm occupying Wall Street.,7.0,3.0,1.0,11.0,510
I'm laying here! I'M LAYING HERE!,7.0,3.0,1.0,11.0,510
Careful there. Careful. New tie.,7.0,3.0,1.0,11.0,510
The sign said 'No Standing'.,6.0,5.0,0.0,11.0,510
That cloud also looks like Vicodin.,6.0,5.0,0.0,11.0,510
"This whole ""counting sheep"" thing is not working.",7.0,3.0,1.0,11.0,510
"Call me crazy, but I love that Empire State Building.",8.0,1.0,2.0,11.0,510
I'm building my immunity for the meeting with corporate this week.,8.0,1.0,2.0,11.0,510
Larry's always underfoot.,7.0,3.0,1.0,11.0,510
Four more years. Four more years.,7.0,3.0,1.0,11.0,510
I'm drone watching.,6.0,5.0,0.0,11.0,510
Look at it from my perspective.,7.0,3.0,1.0,11.0,510
"And then I said ""I bet I CAN!'",7.0,3.0,1.0,11.0,510
Does this suit make me look flat?,7.0,3.0,1.0,11.0,510
Hi. I'm Jeb Bush and I'd like your vote.,7.0,3.0,1.0,11.0,510
I use to be a stand up guy.,7.0,3.0,1.0,11.0,510
"Well, as it turns out, I AM going to take this lying down.",8.0,1.0,2.0,11.0,510
"Finally, a space in Manhattan I can afford.",7.0,3.0,1.0,11.0,510
'I'm thinking about changing therapists.',7.0,3.0,1.0,11.0,510
"My doctor said I need to get in 10,000 steps a day.",7.0,3.0,1.0,11.0,510
Excuse YOU. Excuse YOU. Excuse YOU...,7.0,3.0,1.0,11.0,510
Have a blessed day.,8.0,1.0,2.0,11.0,510
The Forensic Unit is bringing chalk.,7.0,3.0,1.0,11.0,510
Am I in the wrong cartoon?,8.0,1.0,2.0,11.0,510
I love the feel of concrete in springtime,8.0,1.0,2.0,11.0,510
My sleep number is 46th and Seventh.,7.0,3.0,1.0,11.0,510
"Seriously, tread on me.",6.0,5.0,0.0,11.0,510
I feel like people are walking all over me,8.0,1.0,2.0,11.0,510
Oh boy! Here comes a skirt!,7.0,3.0,1.0,11.0,510
"Well what do you know, there really is a glass ceiling",8.0,1.0,2.0,11.0,510
A little to the left,7.0,3.0,1.0,11.0,510
You're all so pedestrian.,6.0,5.0,0.0,11.0,510
My hotel doesn't allow early check-in.,8.0,1.0,2.0,11.0,510
I just don't feel like a real Republican if I'm not doing my part to obstruct progress.,8.0,1.0,2.0,11.0,510
"Because I hit my 10,000 steps goal for today, THAT'S why.",8.0,1.0,2.0,11.0,510
"You're right, it is Matt.",6.0,2.0,1.0,9.0,510
Living in the moment,7.0,0.0,2.0,9.0,510
It's what they call a staycation.,6.0,2.0,1.0,9.0,510
Just consider me as one of life's little speed bumps.,6.0,2.0,1.0,9.0,510
"I'm not moving until she comes down and says ""yes""!",5.0,4.0,0.0,9.0,510
I'd like to talk to you about increasing your personal liability insurance.,7.0,0.0,2.0,9.0,510
DESCENT: The people you met on your way up.,7.0,0.0,2.0,9.0,510
Sundays on the sidewalk with George.,7.0,2.0,1.0,10.0,510
Welcome.,7.0,2.0,1.0,10.0,510
Last time I demand an office with a view.,7.0,2.0,1.0,10.0,510
Just another day with my ass on the line.,7.0,2.0,1.0,10.0,510
"Hey friend, can you spare a cell phone?",7.0,2.0,1.0,10.0,510
"83, 84, 85 people not asking if I'm OK, 86 . . .",8.0,0.0,2.0,10.0,510
"If I even save one mother's back, it's worth it.",7.0,2.0,1.0,10.0,510
My boss said I wouldn't amount to a speed bump.,8.0,0.0,2.0,10.0,510
It's called sole searching!,6.0,4.0,0.0,10.0,510
Mom named me Matt and it just kinda' stuck.,7.0,2.0,1.0,10.0,510
I'm gonna take this lying down!,7.0,2.0,1.0,10.0,510
My chiropractor is on vacation.,7.0,2.0,1.0,10.0,510
"""Watch your step, Don't tread on me, Easy does it, Jack be nimble, Sky's the limit, Over the top, Take it easy, Tread lightly, etc., thanks!",8.0,0.0,2.0,10.0,510
And here I thought the landing would be hell.,6.0,4.0,0.0,10.0,510
I'm not gonna just trust the government to watch for asteroids.,6.0,4.0,0.0,10.0,510
Sometimes you just have to stop and smell the concrete.,7.0,2.0,1.0,10.0,510
I decided to go on the grid.,7.0,2.0,1.0,10.0,510
"Look at me, accomplishing nothing and obstructing everybody! I'm running for Congress as a Republican and I'd appreciate your vote.",7.0,2.0,1.0,10.0,510
"The low road is easier, but the risk is greater.",7.0,2.0,1.0,10.0,510
"Life's a beach, huh.",7.0,2.0,1.0,10.0,510
