caption,unfunny,somewhat_funny,funny,count,contest
Don't blow my cover. I'm in the middle of a sting operation.,318.0,308.0,204.0,830.0,576
Ignore me and I'll go away.,1019.0,275.0,712.0,2006.0,576
Our parents won't approve; you're Jewish and I'm a Wasp.,431.0,334.0,239.0,1004.0,576
Could be worse...I could be back at the White House doing press briefings.,367.0,251.0,202.0,820.0,576
I can't go. I've been elected queen.,407.0,315.0,203.0,925.0,576
"You still have two wishes left, right?",414.0,262.0,199.0,875.0,576
I got caught in a sting operation.,398.0,335.0,164.0,897.0,576
The doctor says it's the worst case of hives he has ever seen,198.0,137.0,83.0,418.0,576
I told you I had hives.,407.0,268.0,167.0,842.0,576
Hold on a sec. I need to buzz you in.,336.0,270.0,122.0,728.0,576
Now am I WASP enough for your father?,365.0,237.0,140.0,742.0,576
"Honey, can you find my epipen?",134.0,83.0,48.0,265.0,576
I’m the head beekeeper!!!,449.0,128.0,196.0,773.0,576
Go get your bear costume,278.0,156.0,100.0,534.0,576
Worker bee was the only job I could get with my liberal arts degree.,292.0,179.0,101.0,572.0,576
"Hang on, I'll buzz you in.",116.0,87.0,36.0,239.0,576
Air Bee&Bee,276.0,165.0,96.0,537.0,576
I've been busy.,336.0,195.0,114.0,645.0,576
... It began when wax started building up in my ears.,341.0,175.0,121.0,637.0,576
"Honey, beelieve me, for NYC it's pretty spacious.",313.0,174.0,105.0,592.0,576
"Remember me as I was when you have honey, honey.",364.0,89.0,151.0,604.0,576
Is he still President?,218.0,99.0,78.0,395.0,576
So you thought it just meant White Anglo-Saxon Protestant?,293.0,176.0,92.0,561.0,576
I traded our cow for these magic bees.,320.0,112.0,121.0,553.0,576
"It's just like being a real wasp, but without the cocktails and sanctimony.",273.0,128.0,92.0,493.0,576
The ringing in my ears was nothing compared to this buzzing.,292.0,111.0,105.0,508.0,576
Has your mother left?,247.0,125.0,80.0,452.0,576
"I get my news from BuzzFeed, mostly.",258.0,173.0,72.0,503.0,576
"Look, she means nothing to me. YOU'RE my queen.",79.0,36.0,26.0,141.0,576
And for my third wish I said I wanted to be the head of a large organization.,234.0,101.0,78.0,413.0,576
"No, Air Bee & Bee.",260.0,117.0,85.0,462.0,576
"I'm sorry, I only date WASPs.",232.0,145.0,63.0,440.0,576
What? I told you I worked with drones.,222.0,141.0,58.0,421.0,576
Less is less.,230.0,124.0,66.0,420.0,576
"She's still a queen, Carol. When she invites you in, you go.",208.0,124.0,55.0,387.0,576
"""Can you please bring me my yellow jacket""?",212.0,119.0,57.0,388.0,576
I just wanted to see what all the buzz was about.,201.0,128.0,49.0,378.0,576
"Your Grandmother was right Doris, they do have knees!",202.0,87.0,61.0,350.0,576
It's an Air Bee-n-Bee.,211.0,101.0,60.0,372.0,576
Leave? But they just made me queen.,208.0,91.0,61.0,360.0,576
"It's small, but it has a sense of community.",179.0,89.0,49.0,317.0,576
I found this place through Air Bee and Bee.,203.0,83.0,60.0,346.0,576
I'm part of an undercover sting operation.,196.0,93.0,54.0,343.0,576
I understand this isn't what you expected from therapy. I just know I'm happy now.,194.0,85.0,55.0,334.0,576
At least I don't live with my parents.,186.0,91.0,49.0,326.0,576
Just go. I'll only end up hurting you.,173.0,85.0,45.0,303.0,576
I can't come home. They elected me queen.,186.0,79.0,52.0,317.0,576
"And ""they"", as you call them, happen to LOVE my humming.",174.0,89.0,44.0,307.0,576
"I do love you, but I'm just not ready to leave the nest.",176.0,86.0,45.0,307.0,576
The ad said 'Air Bee n Bee',125.0,62.0,31.0,218.0,576
The constant buzzing sound is driving me nuts.,191.0,42.0,63.0,296.0,576
"And don't call me ""Honey"".",166.0,74.0,42.0,282.0,576
"If I'd known your mother is a witch, I would have been nicer to her.",172.0,55.0,50.0,277.0,576
"After a while it's like, what bees?",162.0,65.0,42.0,269.0,576
Is your mother gone yet?,153.0,72.0,36.0,261.0,576
"Not gay, Deborah... I'm a queen.",145.0,63.0,33.0,241.0,576
This is definitely worse than the doghouse.,138.0,60.0,31.0,229.0,576
It's more of a buzzing than a ringing.,142.0,55.0,34.0,231.0,576
Tell the little troublemaker there's a pinata in the park.,139.0,61.0,31.0,231.0,576
"To be fair, you cropped your profile picture too.",96.0,41.0,21.0,158.0,576
"Finally! An organic, sustainably-sourced tiny house!",125.0,66.0,23.0,214.0,576
"I said behave yourself, not bee hive yourself.",132.0,40.0,33.0,205.0,576
"I actually do find you attractive, witty, and educated. But, trust me, you will meet someone better than me. Plus, I'll die within minutes if we have sex.",127.0,50.0,28.0,205.0,576
You're not the queen here.,121.0,62.0,22.0,205.0,576
"Well, I think I'm a keeper.",116.0,72.0,17.0,205.0,576
They have a tasting room.,120.0,60.0,22.0,202.0,576
Can you go get my EpiPen ?,122.0,52.0,25.0,199.0,576
So you put on a flowery dress and think I'll just fly back?,109.0,47.0,22.0,178.0,576
It replaces acupuncture in our new health plan,123.0,46.0,27.0,196.0,576
"One sec, I'll buzz you in.",120.0,52.0,24.0,196.0,576
Never tell an angry wizard to buzz off.,122.0,48.0,26.0,196.0,576
I'm on an undercover sting operation.,122.0,51.0,25.0,198.0,576
I think I found out what's been making the noise.,113.0,47.0,23.0,183.0,576
I wanted to know what all the Buzz was about,114.0,60.0,19.0,193.0,576
Maybe I just need some space.,109.0,65.0,15.0,189.0,576
The Queen will see you now.,114.0,48.0,22.0,184.0,576
The worst part is the constant buzzing in my ears!,116.0,47.0,23.0,186.0,576
You do know that the customary place of banishment is the dog house?,111.0,50.0,20.0,181.0,576
It's a sting operation.,116.0,39.0,25.0,180.0,576
Tell me you brought the EpiPen.,107.0,51.0,18.0,176.0,576
Could you help me out of this honey?,112.0,43.0,22.0,177.0,576
Not until he's out of office.,112.0,39.0,23.0,174.0,576
"No, I do NOT want to talk about the ""honey do"" list.",109.0,39.0,22.0,170.0,576
The buzz around me is incredible,105.0,47.0,18.0,170.0,576
The hardest part has been giving up smoking.,103.0,39.0,20.0,162.0,576
I'm part of a sting operation.,105.0,42.0,19.0,166.0,576
The doctor said it was hives.,102.0,48.0,16.0,166.0,576
What makes you think I'm avoiding you?,103.0,43.0,18.0,164.0,576
"So then he said ""I triple dog dare you"" and well, I wasn't gonna let him make me look like a fool.",106.0,36.0,21.0,163.0,576
I'll give you a million dollars for an Epi-Pen.,103.0,42.0,18.0,163.0,576
Bring Johnny on out. I'm ready for the talk.,98.0,49.0,14.0,161.0,576
It’s not a hive mentality. It’s a state of beeing.,101.0,36.0,19.0,156.0,576
Last week I learned about the birds.,102.0,34.0,20.0,156.0,576
"This time of year, I tend to break out in hives.",99.0,40.0,17.0,156.0,576
Turns out it's an Airbnbee.,101.0,32.0,20.0,153.0,576
Maybe we should go to your place instead.,94.0,42.0,14.0,150.0,576
I'm fine. It's just hives.,97.0,36.0,17.0,150.0,576
It was either this or move back in with my parents.,92.0,34.0,16.0,142.0,576
Her majesty will see you now,99.0,28.0,20.0,147.0,576
The square footage isn't great but the building has 500 doormen.,88.0,47.0,10.0,145.0,576
I've already learned two things about bees: 1. They're temperamental. 2. These are hornets.,93.0,34.0,16.0,143.0,576
Let me buzz you in.,91.0,40.0,13.0,144.0,576
I just don't think it's a good time to stir things up.,95.0,29.0,18.0,142.0,576
I'm organizing the workers,91.0,37.0,14.0,142.0,576
I've got hives.,89.0,41.0,12.0,142.0,576
Have your parents left yet?,95.0,29.0,18.0,142.0,576
Can you speak up? I've got a buzzing in my ears.,87.0,45.0,10.0,142.0,576
"And to top it off, I've always been a really good speller.",91.0,37.0,14.0,142.0,576
My profile clearly stated: half Jewish half wasp.,94.0,30.0,17.0,141.0,576
I wanted to see what all the buzz was about.,92.0,31.0,16.0,139.0,576
"You're Jewish and I'm a WASP, it will never work.",95.0,25.0,19.0,139.0,576
I moved out. I'm with my new honey now.,90.0,35.0,14.0,139.0,576
"First, thanks for not swinging a bat this time.",98.0,19.0,22.0,139.0,576
One kiss and you'll be done with fillers and plumpers.,91.0,30.0,16.0,137.0,576
I told you I had hives.,93.0,34.0,15.0,142.0,576
I found it on Air Bee & Bee.,94.0,20.0,20.0,134.0,576
Why can't we buy honey at the supermarket like everyone else,86.0,36.0,12.0,134.0,576
You won't believe where I found your keys.,87.0,34.0,13.0,134.0,576
They said I was a keeper.,89.0,30.0,15.0,134.0,576
Do I criticize your friends?,87.0,34.0,13.0,134.0,576
Is that you 99?,91.0,26.0,17.0,134.0,576
A floral print? Really?,88.0,28.0,15.0,131.0,576
Witness protection program. And you?,88.0,28.0,15.0,131.0,576
I’m conducting a sting operation.,83.0,38.0,10.0,131.0,576
I'm sorry...did you buzz?,85.0,34.0,12.0,131.0,576
Has your mother left?,82.0,37.0,10.0,129.0,576
"Well, an epipen would be nice.",88.0,25.0,16.0,129.0,576
Do you have anything for hives?,88.0,25.0,16.0,129.0,576
May I please return to the dog house?,86.0,29.0,14.0,129.0,576
It was either this or your relatives.,84.0,33.0,12.0,129.0,576
"Ok, I admit I was wrong - 'Air Bee and Bee' is not the same thing after all.",90.0,26.0,16.0,132.0,576
"Yep, I'm the new queen. They wanted an outsider.",90.0,26.0,16.0,132.0,576
The diagnosis...I have hives...,85.0,30.0,13.0,128.0,576
I booked it on AirBeeNBee.,89.0,22.0,17.0,128.0,576
"Well, there's a great sense of community here and I'm keeping busy. It's all good.",79.0,39.0,8.0,126.0,576
"Sorry, my research comes first.",81.0,35.0,10.0,126.0,576
I can't talk long or the queen will get suspicious.,75.0,33.0,9.0,117.0,576
Most people find it difficult to get close to me.,77.0,29.0,11.0,117.0,576
"Sure, it's roomier. But the anthill is closer to downtown.",80.0,34.0,10.0,124.0,576
I'm going to surprise Pooh. It'll be funny.,81.0,32.0,11.0,124.0,576
And all this time I thought it was tinnitus.,83.0,28.0,13.0,124.0,576
The queen asked me to dinner.,79.0,36.0,9.0,124.0,576
Let me buzz you in.,85.0,24.0,15.0,124.0,576
I can verify that each individual is busy and contributing.,79.0,33.0,10.0,122.0,576
I know I don't look exactly like my picture...,81.0,29.0,12.0,122.0,576
My GPS really screwed up this time.,80.0,33.0,10.0,123.0,576
I wanted to see what the buzz was all about.,77.0,39.0,7.0,123.0,576
"It'll never work, Sylvia. You're Jewish. I'm wasp.",80.0,30.0,11.0,121.0,576
I'm pretty sure this is worse than being in the doghouse.,85.0,20.0,16.0,121.0,576
I just think we should see other species.,82.0,26.0,13.0,121.0,576
I lied when I said I needed more space.,78.0,34.0,9.0,121.0,576
How I got in here is beside the point. The bees want me out asap.,82.0,26.0,13.0,121.0,576
Could we forget the caption for now? Just get me out of here.,78.0,20.0,14.0,112.0,576
I asked myself THE question.,81.0,27.0,12.0,120.0,576
They're not as organized as one might think.,80.0,26.0,12.0,118.0,576
I've been getting some great buzz lately,78.0,27.0,11.0,116.0,576
My friends like your dress.,76.0,31.0,9.0,116.0,576
I'm in it for the honey,78.0,27.0,11.0,116.0,576
I told you I break out in hives.,87.0,17.0,17.0,121.0,576
"No wi-fi and paper-thin walls, so no I won’t be using air bee & bee in the future",80.0,31.0,10.0,121.0,576
Your words actually sting more.,71.0,27.0,9.0,107.0,576
"I don't know how this happened, honey. I was reading Kafka and then suddenly . . . .",82.0,24.0,13.0,119.0,576
Buzzfeed starts here. You wouldn't believe what these drones come back with.,78.0,32.0,9.0,119.0,576
Could be worse - I used to be a piñata.,79.0,24.0,12.0,115.0,576
Well... yes I am the head bee keeper but how did you know?,78.0,26.0,11.0,115.0,576
Did you bring my epi-pen?,82.0,18.0,15.0,115.0,576
They made me queen for a day.,79.0,24.0,12.0,115.0,576
Do you have an EpiPen?,75.0,29.0,9.0,113.0,576
What makes you think I'm trying to hide from you?,75.0,29.0,9.0,113.0,576
"The rent is cheap, but the landlords are busybodies.",75.0,29.0,9.0,113.0,576
"Oh, 'behave'... that makes more sense.",79.0,18.0,14.0,111.0,576
Whatever Kelly. In here I'm the queen.,77.0,22.0,12.0,111.0,576
I'm completely buzzed.,76.0,24.0,11.0,111.0,576
"No, the buzzing isn't the worst part.",73.0,30.0,8.0,111.0,576
"You look like my type, but I've been stung before.",75.0,26.0,10.0,111.0,576
I have a hive mentality,72.0,32.0,7.0,111.0,576
I thought all that buzzing was poor cell reception,75.0,26.0,10.0,111.0,576
I have a persistent buzzing in my ears.,80.0,24.0,12.0,116.0,576
Yeah. It stings.,74.0,27.0,9.0,110.0,576
I'm learning to just bee.,76.0,20.0,12.0,108.0,576
"It's over, Mitzy. The queen's forgiven me and I need to be a father to my zillions of children.",74.0,24.0,10.0,108.0,576
"Sometimes, the bees keep you.",74.0,24.0,10.0,108.0,576
"Yes, I know I'm supposed to be in the doghouse. I guess I got that wrong, too.",75.0,19.0,12.0,106.0,576
I'm part of an undercover sting operation.,73.0,23.0,10.0,106.0,576
Hi honey.......hi honey!,70.0,29.0,7.0,106.0,576
It's an air bee and bee,76.0,17.0,13.0,106.0,576
I have a great idea for your next hairstyle.,74.0,21.0,11.0,106.0,576
The doghouse was occupied.,74.0,21.0,11.0,106.0,576
This whole local food movement has gotten out of hand.,76.0,25.0,10.0,111.0,576
"Avoiding you?! That's insane, Margaret. You're being really insane now.",81.0,15.0,15.0,111.0,576
"I probably should have told you this sooner, but I'm a queen.",78.0,21.0,12.0,111.0,576
"To be or not to be a bee, is no longer the question.",79.0,19.0,13.0,111.0,576
"Please speak louder, there's a buzzing in my ears.",69.0,30.0,6.0,105.0,576
"Why yes! I am a white anglo-saxon protestant, why do you ask?",74.0,17.0,12.0,103.0,576
There are so few places a true WASP can feel comfortable today.,73.0,19.0,11.0,103.0,576
I'll buzz you in.,70.0,25.0,8.0,103.0,576
I knew you wouldn't understand.,73.0,19.0,11.0,103.0,576
I told you that I am a WASP.,74.0,17.0,12.0,103.0,576
"Well, YOU try finding an affordable one bedroom in San Francisco .",72.0,21.0,10.0,103.0,576
"It's me, honey.",72.0,21.0,10.0,103.0,576
"I don't think the queen likes me.""",70.0,25.0,8.0,103.0,576
Can you very quietly get me a cigarette?,74.0,17.0,12.0,103.0,576
"Honey, I can't hide it any longer; I'm a queen.",70.0,25.0,8.0,103.0,576
I've think I've figured out the answer to Hamlet's question.,70.0,17.0,11.0,98.0,576
I found it on Airbnbee.,76.0,18.0,12.0,106.0,576
The doctor said it was the worst case of hives they'd even seen.,72.0,18.0,11.0,101.0,576
"Lady, how this happened is none of your bee's wax.",71.0,20.0,10.0,101.0,576
They say I'm the new face of apiculture.,69.0,24.0,8.0,101.0,576
I'm totally buzzed.,69.0,24.0,8.0,101.0,576
I'll come home when the buzz wears off.,70.0,22.0,9.0,101.0,576
I'm a little buzzed,69.0,24.0,8.0,101.0,576
"I went through all the electrical and everything checks out, but I can't seem to locate that buzzing sound you were talking about.",71.0,20.0,10.0,101.0,576
I'm only in it for the buzz.,70.0,22.0,9.0,101.0,576
Let me know when your mother leaves.,71.0,20.0,10.0,101.0,576
This was your third wish? Really?,70.0,19.0,10.0,99.0,576
They never complain that I work too much.,71.0,17.0,11.0,99.0,576
Is Trump still in office?,72.0,15.0,12.0,99.0,576
"Oh, after a while you don't even notice the bees; it's the bears that get you down.",71.0,17.0,11.0,99.0,576
My healthcare plan dropped acupuncture.,67.0,25.0,7.0,99.0,576
"It's a little cramped, but they say the schools are amazing.",67.0,25.0,7.0,99.0,576
Her Majesty requires an appointment.,67.0,25.0,7.0,99.0,576
I'd rather be in the doghouse,71.0,17.0,11.0,99.0,576
"You're leaving me? Well that stings Helen, it really stings.",69.0,21.0,9.0,99.0,576
... and then one day the beekeeper becomes the beekept.,69.0,21.0,9.0,99.0,576
So this is why you asked me to wear a dress with flowers on it.,71.0,17.0,11.0,99.0,576
It beats being Press Secretary.,68.0,17.0,10.0,95.0,576
That dress isn't working. Do you have one with sunflowers or lilacs?,71.0,11.0,13.0,95.0,576
I told you my family aren't typical wasps.,68.0,17.0,10.0,95.0,576
"No, actually I'm Jewish.",65.0,28.0,5.0,98.0,576
But I didn't lie on my dating profile. I said I was very WASPY guy.,66.0,26.0,6.0,98.0,576
All I can hear is buzzing,66.0,23.0,7.0,96.0,576
You don't look anything like your profile picture.,68.0,19.0,9.0,96.0,576
So I guess it's only cool when Jane Goodall does it.,69.0,17.0,10.0,96.0,576
What did you think I meant by WASP?,67.0,21.0,8.0,96.0,576
"Honestly Honey, the Queen and I are just good friends.",68.0,19.0,9.0,96.0,576
"For my third wish, I told the genie I wanted to be treated like royalty.",69.0,17.0,10.0,96.0,576
"I would advise against pissing me off, Louise.",70.0,15.0,11.0,96.0,576
The doctor said this is the worst case of hives he has ever seen.,68.0,19.0,9.0,96.0,576
"Yes, I am that Burt.",66.0,23.0,7.0,96.0,576
Just seeing what all the buzz is about.,67.0,21.0,8.0,96.0,576
I told you I came from a large family of WASPs.,71.0,13.0,12.0,96.0,576
"Date a WASP, they said.",66.0,23.0,7.0,96.0,576
"I'm sorry, the Queen's not here. May I take a message?",68.0,19.0,9.0,96.0,576
What'd you learn from the birds?,67.0,21.0,8.0,96.0,576
It's a long story.,66.0,20.0,8.0,94.0,576
I said I won't sleep with you because you don't have enough MONEY,67.0,18.0,9.0,94.0,576
It masks my tinnitus.,64.0,24.0,6.0,94.0,576
You knew I was a WASP.,69.0,14.0,11.0,94.0,576
"I can't leave now, they made me queen.",70.0,12.0,12.0,94.0,576
Who are you calling honey?,64.0,24.0,6.0,94.0,576
"To become a WASP, you must learn to think like one.",65.0,22.0,7.0,94.0,576
