caption,unfunny,somewhat_funny,funny,count,contest
I'm not a big cat person.,600.0,586.0,545.0,1731.0,538
Think it over. I'm still the only one here who can use a can opener.,566.0,631.0,488.0,1685.0,538
"In my defense, the neutering was a requirement of the condo board.",460.0,378.0,231.0,1069.0,538
"First of all, I'd like to apologize for the whole laser light thing.",447.0,329.0,223.0,999.0,538
"I may be a little prick, but at least I'm not a giant pussy.",452.0,225.0,233.0,910.0,538
Don't forget I'm still the only one who knows how to operate the can opener.,369.0,259.0,164.0,792.0,538
"Kids, stay in the thimble.",309.0,213.0,134.0,656.0,538
"If you are going to rip-up the sofa, you are going to learn how to fix it!",323.0,216.0,123.0,662.0,538
Kill me and the can opener dies with me.,283.0,169.0,96.0,548.0,538
"If you eat me, you won't have anyone around to ignore anymore.",265.0,180.0,81.0,526.0,538
"Take it easy, pal. She neutered me, too.",265.0,135.0,86.0,486.0,538
"So this is what the label meant by ""and other side effects.""",249.0,159.0,71.0,479.0,538
So! Schrodinger's Cat finally meets String Theory!,257.0,121.0,82.0,460.0,538
He realized then that shrinking himself wasn't his real mistake -- it was getting a cat.,248.0,116.0,77.0,441.0,538
"Honey, run the can opener, quick!",247.0,114.0,75.0,436.0,538
"Seriously, you'll just cough me up.",221.0,124.0,55.0,400.0,538
One of us is having a bad dream.,217.0,99.0,56.0,372.0,538
"""Honey...was the cat food made by Monsanto?",218.0,94.0,57.0,369.0,538
"It was then that Bill realized he had made a terrible mistake wishing for ""a ton of pussy.""",210.0,75.0,55.0,340.0,538
"So that would be a no on the cat sweater, then.",197.0,91.0,43.0,331.0,538
I thought I'd sew a pussycat.,210.0,58.0,57.0,325.0,538
"Easy now, kitty. How about we work together until we figure out whose dream this is.",191.0,87.0,40.0,318.0,538
One of us is in the wrong cartoon.,200.0,63.0,50.0,313.0,538
Absolutely the last time I cat-sit for Gulliver.,192.0,79.0,42.0,313.0,538
You knew I was a terrible wizard when you married me.,193.0,65.0,45.0,303.0,538
I know this is how you perceive me but in reality I'm twenty times your size and control your food.,184.0,83.0,36.0,303.0,538
What happened to you just ignoring me all the time?,178.0,89.0,31.0,298.0,538
Looks like my wish for a shrink may have been misinterpreted.,176.0,93.0,29.0,298.0,538
Remember how everyone was saying you should be neutered but I said no?,179.0,90.0,31.0,300.0,538
Don't make me call the dog.,183.0,82.0,35.0,300.0,538
Keep in mind I only get one life.,181.0,77.0,35.0,293.0,538
"“If you stop calling me, “a little man”, I will stop calling you, “a big pussy”.",188.0,61.0,42.0,291.0,538
Small Lives Matter,178.0,77.0,33.0,288.0,538
Calm down. It's the catnip talking.,177.0,79.0,32.0,288.0,538
"Don't come any closer, I'm allergic.",174.0,69.0,32.0,275.0,538
It was then that Archie realized he hadn't paid close enough attention to the non-GMO cat food label.,169.0,73.0,28.0,270.0,538
You seemed much cuter online,165.0,79.0,24.0,268.0,538
I'm afraid things got out of proportion here.,165.0,75.0,25.0,265.0,538
"I understand your frustration, but your boots won't be ready until Thursday after 3.",168.0,69.0,28.0,265.0,538
One of us has eaten too many mushrooms.,166.0,72.0,26.0,264.0,538
Kind of wishing I'd grabbed the laser pointer instead.,169.0,66.0,29.0,264.0,538
This is the last time we drop acid and catnip together.,173.0,48.0,35.0,256.0,538
"Stay back, I'm allergic",164.0,62.0,27.0,253.0,538
Can't you go back to being aloof?,157.0,76.0,20.0,253.0,538
"When the sign said 'World's Biggest Cathouse', I guess I misunderstood.",163.0,62.0,26.0,251.0,538
This situation has gotten completely out of proportion.,160.0,65.0,24.0,249.0,538
I guess you're not a person-cat.,163.0,58.0,27.0,248.0,538
You have nine lives and I have ten needles. Any questions?,163.0,54.0,28.0,245.0,538
"If you'd just work with me, I think we have a best selling children's book here.",159.0,62.0,24.0,245.0,538
"Look, neither of us want an alteration",167.0,45.0,32.0,244.0,538
I have GOT to start reading the list of side effects with my medication.,157.0,65.0,22.0,244.0,538
I hate being part of the shrinking middle class.,155.0,68.0,20.0,243.0,538
"You might be her cat, but I'm her little man, so back off.",159.0,57.0,25.0,241.0,538
"So, am I in your dream, or are you in mine?",158.0,58.0,24.0,240.0,538
"Either you're a subconscious dream manifestation of my ex-wife, or I'm in really big trouble.",165.0,44.0,31.0,240.0,538
Your OTHER left paw.,157.0,59.0,23.0,239.0,538
"'It'll sleep a lot,' she said. 'You'll barely know it's here,' she said.",157.0,59.0,23.0,239.0,538
You need to cooperate for this to become viral.,158.0,53.0,25.0,236.0,538
"OK, let's say we reschedule the neutering.",156.0,57.0,23.0,236.0,538
"Don't marry a cat lady, they said, but did I listen?",164.0,41.0,31.0,236.0,538
Did I say catgut? I meant nylon.,157.0,55.0,24.0,236.0,538
"Okay, I'll stop making dumb internet videos of you. Just reverse the spell.",157.0,60.0,22.0,239.0,538
...and what was your second wish?,157.0,50.0,25.0,232.0,538
"Kitty, it's me. I've been downsized.",154.0,56.0,22.0,232.0,538
"When I wake up, you'd better be sleeping at the foot of the bed.",155.0,53.0,23.0,231.0,538
This will hurt me more than it will hurt you.,164.0,32.0,33.0,229.0,538
Wait wait! The Red Dot! I can show you how to catch it!,156.0,48.0,25.0,229.0,538
You need a shrink.,154.0,52.0,23.0,229.0,538
You're going to need to sit still if you want these alterations done.,150.0,60.0,19.0,229.0,538
"Oh, now you make eye contact.",153.0,54.0,22.0,229.0,538
Do you solemnly swear to leave the upholstery alone?,154.0,52.0,23.0,229.0,538
I'm guessing this is a bad time to bring up that you were adopted.,151.0,58.0,20.0,229.0,538
I wouldn't think such a big pussy would be afraid of a little prick,161.0,37.0,30.0,228.0,538
"I said a stitch in time saves nine and yes, all of your lives matter.",158.0,43.0,27.0,228.0,538
Pause the paws and I'll remove the thorn.,159.0,41.0,28.0,228.0,538
I'm more valuable to you alive. I can mend the catnip mouse.,149.0,60.0,18.0,227.0,538
Where's the dog when you need him?,152.0,51.0,22.0,225.0,538
How did you get out of the bag?,153.0,48.0,23.0,224.0,538
Oh yeah? Good luck working the can opener.,149.0,56.0,19.0,224.0,538
"Honey, would you mind putting Precious outside for a while?",150.0,54.0,20.0,224.0,538
This was much more fun when you were a kitten.,144.0,65.0,14.0,223.0,538
"Honey, the cat's outta the bag...",145.0,59.0,16.0,220.0,538
"Honey, I think we can leave the debate over 'shrank' or 'shrunk' for another day.",152.0,45.0,23.0,220.0,538
It said 'condensed milk.' Who knew?,151.0,47.0,22.0,220.0,538
"""Take shrinking,"" they said. ""It's the best super power,"" they said.",149.0,50.0,20.0,219.0,538
Hand over Thumbelina and nobody gets hurt.,154.0,40.0,25.0,219.0,538
It seems as though I've brought a needle to a catfight.,146.0,53.0,18.0,217.0,538
Would it help if I say I'm a big cat lover?,145.0,55.0,17.0,217.0,538
Stand back! This needle is threaded!,145.0,55.0,17.0,217.0,538
I think I liked you better as a kitten.,151.0,43.0,23.0,217.0,538
Does it really even matter whose dream this is?,147.0,51.0,19.0,217.0,538
Last time I take LSD.,139.0,45.0,19.0,203.0,538
I should have known the genie would confuse my wish for a ton of pussy.,155.0,37.0,26.0,218.0,538
Alice! Where's the pill that makes you larger?,149.0,49.0,20.0,218.0,538
"Well, I didn't try to eat you when I was the bigger one.",157.0,33.0,28.0,218.0,538
"I may be a big pussy, but I'm not afraid of a little prick.",150.0,44.0,22.0,216.0,538
This is the last time I house sit for Stephen King's cat!,144.0,56.0,16.0,216.0,538
I know this is a dream because I don't sew.,144.0,56.0,16.0,216.0,538
You're not what I told the genie I wanted lots of!,156.0,31.0,28.0,215.0,538
"Honey, the cat hasn't forgotten we had him neutered.",148.0,47.0,20.0,215.0,538
This is going to hurt me more than it does you.,154.0,35.0,26.0,215.0,538
"Tell me where the ball of yarn is, and nobody gets hurt",146.0,47.0,19.0,212.0,538
"THIS was the point of my bringing the sewing kit in, kitten.",148.0,40.0,22.0,210.0,538
Why do I always have to be Androcles?,143.0,50.0,17.0,210.0,538
Stop being such a big pussy and let me get that splinter.,151.0,36.0,24.0,211.0,538
Honey! Change the box!,139.0,57.0,13.0,209.0,538
It's the same nightmare - the cat's got my tongue and I'm hanging on by a thread.,149.0,37.0,23.0,209.0,538
I seem to have lost perspective,144.0,47.0,18.0,209.0,538
But you ARE a big pussy!,147.0,41.0,21.0,209.0,538
"Hey, Alice -- which one makes you larger?",146.0,42.0,20.0,208.0,538
You were a lot more fun when you weighed three pounds.,141.0,52.0,15.0,208.0,538
"Now, what have you done with Thumbelina?",143.0,48.0,17.0,208.0,538
"To be honest, I'm not thrilled with you either at the moment.",145.0,44.0,19.0,208.0,538
Alice warned me this might happen.,143.0,48.0,17.0,208.0,538
Curiosity isn't going to be your problem.,142.0,47.0,17.0,206.0,538
Should've taken the blue pill.,145.0,40.0,20.0,205.0,538
Who's the pussy now?,144.0,42.0,19.0,205.0,538
