caption,unfunny,somewhat_funny,funny,count,contest
Go and check if it's still raining. I'll wait here.,514.0,882.0,540.0,1936.0,521
"Well, I thought your mother was joining us...",259.0,224.0,171.0,654.0,521
I thought your mother was joining us.,209.0,143.0,134.0,486.0,521
I'm in the Wetness Protection Program.,156.0,125.0,89.0,370.0,521
"They said, 'widespread showers.'",127.0,148.0,65.0,340.0,521
I doubled my contribution to PBS.,134.0,108.0,67.0,309.0,521
I'm under the Wetness Protection Program.,119.0,82.0,61.0,262.0,521
"Now that the kids are grown, maybe we should downsize.",126.0,142.0,53.0,321.0,521
It's too big to fail.,131.0,97.0,64.0,292.0,521
You should have seen the mai tai.,101.0,74.0,47.0,222.0,521
I donated a few million to PBS.,108.0,76.0,49.0,233.0,521
I made a really big donation to Channel Thirteen.,95.0,51.0,42.0,188.0,521
Must you stand so close?,93.0,69.0,36.0,198.0,521
I heard they were calling for widespread showers,85.0,83.0,28.0,196.0,521
I thought El Nino was going to be a bigger deal.,47.0,34.0,18.0,99.0,521
I asked for additional coverage and they sent me this.,105.0,69.0,41.0,215.0,521
Imagine my relief when it finally started raining.,65.0,46.0,24.0,135.0,521
I thought your mother was coming.,84.0,61.0,30.0,175.0,521
The downside is one windy day I ended up in New Jersey.,92.0,48.0,37.0,177.0,521
You should have seen the drink it came in.,86.0,55.0,32.0,173.0,521
Poppins. James Poppins.,86.0,44.0,34.0,164.0,521
Texas. Why do you ask?,74.0,42.0,28.0,144.0,521
It looked smaller on my phone.,77.0,68.0,23.0,168.0,521
I'm a big hit at the bus stop,71.0,55.0,23.0,149.0,521
At Costco. Why do you ask?,71.0,34.0,28.0,133.0,521
"I was confused . . . their sign said, ""Giant Umbrella Sale!",77.0,42.0,29.0,148.0,521
Get your own.,80.0,52.0,28.0,160.0,521
"Actually, the ad was quite clear: 'Big Umbrella Sale'",63.0,49.0,20.0,132.0,521
It's less about staying dry and more about annoying other people.,72.0,63.0,21.0,156.0,521
"When it's windy, I can be uptown in seven minutes.",79.0,46.0,28.0,153.0,521
"The umbrella policy is nice, but it provides more coverage than I really need.",83.0,67.0,24.0,174.0,521
If the wind picks up we won't need a taxi.,81.0,63.0,24.0,168.0,521
Opening it indoors actually does seem to be bad luck.,86.0,41.0,32.0,159.0,521
The forecast called for widely scattered showers.,73.0,47.0,24.0,144.0,521
Maybe we should downsize now that the kids are gone.,74.0,44.0,25.0,143.0,521
"If there's a gust, I'll just meet you there.",52.0,43.0,14.0,109.0,521
My ex-wife got everything except the patio furniture.,59.0,43.0,17.0,119.0,521
I'm very popular at the bus stop.,64.0,63.0,14.0,141.0,521
"When it pours, I reign.",73.0,40.0,24.0,137.0,521
"Now that the kids are gone, maybe we should get something smaller.",77.0,47.0,24.0,148.0,521
New to Seattle?,68.0,56.0,17.0,141.0,521
It's the Bernie umbrella; everyone's covered.,63.0,32.0,21.0,116.0,521
This is the Republican solution for climate change.,72.0,29.0,26.0,127.0,521
"Sorry, did my landing startle you?",64.0,41.0,19.0,124.0,521
We have to go back. I forgot my hat.,65.0,35.0,21.0,121.0,521
She got the condo. I got the umbrella.,70.0,40.0,22.0,132.0,521
You should have seen the margarita!,67.0,38.0,21.0,126.0,521
Haven't lost it yet.,62.0,44.0,17.0,123.0,521
You should've seen the pina colada it came in.,70.0,39.0,22.0,131.0,521
Check to see if it's still raining.,65.0,45.0,18.0,128.0,521
"I misunderstood the ""Giant Umbrella Sale"" sign.",72.0,38.0,23.0,133.0,521
"It's rated ""cats and dogs"".",72.0,34.0,24.0,130.0,521
The small was only like 20 cents less.,70.0,34.0,23.0,127.0,521
The other ones made me look fat.,76.0,59.0,19.0,154.0,521
It looked smaller on Amazon.,56.0,36.0,16.0,108.0,521
You should have have seen the cocktail it came out of.,61.0,40.0,17.0,118.0,521
I'm a sucker for an upgrade.,57.0,48.0,13.0,118.0,521
It didn't look that big on my phone.,69.0,34.0,22.0,125.0,521
My wife is always trying to catch me on Google Earth.,61.0,39.0,17.0,117.0,521
"""What I actually ordered was a New York Giants umbrella"".",68.0,39.0,20.0,127.0,521
You told me to bring extra protection.,62.0,39.0,17.0,118.0,521
They predicted widespread showers.,52.0,37.0,13.0,102.0,521
"I know it's huge, but I thought your mother was joining us.",66.0,33.0,20.0,119.0,521
Where did we park the Hummer?,63.0,31.0,19.0,113.0,521
"I don't get wet, but I sometimes end up in New Jersey.",68.0,28.0,22.0,118.0,521
What makes you think my parents were overprotective?,59.0,35.0,16.0,110.0,521
I'll bet we don't lose this one.,63.0,33.0,18.0,114.0,521
"Now the children have gone, maybe we should consider downsizing.",71.0,59.0,14.0,144.0,521
Of course it's 'over the top' . . . where else would I put it?,70.0,25.0,23.0,118.0,521
"Sorry, but we have five more Ümbrella-sharers to pick up before I can drop you off.",57.0,33.0,15.0,105.0,521
I sometimes get carried away.,65.0,30.0,19.0,114.0,521
"Now that the kids have left, we should downsize.",57.0,42.0,12.0,111.0,521
I always mess up the metric conversions when ordering stuff from Europe.,55.0,46.0,10.0,111.0,521
Unfortunately I can't keep it up for very long.,59.0,38.0,14.0,111.0,521
You should've seen the Mai Tai I found it in.,58.0,26.0,17.0,101.0,521
It's guaranteed for forty days and forty nights.,55.0,42.0,11.0,108.0,521
They love me at the bus stop!,54.0,37.0,12.0,103.0,521
It really is bad luck to open this thing inside.,55.0,28.0,15.0,98.0,521
"However, I have never lost it.",66.0,30.0,19.0,115.0,521
"Why, yes, I do drive a Hummer. How did you know?",61.0,26.0,18.0,105.0,521
Why can't I ever get a cab when it rains?,57.0,34.0,14.0,105.0,521
"Here, let me overprotect you.",46.0,25.0,12.0,83.0,521
I still haven't figured out the settings on my 3D printer.,54.0,33.0,13.0,100.0,521
I had no idea how this was going to unfold.,57.0,30.0,15.0,102.0,521
The forecast said widespread rainfall.,57.0,36.0,13.0,106.0,521
I was expecting cats and dogs.,56.0,31.0,14.0,101.0,521
I've led a largely sheltered life.,56.0,31.0,14.0,101.0,521
"If the others don't show up, this is gonna look pretty stupid.",58.0,27.0,16.0,101.0,521
You're crowding me.,52.0,32.0,12.0,96.0,521
You should have seen the drink this was in.,53.0,23.0,15.0,91.0,521
You can't be too careful with suede.,58.0,33.0,14.0,105.0,521
It's ideal for widely scattered showers.,52.0,31.0,12.0,95.0,521
It diverts attention from my tiny hands.,53.0,29.0,13.0,95.0,521
They're saying forty days and forty nights.,56.0,33.0,13.0,102.0,521
I live a very sheltered life.,54.0,33.0,12.0,99.0,521
"On a windy day, I’m home in ten minutes.",42.0,20.0,11.0,73.0,521
It's only a problem if we want to go anywhere.,57.0,30.0,14.0,101.0,521
If the wind is right I can skip the train.,52.0,33.0,11.0,96.0,521
I think I've been working in risk assessment too long.,52.0,33.0,11.0,96.0,521
It's just my dry sense of humor.,53.0,24.0,14.0,91.0,521
52nd Street? Just walk to the far end of the umbrella and hang a right.,53.0,37.0,10.0,100.0,521
I was expecting a larger turnout.,50.0,33.0,10.0,93.0,521
