caption,unfunny,somewhat_funny,funny,count,contest
Of course it looks alien to you. You've never used one.,1783.0,2327.0,2575.0,6685.0,586
I have a feeling they are going to treat us like dirt.,1500.0,2448.0,2164.0,6112.0,586
"Left on Pennsylvania Avenue, big white house on the right. Can't miss it. Please hurry.",1474.0,1543.0,1771.0,4788.0,586
And they say life can't exist in a vacuum.,1595.0,2088.0,1901.0,5584.0,586
Wow. Aliens really do perform the jobs most Americans won't do.,957.0,1221.0,1114.0,3292.0,586
As a matter of fact we'd be delighted to take you to our leader.,1425.0,1389.0,1553.0,4367.0,586
If they were highly evolved don't you think we'd see some attachments?,1543.0,2111.0,1506.0,5160.0,586
We can only hope that they're coming for our leader.,1688.0,1813.0,1596.0,5097.0,586
Eureka !,1756.0,1601.0,1614.0,4971.0,586
"finally, an identifiable flying object",1488.0,1941.0,1316.0,4745.0,586
Something tells me this is gonna suck.,1232.0,1490.0,1011.0,3733.0,586
There IS a vacuum in space.,709.0,770.0,537.0,2016.0,586
"First, Trump...now, the return of the Hoover Administration?",1216.0,1195.0,923.0,3334.0,586
"Well, at least the boarding procedure will be fast.",1414.0,1892.0,1011.0,4317.0,586
Well this is going to suck.,1586.0,1548.0,1024.0,4158.0,586
I've always pictured the vacuum of outer space a bit differently.,933.0,859.0,574.0,2366.0,586
It's a great service. I don't have to carry a plastic bag.,779.0,621.0,467.0,1867.0,586
It appears to be hoovering.,700.0,602.0,386.0,1688.0,586
I always thought they beamed you up.,303.0,290.0,158.0,751.0,586
"If we take you to him, will you KEEP him?",1138.0,786.0,588.0,2512.0,586
Oh my God! It's a guided Bissell!,807.0,651.0,388.0,1846.0,586
"People of earth, lift your feet. This will only take a few minutes!",941.0,671.0,457.0,2069.0,586
"My God, it’s the Hoover Administration!",1544.0,1280.0,679.0,3503.0,586
that's the last time I vote for someone who's going to clean up Washington,684.0,557.0,297.0,1538.0,586
"If it's anything like our vacuum, we're safe here on the ground.",992.0,879.0,412.0,2283.0,586
"Attention, Earthlings: Do you know where we can find a Type C bag at this hour?",798.0,659.0,324.0,1781.0,586
"It came from Bed, Bath and waaay Beyond.",915.0,668.0,355.0,1938.0,586
"If they're here to suck the life out of us, they're too late.",904.0,621.0,355.0,1880.0,586
"They're bringing drugs. They're bringing crime. They're rapists. And some, I assume, are cleaning people.",1029.0,578.0,416.0,2023.0,586
I guess space doesn't abhor a vacuum,647.0,452.0,229.0,1328.0,586
Looks like draining the swamp has been outsourced.,520.0,393.0,176.0,1089.0,586
Remember the good old days when the police would just conduct a sweep of the area?,1195.0,917.0,398.0,2510.0,586
I thought my science teacher was kidding when she told me there was a vacuum in space.,825.0,642.0,259.0,1726.0,586
"Collector to Base: Shall we take just the leader, or the two followers, as well?",600.0,412.0,196.0,1208.0,586
"Clean me up, Scotty!",578.0,391.0,189.0,1158.0,586
Huh. Canister. I figured they'd be more advanced.,874.0,658.0,266.0,1798.0,586
Well this is going to suck.,51.0,28.0,18.0,97.0,586
"'They really are advanced. It's cordless.""",941.0,722.0,268.0,1931.0,586
Retract hose!—no alien can survive the moral vacuum of their leader.,1463.0,390.0,595.0,2448.0,586
Not the Rapture I had hoped for....,312.0,168.0,98.0,578.0,586
This is NOT how I envisioned the Rapture.,891.0,489.0,276.0,1656.0,586
"I swear, if you say ""That really sucks!"" one more time, I'm leaving you.",961.0,609.0,275.0,1845.0,586
I didn't think anyone could live in a vacuum.,953.0,636.0,264.0,1853.0,586
I always thought they'd be upright.,230.0,159.0,62.0,451.0,586
He's going to have to build a higher wall.,394.0,200.0,118.0,712.0,586
Get the small noisy one. He's clearly their leader.,767.0,432.0,216.0,1415.0,586
It's a Hoovercraft.,727.0,388.0,206.0,1321.0,586
"I said Uber, not Hoover!",222.0,117.0,62.0,401.0,586
I thought nature abhorred a vacuum!,693.0,388.0,187.0,1268.0,586
Take you to our leader? By all means!,369.0,201.0,101.0,671.0,586
"Yep, just follow Pennsylvania Avenue down until you see the large white-domed building.",642.0,365.0,169.0,1176.0,586
I told you we were just a speck of dust in the universe.,610.0,344.0,161.0,1115.0,586
"Somehow, I thought the vacuum in space would be harder to visualize",674.0,313.0,196.0,1183.0,586
"Wow, no cord!",592.0,341.0,148.0,1081.0,586
They must be from a highly domesticated planet.,536.0,352.0,120.0,1008.0,586
"Dammit, Cassie, do you have to go berserk EVERY time someone turns on a vacuum cleaner?",463.0,266.0,114.0,843.0,586
"You know, I kind of see where the dog is coming from on this one.",515.0,264.0,136.0,915.0,586
"Ok, ok! We'll scoop it!",186.0,98.0,48.0,332.0,586
Watch out! It's the new GOP tax plan.,569.0,263.0,156.0,988.0,586
Take me to your litter!,524.0,290.0,127.0,941.0,586
"Let go of the leash, Harriet.",495.0,262.0,120.0,877.0,586
I always thought of returning to dust in a figurative sense.,475.0,291.0,103.0,869.0,586
We are from the planet Trumptron. Our village idiot is missing...,511.0,189.0,147.0,847.0,586
Damn. This is going to suck.,491.0,229.0,127.0,847.0,586
We can take the whole ship down with a fistful of spare change.,455.0,226.0,112.0,793.0,586
Oh my God.. that's the new Air Force One! He really does live in a vacuum!!,487.0,163.0,143.0,793.0,586
Still not the biggest dirtbag in the universe.,267.0,129.0,65.0,461.0,586
I hope they're headed for the White House.,448.0,195.0,115.0,758.0,586
'Take me to your leader?' Love to.,391.0,177.0,95.0,663.0,586
It looks like the cloud wants more than just our data.,220.0,119.0,47.0,386.0,586
It's the new UBER. They pick you up whether you like it or not.,367.0,166.0,88.0,621.0,586
"Honey, look! A Hoover-craft!",393.0,194.0,89.0,676.0,586
Any other time this would seem unusual.,374.0,175.0,86.0,635.0,586
Did you ever feel like a tiny speck of dust in the universe?,367.0,204.0,74.0,645.0,586
It's the new tax plan.,389.0,160.0,96.0,645.0,586
So much for space abhorring a vacuum.,390.0,148.0,100.0,638.0,586
Let's ask if they'll bring us back after 2020.,364.0,200.0,74.0,638.0,586
I just wish they were more friendly. They treat us like dirt.,362.0,155.0,85.0,602.0,586
Did I mention they're very serious about cleaning up after dogs here?,337.0,197.0,62.0,596.0,586
"Look, it's the new Clean Air Act!",356.0,152.0,83.0,591.0,586
"What did I tell you, life sucks.",381.0,101.0,108.0,590.0,586
It's the other attachments I worry about.,343.0,159.0,75.0,577.0,586
Worst. Rapture. Ever.,354.0,137.0,86.0,577.0,586
"Look, an Identifiable Flying Object!",337.0,152.0,74.0,563.0,586
Why are you so surprised Honey? Vacuuming has always been alien to you.,240.0,135.0,44.0,419.0,586
It's not natural . . . .nature abhors a vacuum.,73.0,23.0,19.0,115.0,586
That's advanced? There's no grooming attachment.,322.0,142.0,70.0,534.0,586
Ever wonder where all that data sent to the cloud really ends up?,310.0,155.0,61.0,526.0,586
They treat us like dirt.,315.0,148.0,65.0,528.0,586
So this is what it feels like to be drawn to a higher power.,315.0,148.0,65.0,528.0,586
"If their vacuum is anything like ours, we should be fine.",303.0,125.0,66.0,494.0,586
I wonder why they chose Washington D.C.?,295.0,144.0,57.0,496.0,586
With all that's going on in the world it must be nice living in a vacuum.,307.0,120.0,69.0,496.0,586
...take a right. Two blocks. Big white house on your left. Rose garden. You can't miss it.,284.0,116.0,62.0,462.0,586
Don't worry. Nature abhors a vacuum.,299.0,126.0,64.0,489.0,586
I'm starting to get Fifi's fear of the vacuum cleaner.,291.0,141.0,56.0,488.0,586
In my day they used to go door to door.,272.0,139.0,48.0,459.0,586
"Actually, I can identify that object.",273.0,130.0,51.0,454.0,586
Oh no! It's the grim sweeper!,272.0,121.0,53.0,446.0,586
"Well, I'm not surprised. We've made such a mess of things.",266.0,133.0,47.0,446.0,586
1600 Pennsylvania Avenue is actually three blocks North.,269.0,123.0,51.0,443.0,586
Pray the bag is full!,260.0,141.0,42.0,443.0,586
"They come in peace, with a one-year warranty.",260.0,128.0,46.0,434.0,586
Suck them up Scotty.,265.0,118.0,51.0,434.0,586
All those movies and not one of them got it right.,266.0,116.0,52.0,434.0,586
I hope they visit Washington.,274.0,106.0,58.0,438.0,586
We got the coordinates from your Roomba.,260.0,127.0,46.0,433.0,586
I always thought nature abhors a vacuum!,266.0,115.0,52.0,433.0,586
"Well, that's disappointing. In the movies, it's always a ray, or something.",60.0,16.0,15.0,91.0,586
It looks like they came here to do the jobs Americans don’t want.,258.0,114.0,49.0,421.0,586
Now do you believe me? Life sucks.,274.0,85.0,64.0,423.0,586
This is gonna suck big time.,251.0,116.0,45.0,412.0,586
I told you we should have picked up the poop,248.0,102.0,48.0,398.0,586
Looks like congress just unveiled their latest tax plan for the middle class.,258.0,78.0,59.0,395.0,586
Let's ask if they're available on Thursdays.,242.0,110.0,43.0,395.0,586
"First Musk, then Bezos, and now Dyson.",245.0,104.0,46.0,395.0,586
