caption,unfunny,somewhat_funny,funny,count,contest
"If you see something, say something.",226.0,72.0,193.0,491.0,533
Our chef trained at the Paris Metro.,130.0,93.0,69.0,292.0,533
"Sorry for the wait, but it's been like Grand Central Station in here.",126.0,81.0,63.0,270.0,533
Before this I was a bus-boy.,128.0,74.0,65.0,267.0,533
"I can arrange a violinist for 25¢. For $1, I can make him go away.",123.0,76.0,59.0,258.0,533
"Let me guess, you don't like this table either?",124.0,72.0,60.0,256.0,533
"The restroom is located just behind you, sir.",131.0,55.0,67.0,253.0,533
Is this far enough away from the kitchen for you?,118.0,79.0,54.0,251.0,533
Is this far enough away from the kitchen?,117.0,71.0,53.0,241.0,533
"""Your drinks will arrive at 7:03, appetizers at 7:22, entrees at 7:52, dessert and coffee at 8:41.",105.0,85.0,40.0,230.0,533
I trust this is far enough away from the kitchen?,114.0,60.0,49.0,223.0,533
Celebrating a not-so-special occasion?,114.0,58.0,49.0,221.0,533
"My name is Terence, and I'm one of many people who will be asking you for money tonight.",112.0,48.0,47.0,207.0,533
"Is this far enough away from the kitchen for you, sir?",102.0,68.0,37.0,207.0,533
Is this table far enough from the kitchen for you?,106.0,55.0,40.0,201.0,533
"Sorry, sir, we only accept Metrocard.",102.0,59.0,36.0,197.0,533
"Good evening, my name is Charles and I will be your waiter for the next twelve minutes.",97.0,67.0,31.0,195.0,533
"For a Long Island Iced Tea, you'll have to go to the next stop. How about a Manhattan?",105.0,48.0,39.0,192.0,533
"Oh, that's not the price. That's when it arrives.",95.0,66.0,29.0,190.0,533
Another waiter will be along every ten minutes or so.,104.0,47.0,38.0,189.0,533
Apologies for the delay. We have limited service on the weekends.,95.0,65.0,29.0,189.0,533
"If you'd like vegetarian, you'll have to transfer to the green line.",94.0,67.0,28.0,189.0,533
"Next time, maybe you shouldn't complain about being seated near the kitchen.",103.0,46.0,37.0,186.0,533
Would you like that charbroiled or third-railed?,94.0,54.0,29.0,177.0,533
"We accept American Express, Visa, and MetroCard.",90.0,61.0,25.0,176.0,533
Look at these prices! I told you we should have gone to the bus station.,96.0,49.0,31.0,176.0,533
"I'm sorry, this is not my station",95.0,51.0,30.0,176.0,533
Would you like to see our wino list?,96.0,49.0,31.0,176.0,533
"You forgot to tip the maître d', didn't you?",97.0,46.0,32.0,175.0,533
"We accept Visa, Discover, and MetroCard.",96.0,46.0,31.0,173.0,533
"I'll take your order, but this is not my station.",92.0,53.0,27.0,172.0,533
"Hi, my name's Terry. I'll be waiting with you this evening.",94.0,49.0,29.0,172.0,533
A night out under the town?,90.0,58.0,24.0,172.0,533
Will you be paying with your MetroCard?,91.0,52.0,26.0,169.0,533
Would you like to see the dessert trolley?,93.0,47.0,28.0,168.0,533
The third rail special is to die for.,100.0,32.0,35.0,167.0,533
All our wines are served with a complimentary brown bag,93.0,45.0,28.0,166.0,533
"No, we've never dined here. We come from the other side of the tracks.",92.0,46.0,27.0,165.0,533
Of course the food is great. Nobody comes here for the ambiance.,90.0,50.0,25.0,165.0,533
We take Visa and Metrocard.,87.0,56.0,22.0,165.0,533
You should tip the maitre d' next time.,96.0,38.0,31.0,165.0,533
"Tap, sparkling, or dripping from the ceiling?",90.0,49.0,25.0,164.0,533
You will be experiencing random delays in service throughout the evening.,90.0,46.0,25.0,161.0,533
May I take your wallets?,96.0,34.0,31.0,161.0,533
"It's a little quiet now, but this place really picks up around five o'clock.",91.0,44.0,26.0,161.0,533
Sorry for the wait. We're experiencing service delays.,89.0,47.0,24.0,160.0,533
"It's slow now, but by 8 this place will be like Grand Central Station.",89.0,47.0,24.0,160.0,533
"Visa, cash, or Metrocard.",92.0,42.0,26.0,160.0,533
"Yes, it's delivered fresh every five minutes.",93.0,39.0,27.0,159.0,533
This is the place where all the locals come.,92.0,37.0,27.0,156.0,533
The special tonight is running 10 minutes late.,93.0,35.0,28.0,156.0,533
We no longer take Metrocard.,88.0,43.0,23.0,154.0,533
"Yes, we accept Visa, MasterCard, and MetroCard.",88.0,42.0,23.0,153.0,533
"Technically speaking, they're all subway sandwiches.",90.0,38.0,25.0,153.0,533
Our special this evening is blackened everything.,90.0,38.0,25.0,153.0,533
It means 'roadkill' in French.,89.0,40.0,24.0,153.0,533
The kitchen is running with delays in both directions.,90.0,38.0,25.0,153.0,533
Might I recommend our third rail special? It's to die for.,91.0,35.0,26.0,152.0,533
"Sparkling, still or sewer?",89.0,39.0,24.0,152.0,533
"Dinner will be arriving twelve minutes before your appetizer, and dessert will be running thirty-two minutes late.",85.0,46.0,20.0,151.0,533
Tonight's special is running a little late.,88.0,40.0,23.0,151.0,533
Stay clear of the pressed duck.,91.0,34.0,26.0,151.0,533
"For a starter, I recommend the ear plugs.",85.0,46.0,20.0,151.0,533
"Sir, there is no other table further from the kitchen.",86.0,39.0,22.0,147.0,533
"Yes, we accept the Metro Card",86.0,39.0,22.0,147.0,533
"Actually, the subway sandwich wasn't invented here, just the dirty Martini.",87.0,37.0,23.0,147.0,533
"And will you be paying with cash, tokens, or MetroCard?",81.0,49.0,17.0,147.0,533
'Expresso?',87.0,37.0,23.0,147.0,533
I'm afraid it's never happy hour down here.,89.0,36.0,24.0,149.0,533
Zagat said this place has a good track record,85.0,44.0,20.0,149.0,533
"Yes sir, the pigeon is both free range and locally sourced.",90.0,34.0,25.0,149.0,533
...and all our small game is locally sourced.,88.0,38.0,23.0,149.0,533
We accept MetroCard.,86.0,42.0,21.0,149.0,533
The dessert car will be arriving shortly.,80.0,50.0,16.0,146.0,533
Is this table far enough from the kitchen?,84.0,42.0,20.0,146.0,533
"For your convenience, a 15% panhandler fee will be added to your total.",85.0,40.0,21.0,146.0,533
This is just the appetizer course. You order your main dish at 59th Street.,87.0,36.0,23.0,146.0,533
Service has now resumed thank you for your patience,78.0,54.0,14.0,146.0,533
"We only take MetroCard, sir.",80.0,50.0,16.0,146.0,533
I don't recommend the catch of the day.,87.0,35.0,23.0,145.0,533
"We have a lovely Merlot, served in a brown paper bag.",83.0,43.0,19.0,145.0,533
Still too close to the kitchen?,89.0,31.0,25.0,145.0,533
If I may recommend the 3rd rail surprise.,87.0,35.0,23.0,145.0,533
"To preserve our ambience, the management requests that all patrons silence their mobile devices.",83.0,43.0,19.0,145.0,533
