caption,unfunny,somewhat_funny,funny,count,contest
"I went ahead and fixed the bagel setting, too. So with parts and labor, that actually comes out to two wishes.",947.0,1428.0,856.0,3231.0,585
"OK, your crumb tray is cleaned and the coffee is brewing. You have one left.",1154.0,1594.0,966.0,3714.0,585
It was the only way I could get into the country.,1134.0,1044.0,883.0,3061.0,585
"you have three wishes, as long as they're light, medium and dark..",1337.0,1632.0,981.0,3950.0,585
Toasted sesame is way different than open sesame and you know it.,1091.0,977.0,717.0,2785.0,585
"Thanks, kid, I've been in there since your parents' wedding.",1006.0,922.0,619.0,2547.0,585
"Listen, if you want to talk to my supervisor, rub the coffee maker.",1075.0,1085.0,580.0,2740.0,585
"Toast, Master?",586.0,501.0,321.0,1408.0,585
"Thanks, Master! For awhile there, I thought I was toast!",853.0,747.0,457.0,2057.0,585
"Rub all you like, kid. All you're gonna get is toast.",1410.0,1382.0,722.0,3514.0,585
World peace? When you so obviously need a blender?,1122.0,997.0,578.0,2697.0,585
"Hi, I'm the genie with the light brown hair. You may adjust the setting if you want it darker.",300.0,239.0,148.0,687.0,585
Could you please rub the coffee pot? I need to talk to my wife.,1032.0,804.0,511.0,2347.0,585
"Oh, a Hamilton seat!! I thought you said a Hamilton-Beach.",743.0,519.0,371.0,1633.0,585
"Sorry, kid, if I could make America great, I wouldn't be living in a toaster.",644.0,450.0,301.0,1395.0,585
"The lamp was great, but the toaster has internet.",1076.0,910.0,470.0,2456.0,585
"Make a different wish, your bagel is really stuck.",1178.0,959.0,515.0,2652.0,585
"I know it's not customary, but the last guy rubbed me the wrong way.",954.0,773.0,371.0,2098.0,585
It wasn't plugged in. You have two more wishes.,997.0,764.0,387.0,2148.0,585
Your first wish is a Pop Tart?,638.0,495.0,220.0,1353.0,585
Two wishes remaining. Maybe aim a little higher than 'fix the toaster?',844.0,663.0,280.0,1787.0,585
"This place is way better, has two skylights and an elevator.",454.0,304.0,156.0,914.0,585
Next time disable your pop-up blocker.,575.0,384.0,197.0,1156.0,585
I've been updated to work across multiple devices,169.0,143.0,49.0,361.0,585
You get 3 slices...,633.0,391.0,212.0,1236.0,585
I can fix the toaster but I still say you'd be better off wishing for a new one.,567.0,439.0,164.0,1170.0,585
"Yeah, but it's a dry heat.",425.0,316.0,125.0,866.0,585
I would have been here sooner but I had to find a way around the Travel Ban.,588.0,350.0,195.0,1133.0,585
"With this travel ban, it was the only way I could get into the country.",521.0,306.0,171.0,998.0,585
Rub me the wrong way and you're toast,534.0,333.0,168.0,1035.0,585
Take three more. I couldn't get all the crumbs out either.,456.0,306.0,130.0,892.0,585
"An edible gluten-free bread loaf? I'm a genie, not a miracle worker.",152.0,94.0,45.0,291.0,585
"What can I say, kid? It's roomier and has central heating and an elevator.",452.0,243.0,142.0,837.0,585
"Yes, I can fit into the coffeemaker too. But that will be number two and I think you're missing the point here.",425.0,251.0,126.0,802.0,585
"You know, it's really pretty easy to make it yourself.",427.0,263.0,123.0,813.0,585
That was the old days. Now you get three apps.,381.0,253.0,100.0,734.0,585
"Yes kid, living in a toaster does have it's ups and downs.",376.0,248.0,99.0,723.0,585
Listen carefully; the options have changed.,350.0,246.0,85.0,681.0,585
"OK, your 'Hot Pockets' will never again be cold in the middle. What's wish number two?",339.0,233.0,82.0,654.0,585
I found this a better way to get into the country!,349.0,211.0,92.0,652.0,585
Your knish is my command.,341.0,203.0,90.0,634.0,585
"""Light,"" ""Medium,"" and ""Dark"" are the only 3 wishes I'm allowed to grant.",342.0,204.0,90.0,636.0,585
I am your toastmaster.,345.0,177.0,98.0,620.0,585
Don't rub the coffee pot. I can't stand that guy.,328.0,164.0,92.0,584.0,585
Toast is easy. The last guy wished to be president.,321.0,132.0,98.0,551.0,585
Hi! I'm your genie with the light brown toast.,324.0,164.0,90.0,578.0,585
A bagel and coffee is two wishes,308.0,195.0,74.0,577.0,585
"Gotta keep moving around; I may be magic, but I'm not documented.",318.0,162.0,87.0,567.0,585
Your knish is my command.,234.0,129.0,61.0,424.0,585
"Thanks kid, I was nearly toast.",314.0,157.0,86.0,557.0,585
You have no idea how few people think to rub a toaster.,289.0,195.0,64.0,548.0,585
"We don't do slang. You ask for bread, you get bread.",293.0,145.0,78.0,516.0,585
"You can ask him, but fair trade, shade grown, and dark roast are going to count as three separate wishes.",274.0,179.0,60.0,513.0,585
"Let me get this straight. It's world peace, the girl of your dreams, and a tall Colombian roast?",278.0,166.0,65.0,509.0,585
No way! That magic lamp is the FIRST place the ICE agents will look!,286.0,146.0,74.0,506.0,585
I ate your pop-tarts so you get an extra wish.,272.0,162.0,63.0,497.0,585
"It's fixed, but I suggest that you not waste any more wishes on appliances.",269.0,151.0,64.0,484.0,585
If you were 600 years old you'd need some help popping out of things too.,263.0,142.0,63.0,468.0,585
No one uses lamps anymore. We're all connected to the Internet of Things.,231.0,122.0,56.0,409.0,585
Coffee first. Then we'll talk wishes.,249.0,154.0,53.0,456.0,585
"whatever you do, don't rub the coffee maker.",258.0,136.0,62.0,456.0,585
"You know, it'll just pop out when it's ready. You don't need me to keep checking.",213.0,116.0,50.0,379.0,585
"Actually you only get one wish, but I could throw in a free toaster.",251.0,153.0,54.0,458.0,585
"Thank you, master. I like it much better. It has electric heating, a skylight, and 2 rooms instead of one.",254.0,135.0,60.0,449.0,585
"For New York, that's a lot of space!",231.0,145.0,46.0,422.0,585
You've used two wishes and you still have a studio apartment?,169.0,68.0,45.0,282.0,585
I'm the pleasant one. The coffee genie is somewhat bitter.,235.0,121.0,54.0,410.0,585
Toast? One of your three wishes is toast?,229.0,133.0,48.0,410.0,585
"Yes, well I winter in the toaster",220.0,130.0,44.0,394.0,585
"Sorry, even I can't make gluten free bread taste good.",239.0,92.0,63.0,394.0,585
Do you mind condemning me to the coffee pot instead? I've never had a room with a view.,223.0,117.0,49.0,389.0,585
I'm outta here. Tell your parents Hide' N Seek was the third wish.,236.0,87.0,63.0,386.0,585
Asking for gluten free toast counts as two wishes.,224.0,114.0,50.0,388.0,585
It's part of the extended warranty,216.0,126.0,43.0,385.0,585
We transitioned to small appliances years ago.,212.0,127.0,41.0,380.0,585
"I don't care if you have another wish left. You wanted Trump, you got him. I'm outta here.",229.0,85.0,60.0,374.0,585
"Sorry, but I burnt your first wish.",212.0,114.0,44.0,370.0,585
"I've fixed the coffee-maker and the toaster, but couldn't this third wish have something to do with, say, world peace or the end of hunger?",205.0,121.0,39.0,365.0,585
"Gluten free, non fat, AND delicious? I'm a genie, not a miracle worker.",223.0,84.0,57.0,364.0,585
Toaster Genie's not a bad gig-- it's a big improvement over Diaper Genie.,205.0,109.0,42.0,356.0,585
It was just some crumbs stuck in the release. What's your second one?,212.0,91.0,50.0,353.0,585
"Well you see, Jimmy, this makes me feel modern and relevant and it scares the crap out of the cat.",205.0,88.0,48.0,341.0,585
"Per the latest executive order, we're only allowed into the country if we live in American-made appliances.",205.0,91.0,47.0,343.0,585
"Look, you want avocado on it, that's another wish.",149.0,81.0,29.0,259.0,585
Cash? You said bread. You didn't say anything about cash.,195.0,98.0,40.0,333.0,585
"Dude, rub the microwave. You won't BELIEVE what happens!",187.0,109.0,33.0,329.0,585
The last guy rubbed me the wrong way,202.0,68.0,51.0,321.0,585
"Excuse the unorthodox entrance, but the lamp has been unreliable ever since I upgraded it to Windows 10.",196.0,83.0,44.0,323.0,585
After 3 wishes you're toast!,189.0,90.0,39.0,318.0,585
Anything you'd like as long as it's toast.,184.0,89.0,37.0,310.0,585
"You wanted a genius on the West Coast? I thought you said, 'genie who makes the best toast.'",189.0,82.0,41.0,312.0,585
Oh yeah.. I moved to a place with central heating.,175.0,103.0,29.0,307.0,585
"It's fixable, but you'll need to use another wish to extend the warranty.",186.0,81.0,40.0,307.0,585
"OK, toaster's fixed. Your second wish?",179.0,83.0,36.0,298.0,585
Are you sure this isn't a job for Mr. Coffee?,173.0,95.0,30.0,298.0,585
"You know, all you had to do was plug it in...",181.0,82.0,37.0,300.0,585
"It was a nasty divorce, and she got the lamp.",177.0,83.0,35.0,295.0,585
"My wife is in the lamp, and I'll give you ten wishes NOT to rub it.",180.0,77.0,38.0,295.0,585
"Hotter coffee, seriously?",166.0,98.0,26.0,290.0,585
"Kid, I haven't lived in that thing in years. At my age, I need all the help I can get to pop up.",174.0,88.0,32.0,294.0,585
"Toaster's fixed, but we should talk priorities.",175.0,86.0,33.0,294.0,585
My wife got the lamp in the divorce.,174.0,70.0,37.0,281.0,585
You sure you don't want me to fix world hunger instead?,170.0,78.0,33.0,281.0,585
"My new place has two bedrooms, heat and an elevator.",170.0,81.0,32.0,283.0,585
"Wait, you said Hampton Beach? I thought you said Hamilton Beach!",175.0,67.0,38.0,280.0,585
Wishes? No. Waffles? I got.,167.0,73.0,33.0,273.0,585
"You have two more wishes, but you're out of counter space.",158.0,94.0,23.0,275.0,585
"Let's think beyond household appliances for our third wish, shall we?",165.0,73.0,32.0,270.0,585
Here's your toaster and thank you for opening an account with The First Bank of Saudi Arabia.,110.0,49.0,21.0,180.0,585
You're getting nothing until I've had my coffee.,110.0,52.0,20.0,182.0,585
"Trump is Toast,Jose...your next wish?",164.0,64.0,34.0,262.0,585
"Okay, kid, the toaster is fixed. Now do yourself a favor and wish for an imagination.",171.0,56.0,39.0,266.0,585
"Okay I fixed the toaster, what's next?",155.0,74.0,27.0,256.0,585
I decided to retire to a warmer place.,151.0,81.0,23.0,255.0,585
I made a move on Alexa and got shipped to the toaster,157.0,66.0,30.0,253.0,585
"You have one wish and it had better be good, because otherwise I'm toast.",153.0,71.0,27.0,251.0,585
If you want more than one wish you're going to have to unplug me and plug me back in.,150.0,79.0,23.0,252.0,585
Toaster's fixed. What's your second wish?,151.0,71.0,26.0,248.0,585
I’ll grant you three wishes... four if you clean out that crumb tray.,145.0,79.0,21.0,245.0,585
I don't know where you got the idea of a genie in a magic lantern. It's simply more fake news. Just ask the guy in the coffee maker.,151.0,67.0,27.0,245.0,585
Give me my lamp back and I'll quit burning your toast.,152.0,65.0,28.0,245.0,585
I've relocated. The toaster has free internet.,153.0,62.0,29.0,244.0,585
The last lady wished I was hotter.,147.0,68.0,25.0,240.0,585
I shall offer you three settings.,150.0,62.0,28.0,240.0,585
Now try rubbing the coffee pot.,140.0,76.0,20.0,236.0,585
I love it! Two rooms and central heating?! When can I move in?,143.0,78.0,20.0,241.0,585
I got hacked. Your 3 wishes are with a blender in Moscow.,153.0,52.0,32.0,237.0,585
Forget that - help my sister - she's  in the blender.,145.0,68.0,24.0,237.0,585
I'm the genie with the light brown toast.,150.0,58.0,29.0,237.0,585
"Actually, I'm a Sikh. We don't grant wishes.",153.0,51.0,32.0,236.0,585
I got transferred.,144.0,66.0,24.0,234.0,585
"What, you were expecting Pop-Tarts?",143.0,68.0,23.0,234.0,585
Jeannie got the lantern in the divorce.,144.0,59.0,26.0,229.0,585
"I was able to sweep out most of the crumbs, but you really ought to put a little more thought into your next wish.",142.0,63.0,24.0,229.0,585
"Sorry, Aladdin's on vacation. I'm his cousin, Amuffin.",140.0,63.0,23.0,226.0,585
I'd like to help but I'm burned out.,138.0,67.0,21.0,226.0,585
I'm going to stay in the toaster. Someone might think that's a Neti-pot.,147.0,45.0,31.0,223.0,585
If you rub the lamp I'm toast.,150.0,39.0,34.0,223.0,585
"Okay, the toaster is clean. What is your second wish?",138.0,53.0,25.0,216.0,585
"Sorry, weird night. Would you mind wishing for some coffee?",140.0,51.0,26.0,217.0,585
No. I'm Crusty. Genie is in the garage door.,140.0,48.0,27.0,215.0,585
It's just easier to pop out of the toaster.,124.0,74.0,13.0,211.0,585
"Sorry, the only three wishes the toaster genie can grant are light, medium and dark.",140.0,42.0,29.0,211.0,585
Fixed it. Next wish?,130.0,62.0,19.0,211.0,585
"Listen, kid. You got that lamp at the dollar store. I'll sleep where I want.",128.0,65.0,17.0,210.0,585
"To be honest, I thought we were playing hide and go seek.",141.0,38.0,30.0,209.0,585
It was the only way I could get into the country.,140.0,40.0,29.0,209.0,585
I'll give you an extra wish if I can live in the coffee maker instead.,131.0,55.0,21.0,207.0,585
She got the lamp in the divorce.,132.0,50.0,23.0,205.0,585
The missus and I are going through a bit of a rough patch; this is only temporary.,130.0,54.0,21.0,205.0,585
"Had you taken the extended warranty, I could grant your wish.",126.0,62.0,17.0,205.0,585
"You forgot to download the GPS update again, didn't you?",133.0,48.0,24.0,205.0,585
"Please, please don't tell the lamp. The toaster means nothing to me.",131.0,52.0,22.0,205.0,585
