caption,unfunny,somewhat_funny,funny,count,contest
Let's pick up the pace. They're billing by the hour.,1879.0,3202.0,3249.0,8330.0,575
Apparently they're experts in hostile takeovers.,902.0,1764.0,1434.0,4100.0,575
We sue at dawn.,2398.0,3044.0,3513.0,8955.0,575
This time they'll know we mean business.,1043.0,1704.0,1534.0,4281.0,575
"Well, on the other hand, there is no fee unless we win.",1028.0,1808.0,1321.0,4157.0,575
"Pillaging lasts a day, these guys will screw them for years!",205.0,236.0,247.0,688.0,575
"We may have lost the battle, but we'll win the appeal.",2065.0,3140.0,2330.0,7535.0,575
The field will soon be littered with habeas corpuses.,2498.0,2935.0,2782.0,8215.0,575
...so I told the genie I wanted a hoard of the most ruthless and feared men from throughout history...,624.0,821.0,685.0,2130.0,575
"You just had to say ""Run it by the lawyers"", didn't you?",1214.0,1757.0,1240.0,4211.0,575
You better be right about the pen being mightier than the sword.,2220.0,2722.0,2243.0,7185.0,575
"So, it's a legal battle they want?",1218.0,1725.0,1141.0,4084.0,575
Hostile takeovers ain’t what they used to be.,3190.0,3062.0,2896.0,9148.0,575
The streets will run red with tape,2282.0,2327.0,2013.0,6622.0,575
You realize we're only gonna get a third of the plunder...,1922.0,2489.0,1622.0,6033.0,575
I liked it better when we settled disputes out of court.,1217.0,1642.0,925.0,3784.0,575
"Don't worry, these guys know how to charge.",2133.0,2350.0,1638.0,6121.0,575
"You think it's overkill, because you've never been through a divorce.",2273.0,2264.0,1734.0,6271.0,575
Explain to me again this idea of pillageable hours.,1161.0,1239.0,842.0,3242.0,575
"Trust me, nothing crushes the enemy's spirit like long-term financial planning.",1399.0,1418.0,995.0,3812.0,575
That's the last time I let you occupy Wall Street,1341.0,1301.0,932.0,3574.0,575
I hate legal battles.,2376.0,2126.0,1619.0,6121.0,575
First we'll hit the castle with code violations.,1668.0,1767.0,1046.0,4481.0,575
Nobody ever expects the Spanish Deposition.,1098.0,824.0,645.0,2567.0,575
"I said, 'Suits of armor,' not 'Armani suits.'",1381.0,1081.0,795.0,3257.0,575
"Now that we've captured these lawyers, let's threaten to release one every hour until our ransom demands are met.",1735.0,1197.0,1016.0,3948.0,575
"I call it ""shock and audit.""",1079.0,918.0,579.0,2576.0,575
This time we mean business.,2133.0,1917.0,1074.0,5124.0,575
"Instead of sacking their castle, we'll offer a reverse mortgage.",1225.0,1042.0,618.0,2885.0,575
You're the one who wanted to negotiate.,1844.0,1844.0,873.0,4561.0,575
"It's not war that's hell, it's the paperwork.",1819.0,1735.0,869.0,4423.0,575
I wanted “a counting of our troops.” Not “accountants for our troops!”,637.0,516.0,317.0,1470.0,575
There is no way she is getting the beach house.,1221.0,888.0,612.0,2721.0,575
For once corporate seems to have our backs.,1446.0,1457.0,633.0,3536.0,575
"I texted headquarters to send us 10,000 new “insurgents.” Their spellchecker changed it to “insurance agents.”",1973.0,1109.0,1017.0,4099.0,575
I'm beginning to think we should have settled out of court.,1656.0,1508.0,744.0,3908.0,575
Who said anything about invasion? I'm preparing for evasion.,351.0,292.0,160.0,803.0,575
The ad said they specialize in assault and battery.,1029.0,839.0,464.0,2332.0,575
There's an ambulance up ahead. Maybe we can lose them there.,1393.0,876.0,672.0,2941.0,575
First we rape and pillage then we audit the hell out if them,639.0,444.0,297.0,1380.0,575
"Trust me, nobody plunders like these guys.",887.0,713.0,378.0,1978.0,575
remember when we used to conquer without having to run it through legal?,1189.0,917.0,497.0,2603.0,575
I should have read the Magna Carta before I signed it.,769.0,580.0,323.0,1672.0,575
"Obviously we have two very different interpretations of ""hostile takeover""",432.0,380.0,160.0,972.0,575
They shall learn to fear the name of Zorrak the Litigious !,309.0,212.0,126.0,647.0,575
"'So sue me,' he says.",1215.0,846.0,491.0,2552.0,575
I'm already regretting this merger,1677.0,1318.0,618.0,3613.0,575
"We may lose this battle, but we'll have them tied up in court for years.",1201.0,1081.0,409.0,2691.0,575
I guess he wasn't kidding. He does have an army of lawyers.,1434.0,1104.0,525.0,3063.0,575
"They're docile now, but just wait until they lose cell reception.",1228.0,809.0,471.0,2508.0,575
Their résumés all said 'headhunter',1201.0,784.0,462.0,2447.0,575
"Remember, we're not here to negotiate.",697.0,586.0,207.0,1490.0,575
The pen had damn well BETTER be mightier than the sword!,1408.0,899.0,485.0,2792.0,575
"I told you to order armored suits, not Armani suits!",1344.0,757.0,480.0,2581.0,575
Let's see if he refuses to release his tax returns now.,556.0,275.0,206.0,1037.0,575
I brought sticks and stones just in case.,564.0,351.0,184.0,1099.0,575
"Let's gallop, just for fun.",811.0,429.0,284.0,1524.0,575
We'll attack when the defense rests.,905.0,581.0,286.0,1772.0,575
My lawyer? Lemming & Lemming....why do you ask?,709.0,438.0,224.0,1371.0,575
These corporate raids just don't have the same vibe.,591.0,422.0,169.0,1182.0,575
Hostile takeovers ain’t what they used to be.,1407.0,519.0,523.0,2449.0,575
I will never surrender my tax returns.,280.0,173.0,85.0,538.0,575
I'm not losing a battle on a technicality ever again.,880.0,598.0,252.0,1730.0,575
I don't care if Barney's had a sale. Next time I'll pick the uniforms myself.,611.0,339.0,195.0,1145.0,575
I realize it seems cruel. But the King's subjects must be made to understand that The Black Death is in fact a disqualifying pre-existing condition under the terms of the policy.,394.0,251.0,115.0,760.0,575
I miss the old days when everything wasn't litigated to death.,686.0,473.0,186.0,1345.0,575
"Well, at least we'll know whether the pen really is mightier than the sword.",360.0,234.0,99.0,693.0,575
"In a few miles, we should water the horses and cocktail the lawyers.",566.0,377.0,153.0,1096.0,575
Just explain it to me one more time....the difference between an Inquisition and an audit is what again?,1141.0,653.0,326.0,2120.0,575
Do they know that CHARGE is an order and not a transaction?,563.0,381.0,143.0,1087.0,575
"Now that we've drained the swamp, what are we supposed to do with them?",676.0,327.0,206.0,1209.0,575
