caption,unfunny,somewhat_funny,funny,count,contest
So much for the suggestion box being anonymous,1158.0,1761.0,1523.0,4442.0,583
"Don't worry, Ken's in stocks. You'll be working in bonds.",933.0,1429.0,1205.0,3567.0,583
"Whatever you do, don't take the stock option.",860.0,1174.0,1089.0,3123.0,583
Let's see him check his phone during a meeting now.,992.0,1546.0,1212.0,3750.0,583
It was a very hostile takeover.,1181.0,1608.0,1322.0,4111.0,583
"I thought they were putting art in the lobby, not Art in the lobby.",1040.0,1242.0,1038.0,3320.0,583
It says very clearly that there are penalties for early withdrawal.,1181.0,1608.0,1178.0,3967.0,583
He chose the stock option.,1042.0,1287.0,1027.0,3356.0,583
We've found it more cost-effective than a motivational speaker.,518.0,564.0,410.0,1492.0,583
Tom actually believed that the CEO wanted his honest opinion.,527.0,556.0,418.0,1501.0,583
It's the only treatment for carpal tunnel syndrome that's still covered by our company's health plan.,202.0,193.0,160.0,555.0,583
Ted's in stocks. You'll be working primarily with bonds.,1262.0,1392.0,900.0,3554.0,583
Our employee retention program is unmatched in the industry.,565.0,582.0,397.0,1544.0,583
I'm liking the new policy on sexual harassment.,987.0,939.0,684.0,2610.0,583
"Now he'll think twice before hitting ""reply all.""",445.0,484.0,296.0,1225.0,583
That's Dave. He's in stocks.,694.0,772.0,449.0,1915.0,583
I prefer bonds. With stocks it's too easy to get locked in.,790.0,809.0,515.0,2114.0,583
"Yep, he's the one who hit ""reply all"".",1258.0,1202.0,825.0,3285.0,583
"He hit ""Reply All"".",987.0,890.0,643.0,2520.0,583
So we finally figured out whose car had the Trump bumper sticker on it.,835.0,639.0,519.0,1993.0,583
It's uncanny how his eyes seem to follow you.,602.0,483.0,341.0,1426.0,583
That's who you'll be replacing.,756.0,705.0,404.0,1865.0,583
There's a substantial penalty for early withdrawals.,833.0,760.0,404.0,1997.0,583
Mondays are torture.,366.0,301.0,180.0,847.0,583
They do things a little differently at the New England branch.,775.0,642.0,374.0,1791.0,583
"Mitch, for what it's worth, I actually loved that Facebook post.",719.0,555.0,352.0,1626.0,583
"Around here, there IS such thing as a stupid question.",752.0,639.0,355.0,1746.0,583
You don't request a standing desk at a chair company.,444.0,335.0,215.0,994.0,583
He re-heated fish in the microwave.,395.0,308.0,183.0,886.0,583
We're not allowed to publicly shame people on social media anymore.,572.0,465.0,254.0,1291.0,583
This lobby has a nice Town Square feel.,374.0,294.0,167.0,835.0,583
Hey look. Marv has a new tie.,509.0,302.0,242.0,1053.0,583
Beats getting the axe.,447.0,319.0,200.0,966.0,583
That's Jensen. He's in stocks.,835.0,646.0,355.0,1836.0,583
Here at Colonial Life we take our name very seriously.,357.0,254.0,154.0,765.0,583
No reason. It just makes everyone else happy.,135.0,98.0,57.0,290.0,583
Did I mention the stock options?,727.0,563.0,285.0,1575.0,583
Apparently Fred misunderstood the stock option program.,701.0,497.0,284.0,1482.0,583
"Scott got off easy, Sue has to wear an A.",380.0,245.0,157.0,782.0,583
We take break room refrigerator theft very seriously here.,334.0,287.0,119.0,740.0,583
They decided to make the scapegoat a permanent position.,496.0,301.0,199.0,996.0,583
The anti-groping device has decreased women's complaints by 90%.,319.0,242.0,114.0,675.0,583
"Because we are a faith-based organization, we can get away with just about anything.",515.0,272.0,209.0,996.0,583
Watch how the eyes seem to follow you as you walk by.,604.0,353.0,236.0,1193.0,583
Would you call that cruel or just unusual?,444.0,361.0,148.0,953.0,583
"We thought about removing it, but it's part of our history and culture.",421.0,222.0,168.0,811.0,583
Damn Auto Correct. I said 'corporate' punishment.,466.0,334.0,164.0,964.0,583
I see the Trump Administration has begun their new policy for White House reporters,331.0,224.0,119.0,674.0,583
The top flips so it doubles as a standing desk.,546.0,341.0,202.0,1089.0,583
Darryl was tired of being chained to his desk.,377.0,258.0,134.0,769.0,583
I'm very nervous about my upcoming performance review.,326.0,280.0,96.0,702.0,583
He used facts to prove the boss wrong.,399.0,221.0,142.0,762.0,583
We're a four-hundred-year-old organization. Old habits die hard.,379.0,280.0,117.0,776.0,583
And this is a place reserved especially for people who Reply All.,427.0,279.0,141.0,847.0,583
We're proud of our stock options for whistleblowers here.,84.0,53.0,27.0,164.0,583
"Oh, that? It's our whistleblower bulletin board!",363.0,227.0,115.0,705.0,583
"If it's your turn to bring the doughnuts, you bring the doughnuts.",347.0,231.0,104.0,682.0,583
They take performance reviews pretty seriously.,337.0,234.0,97.0,668.0,583
"Nice tie, Herb.",340.0,205.0,105.0,650.0,583
"""Still haven't figured out that standing desk Carl?",345.0,168.0,116.0,629.0,583
Okay. Now I'll show you the Bonds Department.,327.0,207.0,97.0,631.0,583
"We do ""employee of the month"" a little differently around here.",327.0,197.0,99.0,623.0,583
"He was in bonds, but now he's in stocks.",319.0,194.0,95.0,608.0,583
He replied all and attached a cat video.,305.0,171.0,94.0,570.0,583
"That's Phil, he's in stocks.",304.0,190.0,87.0,581.0,583
It's definitely not the employee stock plan I was hoping for.,295.0,200.0,80.0,575.0,583
Jim must have parked in Mr. Peterson's spot again.,304.0,173.0,91.0,568.0,583
"It's a nice place to work, but the stock options aren't that great.",283.0,191.0,75.0,549.0,583
"No, we're not a union shop. Why?",284.0,159.0,84.0,527.0,583
He's a day traitor.,250.0,121.0,73.0,444.0,583
He told the boss that we were stuck in the middle ages,257.0,124.0,75.0,456.0,583
Casual Humiliation Fridays.,247.0,126.0,69.0,442.0,583
That tie with those shoes?,238.0,133.0,63.0,434.0,583
You should have seen him last week when he said he was all tied up.,229.0,142.0,56.0,427.0,583
One last thing- never take the CEO's parking spot.,230.0,127.0,60.0,417.0,583
Medieval Mondays.,216.0,120.0,54.0,390.0,583
He stole food from the office refrigerator.,216.0,123.0,53.0,392.0,583
"We offered him a severance package, but he preferred stocks.",217.0,121.0,54.0,392.0,583
I hate medieval Mondays.,208.0,92.0,58.0,358.0,583
He had an idea.,205.0,97.0,53.0,355.0,583
I see our stocks are up.,191.0,97.0,46.0,334.0,583
Looks like our Salem branch didn't meet quota.,188.0,98.0,44.0,330.0,583
Neville came in last for employee of the month.,191.0,91.0,47.0,329.0,583
Never noticed what tiny hands he has.,198.0,70.0,56.0,324.0,583
"Actually, nothing at all. It's just his turn.",180.0,92.0,41.0,313.0,583
"We're getting lunch, want us to bring anything back to throw at you?",159.0,72.0,39.0,270.0,583
He exercised his stock option.,180.0,85.0,43.0,308.0,583
"Oh, that's Todd. He microwaved fish in the lunch room.",184.0,80.0,46.0,310.0,583
"Nice tie, Fred!",173.0,102.0,35.0,310.0,583
Company bylaws were written in 1640.,141.0,75.0,31.0,247.0,583
He should have gone into bonds.,184.0,73.0,48.0,305.0,583
He forgot his PIN for the tenth time.,84.0,42.0,19.0,145.0,583
"He did well in bonds but, he has always had trouble with stocks.",167.0,95.0,34.0,296.0,583
Don't feel sorry for him. He gets to miss this morning's staff meeting.,167.0,98.0,33.0,298.0,583
"I don't care what they say, don't put anything in the suggestion box.",170.0,85.0,38.0,293.0,583
"Yeah, but that's not so bad. Sara in accounting is fighting a witchcraft charge.",159.0,63.0,40.0,262.0,583
No wonder he's not answering my emails.,159.0,94.0,30.0,283.0,583
"That's actually an alternative to attending staff meetings, and one of the most popular benefits we offer.",167.0,81.0,37.0,285.0,583
I heard he demanded a stock option.,167.0,77.0,38.0,282.0,583
His family have been pillories of their communities for generations.,158.0,68.0,36.0,262.0,583
They say it's healthier than sitting,154.0,76.0,32.0,262.0,583
"When the new boss says she'll go medieval on you, she means it.",154.0,76.0,32.0,262.0,583
It's the only way to keep him from tweeting.,160.0,63.0,38.0,261.0,583
He lost the Salem account.,141.0,60.0,32.0,233.0,583
Office fridge thief. Got off easy.,147.0,82.0,27.0,256.0,583
"Oh, yeah; and NEVER park in the boss's spot!",145.0,89.0,24.0,258.0,583
"Corporate is watching too much Game of Thrones, if you ask me.",153.0,66.0,34.0,253.0,583
No bonds. Just stocks.,150.0,68.0,32.0,250.0,583
"Oh, that's just Fred. He's posing for a stock photo.",144.0,79.0,26.0,249.0,583
We treat everyone the same here. Except Larry.,150.0,60.0,34.0,244.0,583
We're moving more clients into stocks.,148.0,60.0,33.0,241.0,583
"Ted, it's been two weeks. Just pay for the locksmith.",146.0,64.0,31.0,241.0,583
Now I'm glad I declined the stock options.,143.0,66.0,29.0,238.0,583
"He was the sales rep for the Salem, Massachusetts region.",143.0,62.0,30.0,235.0,583
Our customer retention is among the best in the business.,141.0,66.0,28.0,235.0,583
He asked the new boss when she's due. She isn't pregnant.,145.0,58.0,32.0,235.0,583
"That said, hardly anyone checks email during meetings anymore.",134.0,76.0,22.0,232.0,583
We can now safely leave lunch in the fridge.,136.0,72.0,24.0,232.0,583
"Honestly, what's more painful? The confinement or the endless litany of ""stocks and bonds"" puns.",138.0,59.0,28.0,225.0,583
He thought he was on mute during a conference call.,134.0,60.0,26.0,220.0,583
The stock options used to be better.,136.0,59.0,27.0,222.0,583
There really is a penalty for early withdrawal.,140.0,41.0,34.0,215.0,583
He was caught being ethical,137.0,47.0,31.0,215.0,583
"Looks like, ""Mr. Always Leaves the Coffee Pot Empty"" finally got what he had coming.",132.0,60.0,25.0,217.0,583
He'll be glue-sticked and feathered at noon.,133.0,61.0,25.0,219.0,583
New stock boy?,105.0,58.0,16.0,179.0,583
He doesn't use the oxford comma.,130.0,53.0,26.0,209.0,583
This area is stocks. Next door is bonds.,124.0,61.0,21.0,206.0,583
Whaddya think ... Couples Therapy or Anger Management ???,132.0,45.0,29.0,206.0,583
I have a hunch the audit isn't going so well.,128.0,53.0,25.0,206.0,583
"It may be harsh, but missing pens and paper clips are down 40%",68.0,35.0,11.0,114.0,583
"Notice how it's never upper management, no matter what they've done.",127.0,54.0,24.0,205.0,583
Removed a mattress tag.,129.0,46.0,27.0,202.0,583
He IS the Ombudsman...,128.0,48.0,26.0,202.0,583
He thought the Suggestion Box was anonymous,101.0,48.0,17.0,166.0,583
There actually are stupid questions.,122.0,53.0,22.0,197.0,583
He chose it over the self-assessment.,122.0,50.0,23.0,195.0,583
We can also put you in bonds.,128.0,38.0,29.0,195.0,583
"As you can see, we offer a traditional stock option plan for our employees.",128.0,34.0,30.0,192.0,583
Ironic. He was August's Employee of the Month.,123.0,44.0,25.0,192.0,583
HR can answer any questions you have about our incentive program.,118.0,54.0,20.0,192.0,583
It's our new employee retention strategy.,115.0,60.0,17.0,192.0,583
I liked the fish tank better.,121.0,48.0,23.0,192.0,583
It can be bought on a ‘no-risk’ basis for teenage time-outs.,127.0,36.0,29.0,192.0,583
"I don't know, something about Wells Fargo.",121.0,47.0,23.0,191.0,583
