caption,unfunny,somewhat_funny,funny,count,contest
I'd like to see other people.,157.0,84.0,87.0,328.0,553
"I know that look, you're not going to let this go.",146.0,80.0,74.0,300.0,553
I'd like to see other people.,136.0,81.0,63.0,280.0,553
What a delightful coincidence. I'm also recently single.,127.0,78.0,54.0,259.0,553
Maybe his second week will go better.,134.0,61.0,61.0,256.0,553
The corrupt media will blow this way out of proportion.,132.0,63.0,59.0,254.0,553
I want to start seeing other people...,130.0,67.0,57.0,254.0,553
Hopefully the president's second day in office will go a bit smoother.,131.0,64.0,58.0,253.0,553
"Oh, and I'm gay.",126.0,64.0,52.0,242.0,553
I wonder what Donald will do on his second day?,127.0,62.0,53.0,242.0,553
I'm gay.,127.0,39.0,54.0,220.0,553
I'm not leaving. It's rent-controlled.,122.0,48.0,49.0,219.0,553
I want to see other people.,122.0,52.0,48.0,222.0,553
You just had to tear off that mattress tag.,116.0,58.0,43.0,217.0,553
... and it's only January 21st.,120.0,46.0,47.0,213.0,553
"On the plus side, Manhattan is affordable now.",105.0,76.0,32.0,213.0,553
I'd like to start seeing other people.,120.0,46.0,47.0,213.0,553
I'm gay.,119.0,44.0,46.0,209.0,553
I won't fight the divorce...... you can have everything,109.0,57.0,36.0,202.0,553
The good news is they cancelled my colonoscopy.,108.0,54.0,35.0,197.0,553
"Don't worry, he's going to replace it with something terrific.",107.0,55.0,34.0,196.0,553
He did promise to create more construction jobs.,108.0,53.0,35.0,196.0,553
We're just two people breaking up. It's not the end of the world.,109.0,51.0,36.0,196.0,553
"It's only January, honey. Give him a chance!",117.0,34.0,44.0,195.0,553
"Okay, maybe you did smell gas.",107.0,52.0,34.0,193.0,553
"Give him a chance, they said. How bad could he be, they said.",113.0,39.0,40.0,192.0,553
"Well, maybe the second 100 days will be better.",112.0,37.0,39.0,188.0,553
I think we should see other people.,106.0,46.0,33.0,185.0,553
Don't look at me. I voted for Hillary.,100.0,40.0,32.0,172.0,553
I think we should see other people.,102.0,50.0,30.0,182.0,553
Remember when you said you'd only date me if I was the last man on earth?,106.0,45.0,33.0,184.0,553
"So, what do you think he'll do in his second term?",111.0,35.0,38.0,184.0,553
"Well, that's one inauguration I don't think any of us will ever forget.",107.0,42.0,34.0,183.0,553
That was one hell of an inauguration,108.0,35.0,36.0,179.0,553
I would like to see other people,101.0,48.0,29.0,178.0,553
"On the positive side, no more Twitter.",102.0,45.0,30.0,177.0,553
It's still not the worst first date I've been on.,99.0,51.0,27.0,177.0,553
I'm very anxious to see Trump's second day in office.,103.0,43.0,31.0,177.0,553
You're now looking at the handsomest man alive.,105.0,39.0,33.0,177.0,553
"So then the genie says, ""Sure, I'll make you the sexiest man alive...""",109.0,29.0,37.0,175.0,553
Maybe we should have voted.,101.0,44.0,29.0,174.0,553
Who knew the Nuclear codes were just 140 characters?,105.0,36.0,33.0,174.0,553
"Well Joan, now I am the last man on earth.",105.0,35.0,33.0,173.0,553
Explain to me again how this is all my fault.,101.0,41.0,29.0,171.0,553
So I guess this is my fault?,100.0,42.0,28.0,170.0,553
It's not like it's the end of the world.,94.0,54.0,22.0,170.0,553
"Okay, maybe I should have read the instructions.",98.0,46.0,26.0,170.0,553
I want to see other people.,103.0,35.0,31.0,169.0,553
It said microwave safe,98.0,40.0,27.0,165.0,553
"Other than that, I think our first date went well.",96.0,44.0,25.0,165.0,553
I liked it better when he just tweeted.,103.0,33.0,31.0,167.0,553
I hear they've canceled his Twitter account.,103.0,33.0,31.0,167.0,553
I liked America better before it was great...,102.0,35.0,30.0,167.0,553
"Well, at least he drained the swamp!",99.0,41.0,27.0,167.0,553
"Is it too soon to say ""I told you so?""",97.0,41.0,26.0,164.0,553
Remember that time you said even if I were the last man on Earth?,98.0,38.0,27.0,163.0,553
"What do you mean ""if"" I was the last man on Earth?",94.0,45.0,23.0,162.0,553
"No, I haven't seen your glasses.",96.0,40.0,25.0,161.0,553
"In retrospect, last year wasn’t so bad.",93.0,45.0,22.0,160.0,553
So much for the first 100 days!,99.0,33.0,28.0,160.0,553
But I am the last man on earth.,93.0,45.0,22.0,160.0,553
Why would they even have that button on the copier?,100.0,31.0,29.0,160.0,553
I'm guessing this will come up in therapy tomorrow.,86.0,59.0,15.0,160.0,553
I guess we will never see his tax returns.,95.0,40.0,24.0,159.0,553
There goes the neighborhood.,92.0,46.0,21.0,159.0,553
"I don't know, what do you want to do?",92.0,45.0,21.0,158.0,553
I think now is the time to buy.,89.0,49.0,18.0,156.0,553
So ... NO metal in the microwave?,91.0,44.0,20.0,155.0,553
You know the media always tries to blow things out of proportion.,95.0,35.0,24.0,154.0,553
You make it sound like it's the end of the world.,88.0,49.0,17.0,154.0,553
"I suppose this is my fault, too.",96.0,36.0,24.0,156.0,553
Gesundheit.,93.0,35.0,23.0,151.0,553
I told you not to remove the tags on the pillow.,93.0,35.0,23.0,151.0,553
"You're figuring out a way to make this all my fault, aren't you?",92.0,37.0,22.0,151.0,553
I met someone.,96.0,29.0,26.0,151.0,553
I still say 2016 was worse.,94.0,36.0,23.0,153.0,553
Are you feeling the Bern now.,100.0,24.0,29.0,153.0,553
Game over. Someone played the Trump card.,96.0,32.0,25.0,153.0,553
That was close.,92.0,36.0,22.0,150.0,553
I think now is the time to buy.,93.0,34.0,23.0,150.0,553
I told you not to open the attachment.,95.0,28.0,25.0,148.0,553
"On the bright side, I'm now less worried about my carbon footprint.",87.0,44.0,17.0,148.0,553
I told you not to remove the tag from the pillow.,94.0,30.0,24.0,148.0,553
"In hindsight, maybe the launch code shouldn't have been 12345.",88.0,42.0,18.0,148.0,553
Have you seen the cat?,90.0,37.0,20.0,147.0,553
"Yea, but think of all the construction jobs he just created!",90.0,37.0,20.0,147.0,553
"Okay, next time I'll read the instructions!",88.0,41.0,18.0,147.0,553
What's it going to take for twitter to suspend his account?,92.0,33.0,22.0,147.0,553
The first sign was the Cubs winning the World Series.,89.0,39.0,19.0,147.0,553
At least we have a shot at getting Hamilton tickets.,88.0,41.0,18.0,147.0,553
Well at least we don't have to worry about his second term.,91.0,35.0,21.0,147.0,553
"Honey, have you seen my Samsung 7?",90.0,37.0,20.0,147.0,553
I'll let you keep the house.,89.0,39.0,19.0,147.0,553
Did you remember to lock the front door?,87.0,42.0,17.0,146.0,553
"So, not even if I am the last man on earth?",93.0,30.0,23.0,146.0,553
I suppose this is also my fault.,92.0,32.0,22.0,146.0,553
Now you have my complete attention.,90.0,36.0,20.0,146.0,553
Cheer up. I hear this is fake news.,90.0,36.0,20.0,146.0,553
So.... how was your day?,86.0,43.0,16.0,145.0,553
"Well, now that I actually am the last man on earth . . . .",93.0,29.0,23.0,145.0,553
"On the plus side, the 3:00AM tweets have stopped.",91.0,33.0,21.0,145.0,553
Not with a bang but a tweet.,91.0,33.0,21.0,145.0,553
"Well, at least it was a short presidency",94.0,26.0,24.0,144.0,553
It's a little late to change your vote.,90.0,34.0,20.0,144.0,553
"Yes, I realize I said nothing could be worse than 2016...",87.0,40.0,17.0,144.0,553
You seem upset.,92.0,30.0,22.0,144.0,553
"Actually, I have all the time in the world",86.0,38.0,17.0,141.0,553
At least he can't tweet anymore.,91.0,28.0,22.0,141.0,553
Think we just inherited the earth.,86.0,38.0,17.0,141.0,553
Okay. You were right. You DID smell gas.,87.0,36.0,18.0,141.0,553
I hope this is fake news,85.0,40.0,16.0,141.0,553
"For the last time, it's pronounced nuclear, not nucular.",91.0,28.0,22.0,141.0,553
Why is everything always MY fault?,87.0,36.0,18.0,141.0,553
I swear. There's no one else.,89.0,32.0,20.0,141.0,553
Jeez! The Inauguration was only yesterday!,92.0,29.0,22.0,143.0,553
Well that was one of our more memorable arguments.,88.0,37.0,18.0,143.0,553
Did you turn off the stove?,94.0,25.0,24.0,143.0,553
"You win, he is that crazy.",90.0,33.0,20.0,143.0,553
I guess this is all my fault too.,90.0,33.0,20.0,143.0,553
"Well, it appears we waited too long to move to Canada.",86.0,41.0,16.0,143.0,553
I hear they've finally canceled his Twitter account.,89.0,31.0,20.0,140.0,553
I appreciate your dedication to keeping this appointment.,89.0,31.0,20.0,140.0,553
Never...ever...ask Siri that again.,90.0,29.0,21.0,140.0,553
To think it started as a Twitter war.,92.0,25.0,23.0,140.0,553
You are positively glowing.,88.0,33.0,19.0,140.0,553
"Well, the good news is he can't tweet anymore.",92.0,25.0,23.0,140.0,553
"Well, you're not my first choice to repopulate the Earth either.",91.0,26.0,22.0,139.0,553
Well at least Hamilton tickets might be available,89.0,30.0,20.0,139.0,553
"On the bright side, Mexico is building a wall to keep us out.",86.0,36.0,17.0,139.0,553
"On second thought, maybe we shouldn't see other people.",86.0,36.0,17.0,139.0,553
Who was the idiot that put the nuclear codes on Twitter?,88.0,32.0,19.0,139.0,553
"""How much could go wrong in four years,"" you said.",90.0,28.0,21.0,139.0,553
"it's still his first year in office, give him a chance !",92.0,24.0,23.0,139.0,553
You said we'd all make it through his first 100 days. You owe me five dollars.,86.0,35.0,17.0,138.0,553
"Well, the repeal part is done.",91.0,25.0,22.0,138.0,553
So...you can have the house,89.0,29.0,20.0,138.0,553
You were right. Are you happy now?,91.0,28.0,21.0,140.0,553
"Okay, he probably shouldn't have tweeted that.",89.0,32.0,19.0,140.0,553
"Yes, in retrospect, I would change my vote.",89.0,29.0,20.0,138.0,553
"Well, at least Trump Tower is gone.",91.0,25.0,22.0,138.0,553
"Actually, his first week went better than I expected.",88.0,30.0,19.0,137.0,553
"I was on board for making America great again, but I didn't think they'd start from scratch ...",90.0,26.0,21.0,137.0,553
Get him a chemistry set you said!,83.0,40.0,14.0,137.0,553
"Apparently, he thought it was the tweet button",91.0,24.0,22.0,137.0,553
Uber says 9 minutes barring another attack,87.0,32.0,18.0,137.0,553
"No, Sharon, I'm not happy now.",90.0,26.0,21.0,137.0,553
I suppose you're not cooking dinner tonight?,86.0,34.0,17.0,137.0,553
Okay. Perhaps aluminum foil should not go in the microwave.,87.0,32.0,18.0,137.0,553
Tell the lawyer you can keep the house.,90.0,26.0,21.0,137.0,553
Not even if I'm the last man on earth?,87.0,32.0,18.0,137.0,553
How about now that I actually am the last guy on earth?,88.0,30.0,19.0,137.0,553
Fine. Neither of us keep the house.,88.0,30.0,19.0,137.0,553
They took away his Twitter account.,93.0,20.0,24.0,137.0,553
"""Not great. How was your day?",82.0,41.0,13.0,136.0,553
Where were we?,83.0,39.0,14.0,136.0,553
The last thing I remember was pulling the lever in the voting booth,91.0,23.0,22.0,136.0,553
Well at least we made it to the final two.,85.0,35.0,16.0,136.0,553
That was a hell of a tweet,89.0,27.0,20.0,136.0,553
Are we Great Again yet?,88.0,29.0,19.0,136.0,553
"Well, it was 4 A.M. and I guess he just thought he could tweet on his new, red phone.",89.0,27.0,20.0,136.0,553
Fine. You were right. I should have read the directions.,87.0,31.0,18.0,136.0,553
Oh please don't tell me you're gay.,88.0,29.0,19.0,136.0,553
Somehow you're going to make this MY fault.,83.0,39.0,14.0,136.0,553
"I'm not worried, he said this is just fake news.",88.0,29.0,19.0,136.0,553
So apparently Twitter is not a great medium for foreign policy.,88.0,29.0,19.0,136.0,553
Now that was a spectacular Inauguration!,93.0,19.0,24.0,136.0,553
On a more positive note it eliminates the need for a wall.,89.0,27.0,20.0,136.0,553
"Now that I AM the last man on earth, do you feel any differently?",87.0,31.0,18.0,136.0,553
Well at least we got Obamacare repealed.,92.0,21.0,23.0,136.0,553
Remember when you said you wouldn't date me if I were the last man on earth?,85.0,35.0,16.0,136.0,553
You act like it's the end of the world.,84.0,37.0,15.0,136.0,553
OK—Now I'm with her.,89.0,27.0,20.0,136.0,553
I can't believe it is only January 21st.,88.0,29.0,19.0,136.0,553
... and it's only January 21st.,89.0,27.0,20.0,136.0,553
"So, I guess we'll never know whether it was the Russians, the Chinese, or that four hundred pound guy sitting on the edge his bed.",93.0,19.0,24.0,136.0,553
"Give the man a chance, honey. He’s only been in office a week.",86.0,33.0,17.0,136.0,553
I wonder what the other button did.,82.0,41.0,13.0,136.0,553
"That was some inauguration, eh?",88.0,27.0,19.0,134.0,553
How have things been going otherwise?,80.0,43.0,11.0,134.0,553
I've been looking forward to being alone with you.,90.0,23.0,21.0,134.0,553
You didn't pierce the potato skin before you put it in the microwave.,86.0,31.0,17.0,134.0,553
It turned out that Putin didn't like Trump that much.,82.0,36.0,14.0,132.0,553
"Well it's finally happened, Shirley...We're all dressed up with no place to go.",85.0,30.0,17.0,132.0,553
Turns out 140 characters IS enough.,88.0,24.0,20.0,132.0,553
"C'mon, Judy. I'm literally the last man on Earth.",88.0,24.0,20.0,132.0,553
