caption,unfunny,somewhat_funny,funny,count,contest
Have you tried turning it off and back on again?,1439.0,1750.0,1008.0,4197.0,522
"""Yes sir, a martini for you and a screwdriver for the monster.""",1040.0,863.0,542.0,2445.0,522
"""Do you still need a hand, Sir?""",646.0,504.0,295.0,1445.0,522
"""Yes, my license says I'm an organ donor....why do you ask?""",606.0,533.0,247.0,1386.0,522
the mrs. requests you come upstairs and try creating life the old fashioned way,577.0,397.0,255.0,1229.0,522
He has your mother's eyes.,454.0,286.0,192.0,932.0,522
"""Will you be requiring anything else before I run like hell, sir?""",399.0,252.0,158.0,809.0,522
"""You said you needed a hand, sir?""",345.0,269.0,122.0,736.0,522
"""Alfred stop watching me like that ... Why don't you go feed """" The Birds"""".""",448.0,99.0,202.0,749.0,522
"""They have the spleen you ordered; unfortunately, they want an arm and a leg for it.""",302.0,197.0,98.0,597.0,522
"""Will the gentleman be alive for dinner, sir?""",280.0,165.0,91.0,536.0,522
"""Will you be needing any more of me, sir?""",234.0,137.0,70.0,441.0,522
"""You know, of course sir, that if he kills someone, they'll say the butler did it.""",216.0,136.0,60.0,412.0,522
"""There is a scarcity of brains, sir. It's an election year.""",219.0,130.0,61.0,410.0,522
"""Yes sir, I have a reasonably high IQ. Why do you ask?""",201.0,128.0,50.0,379.0,522
I'm sorry sir but it's an election year. Brains are impossible to find.,226.0,109.0,66.0,401.0,522
"""He is polling well, sir, even without a brain.""",202.0,100.0,58.0,360.0,522
I've assembled your guests.,209.0,100.0,61.0,370.0,522
"""It’s the Republican Party sir, they need some advice on how to control a monster.""",245.0,119.0,69.0,433.0,522
The staff is concerned that your hobby is beginning to take on a life of its own.,183.0,125.0,37.0,345.0,522
The RNC says skip the brain and work on the hair.,181.0,70.0,52.0,303.0,522
Mr. Trump demands to know when his running mate will be ready.,175.0,59.0,52.0,286.0,522
Did you need a hand sir?,166.0,95.0,37.0,298.0,522
May I borrow him for the carpool lane?,162.0,98.0,34.0,294.0,522
"""I regret to be the bearer of bad news, sir, but the Republicans have already created one.""",189.0,60.0,56.0,305.0,522
"""Shall I give you a hand, sir?""",151.0,86.0,33.0,270.0,522
"""And if I may, Sir, good luck at the Science Fair.""",169.0,96.0,37.0,302.0,522
I`m sorry. We served the liver at lunch.,151.0,82.0,33.0,266.0,522
"""The Russian sports ministry on the phone, sir.""",147.0,86.0,30.0,263.0,522
"""I could shuffle my feet on the carpet, sir.""",153.0,76.0,35.0,264.0,522
I regret to inform you that the electric bill has arrived.,147.0,83.0,29.0,259.0,522
Good news--the torch and pitchfork crowd has left for a Trump rally,131.0,47.0,34.0,212.0,522
"""I think gender neutral is the right choice, sir.""",161.0,81.0,34.0,276.0,522
"""I just talked to the bride-to-be, let's just say there's more than one set of cold feet here.""",141.0,71.0,29.0,241.0,522
"""Will the gentleman be alive in time for dinner, sir?""",135.0,64.0,29.0,228.0,522
"""I'll stay on until he's ready to take over, but I'm not training him.""",142.0,84.0,25.0,251.0,522
Im glad your sitting down sir....the electric bill just came.,157.0,78.0,32.0,267.0,522
"""Tech support is here, sir. They said they can install more memory.""",121.0,71.0,21.0,213.0,522
Craig’s list has a used pancreas,121.0,55.0,26.0,202.0,522
Excuse me Sir. Which bathroom will it be using?,142.0,68.0,29.0,239.0,522
"""Your Big & Tall order has arrived, sir.""",138.0,79.0,24.0,241.0,522
"""I actually preferred it when you were growing weed, sir.""",154.0,59.0,35.0,248.0,522
"""Sir, shall I add another place setting for dinner?""",144.0,48.0,35.0,227.0,522
When he's old enough he will want to know who his cadavers are.,142.0,73.0,26.0,241.0,522
The creationists are at the door.,138.0,74.0,24.0,236.0,522
Will he be alive in time for dinner sir?,144.0,55.0,32.0,231.0,522
Will your guest be alive for dinner?,134.0,59.0,27.0,220.0,522
"""He won't love you like I do, sir.""",131.0,49.0,29.0,209.0,522
Tell me when it's safe to use the microwave.,135.0,62.0,26.0,223.0,522
"""No sir, I don't think this is what she meant by 'make new friends.'""",125.0,63.0,22.0,210.0,522
If you won't be needing me any more this evening sir I think I'll be running for my life now.,113.0,44.0,24.0,181.0,522
"""It's too late, sir. It's Clinton or Trump.""",137.0,53.0,29.0,219.0,522
"""Sir, the hardware store didn't know what I meant by """"neck"""" bolts.""",131.0,70.0,21.0,222.0,522
Let's hope this makes him act more presidential.,144.0,44.0,34.0,222.0,522
"""Sir, it's the power company. Again.""",112.0,62.0,17.0,191.0,522
I've prepared a guest room with all the creature comforts,126.0,64.0,21.0,211.0,522
"""Sir, should I set an extra place for dinner?""",133.0,56.0,26.0,215.0,522
"""Yes sir, good help is hard to make.""",127.0,77.0,17.0,221.0,522
"""Sadly, sir, monster.com is already taken. Did you have a second choice?""",136.0,57.0,26.0,219.0,522
"""Sir, may I say, by using domestic parts you are making America Great Again""",132.0,56.0,25.0,213.0,522
"""Sir, I think this is taking pro-life too far.""",130.0,55.0,24.0,209.0,522
"""I'm giving my notice, sir. My heart's just not in it.""",125.0,59.0,21.0,205.0,522
"""You needed a hand, sir?""",123.0,60.0,20.0,203.0,522
"""If there's nothing else sir, I'll be retiring for the evening. Scream if you need me.""",123.0,57.0,21.0,201.0,522
"""If he self-identifies as a monster, which restroom shall he be allowed to use?""",130.0,57.0,23.0,210.0,522
"""You have no idea what you're doing, do you?""",120.0,47.0,23.0,190.0,522
Are you quite sure this is what your personal trainer meant by 'bodybuilding'?,127.0,65.0,19.0,211.0,522
Mr. Trump is wondering when his Vice-Presidential candidate will be finished.,134.0,39.0,30.0,203.0,522
"""Congratulations, sir. You've been named Recycler of the Month.""",124.0,53.0,22.0,199.0,522
Will it know which bathroom it should use?,125.0,42.0,26.0,193.0,522
"""Would you like me to bring you another cold one before I retire for the night, Sir?""",129.0,54.0,23.0,206.0,522
Another credit card has been pre-approved for him.,121.0,52.0,21.0,194.0,522
Should I grab you another cold one Sir?,129.0,53.0,23.0,205.0,522
"""I checked, sir, and 'monster.com' has been taken.""",113.0,55.0,17.0,185.0,522
Have you tried rebooting?,104.0,64.0,11.0,179.0,522
"""The electrical bill just arrived, sir. You might want to consider solar.""",131.0,48.0,25.0,204.0,522
"""Sir, will he make America great again?""",130.0,41.0,27.0,198.0,522
"""Sir, your mother suggests that you """"make a friend"""" in a less literal manner.""",123.0,52.0,21.0,196.0,522
"""The cook was wondering if she can use the microwave now, sir?""",118.0,53.0,19.0,190.0,522
I'll brew some coffee. He's going to be a real monster when he wakes up.,116.0,57.0,17.0,190.0,522
Are you sure Obamacare covers this?,115.0,56.0,17.0,188.0,522
Just don't give him any political ambition.,115.0,50.0,19.0,184.0,522
"""With which gender will it be self-identifying, sir?""",117.0,57.0,17.0,191.0,522
It's Wednesday sir - Igor is always off on hump day,125.0,41.0,25.0,191.0,522
"""But sir, the Republicans have already created a monster.""",119.0,47.0,21.0,187.0,522
"""I certainly hope, sir, that you will offer him clear instruction on which restroom to use.""",117.0,39.0,23.0,179.0,522
"""There was an angry mob at the door, but they were looking for the Trump rally.""",125.0,46.0,23.0,194.0,522
Shall I set an extra place at the table?,110.0,43.0,19.0,172.0,522
