caption,unfunny,somewhat_funny,funny,count,contest
Expect a chilly reception at the circumcision symposium.,951.0,230.0,822.0,2003.0,581
Take it. You mother worries.,34.0,21.0,14.0,69.0,581
Your mother wanted me to give you this.,661.0,195.0,315.0,1171.0,581
"For Heavens sake, just try it on.",155.0,102.0,57.0,314.0,581
It gets chilly at night in the desert.,525.0,109.0,245.0,879.0,581
"Put this on, take two tablets, and call me in the morning.",355.0,164.0,130.0,649.0,581
What else would I do with the sacrificial lamb?,180.0,63.0,70.0,313.0,581
...and this is just one sample of what I can do with the foreskins.,377.0,62.0,164.0,603.0,581
"Yes, 'honor thy mother' means wearing the sweater she knitted you.",97.0,64.0,29.0,190.0,581
Thy wool be done.,180.0,75.0,56.0,311.0,581
Lord and Tailor,114.0,39.0,37.0,190.0,581
Because I'm your Father and I said so.,197.0,97.0,53.0,347.0,581
"No, this is a Suggestion, not a Commandment.",75.0,51.0,16.0,142.0,581
So that's why you had me sacrifice the sheep?,194.0,101.0,50.0,345.0,581
#11 Thou Shall Not Regift,116.0,55.0,30.0,201.0,581
You climb nearly 7500 feet and you don't bring a sweater?,98.0,69.0,18.0,185.0,581
People who bought tablets also bought this.,188.0,54.0,58.0,300.0,581
"Beat that, Amazon!",136.0,51.0,38.0,225.0,581
"It's not a commandment, just a suggestion.",176.0,76.0,46.0,298.0,581
Not a commandment. Just a suggestion.,160.0,73.0,39.0,272.0,581
"Like everything else, I made it myself.",161.0,51.0,45.0,257.0,581
For every ten we throw in a free sweater.,154.0,66.0,37.0,257.0,581
Forty days and nights and all you brought were slippers and a housecoat?,105.0,55.0,22.0,182.0,581
Couldn't you just change the weather?,143.0,54.0,35.0,232.0,581
Thou shalt not machine wash.,149.0,54.0,37.0,240.0,581
"Read them over; if I say you need a sweater, you need a sweater.",102.0,43.0,23.0,168.0,581
Thy wool be done.,139.0,51.0,33.0,223.0,581
Not a commandment. Just a suggestion.,137.0,55.0,31.0,223.0,581
Trust me: they'll be more likely to listen if you're not in your bathrobe.,105.0,46.0,22.0,173.0,581
"Not now, Mom!",113.0,39.0,27.0,179.0,581
"One more thing before you go, is this sweater white and gold or blue and black?",134.0,45.0,32.0,211.0,581
It's a Christmas sweater. Someday you'll understand.,139.0,38.0,36.0,213.0,581
"Yes, it's Egyptian cotton, but, Mose, nobody needs to know!",130.0,49.0,29.0,208.0,581
This is not a commandment. Just a suggestion.,131.0,50.0,29.0,210.0,581
"Put this sweater on, take those 2 tablets, and call me in the morning.",128.0,49.0,28.0,205.0,581
"It's not a commandment, but if you love Me you'll wear it.",127.0,54.0,26.0,207.0,581
"What do you mean, how do I know your size?",126.0,52.0,26.0,204.0,581
"Here, keep warm, take the two tablets and call me in the morning.",130.0,37.0,32.0,199.0,581
