caption,unfunny,somewhat_funny,funny,count,contest
They're willing to work nights.,935.0,1118.0,612.0,2665.0,564
"Yes, I found my laptop. But, now I can't find my mouse.",538.0,469.0,343.0,1350.0,564
They are demanding equal prey,609.0,559.0,379.0,1547.0,564
"I only needed one, but Costco makes you buy a whole case.",1133.0,1021.0,680.0,2834.0,564
"No, I have no idea why your computer doesn't have a mouse anymore.",1203.0,1050.0,672.0,2925.0,564
"Not whom, Miss Ferguson, who.",728.0,632.0,382.0,1742.0,564
"Mrs. Jenkins, you may have misunderstood me when I said. ""Reserve Hooters for the office party.""",1256.0,851.0,697.0,2804.0,564
HR says you're not allowed to refer to them as hooters.,460.0,311.0,244.0,1015.0,564
Best damn owl salesman I've ever met.,639.0,433.0,321.0,1393.0,564
"Go ahead, ask what our first baseman's name is.",1095.0,732.0,550.0,2377.0,564
Knock. Knock.,529.0,311.0,266.0,1106.0,564
"I think the more appropriate question is ""why"".",1128.0,907.0,516.0,2551.0,564
"Please tell me you see them, too.",419.0,323.0,179.0,921.0,564
"I said, ""Get me a table at Hooters, not a table of Hooters.""",520.0,320.0,233.0,1073.0,564
I'm sorry but they're all the same. No one's the wiser.,488.0,318.0,197.0,1003.0,564
Knock. Knock.,862.0,518.0,348.0,1728.0,564
Irritable Owl Syndrome. I've had it for years...,424.0,218.0,177.0,819.0,564
"It's called irritable owl syndrome, but I have it under control.",975.0,584.0,369.0,1928.0,564
"You know how it is, you get one for Christmas and suddenly you're the ""Owl"" guy.",894.0,545.0,304.0,1743.0,564
They've been turning heads all day.,587.0,396.0,187.0,1170.0,564
"Gladys, get me a BLT and nine mice.",1016.0,462.0,362.0,1840.0,564
They're going to keep asking until you introduce yourself to them.,828.0,502.0,260.0,1590.0,564
They all know the difference between who and whom.,793.0,349.0,274.0,1416.0,564
Corporate says we have a mole.,540.0,321.0,160.0,1021.0,564
"Yes, It's a veritable who's who around here.",758.0,481.0,213.0,1452.0,564
Hire the one that said 'Whom'.,349.0,213.0,98.0,660.0,564
"I appreciate the effort, but I'm pretty sure I said towels.",612.0,379.0,170.0,1161.0,564
The early birds went home. This is the night shift.,520.0,351.0,133.0,1004.0,564
One coffee and nine dead mice.,499.0,307.0,135.0,941.0,564
Next time don't use the speech recognition app to order towels!,616.0,329.0,175.0,1120.0,564
"Someone at Hogwart's must have hit ""reply all""",576.0,240.0,173.0,989.0,564
"Pick any... In my opinion, they're all wise choices.",575.0,342.0,143.0,1060.0,564
This used to be their tree.,509.0,262.0,137.0,908.0,564
We had to close the branch.,447.0,231.0,119.0,797.0,564
I accidentally hit 'reply owl'.,344.0,152.0,95.0,591.0,564
