caption,unfunny,somewhat_funny,funny,count,contest
I don't think he realizes the gravity of the situation.,326.0,244.0,176.0,746.0,539
"Wait, the GPS is recalculating",291.0,254.0,136.0,681.0,539
Now THAT'S the road less traveled!,280.0,249.0,117.0,646.0,539
"Thank God. For a moment there, I thought he was going to jump!",246.0,122.0,95.0,463.0,539
I think I will unfollow him,233.0,145.0,82.0,460.0,539
He doesn't seem to appreciate the gravity of his situation.,238.0,113.0,89.0,440.0,539
He'll have to wait for us anyway. I've got the car keys.,219.0,109.0,74.0,402.0,539
"He may be taking the whole ""road less travelled"" thing too far.",168.0,119.0,47.0,334.0,539
He's bluffing.,204.0,103.0,63.0,370.0,539
I don't think Bob understands the gravity of the situation.,200.0,103.0,60.0,363.0,539
Recalculating...,204.0,86.0,65.0,355.0,539
"I thought he lived in a parallel universe, but it's really perpendicular.",196.0,93.0,56.0,345.0,539
That's it; I'm unfollowing him as of right now!,180.0,86.0,51.0,317.0,539
So much for making it look like an accident.,196.0,80.0,59.0,335.0,539
"If they turn this picture the other way, we're in trouble.",197.0,71.0,61.0,329.0,539
Hiking in Colorado sure has changed since legalization.,188.0,74.0,54.0,316.0,539
"After five hours of 'Val-deri, Val-dera,' I really don't care what happens to him.",153.0,52.0,46.0,251.0,539
"Clearly, he doesn't understand the gravity of the situation.",187.0,74.0,53.0,314.0,539
I'm fine with taking the long way.,177.0,93.0,43.0,313.0,539
Good thing this is the last item on his Bucket List.,179.0,82.0,46.0,307.0,539
I'm not so inclined.,183.0,77.0,49.0,309.0,539
"Well, what's amazing to me is that he's doing it backwards!",183.0,73.0,50.0,306.0,539
I wonder when he's gonna look up from his phone.,183.0,63.0,52.0,298.0,539
Not the direction I would have gone.,163.0,102.0,32.0,297.0,539
I don't think he fully appreciates the gravity of the situation.,177.0,73.0,46.0,296.0,539
He takes everything so laterally.,167.0,93.0,36.0,296.0,539
"I take mountaineering seriously, but he just does it on the side.",173.0,79.0,42.0,294.0,539
He's a great guy but he has very few followers.,168.0,88.0,37.0,293.0,539
If he comes back up.....THEN I'll be impressed.,166.0,88.0,36.0,290.0,539
I think it's the road less traveled for a reason.,170.0,78.0,40.0,288.0,539
Hold on it's recalculating.,167.0,83.0,37.0,287.0,539
He did say the last mile was all down hill.,174.0,69.0,44.0,287.0,539
I'm rethinking how much I want this merit badge.,167.0,85.0,36.0,288.0,539
He seems to have missed the gravity of the situation.,171.0,68.0,42.0,281.0,539
He's moonwalking into Ripley's.,169.0,72.0,40.0,281.0,539
Ten bucks says his hat falls off.,162.0,86.0,33.0,281.0,539
Why did we let him carry the lunches?,159.0,88.0,31.0,278.0,539
Would it kill you to ask for directions?,166.0,73.0,38.0,277.0,539
I don't think he appreciates the gravity of the situation.,172.0,60.0,44.0,276.0,539
He's got the damn beer,161.0,78.0,34.0,273.0,539
I think he doesn't understand the gravity of the situation.,178.0,50.0,49.0,277.0,539
It's the last thing on his bucket list.,165.0,69.0,38.0,272.0,539
"""He has the car keys"".",168.0,63.0,41.0,272.0,539
Remember when we just wanted boots to be waterproof?,165.0,63.0,39.0,267.0,539
Bob prefers the road less traveled.,163.0,67.0,37.0,267.0,539
Good thing he's blind.,170.0,56.0,43.0,269.0,539
So why does he need the stick?,162.0,75.0,34.0,271.0,539
He doesn't seem to understand the gravity of his situation,176.0,50.0,46.0,272.0,539
After you.,162.0,61.0,37.0,260.0,539
"Well—what if he’s right, and gravity is ‘just another hoax’?",159.0,67.0,34.0,260.0,539
Siri told him it was the fastest route back to camp.,155.0,74.0,30.0,259.0,539
I'm not sure he understands the gravity of the situation.,160.0,63.0,35.0,258.0,539
That's nothing. Watch how he comes back up.,159.0,65.0,34.0,258.0,539
He transitions well from landscape to portrait.,156.0,67.0,32.0,255.0,539
"Well, that explains the difficulty rating.",155.0,70.0,30.0,255.0,539
I'm so impressed that I don't have the heart to tell him he's going in the wrong direction.,161.0,67.0,33.0,261.0,539
I don't think he recognizes the gravity of his situation.,164.0,45.0,41.0,250.0,539
I really think he doesn't understand the gravity of the situation.,157.0,62.0,33.0,252.0,539
"When he said there was a 90 degree turn up ahead, this isn't what I had in mind.",150.0,72.0,27.0,249.0,539
I don't think he understands the gravity of his situation.,161.0,50.0,38.0,249.0,539
I love a good cliffhanger,165.0,41.0,42.0,248.0,539
"Whatever you do, don't wake him up.",152.0,63.0,30.0,245.0,539
He's taking the road less traveled.,152.0,68.0,28.0,248.0,539
He doesn't just talk the talk.,153.0,60.0,31.0,244.0,539
Those who live by the GPS will die by the GPS,153.0,61.0,30.0,244.0,539
I'm not falling for that.,159.0,46.0,37.0,242.0,539
"Dad, we've been rethinking that bit about 'following in your footsteps.'",145.0,71.0,24.0,240.0,539
It's the last item on his bucket list.,153.0,54.0,32.0,239.0,539
Should we tell him about the rope?,146.0,68.0,25.0,239.0,539
"Part lemming, part idiot.",151.0,57.0,30.0,238.0,539
Let's see how far he gets first.,153.0,53.0,32.0,238.0,539
I don’t think he understands the gravity of the situation.,150.0,61.0,28.0,239.0,539
"No, you go next.",146.0,62.0,26.0,234.0,539
That's why its called the 'theory' of gravity.,147.0,60.0,27.0,234.0,539
"If he walks back up, then I'll be impressed.",151.0,52.0,31.0,234.0,539
He said it was easier than watching the debates.,153.0,48.0,33.0,234.0,539
He fails to understand the gravity of the situation.,150.0,54.0,30.0,234.0,539
You should have seen him back there on the lake,152.0,49.0,32.0,233.0,539
He doesn't appreciate the gravity of the situation.,152.0,49.0,32.0,233.0,539
That's a good eight inches further than the last guy.,144.0,64.0,24.0,232.0,539
Remember. One with soy and one with skim.,154.0,44.0,34.0,232.0,539
Never tell a Cirque du Soleil performer  to take a hike.,140.0,69.0,21.0,230.0,539
Now that's faith in your GPS.,138.0,72.0,19.0,229.0,539
He's right. He's going to beat us to the car.,144.0,60.0,25.0,229.0,539
Hope he makes it down before he wakes up.,147.0,54.0,28.0,229.0,539
Do you think we should wake him up?,149.0,48.0,30.0,227.0,539
I prefer living on the ledge.,142.0,59.0,24.0,225.0,539
"Well, so much for your slippery slope argument.",143.0,57.0,25.0,225.0,539
I never totally bought the whole Newton thing.,142.0,59.0,24.0,225.0,539
Just admit you took us the wrong way.,147.0,49.0,29.0,225.0,539
I'm sticking with the one more traveled.,141.0,66.0,21.0,228.0,539
How far do you think he'll get before he notices he's holding his GPS upside-down?,146.0,50.0,28.0,224.0,539
This is where the trail becomes technically difficult.,142.0,58.0,24.0,224.0,539
"Alphabetically, I believe you're next.",142.0,60.0,23.0,225.0,539
Let's not mistake his confidence for leadership.,147.0,47.0,29.0,223.0,539
Apparently he doesn't realize the gravity of the situation.,149.0,43.0,31.0,223.0,539
He doesn't understand the gravity of the situation.,149.0,45.0,30.0,224.0,539
I thought this only happens in cartoons.,143.0,54.0,25.0,222.0,539
"According to Google Maps, he’s on the fastest route.",137.0,66.0,19.0,222.0,539
He just doesn't understand the gravity of the situation.,142.0,53.0,25.0,220.0,539
I thought he was bluffing.,142.0,53.0,25.0,220.0,539
That's amazing. How does he keep his hat on?,144.0,49.0,27.0,220.0,539
He just doesn't get the gravity of the situation.,142.0,55.0,24.0,221.0,539
Wow. I wonder what the advanced trail looks like.,136.0,64.0,19.0,219.0,539
"Yeah, he can walk the walk, but can he talk the talk?",148.0,40.0,31.0,219.0,539
He's no fun to swim with either.,140.0,56.0,23.0,219.0,539
Recalculating route.,140.0,56.0,23.0,219.0,539
"Wait a second, he has the snacks!",140.0,56.0,23.0,219.0,539
I'm not going to fall for that.,140.0,57.0,22.0,219.0,539
That kind of defines the road less travelled.,134.0,66.0,17.0,217.0,539
He has no idea of the gravity of this situation!,142.0,50.0,25.0,217.0,539
