caption,unfunny,somewhat_funny,funny,count,contest
"Take the picture, dammit, take the picture!",174.0,103.0,83.0,360.0,524
If I don't kill you the smoking will.,99.0,79.0,35.0,213.0,524
"Remember, it’s ‘Touché!’ not ‘Flambé!’",96.0,59.0,33.0,188.0,524
This seems to be a case of reptile dysfunction.,121.0,62.0,44.0,227.0,524
Are you licensed to carry small arms?,147.0,92.0,49.0,288.0,524
Don't give me that endangered species crap!,119.0,63.0,41.0,223.0,524
Harry has his usual dream before his mother-in-law's visit.,152.0,81.0,49.0,282.0,524
Did your momma tell you there would be knights like this?,124.0,69.0,37.0,230.0,524
"Smoke-blowing, tiny hands - I know a Trumpasaurus when I see one!",110.0,43.0,37.0,190.0,524
"Trust me, this is wrong on so many levels.",106.0,27.0,39.0,172.0,524
just as I suspected all puff no magic,113.0,61.0,31.0,205.0,524
Hold your fire!,100.0,52.0,26.0,178.0,524
Maybe the song was about pot after all.,94.0,45.0,25.0,164.0,524
"Blowhard. Tiny hands. Republican, right?",90.0,34.0,24.0,148.0,524
Smoking is bad for your lunge.,80.0,41.0,17.0,138.0,524
"It must be June, the Knights keep getting shorter.",84.0,24.0,23.0,131.0,524
It's a fair fight as long as you keep your mouth shut.,70.0,36.0,14.0,120.0,524
"On second thought, let's go with rock paper scissors.",74.0,46.0,12.0,132.0,524
"Not to be a nag, but if I don't kill you, all that smoking certainly will.",80.0,43.0,15.0,138.0,524
I'm sorry I said you had small hands.,76.0,34.0,16.0,126.0,524
These things tend to dragon.,68.0,28.0,14.0,110.0,524
I knew Saint George. You're no Saint George.,73.0,24.0,17.0,114.0,524
"Hey, LOTS of dragons have projectile dysfunction.",71.0,31.0,14.0,116.0,524
"It's parry and thrust, not parry, thrust and singe. There is NO singe. Now, once again....",74.0,34.0,14.0,122.0,524
This princess better be worth it.,74.0,39.0,12.0,125.0,524
It suddenly dawned on Sir Desmond that Second Hand Smoke was the least of his worries.,63.0,27.0,12.0,102.0,524
If I don't get you the smoking will.,69.0,30.0,13.0,112.0,524
Touche or Flambe?,63.0,33.0,10.0,106.0,524
I'll teach you to frolick in the autumn mist!,87.0,17.0,23.0,127.0,524
Your technique is good but I'm not sensing any fire in the belly.,71.0,28.0,14.0,113.0,524
For all this effort you better taste like chicken.,85.0,50.0,11.0,146.0,524
I can't believe you're still smoking.,62.0,30.0,10.0,102.0,524
Rules are rules...You can't bring fire to a knifefight,79.0,37.0,13.0,129.0,524
"You know the rules: fire beats shield, shield beats sword, sword beats fire.",75.0,27.0,15.0,117.0,524
"Ok, she's looking over, act like you're super scared, and in pain.",67.0,37.0,9.0,113.0,524
I liked it better when you were just my imaginary friend,61.0,31.0,9.0,101.0,524
You always get this way when you try to quit smoking.,71.0,34.0,11.0,116.0,524
Stop complaining. You got to choose the weapons last time.,52.0,22.0,9.0,83.0,524
I'm over with feeling the burn.,66.0,20.0,14.0,100.0,524
"Not so fearsome with your pilot light out, are you?",69.0,31.0,11.0,111.0,524
Just as I figured. All smoke and no fire.,66.0,34.0,9.0,109.0,524
Sorry I called your wife hot.,68.0,27.0,12.0,107.0,524
"Hey, either I'll do it, or your vet will.",67.0,23.0,13.0,103.0,524
I meant filthy stinking beast in the intellectual sense.,73.0,25.0,14.0,112.0,524
It appears that my arms reduction strategy is working!,67.0,31.0,10.0,108.0,524
I hit a nerve when I called you a dragon with a girl tattoo.,66.0,30.0,10.0,106.0,524
Of course the second hand smoke scares me.,66.0,32.0,9.0,107.0,524
I'm just not feelin' the burn,64.0,30.0,9.0,103.0,524
My life coach told me to think of you as a gecko.,61.0,24.0,10.0,95.0,524
Thanks for helping me impress the princess. I owe you one.,61.0,32.0,7.0,100.0,524
Hey! You can't bring a flamethrower to a knife fight.,64.0,26.0,10.0,100.0,524
What exactly did you expect when you said no to arbitration?,55.0,26.0,7.0,88.0,524
I thought you lived by the sea.,64.0,25.0,10.0,99.0,524
Funny - I thought your sword would be bigger.,61.0,25.0,9.0,95.0,524
You're not too big to flail.,66.0,20.0,12.0,98.0,524
A small arms battle,62.0,22.0,10.0,94.0,524
"According to the app, you were supposed to be an ""easy slay.""",60.0,23.0,9.0,92.0,524
"Don't tell me you're STILL fuming that Peter, Paul, and Mary didn't pay you royalties!?",61.0,21.0,10.0,92.0,524
Ok Ok.. I am sorry about the tiny hands reference,65.0,27.0,9.0,101.0,524
You're still holding a grudge because I said the song was about drugs?,68.0,18.0,13.0,99.0,524
Do you know what they say about dragons with tiny hands?,63.0,19.0,11.0,93.0,524
"Carbon emission limits are a real bummer, eh?",65.0,15.0,13.0,93.0,524
Has anyone ever told you you have tiny arms?,67.0,11.0,15.0,93.0,524
"If you can't stand the heat, get out of the kingdom!",60.0,22.0,9.0,91.0,524
I still can't believe this counts as college credit.,65.0,9.0,15.0,89.0,524
Make it look good....my girlfriend is watching,57.0,25.0,7.0,89.0,524
"Exercise is a great start but, now you need to stop smoking.",64.0,22.0,10.0,96.0,524
"Try making an effort, will you? No wonder you're practically extinct.",56.0,24.0,7.0,87.0,524
"Moments later, Trogdor tired of swordplay and simply ate Steve.",65.0,17.0,12.0,94.0,524
Whaddya mean I’m toast.,60.0,24.0,8.0,92.0,524
I miss the old flame.,62.0,20.0,10.0,92.0,524
"In the original script, I think you were supposed to be a windmill.",60.0,21.0,9.0,90.0,524
Your arms looked a lot bigger on Facebook.,63.0,15.0,12.0,90.0,524
"My kingdom, my rules.",58.0,25.0,7.0,90.0,524
Puff all you want. The song was about smoking pot... not you.,56.0,15.0,10.0,81.0,524
"AhHa! Never faced a southpaw, have you ?",64.0,21.0,10.0,95.0,524
"I might not kill you, but smoking will.",62.0,19.0,10.0,91.0,524
I never realized that knights were real,59.0,14.0,11.0,84.0,524
"Oh sorry, I guess you can't put one arm behind your back",56.0,20.0,8.0,84.0,524
You're lucky I don't have a pen with me.,61.0,18.0,10.0,89.0,524
I hear you taste like chicken.,60.0,20.0,9.0,89.0,524
Agreed - you won't breathe fire and I won't make any jokes about your ludicrously small baby hands,84.0,29.0,12.0,125.0,524
It’s good to see more people are fighting secondhand smoke!,61.0,23.0,8.0,92.0,524
Ha! Is that the best you've got? No wonder they call you 'Puff'....,56.0,19.0,8.0,83.0,524
"You're imaginary, I'm a fashion nightmare. ..let's call it a draw.",57.0,17.0,9.0,83.0,524
"""Ha ha, looks like your pilot light has gone out again"".",56.0,19.0,8.0,83.0,524
I don't make the law. No open flames during the dry season.,55.0,21.0,7.0,83.0,524
Cut! Refuel the dragon.,51.0,18.0,7.0,76.0,524
You are really ruining fantasy camp for me.,60.0,19.0,9.0,88.0,524
"Yeah, well, if you're Puff, I'm your Puff Daddy.",54.0,20.0,7.0,81.0,524
"Yes, and I would rather be using a lance, so it IS fair.",59.0,18.0,9.0,86.0,524
Hang on while I stick a few marshmellows on the end of my sword.,59.0,18.0,9.0,86.0,524
"Careful little man, I'm packing heat!",46.0,22.0,4.0,72.0,524
It is rude to play with your food,58.0,17.0,9.0,84.0,524
You have awfully short arms for a metaphor.,56.0,21.0,7.0,84.0,524
Of course it's fair! I'm fighting left-handed!,51.0,28.0,3.0,82.0,524
"""Nessie--I am your father.",57.0,16.0,9.0,82.0,524
Let the record show that I preferred arbitration.,52.0,26.0,4.0,82.0,524
"I've warned you before, this is a non-smoking kingdom!",52.0,26.0,4.0,82.0,524
"Fortunately for me, I don't think you know where your advantage lies.",59.0,20.0,8.0,87.0,524
Don't blame me. It was the Round Table that enacted the smoking ban.,54.0,27.0,4.0,85.0,524
Wait. Let's do a selfie.,59.0,17.0,9.0,85.0,524
"Out of fuel, big boy?",73.0,24.0,10.0,107.0,524
"And now you say ""touché!"" Isn't this more fun?!",63.0,25.0,7.0,95.0,524
Feel the burn!,54.0,24.0,5.0,83.0,524
"Smoking doth cause lung cancer, heart disease, emphysema, and may complicate pregnancy, yet thou doth persist.",58.0,16.0,9.0,83.0,524
How can you expect to survive if you don't evolve?,55.0,22.0,6.0,83.0,524
I should have taken this class online.,57.0,18.0,8.0,83.0,524
"See, right there! You did it again! You're bending your elbow.",59.0,22.0,7.0,88.0,524
It's probably acid reflux.,51.0,19.0,6.0,76.0,524
Do I smell damsel on your breath?,56.0,17.0,8.0,81.0,524
"Sorry, but the castle grounds are now all smoke free.",56.0,17.0,8.0,81.0,524
"I am sorry that it has come to this, but the sign very clearly said 'No Smoking'.",55.0,19.0,7.0,81.0,524
You look farmiliar. Didn't we use to frolic together in a land called Honnah Lee?,62.0,13.0,11.0,86.0,524
