caption,unfunny,somewhat_funny,funny,count,contest
I'd better give it a little longer. It's a really tough case.,816.0,1412.0,1102.0,3330.0,574
"He told me to cook the books, but didn't say for how long.",1345.0,2014.0,1307.0,4666.0,574
Something tells me that there are two prime rib steaks sitting on my desk.,1491.0,1651.0,1397.0,4539.0,574
What makes you think I quit my job?,631.0,891.0,565.0,2087.0,574
Hopefully cooking the books works better than laundering the money.,651.0,849.0,584.0,2084.0,574
"No, I won't be going back to work on Monday. Why do you ask?",1255.0,1694.0,1111.0,4060.0,574
Cases like this are rare.,1590.0,1889.0,1346.0,4825.0,574
Dinner will be brief tonight.,790.0,1059.0,661.0,2510.0,574
How often do you turn over your portfolio?,923.0,1193.0,746.0,2862.0,574
"Not really sure,my boss just said, ""Put it on the back burner.""",933.0,1232.0,750.0,2915.0,574
I roast my case.,1627.0,1614.0,1171.0,4412.0,574
I normally love grilling but this feels like work.,1557.0,1647.0,1009.0,4213.0,574
"I should've said, 'I'll eat my hat.'",1278.0,1307.0,756.0,3341.0,574
It's lambskin. I think a Merlot would go better.,1216.0,1346.0,684.0,3246.0,574
"No Dear, it's not done until it opens.",1333.0,1305.0,733.0,3371.0,574
I got this recipe from one of Martha Stewart's old accountants.,1153.0,985.0,610.0,2748.0,574
Two words I never hear at the office: Well done.,1350.0,1163.0,688.0,3201.0,574
Go shred some paper for the salad.,580.0,507.0,294.0,1381.0,574
So my last report wasn't well done? Wait'll he sees this one.,986.0,896.0,464.0,2346.0,574
You want files with that?,1201.0,911.0,580.0,2692.0,574
They just told me to cook the books.,379.0,364.0,168.0,911.0,574
Ask the kids how they want their backpacks.,1222.0,863.0,582.0,2667.0,574
"The secret is to stuff it with mindless paperwork, and slather it with years of misery and stress",636.0,471.0,288.0,1395.0,574
"It's free range, grass-fed brief",101.0,61.0,48.0,210.0,574
Should I get started on the white collared greens?,513.0,395.0,223.0,1131.0,574
Did something happen at work today that you need to tell me about?,1258.0,1192.0,495.0,2945.0,574
I think my work here is done.,1080.0,940.0,436.0,2456.0,574
Remember when you burned your bra?,1164.0,772.0,513.0,2449.0,574
Didn’t we cook the books last quarter?,1540.0,1249.0,624.0,3413.0,574
"Honey, are you cooking the books again?",1059.0,884.0,418.0,2361.0,574
"Regardless, Muriel, a cow died.",1032.0,703.0,414.0,2149.0,574
I never can tell for sure if it's done on the inside.,625.0,564.0,219.0,1408.0,574
I know they're vegan. It's pleather.,1041.0,645.0,404.0,2090.0,574
The key is to let it marinate for five years in a miasma of unfulfilled ambitions.,936.0,559.0,358.0,1853.0,574
Be done in a jiffy. It's only a brief case.,277.0,205.0,94.0,576.0,574
