caption,unfunny,somewhat_funny,funny,count,contest
You were with Ringling Brothers? I was with Lehman Brothers.,2347.0,2070.0,2228.0,6645.0,554
"Well, it suits you better than the president costume.",255.0,84.0,217.0,556.0,554
"Sure, it's all fun and games. Until one of you gets elected.",1171.0,965.0,917.0,3053.0,554
"Hey, all I know is that they left in a very small car.",691.0,794.0,508.0,1993.0,554
"Would you like that straight up, on the rocks, or sprayed directly in your face?",1110.0,996.0,833.0,2939.0,554
Shouldn't you be at your confirmation hearing?,2329.0,1245.0,1767.0,5341.0,554
Don't let it get you down. There were only so many cabinet positions he could fill.,942.0,683.0,614.0,2239.0,554
"Well, whoever they hire to replace you is going to have some big shoes to fill.",508.0,392.0,289.0,1189.0,554
It's not that kind of happy hour.,783.0,747.0,418.0,1948.0,554
Here for the Inauguration?,803.0,547.0,456.0,1806.0,554
"OK, I'll serve you, but don't try anything funny.",703.0,595.0,372.0,1670.0,554
"No ID, no drink. I can't just serve every clown who walks in here.",622.0,465.0,285.0,1372.0,554
Cheer up. In four years you can be the world's greatest clown again.,740.0,412.0,365.0,1517.0,554
In town for the Inauguration?,682.0,402.0,319.0,1403.0,554
"Sorry, you're late. The rabbi and priest just left.",573.0,422.0,231.0,1226.0,554
"""Just Bailey's, no Barnum"".",573.0,344.0,240.0,1157.0,554
I knew Bozo. And you're no Bozo.,553.0,338.0,225.0,1116.0,554
You want that shaken or squirted?,526.0,330.0,205.0,1061.0,554
"First they fired the elephants, and I said nothing.",525.0,246.0,215.0,986.0,554
No Barnums. Will Baileys do?,514.0,272.0,203.0,989.0,554
Maybe she just didn't take you seriously.,473.0,300.0,169.0,942.0,554
"Who dressed you, Kellyanne Conway?",541.0,142.0,240.0,923.0,554
Tough day at the confirmation hearings?,473.0,238.0,178.0,889.0,554
You can't be serious.,480.0,228.0,184.0,892.0,554
Sorry -- none of our hours are happy anymore.,461.0,270.0,164.0,895.0,554
"Neat, on the rocks, or squirted in your eye?",443.0,240.0,155.0,838.0,554
Do you want that in a glass or squirted directly in your face?,438.0,238.0,152.0,828.0,554
"Must be tough, having your kid run off to join a law firm.",438.0,222.0,154.0,814.0,554
First they came for the elephants...,453.0,178.0,171.0,802.0,554
Your wife called. She wants you to pick up a cream pie on the way home.,407.0,240.0,130.0,777.0,554
One more before your confirmation hearing?,441.0,175.0,163.0,779.0,554
Maybe she met a guy with a bigger car.,401.0,234.0,126.0,761.0,554
"Who's the jerk now, Bob?",458.0,120.0,183.0,761.0,554
"Buddy, these days we're ALL crying on the inside.",404.0,197.0,137.0,738.0,554
Sounds like you're juggling too much,374.0,227.0,108.0,709.0,554
"The ad clearly said ""only serious applicants need apply.""",378.0,218.0,112.0,708.0,554
You can't be serious.,398.0,177.0,132.0,707.0,554
Will the rest of Congress be joining you today?,387.0,181.0,124.0,692.0,554
"That's how it ends, one day they just tell you their is no room in the car.",377.0,172.0,121.0,670.0,554
You want it in a glass or to the face?,383.0,179.0,121.0,683.0,554
This is 6100 Pennsylvania Avenue. I think you're looking for 1600.,392.0,130.0,137.0,659.0,554
… so 25 was one too many for the car?,372.0,180.0,113.0,665.0,554
I'm guessing you're in D.C. for a confirmation hearing.,376.0,140.0,123.0,639.0,554
"I agree, he is going to make the rest of you look bad.",362.0,153.0,111.0,626.0,554
"Orange mop hair, rainbow tutu, big blue grin? Yeah, she was here.",335.0,203.0,85.0,623.0,554
I'll check the lost & found. Can you describe the shoes?,335.0,182.0,90.0,607.0,554
You want that straight up or in the face?,351.0,157.0,103.0,611.0,554
Maybe they all sense you aren't ready for a serious relationship.,337.0,179.0,90.0,606.0,554
Maybe she didn't take you seriously.,338.0,167.0,93.0,598.0,554
They all got in the car and left.,345.0,147.0,101.0,593.0,554
Need me to call you a tiny car?,334.0,168.0,90.0,592.0,554
Just because you show up doesn't make it happy hour.,333.0,157.0,92.0,582.0,554
You should tell her if you're not ready to get serious.,328.0,139.0,91.0,558.0,554
"Sorry, sir. No pants, no service.",321.0,146.0,85.0,552.0,554
It's not just you. He made a clown of all of us.,332.0,121.0,96.0,549.0,554
So how'd your confirmation hearing go?,328.0,122.0,94.0,544.0,554
"Of course I have beer, do I look like a bozo? Sorry, that was insensitive.",313.0,146.0,80.0,539.0,554
"Yes, we are balloon dog friendly",214.0,102.0,54.0,370.0,554
Your Mom and I begged you to go to a regular college.,316.0,139.0,83.0,538.0,554
Don't lose hope. There's still the Supreme Court vacancy.,323.0,124.0,90.0,537.0,554
He offered you Secretary of what?,320.0,120.0,89.0,529.0,554
Sounds like you've got some big shoes to fill.,290.0,150.0,64.0,504.0,554
Nope. Haven't seen that Bozo in here for years.,297.0,136.0,71.0,504.0,554
"Girls say they want a guy who's funny and spontaneous, but they don't really mean it.",295.0,132.0,71.0,498.0,554
No more circus? Next you're gonna tell me Donald Trump is President.,305.0,89.0,88.0,482.0,554
"I usually expect a priest and a rabbi this time of day, but you'll do.",284.0,151.0,60.0,495.0,554
They really said there was no room in the car?!,299.0,110.0,77.0,486.0,554
Must be pretty cool seeing one of your own make it to the highest office in the country.,299.0,105.0,78.0,482.0,554
"These two lions are eating a clown and one says to the other, ""Hey, does this taste funny to you?""",288.0,123.0,68.0,479.0,554
Have you considered joining the media circus?,286.0,122.0,67.0,475.0,554
"Okay, one drink. But no funny business.",281.0,131.0,62.0,474.0,554
