,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,Like you've never taken anything from a hotel room.,1.9415204678362568,0.02351929342513895,1197.0,433.0,401.0,363.0
1,2,Like I'm the first person who's tried sleeping their way to the top.,1.9187903499830103,0.01466309531621951,2943.0,1060.0,1062.0,821.0
2,3,And yet you embraced the standing desk.,1.861574074074074,0.01664227183945491,2160.0,816.0,827.0,517.0
3,4,Then quit making the meetings so early.,1.8239808153477215,0.016398120197805403,2085.0,800.0,852.0,433.0
4,5,It's called a Murphy desk.,1.7955133735979292,0.016185966395308782,2318.0,989.0,814.0,515.0
5,6,"The doctor said, 'stay in bed,' he didn't say, 'don't go to work.'",1.7743080198722498,0.019856851878993838,1409.0,586.0,555.0,268.0
6,7,"What can I say, I'm good in bed.",1.7686796315250768,0.025738940830496264,977.0,455.0,293.0,229.0
7,8,I'm not going to take this lying down,1.7525773195876289,0.05616800806098776,194.0,89.0,64.0,41.0
8,9,"Are you in my dream, or am I in your office?",1.7375397667020147,0.0180095810300926,1886.0,889.0,603.0,394.0
9,10,"Yes, I can literally do this job in my sleep.",1.7165109034267914,0.02056654487801816,1284.0,582.0,484.0,218.0
10,11,I misunderstood BYOB.,1.7048192771084338,0.0186838388851903,1660.0,798.0,554.0,308.0
11,12,Sorry I'm late. I had trouble getting out of bed this morning.,1.7010479867622723,0.01777517910593035,1813.0,871.0,613.0,329.0
12,13,This would be a completely different cartoon if I were a woman.,1.6956521739130437,0.021382417155933375,1357.0,690.0,390.0,277.0
13,14,I told you I can do this job in my sleep.,1.6956025128498,0.017277884602947196,1751.0,805.0,674.0,272.0
14,15,You call this a Firm.,1.6875522138680032,0.022256389493929604,1197.0,600.0,371.0,226.0
15,16,I'm working undercover.,1.6835535976505143,0.02004228726676488,1362.0,656.0,481.0,225.0
16,17,"So then she took out the superglue and I thought, ""I don't like where this is headed.""",1.6426618049225157,0.02296200515742441,1097.0,583.0,323.0,191.0
17,18,Sorry I'm late. I had a little trouble getting out of bed.,1.6306042884990253,0.023096461048121585,1026.0,540.0,325.0,161.0
18,19,"I can't, I'm not wearing pants.",1.6297872340425532,0.02126789484638434,1175.0,610.0,390.0,175.0
19,20,Combine Murphy's Law and a Murphy bed and you've pretty much got my morning.,1.6095471236230112,0.025586384296127498,817.0,440.0,256.0,121.0
20,21,It came with a 30 day trial period and I intend to use every minute of it.,1.6067567567567569,0.026031238573356017,740.0,388.0,255.0,97.0
21,22,"If management wants to screw me, I might as well be comfortable.",1.6058394160583942,0.02594538044273069,822.0,453.0,240.0,129.0
22,23,It's only awkward when my wife sleeps in.,1.604994324631101,0.02405306045984189,881.0,467.0,295.0,119.0
23,24,Let me sleep on it and I'll get back to you.,1.6031215161649943,0.023575625458432982,897.0,472.0,309.0,116.0
24,25,Can you believe my doctor said I have to stay in bed? My commute was a nightmare!,1.6,0.025096772058014284,880.0,490.0,252.0,138.0
25,26,"Oh, so now we're back to thinking inside the box?",1.5904109589041096,0.027228041592559937,730.0,408.0,213.0,109.0
26,27,It's a conference call. No one will know.,1.5893719806763285,0.036691974530258666,414.0,235.0,114.0,65.0
27,28,This is my dream job.,1.582857142857143,0.039553084880892805,350.0,199.0,98.0,53.0
28,29,It's my dream job.,1.567699836867863,0.02895097943918985,613.0,347.0,184.0,82.0
29,30,I'm still sleeping on it.,1.5651465798045603,0.028461652613184882,614.0,344.0,193.0,77.0
30,31,Well you let Johnson have a standing desk.,1.5648604269293924,0.029106402168235623,609.0,347.0,180.0,82.0
31,32,I'm ready to retire.,1.5641952983725136,0.033762878263255934,553.0,347.0,100.0,106.0
32,33,"Dammit Johnson! I said I was sick and staying in bed, not sick and staying home!",1.5617597292724197,0.028311825534360426,591.0,326.0,198.0,67.0
33,34,I don’t lie. I stand uprightly for what I endorse.,1.5590277777777777,0.032876996621812024,576.0,362.0,106.0,108.0
34,35,You act like I'm the first person to ever try to sleep their way to the top.,1.5572232645403377,0.031057247901372768,533.0,307.0,155.0,71.0
35,36,The last thing I remember is taking an Ambien.,1.5540275049115913,0.0313274082571422,509.0,291.0,154.0,64.0
36,37,"Well if this isn't business casual, I don't know what is.",1.5513833992094859,0.03084812131620499,506.0,286.0,161.0,59.0
37,38,I told you I would sleep on it.,1.5465346534653466,0.02934378668881342,505.0,276.0,182.0,47.0
38,39,"If need be, I'm ready to pull an all-nighter.",1.5450901803607215,0.03013942478292508,499.0,278.0,170.0,51.0
39,40,It needs another strap and more Velcro.,1.5430327868852458,0.03487762337942826,488.0,307.0,97.0,84.0
40,41,I AM up!,1.5430327868852458,0.03158551825798681,488.0,281.0,149.0,58.0
41,42,I'm homing from work.,1.5430327868852458,0.032890731418290006,488.0,291.0,129.0,68.0
42,43,Doesn't seem to bother you when you call me at three in the morning.,1.5423728813559323,0.0333427248258034,472.0,281.0,126.0,65.0
43,44,You told me to dress for the job I want.,1.5414507772020725,0.037397036950610536,386.0,233.0,97.0,56.0
44,45,I ran out of sick days.,1.5405405405405406,0.030689936879309626,481.0,270.0,162.0,49.0
45,46,This is the work setting on my sleep number bed.,1.540084388185654,0.03214987270392949,474.0,275.0,142.0,57.0
46,47,Her lawyer was a lot better than mine.,1.5376344086021505,0.031610418634186184,465.0,265.0,150.0,50.0
47,48,"So then I think, ""Early to bed, early to rise"" - why not multitask that crap?",1.537473233404711,0.03307676488271575,467.0,277.0,129.0,61.0
48,49,"""What gives you the impression that I'm too laid back?",1.5365853658536586,0.04371399188170645,246.0,141.0,78.0,27.0
49,50,I get my best ideas in bed.,1.5359477124183007,0.029597489293487926,459.0,248.0,176.0,35.0
50,51,Their offer was firm.,1.5350877192982455,0.03281640309926388,456.0,267.0,134.0,55.0
51,52,"Oh, like you've never run out of clean pants!",1.534375,0.04194780901818749,320.0,199.0,71.0,50.0
52,53,Yeah well I billed 7 hours last night so who's ridiculous now?,1.5334821428571428,0.03234423855315206,448.0,258.0,141.0,49.0
53,54,"Well, I figure, if you can have a standing desk...",1.5307517084282458,0.032678492917472365,439.0,254.0,137.0,48.0
54,55,I've found my work - life balance.,1.5307517084282458,0.032678492917472365,439.0,254.0,137.0,48.0
55,56,"For the last time, I will not share my spread sheets.",1.5294117647058822,0.046752897025339614,238.0,144.0,62.0,32.0
56,57,"It's called work-life balance, Doug.",1.5280373831775702,0.03552660154861887,428.0,264.0,102.0,62.0
57,58,And just WHAT did the hotel CLAIM was stolen?,1.525925925925926,0.035221354424087185,405.0,243.0,111.0,51.0
58,59,Getting up in the morning when she was already up didn't work for her.,1.5243902439024388,0.038938758992568094,410.0,271.0,63.0,76.0
59,60,I did NOT sleep my way to the top!,1.5243902439024388,0.03721602458488027,410.0,260.0,85.0,65.0
60,61,What? It's casual Friday.,1.5194444444444444,0.037718094661295325,360.0,220.0,93.0,47.0
61,62,She got the rest of the house.,1.5189873417721518,0.036611573906835435,395.0,245.0,95.0,55.0
62,63,Make up your mind. Do you want me to put this deal to bed or not?,1.518041237113402,0.03565346256349068,388.0,234.0,107.0,47.0
63,64,This is how I'm able to bill for 90 hours per week.,1.518041237113402,0.035839766654363815,388.0,235.0,105.0,48.0
64,65,Am I the only one who knows what BYOB means?!,1.5161290322580645,0.03559922020729366,372.0,221.0,110.0,41.0
65,66,"OK, I'm ready for that dream assignment.",1.5157894736842106,0.03424602646773197,380.0,221.0,122.0,37.0
66,67,"Sometimes I work from home, sometimes I sleep from work.",1.5134408602150538,0.036605685388832285,372.0,227.0,99.0,46.0
67,68,You didn't give Levy crap about his standing desk.,1.5133689839572193,0.035864198519900865,374.0,225.0,106.0,43.0
68,69,"It's called multitasking, Jim...I thought you'd be pleased.",1.5121293800539084,0.035263313213002835,371.0,220.0,112.0,39.0
69,70,You said sleep on it. I'm not done.,1.5070422535211268,0.03440226027147639,355.0,205.0,120.0,30.0
70,71,"I'm Tim, the new embedded journalist.",1.5061728395061729,0.08263308904040252,81.0,52.0,17.0,12.0
71,72,"Fine, I'll consider this my wake-up call.",1.505681818181818,0.03598484848484849,352.0,210.0,106.0,36.0
72,73,I rest my case.,1.5014836795252229,0.03900264777085787,337.0,212.0,81.0,44.0
73,74,My sleep number is 24/7.,1.5014749262536873,0.03814817460162017,339.0,210.0,88.0,41.0
74,75,You're damn right I'm gonna sleep my way to the top!,1.5014749262536873,0.03768784589634972,339.0,208.0,92.0,39.0
75,76,"You can't welsh on the bet now, Dave; do you know how much I spent on Velcro alone?",1.498452012383901,0.04145652427842567,323.0,211.0,63.0,49.0
76,77,I couldn't get out of bed this morning.,1.496932515337423,0.038555431619489725,326.0,202.0,86.0,38.0
77,78,"You power nap your way, Bob, and I'll power nap mine.",1.4953560371517027,0.037817178282989104,323.0,197.0,92.0,34.0
78,79,Get ready for the longest filibuster in the history of Congress!,1.4952978056426331,0.039433567890522006,319.0,200.0,80.0,39.0
79,80,Sorry I'm late. I couldn't get out of bed this morning.,1.4937106918238994,0.040024522444587936,318.0,202.0,75.0,41.0
80,81,What gives you the idea that I’m sleeping on the job?,1.4932432432432432,0.054656847597547104,148.0,89.0,45.0,14.0
81,82,Let's put this deal to bed.,1.4930555555555556,0.055746442649576615,144.0,87.0,43.0,14.0
82,83,I did not sleep my way into this position.,1.492537313432836,0.062444021531415386,134.0,86.0,30.0,18.0
83,84,"You schedule a meeting for 6 a.m., this is what you get!",1.4901960784313726,0.03988499864955742,306.0,192.0,78.0,36.0
84,85,But this is all I could afford in Brooklyn . . .,1.4848484848484849,0.04077768807372514,297.0,189.0,72.0,36.0
85,86,Make it quick. I have a 2 AM.,1.4847457627118643,0.03896525042393032,295.0,181.0,85.0,29.0
86,87,The standing desk wasn't working for me.,1.480565371024735,0.04045996311354829,283.0,177.0,76.0,30.0
87,88,I'm working the night shift.,1.4791666666666667,0.04173199202687208,240.0,145.0,75.0,20.0
88,89,"Technically speaking, I'm NOT laying down on the job",1.4765342960288808,0.040773128153730534,277.0,174.0,74.0,29.0
89,90,I'm an efficiency expert. Why?,1.4744525547445255,0.04043842241444322,274.0,171.0,76.0,27.0
90,91,And where was the outrage over Alan's standing desk?,1.474074074074074,0.04316389179289853,270.0,176.0,60.0,34.0
91,92,Does this bed make me look tired?,1.4736842105263157,0.04710534843117371,228.0,149.0,50.0,29.0
92,93,Why? All the guys at Fox have them.,1.4721189591078068,0.04359950430559592,269.0,177.0,57.0,35.0
93,94,Even though I couldn't get out of bed this morning I came to work.,1.4721189591078068,0.03924622906084292,269.0,164.0,83.0,22.0
94,95,I'm not taking this lying down!,1.4696969696969695,0.04011978976498516,264.0,163.0,78.0,23.0
95,96,I'm sleeping my way to the top.,1.4678899082568808,0.046497233862861184,218.0,140.0,54.0,24.0
96,97,"They don't call it ""the city that never sleeps"" for no reason, Bob.",1.4674329501915708,0.04007309488468938,261.0,161.0,78.0,22.0
97,98,I decided why not combine the places I get absolutely no support,1.4671814671814671,0.04519189154718002,259.0,174.0,49.0,36.0
98,99,My doctor made me promise I would stay in bed.,1.4669260700389104,0.043056424145435916,257.0,166.0,62.0,29.0
