target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2119,1,4,4,2,10,2.2,0.24944382578492946,508,Do YOU remember what you had for lunch last Thursday?
1205,2,3,4,3,10,2.0,0.2581988897471611,508,Do you have a more recent photo without the limbs?
5145,2,4,1,4,9,2.0,0.3333333333333333,508,Would you recognize the last cheeseburger you ate?
3014,2,4,1,4,9,2.0,0.3333333333333333,508,I suppose now you plan to grill me.
1728,2,4,1,4,9,2.0,0.3333333333333333,508,What you've got there is a red herring.
5277,2,2,5,2,9,2.0,0.23570226039551584,508,I prefer the term 'high interest lender.'
1880,7,4,1,5,10,1.9,0.3144660377352201,508,That’s the guy who jumped me.
3062,8,2,4,3,9,1.8888888888888888,0.26057865332352376,508,"Yeah, I know him. We were in school together."
2863,8,2,4,3,9,1.8888888888888888,0.26057865332352376,508,"Well, they should have had a bigger boat."
4604,8,3,2,4,9,1.8888888888888888,0.3093202423794456,508,"Sure, it looks like me...it's a shark!"
5761,8,2,4,3,9,1.8888888888888888,0.26057865332352376,508,"No offense, but you all look the same to me."
5168,8,3,2,4,9,1.8888888888888888,0.3093202423794456,508,One hit movie 40 years ago and we're all murderers
147,13,2,4,4,10,1.8,0.24944382578492946,508,It's hard to tell from the whole picture -- could you tear it up into smaller bits?
455,13,1,6,3,10,1.8,0.20000000000000004,508,Who sees faces? Show me arms or legs.
200,13,2,4,4,10,1.8,0.24944382578492946,508,I knew this would come back to bite me.
872,13,3,2,5,10,1.8,0.2905932629027116,508,Haven't you got bigger fish to fry?
1083,13,3,2,5,10,1.8,0.2905932629027116,508,I'm a fish! of course I'm a cold-blooded killer!
182,13,2,4,4,10,1.8,0.24944382578492946,508,You're just fishin'.
682,13,3,2,5,10,1.8,0.2905932629027116,508,"I'll tell you anything you want. Please, just waterboard me!"
1888,13,3,2,5,10,1.8,0.2905932629027116,508,If I say yes am I off the hook?
486,13,3,2,5,10,1.8,0.2905932629027116,508,I want a maritime lawyer.
1479,13,2,4,4,10,1.8,0.24944382578492946,508,I never eat and tell.
293,13,1,6,3,10,1.8,0.20000000000000004,508,I know when I'm being baited.
1273,13,3,2,5,10,1.8,0.2905932629027116,508,It was a feeding frenzy. Things happen.
4430,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,Every time a surfer goes missing you guys drag me in here.
3760,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,I'll be representing myself.
3757,25,3,1,5,9,1.7777777777777777,0.32394177193585005,508,"Could I have some water, please!"
5555,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,That's her. I'd know those legs anywhere.
4017,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,"You can't convict an endangered species, and we both know it."
4638,25,3,1,5,9,1.7777777777777777,0.32394177193585005,508,He bit me first.
6234,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,Bite her? I don't even know her.
79,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,"Don't play good carp, bad carp with me."
4948,25,1,5,3,9,1.7777777777777777,0.22222222222222227,508,I'm not good with faces... Do you have a picture of their legs?
5061,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,"I'm not sure, move it a little closer?"
6655,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,"That's him, the one with the harpoon."
3991,25,1,5,3,9,1.7777777777777777,0.22222222222222227,508,We swam in the same school but always in different circles.
3330,25,2,3,4,9,1.7777777777777777,0.27777777777777785,508,Can we go back to water boarding?
3333,25,1,5,3,9,1.7777777777777777,0.22222222222222227,508,Yeah that's him....Said he worked for the Discovery Channel.
5313,39,1,4,3,8,1.75,0.25,508,How am I supposed to remember what I had for lunch two days ago?
2731,40,1,5,4,10,1.7,0.213437474581095,508,Stop grilling me.
2708,40,2,3,5,10,1.7,0.2603416558635552,508,Could you bring that little closer?
2346,40,1,5,4,10,1.7,0.213437474581095,508,"I'm not sure, they all taste like chicken."
807,40,2,3,5,10,1.7,0.2603416558635552,508,What made me do it? 450 million years of evolution made me do it.
1717,40,2,3,5,10,1.7,0.2603416558635552,508,"That's the guy - rainbow trunks, hairy legs, screams like a girl..."
2825,40,2,3,5,10,1.7,0.2603416558635552,508,That can't be him. The guy I saw looked TERRIFIED.
772,40,2,3,5,10,1.7,0.2603416558635552,508,I'm a vegetarian.
1414,40,2,3,5,10,1.7,0.2603416558635552,508,That could be anybody's foot.
2281,40,1,5,4,10,1.7,0.213437474581095,508,It was in international waters
1698,40,2,3,5,10,1.7,0.2603416558635552,508,"If the teethmarks don't fit, you must acquit."
2494,40,3,1,6,10,1.7,0.30000000000000004,508,I am not responsible for Sharknado!
96,40,3,1,6,10,1.7,0.30000000000000004,508,"Well technically officer, everything I do is in cold blood."
1095,40,1,5,4,10,1.7,0.213437474581095,508,You're fishing.
489,40,1,5,4,10,1.7,0.213437474581095,508,Yeah...he's sleepin' with the fishes.
1502,40,2,3,5,10,1.7,0.2603416558635552,508,How should I know; they all look alike!
228,40,1,5,4,10,1.7,0.213437474581095,508,"Last week? I dunno, maybe- I can't even remember who I had for breakfast this morning."
1745,40,1,5,4,10,1.7,0.213437474581095,508,"I told you, to a shark, humans all look the same!"
1733,40,2,3,5,10,1.7,0.2603416558635552,508,"Yea, that looks like him. Can you rip the photo in half? Just to be sure?"
225,40,3,1,6,10,1.7,0.30000000000000004,508,"Yea, I had him for dinner last Tuesday."
1440,40,2,3,5,10,1.7,0.2603416558635552,508,All I can tell you is he tasted like chicken.
1983,40,2,3,5,10,1.7,0.2603416558635552,508,I can't quite make out those teeth marks. Bring it in a little closer... little bit closer...
360,40,2,3,5,10,1.7,0.2603416558635552,508,If I was a dolphin you wouldn't have even pulled me over.
210,40,2,3,5,10,1.7,0.2603416558635552,508,I demand to be waterboarded
1650,40,3,1,6,10,1.7,0.30000000000000004,508,Catch and release. Are you kidding?
559,40,0,7,3,10,1.7,0.15275252316519472,508,"Look, I already told you. I was trying to free the human trapped in the cage."
2115,40,1,5,4,10,1.7,0.213437474581095,508,"So what, it was a no swim zone"
597,40,1,5,4,10,1.7,0.213437474581095,508,I don't remember. I was in a frenzy.
414,40,2,3,5,10,1.7,0.2603416558635552,508,Can you just bring it a little closer?
6366,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,I demand to see my Marine Biologist.
5888,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,He's not even in my food chain.
6729,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,"I’m getting a little light-headed, when do we get to the water-boarding?"
2653,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,Never seen the lady. I'd remember those legs.
6268,68,1,4,4,9,1.6666666666666667,0.23570226039551584,508,"Of course I would eat him, but that doesn't mean I did."
3475,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,"Yes, that's the actor who jumped me!"
6224,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,"Just a little closer, my eyesight is poor...that's it...just a little closer."
5229,68,1,4,4,9,1.6666666666666667,0.23570226039551584,508,That may be me--bring it a little closer.
3502,68,1,4,4,9,1.6666666666666667,0.23570226039551584,508,Can you show me the lower half again?
2564,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,That guy left a bad taste in my mouth.
6084,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,Go back to the one of him in a yellow speedo
6133,68,1,4,4,9,1.6666666666666667,0.23570226039551584,508,No. I was a LONE shark.
6362,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,You can't handle the tooth!
4018,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,I was in the Pacific Ocean that day.
5972,68,2,2,5,9,1.6666666666666667,0.28867513459481287,508,I want to regurgitate my lawyer.
3898,68,3,0,6,9,1.6666666666666667,0.3333333333333333,508,I eat people like you for lunch.
5977,68,0,6,3,9,1.6666666666666667,0.16666666666666666,508,Would you mind moving that a bit closer please?
