target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2122,1,1425,2099,1932,5456,1.907074780058651,0.010545617612325642,616,I’ve advised my client not to talk.
892,2,1084,962,1427,3473,1.901238122660524,0.014332821191763784,616,I've got corporate up my ass on this one John...
36,3,1255,1321,1778,4354,1.8798805695911804,0.01251851052381768,616,I want to report inappropriate touching.
1462,4,1068,1635,1602,4305,1.87595818815331,0.01185435436902107,616,Of course he had a hand in this!
2565,5,436,646,683,1765,1.860056657223796,0.018662933833068877,616,I need you to order all of the 'For Dummies' books on this list.
3673,6,1013,1797,1641,4451,1.858908110536958,0.011380681243197674,616,"Trust me, I speak for both of us."
2449,7,1128,1619,1773,4520,1.8573008849557522,0.01172687558322222,616,Do you have any idea who you're talking to?
4014,8,1037,1798,1701,4536,1.853615520282187,0.01133033224357121,616,"His words, not mine."
157,9,1243,1863,2024,5130,1.84775828460039,0.01093828346255938,616,We want time-and-a-half.
2495,10,519,822,863,2204,1.8439201451905627,0.016540035490883342,616,Could you take care of this? The boss is breathing down my neck.
3279,11,1190,1961,2040,5191,1.8362550568291274,0.010710936352183084,616,The memo speaks for itself. Which is more than I can say for Brad here.
225,12,466,770,811,2047,1.8314606741573034,0.017059413473279012,616,Ignore him. You now report directly to me.
4863,13,1006,1432,1778,4216,1.816888045540797,0.01219466044316799,616,"Read the memo from HR, Fred. From now on, I'm a ""vocally enabled support mannequin,"" not a ""dummy."""
1008,14,894,1530,1647,4071,1.815033161385409,0.012039637994607798,616,"If he goes, I go."
3379,15,973,1573,1816,4362,1.8067400275103163,0.011749469399854025,616,"It's pretty much boilerplate, but if you have questions I'll be in the brown suitcase under Phil's desk."
573,16,1085,1826,2066,4977,1.802893309222423,0.01092819729887973,616,Here's my resignation. I just don't feel like I have a voice here.
325,17,917,1442,1737,4096,1.7998046875,0.012183688284773191,616,At least I know I'm a puppet.
1440,18,986,1171,1794,3951,1.7954948114401417,0.012943860914518093,616,How do you explain this invoice for a wood chipper?
765,19,458,776,895,2129,1.7947393142320338,0.016698589600574625,616,I need to speak with you. Alone.
1188,20,968,1169,1792,3929,1.7902774242809876,0.012947540861598016,616,Ancestry.com says your desk is my uncle.
4140,21,803,1249,1699,3751,1.7611303652359371,0.012753701946445381,616,The coward behind me. That's who's firing you.
5246,22,192,396,441,1029,1.7580174927113703,0.023268957294232857,616,I'm his right-hand man.
513,23,221,347,481,1049,1.7521448999046711,0.02408193352977621,616,"You aren’t the first person in this bureau to be fired by a dummy, and you won’t be the last!"
53,24,771,1274,1704,3749,1.7511336356361697,0.012633931159828112,616,This is the list of grievances from an employee who wishes to remain anonymous.
1652,25,395,535,852,1782,1.74354657687991,0.01886753336301007,616,Victor realized his worst nightmare...being fired by some corporate dummy.
402,26,343,572,784,1699,1.7404355503237199,0.01873436007092036,616,"Apparently, there have been some complaints about micromanagement."
3173,27,225,309,493,1027,1.7390457643622201,0.024799911731349537,616,"Joe, I've got some good news and bad news. The good news is I've been promoted. The bad news is that you've been re-assigned to my position."
339,28,688,1143,1591,3422,1.7361192285213325,0.01320306341566197,616,What did you think dummy corporation meant?
546,29,293,536,711,1540,1.7285714285714286,0.019384193747114274,616,I closed the deal. Who's the dummy now?
3845,30,646,604,1360,2610,1.7264367816091954,0.01630658666006884,616,Please accept my application for White House Press Secretary.
841,31,615,1174,1538,3327,1.7225728884881275,0.013092985181189693,616,"Watch out, the guy behind me is very manipulative."
2452,32,947,1149,2123,4219,1.7212609623133444,0.01241342835002305,616,"Sure, you may be busy but my boss is literally up my ass."
1033,33,651,1109,1586,3346,1.7205618649133294,0.013286244982213018,616,There's no easy way to say this: we're downsizing.
823,34,684,1320,1740,3744,1.7179487179487178,0.012317413174312996,616,You didn't hear this from me.
1085,35,685,1095,1664,3444,1.7157375145180023,0.013214758958653879,616,I heard you say you got hired by a dummy. Now you can say you got fired by one too.
854,36,189,300,490,979,1.6925434116445353,0.02474895028616118,616,"Dammit, Jim! The boss is up my ass again about your report!"
2239,37,173,270,452,895,1.688268156424581,0.02593114441385779,616,Now Mr. Littles will fire you while I drink a glass of water.
900,38,503,986,1424,2913,1.6838311019567456,0.013886739712101158,616,Here's my resume. Do you mind if my friend stays for the interview?
802,39,494,882,1363,2739,1.6827309236947792,0.014520897502040192,616,Read my lips.
95,40,489,843,1396,2728,1.6675219941348973,0.0145893649988633,616,Would you like to see him fire you while drinking a glass of water?
1083,41,403,572,1096,2071,1.6653790439401255,0.017192203335178367,616,You’ve been subpoenaed to appear before the Charlie McCarthy hearings.
1329,42,367,702,1096,2165,1.6632794457274827,0.016120643899961307,616,Don't ask questions. Just set up the dummy account.
896,43,435,815,1298,2548,1.6613029827315542,0.014899553986015023,616,I'm filing a grievance. He keeps putting words in my mouth.
3725,44,420,849,1302,2571,1.6569428238039674,0.014656774508912621,616,I'm sorry about this but upper management is forcing my hand.
2454,45,377,718,1146,2241,1.6568496207050425,0.015837556169582177,616,"I'm not firing you, Stewart here is firing you. Believe me, I was just as surprised as you were, Bill."
568,46,132,271,420,823,1.6500607533414338,0.025825999580878282,616,"Let’s not forget who’s pulling the strings around here, Johnson."
3228,47,417,831,1340,2588,1.6433539412673879,0.014603458617591382,616,And I don't appreciate your referring to me as 'that dummy from accounting'!
2641,48,352,761,1175,2288,1.6402972027972027,0.015337751217472845,616,"One of your coworkers, I won’t say who, has asked me to give this to you."
2129,49,256,523,848,1627,1.636140135218193,0.018327274125070993,616,"I know it feels you’re being micromanaged, but imagine how I feel."
3562,50,334,735,1144,2213,1.6339810212381383,0.015535960947183253,616,I'll need you to pull some strings for me.
430,51,127,264,447,838,1.6181384248210025,0.025379931155755684,616,He keeps putting words in my mouth.
3791,52,276,383,870,1529,1.6115107913669064,0.01979253683745681,616,I need this done tonight. The boss is up my ass again.
4721,53,220,414,773,1407,1.6069651741293531,0.01980129877937765,616,We demand time and a half
4826,54,202,438,751,1391,1.6053199137311287,0.019514728789118377,616,"And by the way, George wants to know why you think he is afraid of confrontation."
1974,55,220,373,755,1348,1.6031157270029674,0.020494565205556786,616,Promotion is mine. Bonus is mine. Your parking space is mine. Who's the dummy now?
3026,56,221,369,755,1345,1.6029739776951673,0.020558078574318957,616,I'm setting up a dummy corporation.
4996,57,197,399,722,1318,1.6016691957511382,0.02022277520948506,616,I'm afraid we're downsizing.
825,58,133,155,414,702,1.5997150997150997,0.029715106553706423,616,I need you to tell him that my prostate is fine.
2478,59,80,161,295,536,1.5988805970149254,0.031732824192834526,616,""" Didn't know how to tell you this, but yes- we are down sizing."
1283,60,281,166,772,1219,1.5972108285479902,0.0240002683506369,616,"Let’s get cracking, Noonan. Don’t you know tine is noney."
4549,61,167,402,664,1233,1.596918085969181,0.02037575007226072,616,He'll review most of the contract and I will be reviewing the small print.
522,62,179,353,663,1195,1.594979079497908,0.02127747144206946,616,I'd like to report an inappropriate touching.
3425,62,191,329,675,1195,1.594979079497908,0.021669132312178416,616,I’m the new micromanager.
1707,64,198,304,677,1179,1.5937234944868532,0.022133523061276722,616,I'd like to file a complaint for inappropriate touching.
3688,65,176,337,649,1162,1.5929432013769362,0.021652003605039598,616,Who's the dummy now Carl? You're fired!
4089,66,199,265,659,1123,1.5903829029385574,0.02305226888446197,616,This is a list of the times he has touched me inappropriately.
557,67,156,334,607,1097,1.5888787602552417,0.021917908361138123,616,I'd like to set up a dummy corporation.
2733,68,153,338,603,1094,1.5886654478976234,0.021850484485673845,616,You know what I said about how any dummy can do your job?
4961,69,152,310,587,1049,1.5853193517635844,0.022541742821363578,616,Here’s the new org chart. You’re now reporting to my right hand man.
1179,70,120,360,548,1028,1.583657587548638,0.021539222687630557,616,I expect this done before I get back into my suitcase.
1609,71,118,318,514,950,1.583157894736842,0.022757849701807695,616,"The good news is, you're not being replaced by a robot."
