caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
"If we time it right, I can get you in this house today.",140,27,0.06478905381807193,1,1.7285714285714286,48,672,65,645
"Sure, location is important, but timing is everything.",129,26,0.0692609196841412,2,1.6976744186046508,38,7229,65,645
"Location is important,
but here,
timing is everything",149,32,0.06591066904628158,3,1.6912751677852351,39,2661,78,645
"The previous owners were a sweet elderly couple, but a tad slow on their feet.",131,23,0.06673640676952149,4,1.6488549618320612,39,234,69,645
If you want to get into this property you will have to move fast.,147,25,0.0624140233081533,5,1.6462585034013606,45,6401,77,645
I'm afraid this IS the only retirement community you can afford that is on a golf course.,123,21,0.06842614986183597,6,1.6422764227642277,37,1756,65,645
Perhaps I misunderstood you when you said you don't want a long drive.,129,22,0.06688854595124928,7,1.6356589147286822,38,1149,69,645
Getting into a house like this is all about timing.,118,22,0.07201152603983653,8,1.6271186440677967,30,3325,66,645
"On the count of three, whaddya say we take a look inside?",109,22,0.07687954183471886,9,1.6238532110091743,24,4445,63,645
I'm afraid your offer didn't go through.,116,20,0.07103346384329133,10,1.6206896551724137,32,5872,64,645
"If we time this right, I can get you folks in here today.",139,22,0.06336643524715807,11,1.6115107913669064,41,3893,76,645
Can I show you something in a shoe?,141,20,0.06103883664575265,12,1.6099290780141844,46,3475,75,645
"Shall we go in and have a look... 
on the count of three.",140,19,0.06056977542392988,13,1.6071428571428572,47,5899,74,645
And it has five security speeds - off for kids to high for unwanted relatives.,132,22,0.0660837128815345,14,1.606060606060606,36,7430,74,645
"Trust me, as your broker, this one is all about timing.",123,18,0.06605729502958688,15,1.6016260162601623,38,5713,67,645
It’s not your typical run of the mill house.,155,26,0.06113025644504761,16,1.6,41,7009,88,645
"It's pricier than the clown's mouth, but you save on energy costs.",116,16,0.06704118123503355,17,1.5948275862068966,37,1675,63,645
"On the other hand, it really cuts down on door-to-door salesmen.",143,21,0.06136899923053892,18,1.5944055944055944,43,5426,79,645
The previous owner died of a stroke.,125,23,0.07011143204375309,19,1.592,28,567,74,645
she's selling because she lost her husband in a terrible accident,142,24,0.06411685339883526,20,1.5915492957746482,36,211,82,645
Forget location. Timing is everything.,137,20,0.06264077707114431,21,1.5912408759124088,41,778,76,645
"Three words: rotation, rotation, rotation.",112,19,0.07236754134715695,22,1.5892857142857142,28,6339,65,645
You're going to want to move quickly on this one.,119,21,0.07101895839883599,23,1.5882352941176472,28,6033,70,645
"With this house, timing is everything.",159,27,0.060713774965323875,24,1.5849056603773586,39,3149,93,645
"Great, let’s go sign the papers now...no...now! Wait, ok now...",139,18,0.060322077696397476,25,1.5827338129496402,45,571,76,645
Timing is everything if you want to get into this unique property.,146,23,0.06205186953286888,26,1.5821917808219184,39,3486,84,645
"On my count of three, we can begin our walkthrough.",131,20,0.06498041483997613,27,1.5801526717557253,36,1081,75,645
This came on the market suddenly. The owner just peeked out  the door for the morning paper.,119,16,0.06590532664970569,28,1.5798319327731092,37,4190,66,645
"Geez, you've said no to the igloo, the lighthouse, the old woman's shoe and now this.  What ARE you looking for?",114,14,0.06580887774706698,29,1.5789473684210529,38,2007,62,645
I’ve got 17 others that I think you’ll love,133,20,0.0642272948160175,30,1.5789473684210529,37,4317,76,645
"Listen, we only have a short time to get our foot in the door on this one.",128,17,0.06334019412607712,31,1.578125,40,6065,71,645
"By far, the most important feature: Rotation. Rotation. Rotation.",116,16,0.0672336904072797,32,1.5775862068965518,35,5485,65,645
Act fast -- this kind of opening only presents itself every eight seconds.,123,17,0.06531496199036524,33,1.5772357723577235,37,6949,69,645
"Well, given your budget, this is what 'living on a golf course' looks like.",127,23,0.06938558088729152,34,1.5748031496062993,27,248,77,645
"I don’t show this to most people, but you look like a fun couple",127,17,0.0637530593254127,35,1.5748031496062993,39,4821,71,645
"You did say energy efficient, two story property on the golf course.",143,21,0.061570687191841014,36,1.5734265734265733,40,2485,82,645
"If you'll wait just a moment, we can have a look inside.",139,18,0.0604525039626051,37,1.5683453237410072,43,3457,78,645
You don’t want to get the newspaper until after you’ve had at least one cup of coffee.,120,15,0.0645316387489619,38,1.5666666666666669,38,4358,67,645
The only other listing I have in this price range is a shoe.,145,25,0.06403856679165111,39,1.5655172413793104,32,6782,88,645
"If you aren’t ready to decide, we can let that other couple play through.",123,16,0.0644296907833144,40,1.5609756097560976,37,7284,70,645
"It's a four bed, two bath, par three house.",136,16,0.05974228045806744,41,1.5588235294117647,44,5618,76,645
"Usually it's about location, location, location, but in this case, it's all about timing, timing, timing.",124,16,0.06406790931742781,42,1.5564516129032258,37,1401,71,645
Not a huge fan?,119,21,0.07130488549780309,43,1.5546218487394958,24,3636,74,645
Just remember timing is everything.,125,21,0.06858571279792898,44,1.5519999999999998,27,6485,77,645
The seller's are disclosing that the floor breaks a little left to right,125,16,0.06370901592143312,45,1.5519999999999998,37,6583,72,645
"This one's is a little different - location, location, timing!",116,17,0.06855198356507039,46,1.5517241379310345,30,4647,69,645
"I’ll level with you, sir. You need balls to live here.",127,22,0.06865124582242653,47,1.5511811023622046,26,6769,79,645
"Remember, location, location, location. Also, timing, timing, timing.",127,21,0.0677348446223829,48,1.5511811023622046,28,7544,78,645
What obstacles do we need to overcome to put you in this house?,149,19,0.05826894120720327,49,1.5503355704697988,44,2613,86,645
"Location, location, timing.",113,15,0.06768609973795732,50,1.5486725663716814,32,105,66,645
"Forget location,location,location.  Here it's all about timing,timing,timing.",126,20,0.06724241184039563,51,1.5476190476190477,29,4831,77,645
