target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
518,1,2012,3461,1710,7183,2.042043714325491,0.00847950518287788,684,Stay calm. I think it just wants to be squeezed.
4157,2,2903,3786,3183,9872,1.9716369529983793,0.007897675457236058,684,"Honey, behind you."
172,3,3167,4262,3861,11290,1.9385296722763508,0.0074031927120346685,684,The waffle shirts were a bad idea.
1316,4,3110,4070,3814,10994,1.9359650718573767,0.007544389995197672,684,"My survival instinct is telling me to play dead, but my OCD says wipe the spout."
3955,5,2256,2860,2894,8010,1.9203495630461922,0.008915483388466927,684,Now do you believe me about the chocolate moose?
3407,6,2379,3914,3839,10132,1.8559020923805765,0.007650280738436185,684,Anyone find a little yellow cap?
2831,7,1785,3523,3394,8702,1.8150999770167777,0.008029386047199945,684,Forget what they said. Run! He's slower than molasses.
119,8,2980,4606,5469,13055,1.8093450785139793,0.006840540161221415,684,Don’t worry. Honey doesn’t go bad.
312,9,2457,3133,4455,10045,1.8010950721752115,0.008035541592955189,684,There must be a Costco nearby.
145,10,1930,3059,3781,8770,1.788939566704675,0.008317529250796388,684,"Careful, these guys can be viscous."
791,11,2016,3425,4051,9492,1.7856089338390224,0.00790581941422884,684,"Uh-oh, Drizzly Bear."
744,12,618,1407,1371,3396,1.778268551236749,0.012571143178512153,684,I think the situation is about to get sticky.
990,13,1571,2689,3314,7574,1.7698706099815158,0.008841594202237974,684,Now I know we ate the wrong mushrooms.
1063,14,1280,2338,3236,6854,1.7146192004668805,0.009179398844936801,684,Oh no. I have it’s little one in my back pack.
3746,15,1220,2511,3557,7288,1.6793358946212953,0.008708533561603874,684,"Oh no, we're toast!"
2542,16,172,447,570,1189,1.665264928511354,0.02076009872831306,684,"Sure, he LOOKS sweet..."
398,17,786,1781,2493,5060,1.6626482213438736,0.010276061924498857,684,They told me high fructose corn syrup was the real killer.
338,18,808,1718,2510,5036,1.6620333598093726,0.010400469636725366,684,"Which one of you keeps calling my name?"""
2442,19,785,2226,2829,5840,1.65,0.009219735940721903,684,"Shhhh, we’ll be ok, I don’t see any smaller bottles with her."
604,20,759,1459,2405,4623,1.6439541423318191,0.010983991871151209,684,Endangered AND made of plastic - I don't know how to process this.
279,21,959,2341,3378,6678,1.6377657981431566,0.00880991181505202,684,"Well, this is a sticky situation."
1409,22,380,1025,1418,2823,1.6323060573857597,0.013333643790006155,684,Just give me your biscuits and no one gets hurt.
1517,23,343,924,1280,2547,1.6321162151550843,0.014040142482662027,684,"Sorry, not you -- I was talking to my husband."
1397,24,791,2144,2971,5906,1.63088384693532,0.009208586801838557,684,"What do you think, use the bear spray or get the biscuits?"
2137,25,799,1518,2715,5032,1.6192368839427662,0.010487521174834558,684,The privatization of national parks is even creepier than I thought it could be.
3958,26,394,888,1455,2737,1.6123492875411034,0.013856038549489672,684,It's Smokey's brother Sticky.
