caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
My next selection sounds just like the last one.,221,40,0.05262574483212856,1,1.5520361990950229,42,1487,139,643
This next song is pretty much the same as the last one.,201,33,0.05367142411738253,2,1.5472636815920398,44,4127,124,643
I could have been a conductor.,209,32,0.051635094397225335,3,1.5406698564593302,49,4262,128,643
This next piece is dedicated to my ex-wife.,218,28,0.0483146399442081,4,1.518348623853211,57,1676,133,643
My next piece may sound a little bit like the last one.,236,32,0.04708069880110386,5,1.5169491525423728,58,3183,146,643
Anyone else forget to turn off their cellphone?,205,22,0.047721650386344135,6,1.5073170731707315,60,4131,123,643
They say dress for the job you want; not the job you have.,214,27,0.04856217217482834,7,1.5046728971962615,54,2940,133,643
"And now, my musical interpretation of the Trump presidency...",220,36,0.05134057053809124,8,1.5045454545454546,39,2966,145,643
That's right. I'm just that good.,174,26,0.05632536439863979,9,1.5,35,3458,113,643
And now Gershwin’s lesser-known ‘Rhapsody in Black and Blue’,215,25,0.047483861723582765,10,1.4930232558139536,56,2555,134,643
You don't understand.  I coulda had class.  I coulda been a conductor.,203,21,0.04755621748821096,11,1.4926108374384237,58,4623,124,643
My final encore is for the gentleman asleep in Row 3.,213,27,0.04872832694323639,12,1.4882629107981218,50,5000,136,643
You may have heard your children play this next piece.,212,27,0.04889861510231668,13,1.4858490566037736,49,2783,136,643
We'll have a brief intermission while I make a pretty big career decision.,205,24,0.04869193301071857,14,1.4780487804878049,50,1057,131,643
I wasn't joking about the cell phones,191,20,0.049143666952995935,15,1.476439790575916,51,3965,120,643
"You may laugh, but the last time I had the lid drop on my hands I couldn’t play for a month.",208,24,0.04816394020346718,16,1.4759615384615383,51,4241,133,643
"Oh, you said ""Bach's""",238,33,0.04713056970931962,17,1.4705882352941178,46,3045,159,643
And now here's something for those of you who slept through the Mozart.,200,20,0.04750561987384218,18,1.47,54,4794,126,643
"No, that was Für Elise. Now try to name this tune...",207,22,0.04733552852928173,19,1.4685990338164252,53,3518,132,643
"Ok, that's it!  Who forgot to silence their cell phone?",233,25,0.044699964956989004,20,1.4678111587982832,59,1658,149,643
Would the guy who booed please stand up?,201,19,0.0467979144927556,21,1.4676616915422886,56,659,126,643
I always hate this part of the dream.,199,22,0.04872301819427419,22,1.4673366834170851,49,2164,128,643
This next piece was written by my cat.,206,29,0.050865615300038684,23,1.4660194174757282,38,4059,139,643
I will now play Sonata for Trump’s First Two Years.,219,31,0.04939692237322705,24,1.4657534246575343,40,951,148,643
I would like to dedicate this to my ex-wife.,202,26,0.050184975250211566,25,1.465346534653465,42,1729,134,643
"Every night it's the same dream.  I'm onstage, seated at a piano wearing box gloves, and no pants.",218,22,0.04556294953675536,26,1.463302752293578,57,1645,139,643
I coulda been a contata.,203,24,0.04900435467043094,27,1.4630541871921183,46,4581,133,643
"And now, I've got an old score to settle.",214,22,0.04617836285139505,28,1.4626168224299063,55,5049,137,643
Hit it!,197,17,0.046353754356771235,29,1.4619289340101522,57,4363,123,643
You may have heard this little number before...if you have a cat and a piano.,234,24,0.044124721555000634,30,1.4615384615384617,60,1792,150,643
And now the famous sonata for piano and concussion.,178,15,0.0485375272101637,31,1.4606741573033708,52,1288,111,643
"For my next selection, Gershwin's ""Rhapsody in Black and Blue""",197,22,0.04904644676214402,32,1.4568527918781726,46,940,129,643
I will now play Trump's étude in diplomacy,184,28,0.05494445615210783,33,1.4565217391304348,28,2436,128,643
My cat composed this next one.,223,29,0.04783006093606085,34,1.452914798206278,43,3917,151,643
After a few drinks we agreed to swap jobs for the evening. I guarantee the pianist is NOT having fun.,202,26,0.0501229832016068,35,1.4504950495049505,39,25,137,643
Someone stole my tip jar last night. That’ll never happen again.,191,19,0.0484756579751116,36,1.450261780104712,48,1427,124,643
I’ll be playing this in pugilissimo.,194,21,0.04902351211610083,37,1.4484536082474226,45,705,128,643
I composed my next piece after my divorce.,174,22,0.05377098605092096,38,1.4482758620689655,34,3398,118,643
"After a month of Christmas songs,
 I'd like to play one for Boxing Day!",223,23,0.045179122834662085,39,1.4439461883408071,53,685,147,643
Now a tribute to our current President,203,25,0.04940718713064037,40,1.4433497536945812,40,2670,138,643
This next piece is dedicated to those critics who say I lacked a deft touch and attacked the piano with a pugilistic style.,199,28,0.05164307736390418,41,1.4422110552763818,32,2362,139,643
"I call this next number, ‘Rhapsody in Black and Blue’.",197,27,0.05154272848126718,42,1.4416243654822336,33,5111,137,643
And consider that a warning. Anyone else wanna answer their phone?,225,27,0.0465985898008574,43,1.44,45,2639,153,643
"Finally, Ravel's Bolero is going to get what it deserves.",187,23,0.05144196979469731,44,1.4385026737967914,36,847,128,643
Sit back and relax -  tonight it's nothing but the hits!,217,21,0.045117031790907716,45,1.4377880184331795,53,3877,143,643
I trust the jurors will consider degree of difficulty.,206,21,0.04684697597703487,46,1.4368932038834952,48,4419,137,643
Please hold your applause until the final bell,227,23,0.04455100215084554,47,1.4361233480176212,53,2209,151,643
I will now play a piece inspired by my visit to the White House,179,25,0.05431918178944,48,1.4357541899441342,28,5062,126,643
"No, Franz is my elder brother...I'm Pugi Liszt.",202,24,0.04904470554633632,49,1.4356435643564356,40,339,138,643
I'm gonna need a page turner.,212,20,0.045369377250198725,50,1.4339622641509433,52,3063,140,643
To make it even more interesting my Assistant will now blindfold me.,231,22,0.04353778162206492,51,1.4329004329004333,56,2316,153,643
"Now, “Rhapsody in Black and Blue.”",206,15,0.0436735309695511,52,1.4320388349514563,59,925,132,643
I'm going to need someone to turn the pages for me.,218,20,0.04445013716369052,53,1.4311926605504588,54,5576,144,643
Please join me in the Julliard School fight song,230,25,0.044943049109054604,54,1.4304347826086956,49,5374,156,643
This last piece is from my boxed set.,198,18,0.04654666846323626,55,1.4292929292929293,49,3902,131,643
It hasn't been a smooth career transition,233,23,0.043668523376150105,56,1.4291845493562232,54,4340,156,643
"Alexa, play literally anything.",210,23,0.047115128170706164,57,1.4285714285714286,44,2647,143,643
These stay on until the tip jar is full.,217,18,0.043610044751392886,58,1.4285714285714286,57,5226,142,643
I’m just going to hit a few notes.,194,21,0.04888853058408537,59,1.4278350515463918,41,1033,132,643
"I will now play The Boxer by Simon & Garfunkel, as it's never been played before.",234,22,0.0430966688429201,60,1.4273504273504274,56,2007,156,643
And now a piece by Punchini.,206,20,0.046269236226026925,61,1.4271844660194175,48,2718,138,643
