target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
385,1,53,43,70,166,1.8975903614457832,0.06653666664478528,656,How do you respond to allegations that you're bipolar?
2117,2,34,44,62,140,1.8,0.068157365822999,656,The poles show you’re in trouble.
4906,3,25,44,52,121,1.7768595041322315,0.06991494567612866,656,I'm sure voters have noticed that you're completely in the dark half the time.
1941,4,35,43,69,147,1.7687074829931972,0.06692803151566025,656,I guarantee in twelve hours we'll see a completely different side of my opponent.
4425,5,36,53,74,163,1.7668711656441718,0.0618888675622726,656,"Ask yourself, are you better off now than you were four billion years ago?"
5120,6,31,46,73,150,1.72,0.0642422707508882,656,"Oh, sure. But in 12 hours, you'll take the opposite position."
2732,7,32,40,75,147,1.7074829931972788,0.0663286213348088,656,I guarantee in twelve hours my opponent will be on the other side of the issue.
5113,8,27,36,65,128,1.703125,0.07046612155083692,656,That wasn’t your position this morning.
4891,9,28,43,71,142,1.6971830985915493,0.06553029848817939,656,"My opponent, on the other hand, tends to be all over the map."
4439,10,24,42,64,130,1.6923076923076923,0.06718299207469838,656,"There you go again; constantly changing your position"""
4873,11,30,51,81,162,1.6851851851851851,0.06033430765730498,656,"Ask yourself, are you better off than you were 4.54 billion years ago?"
1740,12,26,43,70,139,1.683453237410072,0.06541094339081946,656,Spin. Spin. Spin. That's all we ever get from you.
3375,12,30,35,74,139,1.683453237410072,0.06852480699351321,656,Spin and more spin!  That's all we get from you.
3534,14,23,46,67,136,1.6764705882352942,0.06423875751793785,656,"Everything doesn’t revolve around you, you know!"
18,15,33,39,84,156,1.6730769230769231,0.06441404884706381,656,"Wait, if you're here, then where are we?"
4856,16,32,42,86,160,1.6625,0.06262565984035817,656,"And finally, can you really trust my opponent whose position changes EVERY SINGLE DAY?"
5151,17,29,35,77,141,1.6595744680851063,0.06739454762101901,656,Twelve hours from now my opponent will do a complete about-face.
3672,18,22,40,67,129,1.6511627906976745,0.06662834665763986,656,And yet just a few hours ago you held a totally different position!
4979,19,26,48,80,154,1.6493506493506493,0.06078767941477272,656,Don't be fooled by her 4.5 billion years of experience.
1417,20,24,35,69,128,1.6484375,0.06890403623445876,656,Please let me finish. Not everything revolves around you!
1663,21,28,38,79,145,1.6482758620689655,0.0653102194061919,656,I know for a fact Russia is behind this.
4710,22,30,45,87,162,1.6481481481481481,0.06096646550840762,656,"No offense, but half the time , you’re in the dark!"
5131,23,24,45,75,144,1.6458333333333333,0.06269394926371502,656,We've had enough of your spin.
1430,24,32,36,88,156,1.641025641025641,0.06427602667677129,656,Clearly Russia is behind you!
197,25,28,43,85,156,1.6346153846153846,0.06174103341973509,656,"In the past 12 hours, my opponent has made a complete about-face."
4487,26,22,40,71,133,1.631578947368421,0.06533793553742236,656,Spin! All we get from you is spin!
2220,27,26,42,81,149,1.6308724832214765,0.06270187299058422,656,Make no mistake—in just half a day his position will have changed 180 degrees!
1340,28,28,43,86,157,1.6305732484076434,0.06147954240157222,656,My opponent changes his position every day
227,29,26,34,77,137,1.6277372262773722,0.06715025101890053,656,And can we trust a candidate that does a 180 twice a day?
5103,30,30,32,85,147,1.6258503401360545,0.0663286213348088,656,My opponent’s position changes every day!
5183,31,23,36,73,132,1.621212121212121,0.06675650582448084,656,"All my opponent ever does is spin, spin, spin.”"
3875,32,28,32,82,142,1.619718309859155,0.06684552550404414,656,"Folks, we need stability—not a revolution every 24 hours."
177,33,21,42,74,137,1.6131386861313868,0.06323212260523063,656,"With all due respect, I am the one with the degree in global studies."
1545,34,29,32,86,147,1.6122448979591837,0.0657912278165731,656,Wait... If you're here then where am I?
