rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,202,260,327,789,1.8415716096324461,0.02861811824402023,542,Should we tell her she's wearing two different shoes?
2,101,138,227,466,1.7296137339055795,0.03683015151104168,542,She is Henry's only surviving wife.
3,85,112,208,405,1.6962962962962962,0.03952755807943419,542,Should we tell her it's on backwards?
4,77,100,198,375,1.6773333333333333,0.041017133356174094,542,So that's where all of the coffee filters went.
5,62,124,184,370,1.6702702702702703,0.03882219806843896,542,"Well, it does make her waist look smaller."
6,63,109,183,355,1.6619718309859155,0.04043180432104123,542,It deployed when her carriage rear-ended an ox cart.
7,67,84,186,337,1.6468842729970326,0.043165349415888725,542,"Nah, count the rings. She's definitely pushing 30."
8,56,82,172,310,1.6258064516129032,0.043898347541465016,542,It DOES make her butt look smaller.
9,40,83,140,263,1.6197718631178708,0.045392150947043144,542,"Well, look who went out with Lord Hickey last night"
10,49,92,167,308,1.6168831168831168,0.04250005384819374,542,I know her but we were never close.
11,46,82,160,288,1.6041666666666667,0.044117113305509346,542,That reminds me...we're out of coffee filters.
12,56,60,170,286,1.6013986013986015,0.04706571424075361,542,I hate fashion week.
13,37,94,150,281,1.597864768683274,0.04241662758451263,542,It does make her waist look smaller.
14,52,62,165,279,1.5949820788530467,0.046986078656441145,542,You should see the chastity belt.
15,47,71,160,278,1.5935251798561152,0.04573438212189307,542,I attempted an ear nibble and her collar bag deployed.
16,38,85,150,273,1.5897435897435896,0.043737786803197516,542,They have been selling off the charts since Ann Boleyn lost her head.
17,44,70,156,270,1.5851851851851853,0.04597839359025999,542,"Actually, I think that's YOUR wife."
18,47,63,159,269,1.58364312267658,0.047017232757369895,542,New money.
19,39,75,150,264,1.5795454545454546,0.04527596270560154,542,And that is why it's so important to know the difference between the radius and the diameter.
20,44,64,155,263,1.5779467680608366,0.046990540781314656,542,She hath a hickie.
21,40,69,151,260,1.573076923076923,0.04618044476601892,542,If I read the rings right she's 26.
22,42,60,152,254,1.5669291338582678,0.047724056646927554,542,That's Mary Queen of Scots Tissue...
22,42,60,152,254,1.5669291338582678,0.047724056646927554,542,"Why that's Mary, Queen of Scott Tissues."
24,43,56,153,252,1.5634920634920635,0.04836937060292754,542,"Oh, that's just Mary, Queen of Scott tissue."
25,37,66,146,249,1.5622489959839359,0.0468057851366081,542,""" Yon witch doth prophesy 'whiplash' ""."
25,41,58,150,249,1.5622489959839359,0.04816982439410026,542,You can tell how old she is by counting the rings.
25,42,56,151,249,1.5622489959839359,0.04850484096597462,542,She's the only surviving wife of Henry the VIII.
25,38,64,147,249,1.5622489959839359,0.047150494559764236,542,We're going to need a bigger guillotine.
29,34,69,143,246,1.556910569105691,0.04621087209082653,542,It looked smaller on line.
30,40,56,149,245,1.5551020408163265,0.04848078786889108,542,"Well, he did behead two of his wives."
30,36,64,145,245,1.5551020408163265,0.047080386266221026,542,Never sit behind her at the Globe.
30,56,24,165,245,1.5551020408163265,0.053718552456630764,542,"Forsooth, she has not a tooth."
33,36,61,144,241,1.5518672199170125,0.04769979813986253,542,Get a load of those ridiculous shoes.
34,38,59,148,245,1.5510204081632653,0.047804288492697605,542,You should see what they are doing with codpieces this fall.
35,40,51,148,239,1.5481171548117154,0.04946829783928377,542,You should see her chastity belt.
36,33,64,141,238,1.546218487394958,0.04707363725079786,542,That's Lady Goodyear.
37,36,57,144,237,1.5443037974683544,0.04835578952789144,542,Go ahead and ask her out. She won't bite.
38,27,74,135,236,1.5423728813559323,0.045054014780730185,542,It's a verbosity belt.
39,37,49,144,230,1.5347826086956522,0.049913869070835996,542,"If that's not a white collar crime, I don't know what is."
40,33,55,139,227,1.5330396475770924,0.048865776085289796,542,how long before she realizes her shoes don't match?
40,36,49,142,227,1.5330396475770924,0.050048162574817395,542,That is SO sixteen seventies.
42,29,62,135,226,1.5309734513274336,0.0474073512093482,542,New money.
43,33,53,139,225,1.528888888888889,0.049212493216013294,542,The lady doth protect too much.
44,39,35,144,218,1.518348623853211,0.05290899469410272,542,I just went to kiss her and she pulled the emergency cord.
45,28,54,132,214,1.514018691588785,0.049003483601223335,542,"Should we tell her, her shoe is untied?"
45,27,56,131,214,1.514018691588785,0.048553727313939365,542,There's no point in trying to impress her with your new codpiece.
45,30,50,134,214,1.514018691588785,0.049890834258542224,542,it does make her butt look smaller.
45,29,52,133,214,1.514018691588785,0.04944914937624657,542,That's nothing: You should see her chastity belt.
49,29,53,134,216,1.5138888888888888,0.04910006949665666,542,I understand it was given to her by Count Michelin.
50,29,50,133,212,1.509433962264151,0.049809871022343,542,"It took a lot of practice, but I can take it off with one hand."
51,25,53,128,206,1.5,0.04902555066055299,542,It's from the Anne Boleyn collection.
51,31,41,134,206,1.5,0.05184267353212107,542,Methinks the lady doth project too much
51,32,39,135,206,1.5,0.05229744253647616,542,"Even worse, she's knitting me a sweater."
54,32,38,135,205,1.497560975609756,0.05249599298953278,542,What's even worse is her husband's codpiece.
55,25,49,127,201,1.492537313432836,0.04993498409004818,542,ah..there goes the executioners wife.
55,29,41,131,201,1.492537313432836,0.05188937859714397,542,"I can still hear you, you know."
57,27,44,129,200,1.49,0.051113235214280385,542,Date with Henry VIII tonight.
58,26,42,127,195,1.4820512820512821,0.05159040259736362,542,They say she's a member of a radical fringe group.
59,22,30,103,155,1.4774193548387098,0.058850519544763086,542,"The lady doth protrude too much, methinks."
60,19,54,120,193,1.4766839378238341,0.04821542116692941,542,I find today's women unapproachable.
60,26,40,127,193,1.4766839378238341,0.05198589617717586,542,Methinks the new queen saw what happened to the old queen.
60,25,42,126,193,1.4766839378238341,0.051464172345385834,542,I see Henry's new wife is taking precautions.
63,25,41,125,191,1.4764397905759161,0.051871552960626,542,I wonder what she's not supposed to lick?
63,26,39,126,191,1.4764397905759161,0.052400091674910616,542,And she laughed at my codpiece!
65,19,51,119,189,1.470899470899471,0.04893609381633804,542,She is so 1659.
65,23,43,123,189,1.470899470899471,0.051184865334596825,542,A bit ruff around the edges for my taste....
