,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,I admire your restraint.,1.9019963702359344,0.034018532173530264,551.0,205.0,195.0,151.0
1,2,"Above all, we value restraint.",1.8633405639913232,0.03738545999110929,461.0,184.0,156.0,121.0
2,3,I admire your restraint.,1.7926136363636365,0.04218412133386591,352.0,154.0,117.0,81.0
3,4,OK. NOW we can discuss the election.,1.7723076923076924,0.04456722029360439,325.0,150.0,99.0,76.0
4,5,"On casual Fridays, it's just handcuffs.",1.7694704049844237,0.0453161284634721,321.0,151.0,93.0,77.0
5,6,I see from your resume that you and I went to some of the same institutions.,1.765079365079365,0.04592546622784135,315.0,150.0,89.0,76.0
6,7,I really admire your restraint,1.7351916376306618,0.046812400586411736,287.0,138.0,87.0,62.0
7,8,Your contract includes an escape clause.,1.7142857142857142,0.04798178389595275,266.0,130.0,82.0,54.0
8,9,"Yes, actually you DO have to be crazy to work here.",1.7132075471698114,0.047553612966111485,265.0,128.0,85.0,52.0
9,10,Impressive resume. And you seem committed.,1.7121212121212122,0.04832146396864197,264.0,130.0,80.0,54.0
10,11,We expect all our employees to be committed.,1.697211155378486,0.05127661843907079,251.0,132.0,63.0,56.0
11,12,I have some good news: We're letting you go.,1.6820083682008369,0.050979753522462826,239.0,124.0,67.0,48.0
12,13,Production is low of course but employee theft is down to zero.,1.679324894514768,0.05137539943126955,237.0,124.0,65.0,48.0
13,14,I've still got my eye on that padded corner office.,1.6779661016949152,0.047952190949106535,236.0,114.0,84.0,38.0
14,15,We're really looking for someone who's committed.,1.6765957446808508,0.04999022937736327,235.0,119.0,73.0,43.0
15,16,"Well, you did agree to binding arbitration.",1.6752136752136753,0.050549280934018434,234.0,120.0,70.0,44.0
16,17,Tell me about a difficult situation you've been in and what you did to get out of it.,1.6738197424892705,0.0496417348918585,233.0,117.0,75.0,41.0
17,18,"So, no words per minute then?",1.6709956709956708,0.05003211296927183,231.0,117.0,73.0,41.0
18,19,That's five minutes without social media. Let's try for five more.,1.6666666666666667,0.053595268366739036,228.0,125.0,54.0,49.0
19,20,Well this is embarrassing. We wore the same outfit today.,1.6666666666666667,0.05176136085910464,228.0,120.0,64.0,44.0
20,21,The best part is that they never ask us to get coffee.,1.6666666666666667,0.049471014766293724,228.0,114.0,76.0,38.0
21,22,You're probably wondering how I called this meeting.,1.6651982378854626,0.05271378242523162,227.0,122.0,59.0,46.0
22,23,I'd have to be crazy to hire you. You can start on Monday,1.6600985221674878,0.05577133964891042,203.0,110.0,52.0,41.0
23,24,"I'd help you, but my hands are tied.",1.6545454545454543,0.05612087680456988,220.0,127.0,42.0,51.0
24,25,"Productivity may be down, but so are sexual harassment claims.",1.6495327102803738,0.05188622263149552,214.0,112.0,65.0,37.0
25,26,I can see you're committed.,1.6465116279069767,0.052151052846473374,215.0,114.0,63.0,38.0
26,27,I prefered the nicotine patches.,1.6415094339622642,0.05108907735541465,212.0,110.0,68.0,34.0
27,28,Can you describe a tough situation you dealt with in the past and how you managed to get out of it?,1.6415094339622642,0.05108907735541465,212.0,110.0,68.0,34.0
28,29,"I could have sworn he said we needed to be ""retrained.""",1.6394230769230769,0.05278317015918859,208.0,111.0,61.0,36.0
29,30,"Yes, you do have to be crazy to work here.",1.635922330097087,0.051428602264549136,206.0,107.0,67.0,32.0
30,31,There's been too much finger pointing around here.,1.6341463414634143,0.052110176388645686,205.0,108.0,64.0,33.0
31,32,Can you type?,1.6341463414634143,0.052110176388645686,205.0,108.0,64.0,33.0
32,33,Tell me about a challenge you have faced and how you overcame it.,1.6323529411764706,0.05370159639463839,204.0,111.0,57.0,36.0
33,34,The first time through binding arbitration is always difficult.,1.6287128712871286,0.05325553997441925,202.0,109.0,59.0,34.0
34,35,"As you can see, our escape clause is a little trickier than most.",1.6287128712871286,0.054172593184976615,202.0,111.0,55.0,36.0
35,36,On Casual Fridays we loosen our straps.,1.625,0.0532546268072729,200.0,108.0,59.0,33.0
36,37,There's limited mobility in this company.,1.625,0.05278071636592764,200.0,107.0,61.0,32.0
