,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,"Well, five acres of popcorn back there says you were.",1.9574247144340602,0.0270380422475627,963.0,360.0,284.0,319.0
1,2,So Major Tom... Do you know how fast you were going?,1.9242761692650328,0.031135054784754482,898.0,427.0,112.0,359.0
2,3,"Sir, I don't make the laws of physics I just enforce them.",1.9071618037135283,0.029838568812464668,754.0,291.0,242.0,221.0
3,4,I'm going to need you to take one small step out of the vehicle,1.902912621359224,0.03662840977931727,515.0,205.0,155.0,155.0
4,5,"I don't make the laws of physics, sir. I just enforce them.",1.7760180995475112,0.03741211690742825,442.0,197.0,147.0,98.0
5,6,"Sir, please take one small step out of the vehicle.",1.7146974063400575,0.042293039592170976,347.0,171.0,104.0,72.0
6,7,"Take one small step out of the vehicle, sir.",1.7105263157894737,0.043466883662529904,342.0,174.0,93.0,75.0
7,8,You call it a glitch in the space-time continuum. I call it a stop sign.,1.701219512195122,0.044324268595025286,328.0,169.0,88.0,71.0
8,9,I got you doing light in a sound zone.,1.6876971608832807,0.04333117507307322,317.0,159.0,98.0,60.0
9,10,If you stay below the speed of sound you'll hear the sirens next time.,1.684887459807074,0.043103223611556524,311.0,154.0,101.0,56.0
10,11,"First of all, thank you for stopping.",1.6754098360655738,0.043178499348405834,305.0,152.0,100.0,53.0
11,12,You're the first one to actually stop.,1.6744966442953018,0.044520582683958664,298.0,152.0,91.0,55.0
12,13,And I suppose they don't have stop signs in the future either.,1.6744966442953018,0.04577192341039535,298.0,157.0,81.0,60.0
13,14,"Sir, I just need you to take one small step out of the vehicle.",1.6744186046511629,0.04314504924265082,301.0,149.0,101.0,51.0
14,15,I clocked you doing light in a sound zone.,1.6734006734006734,0.04566470796226579,297.0,156.0,82.0,59.0
15,16,I clocked you at tomorrow.,1.6732673267326732,0.04564545767712323,303.0,161.0,80.0,62.0
16,17,"First, thanks for stopping.",1.6711864406779662,0.045947885390559336,295.0,156.0,80.0,59.0
17,18,"...and I can't stress this enough, do not restart your engine until I've pulled away.",1.6620209059233448,0.04763043680978914,287.0,158.0,68.0,61.0
18,19,"Sir, I usually ask this rhetorically, but do you know how fast you were going?",1.6620209059233448,0.04553824202245843,287.0,150.0,84.0,53.0
19,20,the farmer with the field of popcorn would like a word with you...,1.6608391608391608,0.04726625504960087,286.0,156.0,71.0,59.0
20,21,I'm going to have to ask you to take one small step out of your vehicle.,1.6534296028880866,0.0464184809791258,277.0,147.0,79.0,51.0
21,22,Says here you're a flight risk.,1.6509090909090909,0.0472870173899068,275.0,149.0,73.0,53.0
22,23,"I see that, but you still need a plate on the front.",1.6496350364963503,0.04572072610873392,274.0,143.0,84.0,47.0
23,24,It's not for speeding. It's for incinerating the guy behind you at the stop sign back there.,1.6496350364963503,0.0460121945675762,274.0,144.0,82.0,48.0
24,25,"I'll be honest, the fine will be astronomical.",1.6450381679389312,0.0477612253793501,262.0,141.0,73.0,48.0
25,26,Your re-entry light is out.,1.6431226765799256,0.04496198881514578,269.0,138.0,89.0,42.0
26,27,"I know, buddy. Everyone's in a big hurry to get to Canada.",1.6390977443609025,0.04694578471483669,266.0,143.0,76.0,47.0
27,28,Generally mach anything is grounds for a ticket.,1.6307692307692307,0.04696835979051682,260.0,140.0,76.0,44.0
28,29,I'm going to have to take you in. You're a flight risk.,1.6303501945525292,0.04867581225291912,257.0,143.0,66.0,48.0
29,30,"A warning this time, but only because you have to live with the fact that I caught you.",1.6149732620320856,0.05579470522160866,187.0,104.0,51.0,32.0
30,31,I see you're from out of town.,1.6147540983606556,0.04785539036582751,244.0,133.0,72.0,39.0
31,32,I don't care if it's Mission Control. Texting is texting.,1.6118721461187215,0.052583765702782594,219.0,125.0,54.0,40.0
32,33,You rolled through a stop sign three states back.,1.6083333333333334,0.049612046759184576,240.0,136.0,62.0,42.0
33,34,"Cool your jets, ace.",1.6083333333333334,0.051338997858053965,240.0,141.0,52.0,47.0
34,35,You were speeding; you get a ticket. This is not rocket science.,1.6050420168067228,0.05032848689273965,238.0,137.0,58.0,43.0
35,36,"I know WHY you pulled me over, but I'm not sure HOW.",1.6016949152542372,0.0450506230530346,236.0,122.0,86.0,28.0
36,37,So this is the new Honda Viagra...,1.5991379310344829,0.049951429533856916,232.0,132.0,61.0,39.0
37,38,"Sir, I'm going to need you to eject from the vehicle.",1.5956521739130434,0.051074583735343536,230.0,134.0,55.0,41.0
38,39,Just leave a little earlier next time..,1.5956521739130434,0.051074583735343536,230.0,134.0,55.0,41.0
39,40,"We respect the sound barrier in this county, son.",1.5884955752212389,0.04666457822877988,226.0,121.0,77.0,28.0
40,41,Trying to get back to November 8?,1.587719298245614,0.052240476954879454,228.0,137.0,48.0,43.0
41,42,"Cool your jets, ace.",1.5855855855855856,0.05065183401396951,222.0,128.0,58.0,36.0
42,43,"Sir, your registration is 80 years in the future.",1.5837104072398192,0.05084666892295645,221.0,128.0,57.0,36.0
43,44,Then how do you explain the sonic boom?,1.5837104072398192,0.052046034876056524,221.0,131.0,51.0,39.0
44,45,"Nice car, sorry about your penis.",1.5818181818181818,0.054958996891280885,220.0,138.0,36.0,46.0
45,46,Of course I caught up with you. It's a Crown Victoria.,1.5818181818181818,0.051447957545074925,220.0,129.0,54.0,37.0
46,47,Stop calling me Houston.,1.5760368663594466,0.05205197811016106,217.0,129.0,51.0,37.0
47,48,"Sir, 495 is the highway number, not the speed limit.",1.5740740740740742,0.05184262253286951,216.0,128.0,52.0,36.0
48,49,I don't care who in Houston you're talking to; you can't be on your phone,1.5700934579439252,0.05182988202623494,214.0,127.0,52.0,35.0
49,50,Your fine is going to be astronomical.,1.5687203791469195,0.05198682942211656,211.0,125.0,52.0,34.0
50,51,"Round here we obey the sound barrier, son.",1.5687203791469195,0.0493133978265445,211.0,119.0,64.0,28.0
51,52,"I'm going to need you to take one small step for man out of the vehicle, sir.",1.5680751173708918,0.05160694175397535,213.0,126.0,53.0,34.0
52,53,Don't even think about pressing the eject button.,1.5674418604651164,0.044903744774676665,215.0,113.0,82.0,20.0
53,54,Trying to fly under the radar?,1.5660377358490567,0.05181052494335013,212.0,126.0,52.0,34.0
54,55,"Sir, do you realize you were going 6,500 in a 50-mile zone?",1.5603864734299515,0.04914616614818014,207.0,117.0,64.0,26.0
55,56,"Zero to sixty in a second was impressive, but it was the next ten seconds where we have a problem, Sir.",1.5598086124401909,0.05064508241708333,209.0,122.0,57.0,30.0
56,57,You're not from around here are you?,1.5582524271844658,0.04885643983959837,206.0,116.0,65.0,25.0
57,58,Failure to signal left turn and incinerating my partner.,1.5582524271844658,0.05259115219296695,206.0,124.0,49.0,33.0
58,59,"Look around you, son. This here's a fly-over state.",1.5522388059701493,0.05079014784230912,201.0,117.0,57.0,27.0
59,60,"As you approach the speed of light, time may slow, but ticket fines go up.",1.5522388059701493,0.0498009701740983,201.0,115.0,61.0,25.0
60,61,"I'll overlook the burned out taillights, but I am going to have to cite you for the sonic boom.",1.5522388059701493,0.051277581472069365,201.0,118.0,55.0,28.0
61,62,Your left blinker is out.,1.5522388059701493,0.05318266011350965,201.0,122.0,47.0,32.0
62,63,It's a hybrid.,1.5522388059701493,0.05079014784230912,201.0,117.0,57.0,27.0
63,64,Up there you talk to NASA. Down here you talk to me.,1.5522388059701493,0.051760425089114236,201.0,119.0,53.0,29.0
64,65,Aren't you kind of embarrassed that I caught you?,1.551219512195122,0.048584013702257234,205.0,116.0,65.0,24.0
65,66,"OK, fella, cool your jets.",1.5454545454545454,0.05190591679768445,198.0,118.0,52.0,28.0
66,67,I think you know why I pulled you over. The question is how.,1.5454545454545454,0.05288452065119547,198.0,120.0,48.0,30.0
67,68,"Are you wondering why I pulled you over?' ""No, I'm wondering how",1.5431472081218274,0.05111500185627023,197.0,116.0,55.0,26.0
68,69,Sorry about your penis.,1.5384615384615383,0.05735871480369621,195.0,128.0,29.0,38.0
