rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,1175,49,244,1468,2.6341961852861036,0.019614840242008835,555,I'll never let go.
2,479,254,461,1194,2.0150753768844223,0.025684957237520196,555,I had the tailor over for lunch.
3,260,119,316,695,1.9194244604316546,0.03442162213457425,555,You're the one who said I wasn't eating enough fiber.
4,76,60,161,297,1.7138047138047139,0.04918498095783188,555,"So I stick the head up a few times, the lifeguard runs in, bingo!"
5,74,62,159,295,1.7118644067796611,0.049031726102656395,555,You're both dummies!
6,61,74,146,281,1.697508896797153,0.04800126251143174,555,... one giant leap for a mannequin.
6,61,74,146,281,1.697508896797153,0.04800126251143174,555,I miss the screaming.
8,62,52,146,260,1.676923076923077,0.051824671074213076,555,I call it 'A Farewell to Arms'.
9,47,76,131,254,1.669291338582677,0.048348994080643914,555,I miss all the screaming and thrashing.
10,33,63,115,211,1.6113744075829384,0.051194863482410445,555,"The dressmaker, however, was delicious."
11,39,46,121,206,1.6019417475728155,0.05491672883872007,555,"Fake news, fake people....what's going on up there?"
12,38,33,119,190,1.5736842105263158,0.05839885830582548,555,"Nooo. I said I wanted a ""man again""."
12,24,61,105,190,1.5736842105263158,0.051290345640357234,555,"Yeah, but half an hour later, you want another one."
14,42,24,123,189,1.5714285714285714,0.0605534054609278,555,"It's not bad, but all things being equal I'd rather have gotten Steve Bannon."
15,34,37,114,185,1.5675675675675675,0.057719439089508176,555,I'm in the placebo group.
16,29,45,109,183,1.5628415300546448,0.05561794875968567,555,It was this or kale.
17,27,48,107,182,1.5604395604395604,0.05477479540130734,555,It needs a little dressing.
17,25,52,105,182,1.5604395604395604,0.05365494082994504,555,You do realize that’s just empty calories.
17,28,46,108,182,1.5604395604395604,0.055326223250373494,555,I see two dummies.
20,29,43,109,181,1.558011049723757,0.0561286571221384,555,It needs some dressing
20,26,49,106,181,1.558011049723757,0.05446341972112545,555,Just admit it. You need glasses.
22,25,49,105,179,1.553072625698324,0.054386925546951306,555,The hardest part for me was getting into the department store.
23,28,42,108,178,1.550561797752809,0.056350910548693706,555,It was this or kale.
24,32,33,112,177,1.5480225988700564,0.058837012493959284,555,Needs dressing.
25,28,39,107,174,1.5459770114942528,0.05738648986411225,555,They make great lifeguard bait.
26,23,47,102,172,1.5406976744186047,0.054920759491924244,555,"Jeez Charlie, I think they got you in the placebo group!"
27,27,38,106,171,1.5380116959064327,0.05761661242561127,555,I'll thrash it around just beyond the breakers and when the lifeguard comes out you nab him.
27,26,40,105,171,1.5380116959064327,0.05701644129370668,555,"I tell you, Steve, it was a frenzy. Everything was at least half off."
29,25,40,104,169,1.532544378698225,0.05694602977406531,555,It's not the same without the flailing.
30,20,49,99,168,1.5297619047619047,0.054013164680506195,555,"It doesn't quite have the same texture, but it's the ethical choice."
30,25,39,104,168,1.5297619047619047,0.057217584324681534,555,"It's like a person, but without the bitter aftertaste."
32,25,40,105,170,1.5294117647058822,0.056696670073039225,555,I try not to eat anything with a face.
33,27,32,105,164,1.524390243902439,0.059583081588369495,555,I poke it through the surface. Shake it a bit. And bingo! Lifeguard for supper.
33,21,44,99,164,1.524390243902439,0.05568880872350277,555,It's true. People have no taste.
35,30,27,109,166,1.5240963855421688,0.06084581344808857,555,It's Farewell to Arms and Legs.
35,19,49,98,166,1.5240963855421688,0.05384236401528051,555,It looked better in the window.
37,21,43,99,163,1.521472392638037,0.055954547692518425,555,I think I got the placebo.
38,18,50,97,165,1.5212121212121212,0.053404340287638886,555,"You got it all wrong. I didn't mean ""go eat dummy."" I meant, ""Go eat... Dummy!"""
39,23,31,95,149,1.516778523489933,0.06142691291966098,555,"They're less fattening, but I do miss the screaming."
40,26,30,104,160,1.5125,0.0601279427292781,555,"I'll thrash around with it near the beach, you yell out ""Won't some meaty lifeguard save me?"""
40,18,46,96,160,1.5125,0.05464831817398669,555,I liked it better when I saw it in the window.
42,17,47,95,159,1.509433962264151,0.05417666123365955,555,I have no taste for fashion.
42,25,31,103,159,1.509433962264151,0.05976623285457076,555,"No, I said I wanted to eat 'a man again.'"
42,25,31,103,159,1.509433962264151,0.05976623285457076,555,Is there someone stuck in my teeth?
45,22,38,101,161,1.5093167701863355,0.0571841937983704,555,Don't worry. It's armless.
46,24,31,101,156,1.5064102564102564,0.05998124525727442,555,"""It needs dressing….""."
47,17,44,94,155,1.5032258064516129,0.055205897534711626,555,I miss the struggle.
47,22,34,99,155,1.5032258064516129,0.058878069138007146,555,It just needs dressing.
47,23,32,100,155,1.5032258064516129,0.05958535227705987,555,"I said bring home take out, dummy, not dummy takeout!"
50,17,45,95,157,1.5031847133757963,0.05468736126164696,555,I don't know how long I can do this Meatless Monday thing.
51,18,41,95,154,1.5,0.056230514926769365,555,Macy's went under.
51,21,35,98,154,1.5,0.0584509890626367,555,"This new diet is working, but I miss the thrashing and screaming at mealtime."
51,23,31,100,154,1.5,0.05988558255580139,555,I hate Meatless Monday.
51,23,31,100,154,1.5,0.05988558255580139,555,It's a lifeguard lure.
51,22,33,99,154,1.5,0.05917263354139386,555,Do I have someone stuck in my teeth?
56,21,35,99,155,1.4967741935483871,0.05816218569533452,555,This completes your training. Tomorrow we'll head for the beach.
57,20,36,97,153,1.4967320261437909,0.058005627497162045,555,"No, thanks ... I'm a leg man."
57,23,30,100,153,1.4967320261437909,0.06018846033382175,555,I think we should eat other people
57,22,32,99,153,1.4967320261437909,0.05946975235655963,555,I saw it in the window and I just had to have it.
57,21,34,98,153,1.4967320261437909,0.05874225168773347,555,I saw it in the window and I couldn't resist
57,21,34,98,153,1.4967320261437909,0.05874225168773347,555,"It keeps up our reputation, but no one gets hurt."
62,19,37,96,152,1.493421052631579,0.05754104308015115,555,I faint at the sight of blood.
62,19,37,96,152,1.493421052631579,0.05754104308015115,555,You're right. I need glasses.
64,17,41,95,153,1.4901960784313726,0.05573233171433291,555,"First, fake news. Now this."
65,21,32,98,151,1.490066225165563,0.05933222932391114,555,"What can I say, I have a taste for fashion."
65,20,34,97,151,1.490066225165563,0.05858338685834602,555,Can you believe someone was throwing this out?
67,17,38,93,148,1.4864864864864864,0.057115893321800344,555,I saw it in the window and had to have it.
67,21,30,97,148,1.4864864864864864,0.06024898275802021,555,I'm doing Meatless Mondays.
69,15,41,91,147,1.4829931972789117,0.055750938398286196,555,It was a bait and switch scam.
69,21,29,97,147,1.4829931972789117,0.06055819426785132,555,I don't eat anything with a face.
69,19,33,95,147,1.4829931972789117,0.058999313324408394,555,With this one you get to choose the dressing
69,19,33,95,147,1.4829931972789117,0.058999313324408394,555,I Can't Believe It's Not People!
69,20,31,96,147,1.4829931972789117,0.05978383504650121,555,Don't worry. It's armless.
69,21,29,97,147,1.4829931972789117,0.06055819426785132,555,"There you go again, choosing form over substance."
69,24,23,100,147,1.4829931972789117,0.0628240302219579,555,"You never listen! I said,I wanted a man again, not a Mannequin!"
76,17,36,93,146,1.4794520547945205,0.057682513592261016,555,I'd look much less stupid if the swim suit were still on.
77,16,37,92,145,1.4758620689655173,0.05713695872016812,555,I've developed a taste for fashion.
77,18,33,94,145,1.4758620689655173,0.058789479781813425,555,Let's just say the tailor won't be coming.
79,17,35,94,146,1.4726027397260273,0.05766287890107748,555,I'm pro-life.
80,19,30,95,144,1.4722222222222223,0.059901859360953255,555,I just got tired of all the yelling and screaming
80,17,34,93,144,1.4722222222222223,0.0582578969810036,555,Now keep in mind the real thing squirms a lot.
80,18,32,94,144,1.4722222222222223,0.059085596026225595,555,Do I haf fomefing in my teef?
83,19,29,95,143,1.4685314685314685,0.06020762183638813,555,It's nice to have a break from all the struggle and screaming.
83,16,35,92,143,1.4685314685314685,0.0577016339324539,555,Have you ever heard of bait and switch?
83,17,33,93,143,1.4685314685314685,0.058548882266995075,555,"Fake news, Fake people. Where will it end?"
83,17,33,93,143,1.4685314685314685,0.058548882266995075,555,You said you wanted it without dressing.
83,21,25,97,143,1.4685314685314685,0.06182187185513385,555,I ate the tailor. This is a souvenir.
88,17,32,92,141,1.4680851063829787,0.05916781167266442,555,My doctor says that this will help me quit.
89,11,44,87,142,1.4647887323943662,0.053507455840144914,555,"This one has a slight woody, yet full bodied taste."
89,13,40,89,142,1.4647887323943662,0.055342823131993825,555,I think this one's stale.
91,14,37,89,140,1.4642857142857142,0.05681754781349667,555,Somehow 'mannequin-eater' just doesn't have the same panache.
91,16,33,91,140,1.4642857142857142,0.058598494736440083,555,It cost me an arm and a leg.
91,18,29,93,140,1.4642857142857142,0.060326888128049594,555,Just practicing for spring break.
91,15,35,90,140,1.4642857142857142,0.05771489116733902,555,It looked a lot better in the window than it tastes....
91,18,29,93,140,1.4642857142857142,0.060326888128049594,555,"To be honest, it could use some dressing."
96,18,28,93,139,1.460431654676259,0.0606383405643978,555,Spielberg reduced the budget.
96,16,32,91,139,1.460431654676259,0.058893798631887095,555,Do I have something stuck in my teeth?
96,21,22,96,139,1.460431654676259,0.06316487623727152,555,"It's bait. I'll thrash this around on the surface, and you yell ""Help! Help! I can't swim!"", OK?"
99,17,30,93,140,1.457142857142857,0.05943501427641689,555,"It's OK, I guess. but I miss the screaming."
