caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
Earl of Cowlick. And you are?,236,47,0.05167614185608714,1,1.6440677966101696,58,1296,131,639
I'm supposed to call my doctor if it lasts more than 4 hours.,239,47,0.05145227045994751,2,1.6150627615062765,53,2907,139,639
"So, you're in a tower with no doors; I have a beanstalk growing out of my head. We both lied on our profiles. You wanna go out or not?",252,45,0.04874921016430835,3,1.6031746031746033,62,2328,145,639
We have to move fast.  The king's men are combing the area!,215,37,0.052491104808010745,4,1.5674418604651164,48,1920,130,639
The last princess I rescued was in a well.,213,39,0.05373678525537609,5,1.5633802816901408,42,555,132,639
"Ok, fine, we can make the story about you!",253,31,0.04417563225253797,6,1.5573122529644268,79,23,143,639
I knew one day my prince would comb.,231,38,0.050066300701963884,7,1.5497835497835497,51,425,142,639
"Ok, fine. Maybe it’s not as thick as I described but your profile wasn’t exactly clear on your living situation either.",248,40,0.04806428275864049,8,1.5443548387096775,55,4512,153,639
The guy took my cow and said to plant the magic beans -- but I had't eaten all day.,250,43,0.048788701042327305,9,1.536,48,3693,159,639
"Well, then, let yours down and we can tie the knot here.",224,33,0.049362180605853616,10,1.5357142857142858,54,4340,137,639
I'm the Hair apparent,234,31,0.04698186129583638,11,1.5256410256410255,61,157,142,639
"It only does this with you, honest.",213,35,0.05223172649209906,12,1.5164319248826292,40,548,138,639
"The Grimm brothers will be here any minute, so we have to get our story straight.",250,31,0.044709863425761,13,1.516,67,3542,152,639
You spent all those years growing this out when you could have built a ladder in days?,278,40,0.044052920077243096,14,1.514388489208633,63,3933,175,639
"...or, I could come up?",236,37,0.04896363090317278,15,1.5127118644067796,47,2527,152,639
Thank goodness! The last guy who came by couldn't get it up.,249,37,0.04697084138757282,16,1.5060240963855422,52,3908,160,639
Now let me see yours.,242,26,0.04391896336712196,17,1.5041322314049588,70,4080,146,639
Or you could just take the stairs.,260,36,0.045104267192919836,18,1.5038461538461538,59,1760,165,639
I call it hairway to Heaven.,263,35,0.04438537348835448,19,1.5019011406844107,62,1705,166,639
I’m your hairy godfather,224,36,0.050620746355255375,20,1.5,40,4336,148,639
I'm pretty sure we're doing this wrong.,253,39,0.047068697242896765,21,1.4980237154150198,48,1500,166,639
"Jack said if it lasts for more than five hours, I should call my physician.",252,36,0.04619802080386279,22,1.496031746031746,53,2319,163,639
Rogaine and Viagra. Why do you ask?,240,37,0.04833270210716559,23,1.4958333333333331,45,4294,158,639
My ex lived in a well.,204,25,0.04938408879975458,24,1.4950980392156863,51,3009,128,639
So many fairy tales get it wrong.,215,29,0.04928075048836402,25,1.4930232558139536,48,61,138,639
If this lasts more than four hours I'll have to see my doctor.,213,31,0.05051349777318257,26,1.4882629107981218,42,2750,140,639
"This really isn't necessary, there's a staircase in the back",236,27,0.04513110772364378,27,1.4872881355932204,61,2981,148,639
"Rapunzel, Rapunzel, lower your expectations!",249,38,0.047307475116710455,28,1.4859437751004017,45,496,166,639
I thought it made me look presidential.,226,29,0.04617720634935098,29,1.4823008849557522,49,3412,148,639
"I've used the new viagra pomade, but we've only got four hours to get you down.",222,27,0.047227120164684284,30,1.481981981981982,53,3152,142,639
"It is I, Manbunzel.",243,39,0.048559613137562165,31,1.4814814814814814,39,845,165,639
Fine. Let’s try it your way.,238,29,0.045620713241991656,32,1.4789915966386555,56,4193,153,639
And yet I can't grow a beard.,213,26,0.048256640729206685,33,1.4788732394366195,50,3812,137,639
"Rapunzel, Rapunzel, what should I do if this lasts more than four hours?",246,33,0.04596794796950787,34,1.4756097560975612,51,4523,162,639
I'm not sure you understand the gravity of the situation.,240,31,0.04609015784232318,35,1.475,52,2091,157,639
"Rapunzel, let down your expectations.",236,29,0.045900741470746916,36,1.4745762711864407,54,227,153,639
"In my mind, this was always Plan B.",213,24,0.047318937822188066,37,1.4741784037558685,53,4532,136,639
Rapunzel: the  first draft.,225,23,0.045000489905230576,38,1.4711111111111108,60,4295,142,639
I don't think you appreciate the gravity of the situation.,238,29,0.0456011153117215,39,1.4705882352941178,54,2671,155,639
It always stiffens up when I'm near you.,266,35,0.04396625540525437,40,1.4699248120300752,55,2100,176,639
It’s been four hours. Should I seek medical attention?,259,38,0.045849401158454456,41,1.4671814671814671,45,4181,176,639
Think of it as Plan B.,253,25,0.04209304277328106,42,1.466403162055336,68,3157,160,639
Why is everything always a competition with you?,239,23,0.0430557465707686,43,1.4644351464435146,65,1173,151,639
"No seriously, let down my hair.",255,30,0.04364793786683818,44,1.4627450980392156,58,176,167,639
"Post haste my princess, I can not keep it up much longer.",212,22,0.04649431374840435,45,1.4622641509433962,54,4061,136,639
"Well, that took 30 years but my feet are finally on the ground. You can let go now.",237,29,0.04571090902972458,46,1.459915611814346,51,882,157,639
This might work better if we switched places.,209,23,0.0474565416863095,47,1.4593301435406698,50,2537,136,639
It's a Hairway to Heaven,234,32,0.047317664025921545,48,1.4572649572649572,43,450,159,639
Can you just buzz me in?,221,24,0.04599143879681648,49,1.4570135746606334,53,695,144,639
"Oh, how the fables have turned.",241,24,0.04316981552361815,50,1.4564315352697097,62,748,155,639
"Yes, I’m Repunzel’s son.  Why do you ask?",213,26,0.048181173985434124,51,1.4553990610328638,45,362,142,639
I feel like you're not meeting me halfway.,246,24,0.04252838092021671,52,1.4552845528455285,64,3850,158,639
"This usually doesn't happen, I'm just really excited to see you.",244,35,0.0469152489592979,53,1.4549180327868851,41,2584,168,639
Enough teasing. Come down.,231,31,0.04738061210057516,54,1.4545454545454546,43,1779,157,639
"Sorry, I'm a little excited to see you.",260,30,0.042467366154408166,55,1.4538461538461538,57,3176,173,639
"Yes, I suppose I could have brought a ladder. What's your point?",249,22,0.041376214395823,56,1.4538152610441768,69,1950,158,639
Thanks for letting me down gently.,236,25,0.04422822334113512,57,1.4533898305084745,57,4273,154,639
I don't think you understand the gravity of the situation.,245,26,0.043402510688409834,58,1.4489795918367347,58,3732,161,639
"If you pull me up, I won't let you down.",203,26,0.049924807273572167,59,1.4482758620689655,39,208,138,639
"What do you mean by ""or am I just glad to see you?""",229,33,0.04845100926277143,60,1.4454148471615718,36,3579,160,639
I think we need to read the book again.,238,23,0.0431019674413964,61,1.4453781512605042,60,3239,155,639
"Trust me, the alternative is equally Grimm.",227,30,0.04756387914878822,62,1.4449339207048455,41,185,156,639
I thought maybe you'd had enough let downs.,227,28,0.04673706163080946,63,1.4449339207048455,45,1691,154,639
Wait... let's just savor the irony for a minute.,236,30,0.046182015423702656,64,1.4449152542372878,45,4163,161,639
"Wait, I've got a better idea.",225,24,0.0453285089247417,65,1.4444444444444444,52,2630,149,639
"Yes, they're extensions.  Quit being a such a princess.",255,28,0.04284997043141466,66,1.4431372549019608,57,1077,170,639
The dispatcher said you were down a well.,253,27,0.04273181599889618,67,1.4426877470355732,58,2775,168,639
"Oh, the usual, part it on the left and take 18 feet off the top.",217,19,0.04419008931641441,68,1.4423963133640554,58,2142,140,639
I'm thinking the ladder might have been a better plan.,224,21,0.04412232567219829,69,1.4419642857142858,57,1453,146,639
Rapunzel in Australia.,223,30,0.048182901924377484,70,1.4394618834080717,38,3484,155,639
In hindsight you're right. That's a much better idea.,212,22,0.04637509008446741,71,1.4386792452830188,49,1388,141,639
"First you pull me up, then I let you down.",228,23,0.04442406752721535,72,1.4385964912280702,54,541,151,639
The Viagra went to my head.,217,24,0.046514027455662216,73,1.4377880184331795,47,704,146,639
I think we are doing this all wrong.,240,28,0.04478806827685367,74,1.4375,49,990,163,639
I’ll just take the stairs.,231,23,0.043995753529455936,75,1.4372294372294372,55,1785,153,639
"It’s not you Rapunzel, it’s me.",238,25,0.04386938113646763,76,1.4369747899159664,54,2044,159,639
I think you're right. I don't think this is how it's supposed to go. Did you read the whole story or just skim it?,222,27,0.047051829193016634,77,1.4369369369369367,43,315,152,639
I figured you were tired of being let down.,220,27,0.047369381026167307,78,1.4363636363636365,42,282,151,639
"Okay, here’s where it gets tricky.",227,23,0.04455100215084554,79,1.4361233480176212,53,89,151,639
Go ahead...the laws of physics havent been discovered yet.,234,26,0.044822639680044726,80,1.4358974358974361,50,350,158,639
I thought I'd wear it up.,248,26,0.042944040814717005,81,1.435483870967742,56,4108,166,639
"I thought this time, maybe you come to my place.",207,19,0.045651783060409616,82,1.4347826086956519,52,1137,136,639
"Up"" is the New ""Down""",230,28,0.046220704293847635,83,1.4347826086956519,44,3786,158,639
"Well yeah, I guess your way might work too.",244,26,0.04345258210808031,84,1.4344262295081966,54,2526,164,639
"Oh, there’s a door in the back?",244,25,0.04306269300029611,85,1.4344262295081966,56,3737,163,639
"I'm gonna be honest, something about this feels off.",228,24,0.04482948904292201,86,1.4342105263157894,51,4218,153,639
I don't think you know the gravity of this.,235,24,0.0432216992487733,87,1.434042553191489,53,3032,158,639
Take off about two feet and frost the tips.,245,23,0.04213656038184712,88,1.43265306122449,60,966,162,639
This kid named Jack fed me magic beans.,245,26,0.04331117334905545,89,1.43265306122449,54,1872,165,639
...and so I ate the magic beans.,243,26,0.043569133431608696,90,1.432098765432099,53,3602,164,639
We do this a little differently in the southern hemisphere.,234,23,0.04354987816042776,91,1.4316239316239316,55,4138,156,639
We really didn't think this out.,237,19,0.04145093960885909,92,1.4303797468354431,64,920,154,639
"Rapunzel, let down my hair!",207,21,0.046633865413735466,93,1.4299516908212557,47,3897,139,639
The fairy godmother said to call if it doesn't go down after 4 hours.,221,25,0.046285935471282236,94,1.4298642533936652,45,3325,151,639
"Hurry, before it gets humid.",235,22,0.04298201820647436,95,1.4297872340425533,57,4324,156,639
I don't think you realize the gravity of the situation!,239,21,0.04202694173038952,96,1.4267782426778242,60,1356,158,639
Are you Rapunzel? Or am I Rapunzel?,232,24,0.04421157317302467,97,1.4267241379310345,51,2529,157,639
"Okay, Miss Smartypants, YOU come up with an idea.",232,23,0.04378748907619013,98,1.4267241379310345,53,4431,156,639
I've got a bad feeling we're doing this all wrong.,226,22,0.04417299480197023,99,1.4247787610619467,52,1133,152,639
Am I going up or are you coming down?,212,21,0.045790437045215474,100,1.4245283018867925,48,3463,143,639
I’m starting to see the flaw in this plan,231,19,0.04215720858558188,101,1.4242424242424243,60,3353,152,639
Donald courts Melania,250,32,0.044821108050868516,102,1.4240000000000002,42,2836,176,639
"You know, I'd really appreciate it if we revisited the ladder idea again.",217,20,0.044542436704146135,103,1.4239631336405534,52,1059,145,639
The real prison is gender roles,210,20,0.04560445719287471,104,1.423809523809524,49,2534,141,639
If you think that's impressive wait until later tonight!,236,22,0.042807007980898835,105,1.4237288135593218,56,1710,158,639
"Ok, so I misunderstood....  I'll go get the ladder.",227,20,0.04312300776417473,106,1.4229074889867843,56,2613,151,639
This is not what I meant when I asked you to reciprocate.,220,23,0.045486705103194164,107,1.4227272727272726,47,370,150,639
"Hurry up! If this thing stays upright for more than four hours, I'll have to go to Emergency!",220,26,0.046835599092893865,108,1.4227272727272726,41,729,153,639
What do I do? It's been more than four hours,220,22,0.0450280950155549,109,1.4227272727272726,49,3139,149,639
"For your information, it's called an updo.",242,20,0.04120211591491245,110,1.421487603305785,62,1253,160,639
"That new Viagra shampoo, is wonderful",278,28,0.03960020722549768,111,1.420863309352518,60,2465,190,639
"I don't know why, but it always seems to do this when I see an attractive woman",214,25,0.046638937439706034,112,1.4205607476635511,39,2817,150,639
I forgot which way the story goes.,250,24,0.04182580053461555,113,1.42,57,3021,169,639
Come over? I thought you said “comb-over.”,236,28,0.04523256787130745,114,1.4194915254237288,43,2748,165,639
"Sorry, this was the best I could do off the top of my head",217,25,0.04684050481392485,115,1.4193548387096775,41,3037,151,639
It a combination of Viagra and Rogaine!,222,23,0.045155992346387605,116,1.4189189189189189,47,3651,152,639
Ok-so maybe I didn’t completely think this through.,215,18,0.043814426935922544,117,1.4186046511627908,54,2301,143,639
It’s a combination of Rogaine and Viagra.,237,23,0.04304722862427733,118,1.4177215189873418,53,2985,161,639
"Look Rapunzel, it's 2018, things are different now.",261,21,0.03942538330633622,119,1.417624521072797,67,2591,173,639
"Careful, they're extensions.",266,29,0.041718042949089186,120,1.4172932330827068,53,113,184,639
"I don't know. I'm a prince, not a physicist.",223,19,0.043159106717386264,121,1.4170403587443947,55,1365,149,639
I guess I don't understand the gravity of the situation...,216,22,0.04558453732425417,122,1.4166666666666667,46,2780,148,639
"Leznupar, Leznupar,   pull up my hair.",221,25,0.04618327676527443,123,1.4162895927601808,42,1342,154,639
Stairs? I thought you said hairs!,226,22,0.044102021453759896,124,1.4159292035398232,50,3015,154,639
And then...hold on. I think I have the instructions upside-down.,267,29,0.04159087741259635,125,1.4157303370786516,53,677,185,639
Yank me up.  It's a new era.,241,26,0.04370984109576128,126,1.4149377593360997,48,9,167,639
"Leznupar, Leznupar - let up your hair!",244,25,0.04291396071049488,127,1.4139344262295082,51,4581,168,639
"Gravity won't be explained for another couple hundred years, so just go with it",232,22,0.04325618557477391,128,1.4137931034482758,52,1881,158,639
"Rapunzel, you don’t understand the gravity of the situation.",235,22,0.04284858375488306,129,1.4127659574468086,53,4201,160,639
Is that product in your hair or are you just happy to see me?,223,28,0.047147202515015314,130,1.4125560538116593,36,3396,159,639
How drunk were we the night we made this plan?,257,22,0.040191993413359176,131,1.4124513618677044,62,4563,173,639
I thought we were going to your place.,221,19,0.0433883223831565,132,1.4117647058823528,53,244,149,639
Historians will never get our story right.,231,17,0.04114188308950957,133,1.4112554112554112,61,4439,153,639
My pharmacist accidentally combined my Rogain and Viagra prescriptions.,236,28,0.04516495309772358,134,1.4110169491525424,41,1067,167,639
It's a wig. I got it at Trump University.,236,29,0.04435931621370838,135,1.4110169491525424,37,1224,170,639
Or you could come down?,229,21,0.043194396651898975,136,1.4104803493449782,52,2776,156,639
"In hindsight, I guess a ladder is not a bad idea.",217,19,0.043940198895200636,137,1.4101382488479262,51,3740,147,639
"Well, I could pull you up, but then where would we be.",254,24,0.0412634867904977,138,1.4094488188976375,56,788,174,639
I’m not sure we thought this all the way through.,259,25,0.04105288745110141,139,1.4092664092664091,56,45,178,639
Is that your hair? Or are you just happy to see me?,203,22,0.04763950560706279,140,1.4088669950738917,39,4200,142,639
We really need to get the elevator fixed.,235,22,0.04281064146248699,141,1.4085106382978725,52,367,161,639
It's called the Trumpunzel.,235,32,0.046866336679877975,142,1.4085106382978725,32,1536,171,639
Think of it as an extensions ladder.,213,23,0.04645860237573045,143,1.4084507042253518,41,463,149,639
Now what?,233,25,0.04433792931689498,144,1.407725321888412,45,266,163,639
The ride down might be little hairy,233,26,0.0447532193719952,145,1.407725321888412,43,1929,164,639
Didn't you read the story?,260,24,0.0405604879607571,146,1.4076923076923078,58,2178,178,639
Maybe you could just take the stairs.,231,27,0.04544961567918082,147,1.406926406926407,40,1995,164,639
Look; does it really matter who's hair it is?,204,19,0.04589557442165677,148,1.406862745098039,45,2258,140,639
I'm not sure I thought this one through.,236,20,0.04181018372453305,149,1.4067796610169492,56,1234,160,639
It's a combover with superglue. Isn't this Trump Tower?,241,26,0.043639210164548484,150,1.4066390041493777,46,3312,169,639
"I assure you, I have no problems keeping it up.",219,21,0.04456818784580219,151,1.4063926940639269,47,2365,151,639
Rogaine merged with Viagra,251,26,0.04235117853679144,152,1.406374501992032,50,83,175,639
Are we in the right fairy tale?,251,25,0.041973203517184914,153,1.406374501992032,52,4510,174,639
Do you think I could take the stairs this time?,261,18,0.038185755899207856,154,1.4061302681992338,70,1322,173,639
That's as stiff as if gets.,239,22,0.042269526013689336,155,1.4058577405857742,53,2239,164,639
"To be perfectly frank, while the hair extension is very nice, I'd rather the money had been spent on a ladder.",217,20,0.043651732117190194,156,1.4055299539170507,47,4075,150,639
That Rogaine Viagra combo works wonders!,264,26,0.04080940494467929,157,1.4053030303030305,55,2755,183,639
No mousse. I'm just really happy to see you.,237,25,0.043761559511421064,158,1.4050632911392404,46,1000,166,639
"Thanks, but I think I'll just use the stairs",215,22,0.045629540462002384,159,1.4046511627906977,43,1156,150,639
It feels good to let my hair up every once in a while.,245,23,0.041909092133670715,160,1.4040816326530612,53,366,169,639
"I hate to rush you, but my family has a history of male pattern baldness.",208,18,0.04471225020711117,161,1.4038461538461535,48,1477,142,639
I was willing to go to any length...,233,16,0.04036546205867557,162,1.4034334763948495,62,1294,155,639
"Trust me, I can keep it up.",253,29,0.04318065706042985,163,1.4031620553359685,44,3473,180,639
Wait! I have a better idea.,246,23,0.04177069209614447,164,1.4024390243902438,53,3986,170,639
I think this relationship is headed in the wrong direction.,246,25,0.042557710568236484,165,1.4024390243902438,49,4399,172,639
"No, I also have not read the story.",214,16,0.04278470220999489,166,1.4018691588785046,54,2745,144,639
"You know there’s a door on the other side, right?",219,25,0.046366730353594884,167,1.4018264840182648,38,4407,156,639
Are you sure you don't want to use the ladder?,234,18,0.04113127273913248,168,1.4017094017094016,58,2815,158,639
I must have mixed some Viagra in with my Rogaine.,259,28,0.04206504336673867,169,1.4015444015444016,48,1545,183,639
"Sure, if we do it your way, no one will ever remember my name!",212,22,0.044585137273801784,170,1.400943396226415,39,4537,151,639
Just take a bit off the top.,227,25,0.04513694758228829,171,1.4008810572687225,41,2014,161,639
We should reread the story before going  through with this.,237,17,0.040318014428854465,172,1.40084388185654,61,2964,159,639
It's been like this for over 4 hours!  I knew I shouldn't mix Viagra and Rogaine.,237,22,0.04247741536879687,173,1.40084388185654,51,4332,164,639
