target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
4621,1,2551,5052,4692,12295,1.8258641724278162,0.006741756073133745,626,"About to land now, call you when I'm on the ground."
1863,2,2649,4688,4788,12125,1.8235876288659794,0.006929914379003901,626,"No, I can’t hold on."
225,3,2527,4682,4636,11845,1.8219501899535668,0.00695565389482733,626,"Test driving a new mustang, what are you up to?"
326,4,2459,3677,4360,10496,1.8188833841463414,0.007666667044219805,626,Turns out this IS my first rodeo.
1069,5,1774,2945,3287,8006,1.8110167374469148,0.00863179930195408,626,Hi Hon. Can you meet me at the hospital in about ten minutes?
598,6,2927,4413,5338,12678,1.8098280485881053,0.006969384672302104,626,"No, I said I'm getting BUCKED, with a B."
3600,7,1600,3416,3310,8326,1.7946192649531587,0.008109888720386624,626,I'm in the air right now; let me call you back after I land.
3315,8,2402,3240,4659,10301,1.780895058732162,0.007866979380219241,626,"You’re absolutely right, dear – the rattlesnake ringer tone was not a good idea!"
762,9,1761,3770,3926,9457,1.7710690493814105,0.007619216861957392,626,"On second thought, let's add the accident coverage."
5833,10,545,843,1128,2516,1.7682829888712241,0.015589816511957106,626,"No, I said 'bucked', though on second thought you may be right."
1701,11,1076,1821,2340,5237,1.7586404430017186,0.010651319735476703,626,"Hang on, I think I'm being dropped by my carrier."
5839,12,1554,2938,3550,8042,1.7518030340711266,0.0084420396658461,626,"Hi, I’d like to add a rider to my insurance policy."
2363,13,1728,2308,3699,7735,1.7451842275371687,0.00907319425771697,626,This is so relaxing after working in the White House.
2802,14,1355,2484,3173,7012,1.7407301768397034,0.009083907358692687,626,"Siri, what’s the safest way to fall from a horse?"
2144,15,1656,1918,3576,7150,1.7314685314685314,0.009605733808356571,626,Fire that idiot in purchasing. Get me a CHEVY Bronco and for Heaven's sake CANCEL MY WIFE'S JAGUAR!!
4764,16,1212,2297,2988,6497,1.7266430660304757,0.009381489505681467,626,Yeah! Ironically this was the last item on my bucket list.
2418,17,579,1206,1559,3344,1.7069377990430623,0.012867029908903385,626,And how would you suggest I hold my horses?
2978,18,1084,2508,3023,6615,1.7068783068783069,0.008993339529084607,626,And you say my coverage is effective immediately?” ... “Excellent.
3960,19,1141,2429,3352,6922,1.680583646344987,0.008890665426213735,626,"The Uber only said ""Brown Bronco""!!"
5825,20,451,1099,1419,2969,1.673964297743348,0.013281404049625327,626,Pre-existing conditions? Not yet.
5460,21,1951,1713,4718,8382,1.669887854927225,0.00905154650969002,626,Hold on!--it's just a dead zone.
4257,22,497,1429,1698,3624,1.668598233995585,0.011698876145329154,626,I should be landing shortly
3418,23,589,1205,1875,3669,1.6494957754156445,0.012230958808095764,626,You now have my unbridled attention.
5318,24,452,1082,1540,3074,1.6460637605725439,0.013042581558036314,626,"No, seriously, I really DO need to see a man about a horse."
421,25,836,1743,2859,5438,1.6279882309672673,0.009975922760451733,626,"Well actually, it is my first rodeo!"
4173,26,733,1330,2408,4471,1.6253634533661374,0.01121455247369863,626,Sorry. Butt dial.
4833,27,583,1770,2347,4700,1.6246808510638298,0.010133602010781404,626,Let me get back to you -- things are kind of up in the air right now.
5782,28,89,217,356,662,1.596676737160121,0.02776429273658656,626,Hang on a sec. I have to take this fall.
5217,29,415,1227,1819,3461,1.5943368968506213,0.011789527441523383,626,Let me call you back. I’m about to land.
4935,30,482,899,1774,3155,1.5904912836767036,0.013173613627044474,626,"Hey, I lasted longer than most of Trump’s appointees!"
1064,31,464,803,1665,2932,1.590381991814461,0.013801964849148519,626,I dunno.  He didn't seem to like it when I put the coins in.
4955,32,403,872,1686,2961,1.5667004390408645,0.013225645484003429,626,"no, no...i’m getting bucked... with a ‘b’"
4015,33,406,1114,1896,3416,1.5638173302107727,0.011900419747233224,626,Let me call you back.  I'm just about to land.
378,34,430,882,1827,3139,1.554953806944887,0.012884651293511303,626,Whoa!  The buck stops here!
4265,35,142,428,716,1286,1.5536547433903578,0.019083290343641073,626,I may lose you in a second.
10,36,316,810,1487,2613,1.5518561040949101,0.01368507265174866,626,I’m just leaving filly but I’ll call you when I’m on the ground.
4204,37,286,836,1440,2562,1.5495706479313036,0.013558639857793535,626,Whatever amount I can get without a physical.
773,38,109,221,469,799,1.5494367959949937,0.025536770248637437,626,This isn't even the horse I rode in on!
5616,39,218,501,1011,1730,1.5416184971098266,0.017010373830791462,626,My hiccups are gone!
4029,40,316,652,1405,2373,1.541087231352718,0.014729737562840298,626,"No, YOU get off your high horse!"
2268,41,206,642,1135,1983,1.5315179021684318,0.01518092423451644,626,"Oh, just test-driving a new Bronco."
3488,42,246,596,1207,2049,1.5309907271839922,0.01545464484967946,626,"Hold on, I think I just heard a discouraging word."""
811,43,238,593,1194,2025,1.5279012345679013,0.015468367082211486,626,I found where the buck stops!
3901,44,229,484,1072,1785,1.5277310924369747,0.01683828416608344,626,You're kidding!  You wanted me to get a scallion?
3389,45,190,476,975,1641,1.5216331505179768,0.01712753675388404,626,"It's frickin' WYOMING dude, and I can't believe I'm getting a signal!"
5788,46,63,179,345,587,1.5195911413969336,0.028147192155888096,626,oh up and down - how is it going with you?
5010,47,193,500,1016,1709,1.518431831480398,0.016685606156717128,626,I'm calling regarding directions to your emergency room.
5286,48,206,391,953,1550,1.5180645161290323,0.01824232772694609,626,Like an i-Phone cowboy....
3313,49,102,159,440,701,1.5178316690442226,0.027792467385987084,626,"Honey, I found the perfect horse for your mother."
5718,50,196,468,1001,1665,1.5165165165165164,0.017075247775922068,626,I'm about to break up - I'll call you back
66,51,165,521,966,1652,1.515133171912833,0.01650080952361845,626,Landing soon — call you when I’m on the ground.
2159,52,158,485,920,1563,1.5124760076775432,0.017011325088438008,626,"Siri, closest orthopedist."
661,53,158,314,775,1247,1.5052125100240576,0.020099691535337083,626,I’ve fallen and I can’t giddyup
3314,54,134,343,742,1219,1.5012305168170632,0.019640672416711052,626,I think he must have heard a discouraging word.
2117,55,136,372,784,1292,1.498452012383901,0.01888699976920125,626,"No, I do not have a pre-existing condition."
394,56,133,357,760,1250,1.4984,0.019249269583638824,626,"Hello...  No, I CAN'T hold on!"
4773,57,116,388,745,1249,1.4963971176941553,0.01868547911888798,626,I think I'm about to lose my signal.
3852,58,151,254,727,1132,1.4911660777385158,0.02137423716177567,626,"LIMERICK: Once a fella named Hyden...While sittin on a horse that was glidin...He was thrown from the roan...While usin his phone...A classic case, distracted ridin."
1365,59,103,373,705,1181,1.4902624894157495,0.018963247937347903,626,"Oh, nothin' much. Makin' a fast buck. You?"
