target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
6785,1,22,18,12,52,2.1923076923076925,0.1099789556808745,509,I recommend the trout.
3197,2,5,11,7,23,1.9130434782608696,0.1528780996507013,509,May I recommend the trout?
469,3,5,9,8,22,1.8636363636363635,0.1650849780577346,509,"On second thought, maybe we should just go with the flow."
1800,4,5,6,8,19,1.8421052631578947,0.19138091429185464,509,"Take my wife, please!"
2317,5,5,5,9,19,1.7894736842105263,0.19614631381577102,509,All that work to die a virgin.
2579,6,3,8,7,18,1.7777777777777777,0.17255397101234102,509,"Give me a break man, I just want to get laid."
2007,6,3,8,7,18,1.7777777777777777,0.17255397101234102,509,And mom said it wouldn't kill me to have kids.
4592,6,4,6,8,18,1.7777777777777777,0.19055398349167652,509,Shouldn't you be preventing forest fires somewhere?
1832,9,5,3,9,17,1.7647058823529411,0.21911271214340208,509,Relax! I read somewhere they mostly eat porridge.
5140,9,3,7,7,17,1.7647058823529411,0.18249520067633615,509,"Don't worry Bob, there are two of us and only one of him."
4269,9,3,7,7,17,1.7647058823529411,0.18249520067633615,509,"On second thought, let's go with the flow."
7855,9,2,9,6,17,1.7647058823529411,0.16109486985446067,509,Please! I have a wife and two thousand kids!
5549,9,5,3,9,17,1.7647058823529411,0.21911271214340208,509,"Thanks a lot, Siri."
7256,14,3,6,7,16,1.75,0.19364916731037085,509,I'm streaming live - for now.
3730,14,4,4,8,16,1.75,0.2140872096444188,509,Aren't you supposed to be watching out for forest fires?
2896,14,3,6,7,16,1.75,0.19364916731037085,509,I'm really high in mercury.
442,14,3,6,7,16,1.75,0.19364916731037085,509,"I know you think I look like salmon, but I identify as perch."
4968,14,5,2,9,16,1.75,0.2327373340628157,509,If ever a fish needed a bicycle.
1048,19,4,3,8,15,1.7333333333333334,0.22817425810877975,509,Well that's a mood-breaker.
1962,19,3,5,7,15,1.7333333333333334,0.20625150312102583,509,Some have a cross to bear while others have a bear to cross.
5435,19,2,7,6,15,1.7333333333333334,0.1817027050317991,509,"'Swim upstream,' they said. 'There will be plenty of women,' they said."
5996,19,4,3,8,15,1.7333333333333334,0.22817425810877975,509,Technically he's outnumbered.
7705,19,4,3,8,15,1.7333333333333334,0.22817425810877975,509,This concludes our live stream
450,19,3,5,7,15,1.7333333333333334,0.20625150312102583,509,I get the feeling we all won't be 'streaming live' anymore.
5814,25,4,2,8,14,1.7142857142857142,0.2442429755043172,509,"Oh, great. Now I'll die a virgin."
7577,25,3,4,7,14,1.7142857142857142,0.2206028560426893,509,Follow your instincts if you want to; I'm turning around!
5333,25,1,8,5,14,1.7142857142857142,0.16336339282767584,509,I'm not in the mood anymore either.
1222,25,4,2,8,14,1.7142857142857142,0.2442429755043172,509,"Dude, come on. I'm trying to get laid here."
2133,29,2,5,7,14,1.6428571428571428,0.19909528496696088,509,Act nonchalant.
6770,29,2,5,7,14,1.6428571428571428,0.19909528496696088,509,They never covered this in sex ed.
5924,29,2,5,7,14,1.6428571428571428,0.19909528496696088,509,That's what we get for trusting our instincts.
2404,29,2,5,7,14,1.6428571428571428,0.19909528496696088,509,"Well, this explains why Dave never returned our calls."
1555,29,3,3,8,14,1.6428571428571428,0.22500654098289308,509,"No, I do not have a few minutes to talk about preventing forest fires."
7765,29,3,3,8,14,1.6428571428571428,0.22500654098289308,509,Great. I'm gonna die a virgin.
6167,29,2,5,7,14,1.6428571428571428,0.19909528496696088,509,Looks like a Kodiak moment
602,36,2,3,6,11,1.6363636363636365,0.24393468845452254,509,You really can't go home again.
7762,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,You don't want us. We came from Flint.
4271,37,0,8,5,13,1.6153846153846154,0.14044168141158114,509,"Backstroke, backstroke!"
6968,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,"Now remember, I jump in your mouth, we pause for photos, then you drop me back in the water and go eat their trash."
5175,37,1,6,6,13,1.6153846153846154,0.18040060614705503,509,It's a Kodiak moment.
2200,37,0,8,5,13,1.6153846153846154,0.14044168141158114,509,"Well, that kills the mood."
663,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,"Please don't do this, I've got 3,126 kids at home."
3731,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,So much for safe sex.
4886,37,3,2,8,13,1.6153846153846154,0.24121650925931773,509,Oh no... campers actually have more omega 3.
7840,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,My mother was right. Marrying you will be the death of me.
2954,37,4,0,9,13,1.6153846153846154,0.26646935501059654,509,Maybe next time we should just go to my place.
2365,37,3,2,8,13,1.6153846153846154,0.24121650925931773,509,Damn climate change! You're supposed to be hibernating!
4771,37,3,2,8,13,1.6153846153846154,0.24121650925931773,509,I guess you can't go home again.
5374,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,We should have chosen abstinence.
580,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,"Is it just me, or does spawning suddenly seem overrated?"
479,37,3,2,8,13,1.6153846153846154,0.24121650925931773,509,"You know, on second thought, children are overrated."
6441,37,2,4,7,13,1.6153846153846154,0.21299035545943787,509,Go Cubs!
1743,53,1,4,5,10,1.6,0.22110831935702663,509,"Just so you know, I'm genetically modified."
6127,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,Wade vs roe.
3333,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,Maybe we should think about not having kids.
5235,54,0,7,5,12,1.5833333333333333,0.14864709750264082,509,"Seriously, you're in the way."
4661,54,3,1,8,12,1.5833333333333333,0.2599047999758855,509,Roe vs. Wade
3701,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,I told you we should have gone with the flow.
2582,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,Suddenly celibacy doesn't seem so bad.
775,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,I thought he's supposed to be out preventing forest fires.
5935,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,Are you familiar with catch and release?
7007,54,0,7,5,12,1.5833333333333333,0.14864709750264082,509,Just when I thought the commute couldn't get worse.
231,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,How about if I teach you to fish instead?
5440,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,"I don't care what you ordered, you're getting the salmon!"
3681,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,Give us like ten minutes.
5378,54,0,7,5,12,1.5833333333333333,0.14864709750264082,509,I wish I had taken more vacations.
5429,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,This takes the thrill out of spawning.
1583,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,This is the last time I trust my instincts.
2803,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,Recalculate route!
6367,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,"I don't have to jump higher than the bear, Morty, I just have to jump lower than you!"
7492,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,Right now I wish we had been raised on a farm.
39,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,Instinct is overrated.
2296,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,"On second thought, maybe kids just aren't for me."
6883,54,3,1,8,12,1.5833333333333333,0.2599047999758855,509,"Hello, have you met my wife, Tasty?"
3627,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,Why don't we get a hotel room downstream?
3635,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,Our only hope is that he's a committed vegan!
3481,54,2,3,7,12,1.5833333333333333,0.22890825651118377,509,Just don't make eye contact!
5324,54,1,5,6,12,1.5833333333333333,0.19299604852813634,509,I guess you really can't go home again.
1345,79,1,6,7,14,1.5714285714285714,0.17270586423628256,509,"You know, they're saying fish oil is bad for you now."
3181,80,1,3,5,9,1.5555555555555556,0.2421610524189263,509,I knew I should have gotten an E-ZPass.
7167,80,2,1,6,9,1.5555555555555556,0.2939723678960656,509,But I only need five hundred more leaps to achieve my fitness goal!
3209,80,2,1,6,9,1.5555555555555556,0.2939723678960656,509,Try not to make eye contact!
2195,80,0,5,4,9,1.5555555555555556,0.1756820922315766,509,"Just like in my dream, but bigger."
4961,80,2,1,6,9,1.5555555555555556,0.2939723678960656,509,"Not in here, go in the woods!"
458,80,0,5,4,9,1.5555555555555556,0.1756820922315766,509,"See, this is why I've been celibate."
4389,80,2,1,6,9,1.5555555555555556,0.2939723678960656,509,I'd like to get my fins on the dude who was singing 'Up the Lazy River.'
