rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,245,316,489,1050,1.7676190476190476,0.024797496568234698,558,I pictured it differently when you said you kept my room just like it was.
2,175,294,406,875,1.736,0.026076458604723237,558,"Fine, mom. You've made your point. I'll start looking for an apartment tomorrow."
3,156,244,356,756,1.7354497354497354,0.028360541443356604,558,"No, you grow up."
4,163,250,388,801,1.7191011235955056,0.027590441246993315,558,"Mom! When you said I could have my old room back, this isn't what I had in mind."
5,177,211,401,789,1.7160963244613434,0.028764128730387212,558,I hate being born on Leap Year.
6,149,218,367,734,1.7029972752043596,0.028960778309836458,558,"Hey Mom, when I asked if I can move back into my old room, this wasn't exactly what I had in mind."
7,160,189,376,725,1.7020689655172414,0.029975760085553412,558,"Nope, still not ready to finish those peas."
8,154,192,370,716,1.6983240223463687,0.029937818539718136,558,"I can hear you, you know."
9,155,161,368,684,1.6885964912280702,0.03126535318930409,558,It's time to get my own crib.
10,157,142,368,667,1.6836581709145426,0.03211826620390901,558,You said I could have my OLD room back...not my FIRST room!
11,130,155,335,620,1.6693548387096775,0.03217163626287682,558,...but I regress.
12,119,171,324,614,1.6661237785016287,0.031545948777353616,558,"Yeah, my parents let me move back into my old room."""
13,106,191,310,607,1.6639209225700164,0.030733298081287972,558,"Mom, this is exactly why I don't come home to visit more often."
14,110,162,311,583,1.6552315608919383,0.032195217811763446,558,I think I overslept.
15,86,170,280,536,1.6380597014925373,0.0321164656640659,558,"Of course I could climb out -- but, then what?"
16,79,125,241,445,1.6359550561797753,0.036347063355683364,558,I'm pretty sure I'm in the control group.
17,108,119,301,528,1.634469696969697,0.03487600181003931,558,Alexa. Are my parents ever coming back?
18,94,139,286,519,1.630057803468208,0.03390083298695292,558,"Siri, what's the Guinness World Record for the longest time out?"
19,78,157,268,503,1.6222664015904573,0.032955060915500455,558,This is why I don't like coming home over break.
20,74,141,259,474,1.609704641350211,0.034105952887738836,558,Are you sure this is the only way to stay on your insurance?
21,64,159,249,472,1.6080508474576272,0.03289020062766954,558,You should probably know that I can hear you too.
21,107,73,292,472,1.6080508474576272,0.038322434845237036,558,"Naturally, I'm touched that you kept my room exactly as it was when I was kidnapped."
23,64,151,247,462,1.603896103896104,0.033464517312874885,558,This isn't what I had in mind when I said I wanted to move back home.
24,67,134,248,449,1.5968819599109132,0.03468785764935559,558,I'm starting to regret moving back in with my parents.
25,80,107,261,448,1.5959821428571428,0.03657392028727416,558,"Yes, your AirBnB post promised that I'll sleep like a baby, but..."
26,60,146,241,447,1.5950782997762865,0.03379629337115382,558,"You know I can climb out of here, right?"
27,71,118,251,440,1.5909090909090908,0.03585794581004426,558,It's true what they say. You can't go home again.
28,77,91,254,422,1.580568720379147,0.03801604834419292,558,This is the last time I use Airbnb.
29,77,88,253,418,1.5789473684210527,0.038315500981586426,558,"Not what I meant by ""getting my own crib"". Over."
30,72,92,247,411,1.5742092457420924,0.03809032753959024,558,I'm ready to eat my broccoli now.
31,64,106,238,408,1.5735294117647058,0.03703769630951033,558,"No, you grow up."
32,82,69,256,407,1.5724815724815724,0.039941300050840046,558,"Mom, Dad, did you forget something?"
32,64,105,238,407,1.5724815724815724,0.037113948360736705,558,No child left behind? That's a laugh.
34,72,84,245,401,1.56857855361596,0.03887155857349208,558,"When you said I could move back into my old room I assumed you meant my most recent room, not my OLDEST room."
35,74,72,245,391,1.5626598465473145,0.040018917567326596,558,Mom...Dad...you still alive?
36,56,107,227,390,1.5615384615384615,0.03702956870787764,558,Maybe I shouldn't have moved back after college.
36,65,89,236,390,1.5615384615384615,0.03859839864696537,558,It's time for my bottle. I recommend a dry red if you really want me down for the night.
38,65,86,235,386,1.5595854922279793,0.0389217374541374,558,Honey? The baby's outsmarted me again.
39,49,107,217,373,1.549597855227882,0.037036549704283196,558,"Yes, I've finally calmed down."
40,52,92,218,362,1.5414364640883977,0.03851739316878984,558,"This isn't exactly what I had in mind when I asked to move back in with you, mom."
41,46,102,211,359,1.5403899721448469,0.03754461255495825,558,Am I still grounded for life?
42,55,81,220,356,1.5365168539325842,0.03963407565853539,558,You win Dad. I'll pay rent.
42,76,39,241,356,1.5365168539325842,0.04362557757037085,558,Mommy? Daddy? Are you ever coming to get me?
44,75,39,239,353,1.5354107648725213,0.04374757318598441,558,Is anybody there?
44,47,95,211,353,1.5354107648725213,0.038251375107950764,558,I've been on hold so long I gotta change my order to solid foods.
46,53,82,217,352,1.5340909090909092,0.03958380966168533,558,Is it possible to upgrade an Airbnb reservation mid-stay?
