,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,They're willing to work nights.,1.8787992495309567,0.014573493243445028,2665.0,935.0,1118.0,612.0
1,2,"Yes, I found my laptop. But, now I can't find my mouse.",1.855555555555556,0.021640098050461812,1350.0,538.0,469.0,343.0
2,3,They are demanding equal prey,1.8513251454427928,0.019970081921020143,1547.0,609.0,559.0,379.0
3,4,"I only needed one, but Costco makes you buy a whole case.",1.8401552575864504,0.014723975062004591,2834.0,1133.0,1021.0,680.0
4,5,"No, I have no idea why your computer doesn't have a mouse anymore.",1.8184615384615384,0.014420751738867591,2925.0,1203.0,1050.0,672.0
5,6,"Not whom, Miss Ferguson, who.",1.8013777267508608,0.018529325606562147,1742.0,728.0,632.0,382.0
6,7,"Mrs. Jenkins, you may have misunderstood me when I said. ""Reserve Hooters for the office party.""",1.8006419400855918,0.015307076293808206,2804.0,1256.0,851.0,697.0
7,8,HR says you're not allowed to refer to them as hooters.,1.7871921182266008,0.025285526583481783,1015.0,460.0,311.0,244.0
8,9,Best damn owl salesman I've ever met.,1.7717157214644652,0.021392715054726702,1393.0,639.0,433.0,321.0
9,10,"Go ahead, ask what our first baseman's name is.",1.7707193941943626,0.016405519786521272,2377.0,1095.0,732.0,550.0
10,11,Knock. Knock.,1.7622061482820977,0.024481234738603763,1106.0,529.0,311.0,266.0
11,12,"I think the more appropriate question is ""why"".",1.760094080752646,0.015170899717852859,2551.0,1128.0,907.0,516.0
12,13,"Please tell me you see them, too.",1.739413680781759,0.02513850795487955,921.0,419.0,323.0,179.0
13,14,"I said, ""Get me a table at Hooters, not a table of Hooters.""",1.7325256290773532,0.024246637656441174,1073.0,520.0,320.0,233.0
14,15,I'm sorry but they're all the same. No one's the wiser.,1.7098703888334994,0.024445465708333315,1003.0,488.0,318.0,197.0
15,16,Knock. Knock.,1.7025462962962965,0.018820961463429355,1728.0,862.0,518.0,348.0
16,17,Irritable Owl Syndrome. I've had it for years...,1.6984126984126984,0.0280339218493948,819.0,424.0,218.0,177.0
17,18,"It's called irritable owl syndrome, but I have it under control.",1.6856846473029046,0.01762053595553863,1928.0,975.0,584.0,369.0
18,19,"You know how it is, you get one for Christmas and suddenly you're the ""Owl"" guy.",1.6615031554790591,0.0181323840442688,1743.0,894.0,545.0,304.0
19,20,They've been turning heads all day.,1.6581196581196582,0.021585097141926024,1170.0,587.0,396.0,187.0
20,21,"Gladys, get me a BLT and nine mice.",1.6445652173913043,0.0183995170810178,1840.0,1016.0,462.0,362.0
21,22,They're going to keep asking until you introduce yourself to them.,1.6427672955974844,0.01871688852247825,1590.0,828.0,502.0,260.0
22,23,They all know the difference between who and whom.,1.6334745762711864,0.02091865766029578,1416.0,793.0,349.0,274.0
23,24,Corporate says we have a mole.,1.6278158667972575,0.023159322893619657,1021.0,540.0,321.0,160.0
24,25,"Yes, It's a veritable who's who around here.",1.62465564738292,0.019073101046962183,1452.0,758.0,481.0,213.0
25,26,Hire the one that said 'Whom'.,1.6196969696969696,0.02842988693328808,660.0,349.0,213.0,98.0
26,27,"I appreciate the effort, but I'm pretty sure I said towels.",1.6192937123169682,0.02134729250229376,1161.0,612.0,379.0,170.0
27,28,The early birds went home. This is the night shift.,1.6145418326693226,0.022367821737146947,1004.0,520.0,351.0,133.0
28,29,One coffee and nine dead mice.,1.6131774707757705,0.02361300712730799,941.0,499.0,307.0,135.0
29,30,Next time don't use the speech recognition app to order towels!,1.60625,0.02219442356638592,1120.0,616.0,329.0,175.0
30,31,"Someone at Hogwart's must have hit ""reply all""",1.5925176946410515,0.024463655762490245,989.0,576.0,240.0,173.0
31,32,"Pick any... In my opinion, they're all wise choices.",1.5924528301886791,0.021972250396427424,1060.0,575.0,342.0,143.0
32,33,This used to be their tree.,1.5903083700440528,0.024481537107322125,908.0,509.0,262.0,137.0
33,34,We had to close the branch.,1.588456712672522,0.026065129922849768,797.0,447.0,231.0,119.0
34,35,I accidentally hit 'reply owl'.,1.5786802030456852,0.03095372235606188,591.0,344.0,152.0,95.0
35,36,"No, they do not Tweet.",1.575206611570248,0.029305541902530263,605.0,340.0,182.0,83.0
36,37,"Well, because ten owls would be complete lunacy. That's why.",1.575113808801214,0.02933035452899624,659.0,386.0,167.0,106.0
37,38,I've noticed you can't seem to take your eyes off my hooters.,1.5645994832041343,0.02743318873235324,774.0,467.0,177.0,130.0
38,39,Never get in a twitter fight with J. K. Rowling.,1.5636856368563683,0.0278381489975086,738.0,442.0,176.0,120.0
39,40,"You can still turn heads, Miss Kranston.",1.5534407027818449,0.0279081307825138,683.0,402.0,184.0,97.0
40,41,HOOTUS - the real wisdoms behind the Bench.,1.5515695067264574,0.030710188521012486,669.0,428.0,113.0,128.0
41,42,"Just the usual, please. Tuna salad, coffee, box of mice.",1.5494672754946728,0.028030833179568868,657.0,384.0,185.0,88.0
42,43,They'll work night shift.,1.5447284345047922,0.027840146332557013,626.0,359.0,193.0,74.0
43,44,We are the Who's Who of Who's Whos.,1.5367132867132869,0.029291424058212924,572.0,334.0,169.0,69.0
44,45,"On the other hand, you'll notice our pigeon problem has disappeared.",1.5361552028218697,0.027855285793127026,567.0,317.0,196.0,54.0
45,46,You haven't mentioned my new glasses.,1.5358490566037737,0.03215122739259362,530.0,325.0,126.0,79.0
46,47,"Calm down, Miss Frobisher. That remark was directed at my hooters, not yours.",1.5353356890459364,0.030770934175014388,566.0,344.0,141.0,81.0
47,48,Tell that Potter kid he's got to start using email like everyone else.,1.5326086956521738,0.030633143829873612,552.0,332.0,146.0,74.0
