rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,18,27,24,69,1.9130434782608696,0.09402238590614731,510,I'm a congressman--obstruction is my job.
2,5,6,8,19,1.8421052631578947,0.19138091429185464,510,"I'm what they mean when they say, 'The middle class is getting stepped on.'"
3,8,16,21,45,1.711111111111111,0.11291465545440096,510,Does this suit make me look flat?
4,3,14,15,32,1.625,0.11665706565717285,510,"When the right woman comes along, I'll know it."
5,6,9,19,34,1.6176470588235294,0.13360960158982874,510,"I used to lie in the gutter, but then I quit drinking."
5,5,11,18,34,1.6176470588235294,0.1267635375125547,510,"If you can meditate here, you can meditate anywhere."
7,3,13,16,32,1.59375,0.11759840594432036,510,"Sorry for the inconvenience, I probably should have jumped from a higher window."
7,5,9,18,32,1.59375,0.13364745843135697,510,I've decided to take it lying down.
9,3,1,8,12,1.5833333333333333,0.2599047999758855,510,Anyone who steps on me is out!
10,5,7,18,30,1.5666666666666667,0.1412858302299094,510,Guess I should have jumped from a few floors higher.
11,4,7,16,27,1.5555555555555556,0.14454303013066466,510,My life has become so pedestrian.
11,4,7,16,27,1.5555555555555556,0.14454303013066466,510,I may have misinterpreted one of the twelve steps.
13,2,9,13,24,1.5416666666666667,0.13431477557289842,510,I should have jumped from a higher floor.
14,3,8,15,26,1.5384615384615385,0.13846153846153844,510,I'm doing a study on the indifference of man. So far you're all doing great!
14,4,6,16,26,1.5384615384615385,0.14915938022819472,510,Walk around. I'm occupying Wall Street.
14,4,6,16,26,1.5384615384615385,0.14915938022819472,510,I'm waiting for the chalk guy.
14,2,10,14,26,1.5384615384615385,0.1268647884805434,510,You probably know my column: Man on the Street.
14,4,6,16,26,1.5384615384615385,0.14915938022819472,510,Will move for food.
19,3,7,15,25,1.52,0.14282856857085702,510,"My therapist is right, I do let everyone walk all over me."
19,4,5,16,25,1.52,0.1540562667772179,510,It's the only place that I don't get stepped on.
19,2,9,14,25,1.52,0.13063945294843618,510,"Brother, can you spare a pillow?"
19,2,9,14,25,1.52,0.13063945294843618,510,"There's no chalk outline, so I'm cautiously optimistic."
19,2,9,14,25,1.52,0.13063945294843618,510,I want to wake up in a city that doesn't sleep.
24,2,8,14,24,1.5,0.13459547551454137,510,The truest path to enlightenment is to be the path
24,3,6,15,24,1.5,0.14744195615489714,510,The city that never lets you sleep.
24,5,2,17,24,1.5,0.17025130615174972,510,"Yup, that's a piano, alright."
27,2,7,14,23,1.4782608695652173,0.13873461482042881,510,"The homicide detectives went to buy chalk, I'm just filling in."
27,3,5,15,23,1.4782608695652173,0.15231501081421103,510,Sometimes you just have to stop and smell the concrete.
