rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,191,123,293,607,1.8319604612850082,0.035625638760891934,534,"Looks like Sammy wins the ""bring your pet to work"" contest. He ate all of the other entries!"
2,142,142,246,530,1.8037735849056604,0.03620908265563286,534,Anywhere but Eve's office.
3,129,36,235,400,1.735,0.045877001298257294,534,We're searching for rats that escaped from the subway's Track 23 dining room kitchen.
4,79,126,184,389,1.7300771208226222,0.039430030168411075,534,Looks like you ordered from the wrong Amazon
5,100,78,206,384,1.7239583333333333,0.04337811164492531,534,Speak softly and carry a big fish.
6,69,134,174,377,1.7214854111405835,0.03883242633589764,534,We may want to let him work from home.
7,78,106,183,367,1.7138964577656677,0.04146617639505696,534,That goes in Eve's office.
8,81,88,186,355,1.704225352112676,0.04332996620088975,534,If anyone starts singing 'That's A Moray' they're fired.
9,114,15,219,348,1.6982758620689655,0.049952689326336217,534,It's a pet of the one-armed guy 9 back who is carrying it to the shredder.
10,67,95,172,334,1.68562874251497,0.04303569210577673,534,"I said we should get stuff from Amazon, not the Amazon."
11,69,76,172,317,1.6750788643533123,0.04551667595162956,534,It looks like we have a reptile dysfunction.
12,61,70,163,294,1.653061224489796,0.046792631196674477,534,"No you fools, I told you to hire a civil SERVANT"""
13,57,70,158,285,1.6456140350877193,0.04705393043054885,534,"You ordered from the wrong Amazon again, didn't you?"
14,54,74,155,283,1.6431095406360423,0.04655299356095167,534,"No, what I said was we need more stakeholders."
15,48,85,149,282,1.6418439716312057,0.04505061683222137,534,Tell the front desk to bring doughnuts and a small rabbit to the conference room.
16,50,76,151,277,1.635379061371841,0.04634008422564438,534,Is that from Amazon?
17,50,67,150,267,1.6254681647940075,0.04784017780213521,534,The word is he did great things over at Apple.
18,41,80,141,262,1.618320610687023,0.04586241845483096,534,I hope this means the toilet is now working.
18,50,62,150,262,1.618320610687023,0.04864759594850965,534,I see we're finally cleaning out the fridge.
20,48,65,148,261,1.6168582375478928,0.04820470150511267,534,"Sir, you should probably assume your human form for the shareholders meeting."
21,44,71,143,258,1.6162790697674418,0.047406038511578624,534,Ah. My Amazon delivery.
22,39,78,138,255,1.611764705882353,0.04625294216903566,534,"Not as charming as the gecko, but we'll give it a shot."
23,53,48,152,253,1.608695652173913,0.05106631182326898,534,I said we need stakeholders.
23,47,60,146,253,1.608695652173913,0.04918892785688069,534,Let's start thinking in the box.
25,66,20,165,251,1.6055776892430278,0.05530821876997061,534,I thought Milton Berle was dead.
26,40,71,139,250,1.604,0.04738901640150393,534,"No. What i said was, ""We need a gigantic shake up here."""
27,44,61,142,247,1.6032388663967612,0.04920576673640216,534,Just add it to the list of possible side effects.
28,45,57,143,245,1.6,0.04989114949828563,534,Didn't work out in accounting. Turns out he's only an adder.
28,37,73,135,245,1.6,0.04713256576335093,534,"Ok fine, I'll call the plumber."
30,31,83,129,243,1.5967078189300412,0.045262851728652034,534,Couldn't we just get a shredder?
30,43,59,141,243,1.5967078189300412,0.0495665952719447,534,"Right, never too early to bring in Legal."
32,35,74,133,242,1.5950413223140496,0.046905190212590236,534,"Why, no I haven't seen Bob. Why do you ask?"
