rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,49,63,64,176,1.9147727272727273,0.06022727272727272,519,"He's pro-gun, but I like his stance on migration."
2,40,65,55,160,1.90625,0.06065475749616215,519,Now that's what I call riding shotgun
3,34,58,51,143,1.881118881118881,0.06392518040642621,519,We might be empty nesters sooner than we thought.
4,49,40,68,157,1.8789808917197452,0.06843382098727908,519,It must be great to be endangered.
5,42,48,62,152,1.868421052631579,0.06645705215371533,519,"Mockingbird, pretty sure."
6,34,61,54,149,1.8657718120805369,0.06219991855025817,519,"This gives a whole new meaning to ""riding shotgun."""
7,34,54,53,141,1.8652482269503545,0.06540332212268522,519,"Yes, but it's that self-destructive personality that makes his songs so memorable."
8,29,34,47,110,1.8363636363636364,0.07805739075463412,519,Does this make us bad parents?
9,35,35,57,127,1.8267716535433072,0.0742369324080365,519,It must be nice to be on the endangered species list.
10,22,43,41,106,1.820754716981132,0.07317368452016816,519,Dave hasn't been himself since flying into that window.
11,26,45,48,119,1.815126050420168,0.07057093812122495,519,Did she always take this position on guns?
12,25,39,46,110,1.809090909090909,0.07474778782052668,519,He always liked to ride shotgun.
13,24,28,44,96,1.7916666666666667,0.08366163401373386,519,"I'm really OK with being ""the two in the bush""."
14,17,21,32,70,1.7857142857142858,0.0973624360392325,519,Kevin is so cocky when he's out of season.
15,21,29,41,91,1.7802197802197801,0.08386598676937178,519,Well that's a mocking bird for ya.
16,21,36,43,100,1.78,0.07730302436358864,519,"Someone really should explain to Larry what ""riding shotgun"" means."
17,22,32,44,98,1.7755102040816326,0.0801463686325581,519,It took us years to get somebody in the inside.
18,14,42,35,91,1.7692307692307692,0.07342472340141717,519,We may not have covered every single thing before pushing him out of the nest..
19,21,31,43,95,1.768421052631579,0.08121781861287937,519,"Wow, that Brass Balled Warbler really lives up to its name."
19,17,39,39,95,1.768421052631579,0.07550150592736972,519,He says it's a better adrenaline rush than high-voltage power lines.
21,18,33,40,91,1.7582417582417582,0.08020221595058612,519,I don't think he understood when you said he could ride shotgun.
22,15,35,36,86,1.755813953488372,0.07921648896261689,519,"Sweetie, we might be empty nesters sooner than we thought."
23,15,38,37,90,1.7555555555555555,0.0762922155274715,519,"I could be brave, too if I were out of season."
23,17,34,39,90,1.7555555555555555,0.07949765990496085,519,You never know who you'll get when you call for an Uber ride.
25,20,22,41,83,1.7469879518072289,0.09045445306525643,519,I'm pretty sure that's a Mockingbird.
26,9,38,28,75,1.7466666666666666,0.07615378782043214,519,His protected species request must have been approved.
27,20,24,42,86,1.744186046511628,0.08781594748367937,519,"She's taking a little too much advantage of her endangered species status, don't you think?"
28,11,30,29,70,1.7428571428571429,0.08557614817775881,519,"There he goes again, jumping the gun."
29,18,22,39,79,1.7341772151898733,0.09134726880522408,519,"If I were a protected species, I would show off too."
30,11,22,27,60,1.7333333333333334,0.09761757120086684,519,I'm starting to think he's not college material.
31,18,41,47,106,1.7264150943396226,0.07160465843881375,519,"Remember Son: ""Keep your friends close and your enemies closer."""
32,14,25,34,73,1.726027397260274,0.08994390686571786,519,He's not brave. It's deer season.
32,13,27,33,73,1.726027397260274,0.08780312567593339,519,"Well, look who's going all Second Amendment on us."
34,12,23,30,65,1.7230769230769232,0.09432883437254401,519,I’m not one to interfere with natural selection.
34,16,15,34,65,1.7230769230769232,0.10402406412537324,519,Riding shotgun again!
36,13,26,33,72,1.7222222222222223,0.08894755497528127,519,"Cuckoo maybe, but he's definitely not a chicken."
37,12,30,33,75,1.72,0.08395623055288184,519,She's one of our embedded journalists...
38,14,20,33,67,1.7164179104477613,0.09700622721331291,519,"When I was young, we sat on phone lines and waited for a freshly washed car."
39,16,20,37,73,1.7123287671232876,0.09452165088805686,519,I gotta tweet this.
40,11,27,31,69,1.710144927536232,0.08784006933902297,519,"Uh oh, looks like Helen is off her meds."
41,13,18,31,62,1.7096774193548387,0.10125363531400337,519,This is why we're endangered.
42,15,21,36,72,1.7083333333333333,0.09369292733305899,519,I've warned him it can be dangerous riding shotgun.
42,18,15,39,72,1.7083333333333333,0.09976007995398593,519,Wow! A Nonetoo Swift. You understandably don't see many of those.
44,15,18,35,68,1.7058823529411764,0.09840435369385381,519,It looks like Frankie's lasik didn't go well
45,12,19,30,61,1.7049180327868851,0.10012086219411453,519,I'm glad we're the two in the bush.
46,16,15,36,67,1.7014925373134329,0.10202589523531866,519,"She's cute, Bob. You should just go over and talk to her. What's the worst that could happen?"
46,12,23,32,67,1.7014925373134329,0.09273697839089794,519,That's what we get for homeschooling.
48,13,16,31,60,1.7,0.10442200343921719,519,"Canaries are brave. Not very bright, but brave."
48,16,24,40,80,1.7,0.08787217413573978,519,He always rides shotgun when he travels
50,10,24,29,63,1.6984126984126984,0.09229097731114845,519,Stockholm Syndrome
51,8,37,31,76,1.6973684210526316,0.0749730637994442,519,Now THAT'S a mocking-bird.
52,15,16,35,66,1.696969696969697,0.10120416478364759,519,It's called riding shotgun.
53,10,16,26,52,1.6923076923076923,0.10825108214780158,519,Why is it always our kid?
54,11,27,33,71,1.6901408450704225,0.08649571533281558,519,He's compensating for a small beak.
55,7,29,27,63,1.6825396825396826,0.08413712756091785,519,Teenagers. They think they're invincible.
56,12,16,31,59,1.6779661016949152,0.1038157957272917,519,Dumb and dumber.
57,16,18,40,74,1.6756756756756757,0.09447551610115622,519,Those protected species are such smart-asses.
