,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,I'd like to see other people.,1.7865853658536586,0.04621306304050675,328.0,157.0,84.0,87.0
1,2,"I know that look, you're not going to let this go.",1.76,0.04753922278977607,300.0,146.0,80.0,74.0
2,3,I'd like to see other people.,1.7392857142857143,0.047997250030947035,280.0,136.0,81.0,63.0
3,4,What a delightful coincidence. I'm also recently single.,1.718146718146718,0.04899772286870825,259.0,127.0,78.0,54.0
4,5,Maybe his second week will go better.,1.71484375,0.05165514089351772,256.0,134.0,61.0,61.0
5,6,The corrupt media will blow this way out of proportion.,1.7125984251968505,0.051436627371230205,254.0,132.0,63.0,59.0
6,7,I want to start seeing other people...,1.7125984251968505,0.050827959348648685,254.0,130.0,67.0,57.0
7,8,Hopefully the president's second day in office will go a bit smoother.,1.7114624505928853,0.05132303760792255,253.0,131.0,64.0,58.0
8,9,"Oh, and I'm gay.",1.6942148760330578,0.05161429922024072,242.0,126.0,64.0,52.0
9,10,I wonder what Donald will do on his second day?,1.6942148760330578,0.05194543541834238,242.0,127.0,62.0,53.0
10,11,I'm gay.,1.6681818181818182,0.05704376141727345,220.0,127.0,39.0,54.0
11,12,I'm not leaving. It's rent-controlled.,1.6666666666666667,0.05542623855746424,219.0,122.0,48.0,49.0
12,13,I want to see other people.,1.6666666666666667,0.05442644813283246,222.0,122.0,52.0,48.0
13,14,You just had to tear off that mattress tag.,1.663594470046083,0.05355640041226359,217.0,116.0,58.0,43.0
14,15,"On the plus side, Manhattan is affordable now.",1.6572769953051645,0.049798340045640085,213.0,105.0,76.0,32.0
15,16,I'd like to start seeing other people.,1.6572769953051645,0.05607350721178533,213.0,120.0,46.0,47.0
16,17,... and it's only January 21st.,1.6572769953051645,0.05607350721178533,213.0,120.0,46.0,47.0
17,18,I'm gay.,1.6507177033492824,0.056648187282463576,209.0,119.0,44.0,46.0
18,19,I won't fight the divorce...... you can have everything,1.6386138613861383,0.054050917628634385,202.0,109.0,57.0,36.0
19,20,The good news is they cancelled my colonoscopy.,1.6294416243654823,0.054799021252255234,197.0,108.0,54.0,35.0
20,21,"Don't worry, he's going to replace it with something terrific.",1.6275510204081634,0.05456915220924826,196.0,107.0,55.0,34.0
21,22,He did promise to create more construction jobs.,1.6275510204081634,0.05504653482820966,196.0,108.0,53.0,35.0
22,23,We're just two people breaking up. It's not the end of the world.,1.6275510204081634,0.05551981286307164,196.0,109.0,51.0,36.0
23,24,"It's only January, honey. Give him a chance!",1.6256410256410256,0.05944313682206737,195.0,117.0,34.0,44.0
24,25,"Okay, maybe you did smell gas.",1.621761658031088,0.05531659376805185,193.0,107.0,52.0,34.0
25,26,"Give him a chance, they said. How bad could he be, they said.",1.6197916666666667,0.058440313815623264,192.0,113.0,39.0,40.0
26,27,"Well, maybe the second 100 days will be better.",1.6117021276595744,0.05906654688526946,188.0,112.0,37.0,39.0
27,28,I think we should see other people.,1.6054054054054054,0.05689647622561289,185.0,106.0,46.0,33.0
28,29,Don't look at me. I voted for Hillary.,1.6046511627906976,0.05978231257632075,172.0,100.0,40.0,32.0
29,30,I think we should see other people.,1.6043956043956045,0.05605698991674455,182.0,102.0,50.0,30.0
30,31,Remember when you said you'd only date me if I was the last man on earth?,1.6032608695652173,0.05716589056127961,184.0,106.0,45.0,33.0
31,32,"So, what do you think he'll do in his second term?",1.6032608695652173,0.059706965254290686,184.0,111.0,35.0,38.0
32,33,"Well, that's one inauguration I don't think any of us will ever forget.",1.6010928961748634,0.057958156836954176,183.0,107.0,42.0,34.0
33,34,That was one hell of an inauguration,1.5977653631284916,0.06008779020489183,179.0,108.0,35.0,36.0
34,35,I would like to see other people,1.595505617977528,0.05658458862493206,178.0,101.0,48.0,29.0
35,36,"On the positive side, no more Twitter.",1.5932203389830508,0.05742054882654572,177.0,102.0,45.0,30.0
36,37,It's still not the worst first date I've been on.,1.5932203389830508,0.055718178554026616,177.0,99.0,51.0,27.0
37,38,I'm very anxious to see Trump's second day in office.,1.5932203389830508,0.05797689852803008,177.0,103.0,43.0,31.0
38,39,You're now looking at the handsomest man alive.,1.5932203389830508,0.05907388114645125,177.0,105.0,39.0,33.0
39,40,"So then the genie says, ""Sure, I'll make you the sexiest man alive...""",1.5885714285714283,0.06182159374714104,175.0,109.0,29.0,37.0
40,41,Maybe we should have voted.,1.5862068965517242,0.057696720753143374,174.0,101.0,44.0,29.0
41,42,Who knew the Nuclear codes were just 140 characters?,1.5862068965517242,0.05995560572529745,174.0,105.0,36.0,33.0
42,43,"Well Joan, now I am the last man on earth.",1.583815028901734,0.0602551711137827,173.0,105.0,35.0,33.0
43,44,Explain to me again how this is all my fault.,1.5789473684210529,0.058558598081152775,171.0,101.0,41.0,29.0
44,45,It's not like it's the end of the world.,1.5764705882352938,0.05455445021937207,170.0,94.0,54.0,22.0
45,46,"Okay, maybe I should have read the instructions.",1.5764705882352938,0.057049475158278684,170.0,98.0,46.0,26.0
46,47,So I guess this is my fault?,1.5764705882352938,0.05825693009748807,170.0,100.0,42.0,28.0
47,48,I want to see other people.,1.5739644970414202,0.060326155116072276,169.0,103.0,35.0,31.0
48,49,It said microwave safe,1.5696969696969696,0.059079063379538964,165.0,98.0,40.0,27.0
49,50,"Other than that, I think our first date went well.",1.5696969696969696,0.05781449705557248,165.0,96.0,44.0,25.0
50,51,I liked it better when he just tweeted.,1.5688622754491015,0.060942174450922725,167.0,103.0,33.0,31.0
51,52,I hear they've canceled his Twitter account.,1.5688622754491015,0.060942174450922725,167.0,103.0,33.0,31.0
52,53,I liked America better before it was great...,1.5688622754491015,0.060347359179287866,167.0,102.0,35.0,30.0
53,54,"Well, at least he drained the swamp!",1.5688622754491015,0.05852665340881723,167.0,99.0,41.0,27.0
54,55,"Is it too soon to say ""I told you so?""",1.5670731707317074,0.05874841653000914,164.0,97.0,41.0,26.0
55,56,Remember that time you said even if I were the last man on Earth?,1.5644171779141105,0.05968739401763527,163.0,98.0,38.0,27.0
56,57,"What do you mean ""if"" I was the last man on Earth?",1.5617283950617284,0.057382893036265724,162.0,94.0,45.0,23.0
57,58,"No, I haven't seen your glasses.",1.5590062111801242,0.059006211180124224,161.0,96.0,40.0,25.0
58,59,But I am the last man on earth.,1.55625,0.057288629136172275,160.0,93.0,45.0,22.0
59,60,So much for the first 100 days!,1.55625,0.0612673252354747,160.0,99.0,33.0,28.0
60,61,I'm guessing this will come up in therapy tomorrow.,1.55625,0.05226540502945599,160.0,86.0,59.0,15.0
61,62,Why would they even have that button on the copier?,1.55625,0.06190558531918337,160.0,100.0,31.0,29.0
