target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
800,1,3082,3241,2757,9080,2.03579295154185,0.008407643018899248,671,"Armstrong? No, though I do get mistaken for Lance a lot."
351,2,3010,3896,2742,9648,2.0277777777777777,0.007856216267090481,671,It’s the swimming portion that I am most concerned with.
3641,3,2601,3752,2532,8885,2.0077658975801915,0.008063618478079293,671,I think you misunderstood 'ironman competition'.
2754,4,2311,3748,2468,8527,1.9815878972675032,0.008105248468925593,671,"Whew, I'm a lot rustier than I thought."
2131,5,2198,3271,2508,7977,1.961138272533534,0.008589284607894623,671,"It started as a crusade, now it's just a commute."
2692,6,2028,2902,2325,7255,1.9590627153687112,0.009081957945414615,671,I always said I'd take up cycling when I hit the middle ages.
3659,7,963,1382,1310,3655,1.905061559507524,0.012950946539155333,671,"I said, '""Wear your Under Armour."""
1666,8,1749,2640,2602,6991,1.8779859819768274,0.009322425160943773,671,You won't believe how many people want to shoot the messenger.
2686,9,1887,2563,2770,7220,1.8777008310249308,0.00934224641295563,671,"Costume party?  No, substitute teacher, seventh grade."
289,10,1153,1865,1782,4800,1.8689583333333333,0.011128138605948704,671,It’s just until I can afford health insurance.
3423,11,1449,2381,2627,6457,1.8175623354498993,0.00962404666563107,671,Anyone wearing spandex shouldn’t judge anyone’s else’s fashion choices.
1008,12,817,1746,1646,4209,1.8030411023996198,0.01139489306823773,671,"It's your first Ironman, right?"
688,13,1236,2112,2377,5725,1.800698689956332,0.010164361106343469,671,It’s honestly more comfortable than the seat.”
1616,14,661,1260,1319,3240,1.7969135802469136,0.01326420687701505,671,Well the helmet would look stupid without the rest of it.
1289,15,1193,1975,2336,5504,1.7923328488372092,0.010424781526011341,671,"It started with wearing a helmet like everyone else. Then I scraped my knee, so I started wearing knee pads, then it sort of snowballed"
3284,16,1010,1978,2109,5097,1.7843829703747303,0.010533622273004853,671,First time biking in New York City?
3717,17,609,1100,1321,3030,1.765016501650165,0.013858532189639505,671,It even comes with knight vision.
1116,18,354,746,806,1906,1.762854144805876,0.01702809551910222,671,Water bottle? No that's WD-40.
3109,19,554,800,1166,2520,1.7571428571428571,0.015733490130052784,671,Stay clear of magnet schools.
3691,20,678,1133,1517,3328,1.7478966346153846,0.013384323692900886,671,You said we were doing a century.  I picked the 13th.
3117,21,1182,2210,2787,6179,1.7402492312671953,0.009646272877413528,671,"No, no! The coach suggested UNDER armor."
157,22,702,1166,1635,3503,1.7336568655438196,0.013047860150211874,671,Surely you joust.
1830,23,901,1276,2125,4302,1.715481171548117,0.01202998275734428,671,"Normally, I wouldn't send a knight out on a bike like this."
2923,24,416,806,1081,2303,1.7112462006079028,0.015689246514401727,671,I’m putting metal to the pedal.
1224,25,587,1145,1539,3271,1.7089575053500459,0.013147579267799112,671,All attempts to pass me are feudal.”
1393,26,680,1206,1833,3719,1.6899704221564937,0.01248561237868525,671,Don’t ask. It was Amazon prime day.
3627,27,662,1136,1795,3593,1.6846646256610076,0.012755116778541235,671,"The bike?  It’s a $15,000 carbon fibre kit that weighs 3.4 pounds. Why?"
2661,28,551,978,1513,3042,1.6837606837606838,0.013792439882574462,671,I'm Medieval Knievel
3460,29,545,1316,1663,3524,1.6827468785471056,0.01221799326646737,671,This part isn't nearly as bad as the swim.
887,30,319,666,938,1923,1.6781071242849714,0.016917057921055818,671,Laundry day.
2860,31,359,700,1083,2142,1.661998132586368,0.016157754409542077,671,I just thought I was too old for Lycra and too young to die.
2125,32,274,749,941,1964,1.660386965376782,0.01601226008561422,671,I'm in the middle age division.
593,33,596,1321,1919,3836,1.655109489051095,0.011829750586632213,671,"It's New York, Mom.  Every day's a battle."
3339,34,263,612,864,1739,1.6543990799309949,0.017440241707658753,671,"Laugh all you like, but I’ll get into the Met for free today!"
1960,35,388,778,1225,2391,1.6499372647427855,0.015198398037757807,671,"On thy left, fair maiden."
1813,36,350,778,1156,2284,1.6471103327495622,0.015305881221061218,671,"Dress for the job you want, not the job you have."
3220,37,75,177,255,507,1.6449704142011834,0.03220615311953491,671,It’s cheaper than health insurance
2998,38,314,743,1091,2148,1.638268156424581,0.01561123685573294,671,Do you know where there's a White Castle around here?
3562,39,198,523,729,1450,1.6337931034482758,0.018672338197586253,671,"Honey, I said NIGHT ride."
2484,40,109,231,378,718,1.6253481894150419,0.027390176326060247,671,Do you know how expensive it is to keep a steed in Manhattan?
1017,41,369,858,1352,2579,1.618844513377278,0.014230091465015577,671,Out for your knightly ride?
395,42,281,651,1029,1961,1.6185619581845998,0.016327820526090473,671,I'm between insurance plans.
764,43,210,454,749,1413,1.6185421089879688,0.019432232857968572,671,I really want to be like Lance. A lot.
2575,44,231,511,837,1579,1.616212792906903,0.018310877486339545,671,Did you see a lion and scarecrow back there?
2148,45,215,479,785,1479,1.614604462474645,0.018893670167951078,671,This is not what I meant when I told you to bring protection
3245,46,219,528,835,1582,1.6106194690265487,0.018041838740516503,671,"It burns calories, protects me against falls, and I get terrific reception on my cell phone."
2085,47,279,603,1069,1951,1.5950794464377243,0.016438963637438114,671,Let me guess: You’re a Knight in riding armor?
2538,48,231,538,913,1682,1.5945303210463733,0.017515812975132782,671,It’s SPF 150.
1895,49,325,607,1184,2116,1.5940453686200378,0.016101610472298317,671,"Not sure why, but my sponsor said all my clothes had to be under armor."
1598,50,312,759,1260,2331,1.5933075933075933,0.01478007533545199,671,Right now?  I'm putting my metal to the pedal.
1853,51,288,538,1072,1898,1.5869336143308745,0.016964098828498076,671,I used to race with Lance a lot.
1182,52,206,370,758,1334,1.5862068965517242,0.020338728502982073,671,I work at the White House.
1126,53,210,533,883,1626,1.58610086100861,0.01755675149134558,671,Lycra makes me chafe.
2466,54,166,333,638,1137,1.584872471416007,0.02169720290854176,671,"Honestly the armor is not so bad, it's the chastity belt that's the killer."
3442,55,226,601,999,1826,1.576670317634173,0.016413446864916324,671,It's my first Ironman.
199,56,173,386,715,1274,1.5745682888540031,0.020133590126267312,671,"At least when they door me, I have the satisfaction of scratching their paint."
284,57,245,493,978,1716,1.5728438228438228,0.017583479574540133,671,"Oh, you meant a night ride."
1422,58,213,512,916,1641,1.5716026812918953,0.01753864830302713,671,Obviously you have never ridden in this part of the city.
1048,59,120,326,545,991,1.5711402623612514,0.022181953708439346,671,Are you sure your therapist wasn't using a metaphor?
1880,60,167,376,719,1262,1.5625990491283677,0.020125313796059943,671,My therapist said I need to get off my high horse.
721,61,129,312,574,1015,1.561576354679803,0.0222145612253869,671,Everyone just assumes I have a good reason.
827,62,169,359,714,1242,1.5611916264090178,0.020438333021891165,671,And my pants leg STILL gets caught in the gear!
2595,63,138,415,682,1235,1.5595141700404858,0.01951477528877133,671,The horse is on backorder.
2836,64,44,111,203,358,1.5558659217877095,0.0371494466388219,671,"Well, you said you wanted a knight out on the town."
2032,65,129,397,656,1182,1.5541455160744502,0.019850038439490365,671,My mom is kind of overprotective.
2638,66,139,414,698,1251,1.5531574740207834,0.019378266283193696,671,My worst stage of a triathlon?  Probably swimming.
1273,67,134,280,597,1011,1.5420375865479723,0.0225440584363706,671,"If you see a dragon on a scooter,
let me know."
2392,68,152,257,629,1038,1.5404624277456647,0.022845624585648455,671,"Shirley, you joust?"
1622,69,128,321,619,1068,1.5402621722846441,0.021387646584958127,671,Do you have any WD-40?
0,70,129,291,599,1019,1.5387634936211974,0.02219946177457288,671,My wife took the horse today
628,71,115,316,583,1014,1.5384615384615385,0.02166206321834277,671,You said to wear protection.
2420,72,116,285,564,965,1.5357512953367876,0.022525604441389825,671,I wanted to be like Lance... a lot.
2349,73,78,241,424,743,1.5343203230148048,0.02486572399687744,671,"You have no idea what the Iron Man competition actually is, do you?"
933,74,86,157,379,622,1.5289389067524115,0.02909504306896072,671,"I'll admit, when I pre-ordered Tesla's ""eco-friendly armored vehicle"" for $70,000, I was sort of expecting a car..."
3505,75,98,222,479,799,1.5231539424280351,0.02490006412211182,671,It’s protection against the slings and arrows of outrageous fortune.
1206,76,76,193,391,660,1.5227272727272727,0.02698244529576056,671,"What, you’ve never lost a bet?"
298,77,90,215,461,766,1.5156657963446476,0.025172386780003452,671,The worst part is going to the rest room at Starbucks.
3592,78,83,213,444,740,1.5121621621621621,0.02533073264676745,671,My wife says I’m having a middle age crisis.
3338,79,83,214,445,742,1.5121293800539084,0.02528041265660477,671,"You said on your profile ⁠— ""looking for a knight in shining armor."""
713,80,77,211,427,715,1.5104895104895104,0.025527339810625608,671,Do you switch to chain mail in hotter weather?
2939,81,96,178,451,725,1.5103448275862068,0.026663458418720455,671,Make fun all you want; you have no idea how high my deductible is.
2219,82,74,202,417,693,1.505050505050505,0.02588153050601414,671,"Can't talk now, I'm on a crusade!"
