target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1628,1,5922,4554,3685,14161,2.1579690699809335,0.006793245619463936,661,I am pleased to announce that Dopey will be leaving us to pursue a career as White House Chief of Staff.
2953,2,3585,4485,3451,11521,2.0116309348146864,0.0072802028762282735,661,"To be honest, finding out that you're all gay is a bit of a relief."
257,3,3403,4730,3453,11586,1.9956844467460728,0.007146835549159723,661,"Remember guys , when the prince comes you’re just my sisters kids."
58,4,2713,2936,3403,9052,1.9237737516570923,0.008602757757002498,661,"Grouchy, you'll be Press Secretary, Dopey you'll be Attorney General..."
2470,5,2223,3379,3176,8778,1.8914331282752335,0.008290564751103376,661,Don't tell me.  Let me guess. Creepy is behind me.
2261,6,2206,2906,3515,8627,1.8482670685058538,0.008614470348389473,661,"So, which one of you is ‘Wealthy’?"
2991,7,1520,1712,2479,5711,1.832078445105936,0.0108486642974368,661,"I would prefer, ""Hello, Snow White"". Not ""Hi, Ho"""
1339,8,1878,2389,3310,7577,1.8110069948528442,0.00925544841249873,661,This shot is for the USC application!  Pretend you know how to skate!
2150,9,1578,2207,2877,6662,1.8050135094566195,0.009730634004474046,661,I am now Snow Caucasian and you are the seven little persons.
3008,10,543,1110,1087,2740,1.8014598540145985,0.014240826507125938,661,OK. 10 more minutes. Then off to work you go.
2593,11,1230,2861,2952,7043,1.7555019167968196,0.008708098410142008,661,"Yes, they do make you look taller!"
2094,12,1377,2259,3073,6709,1.7472052466835595,0.009452695308132461,661,Good news ! The boss called and you're all hired. The company is downsizing.
1595,13,1141,1404,2563,5108,1.721613155833986,0.011261160988321904,661,Is Gropey still in the Snow White House?
2719,14,1238,2550,3207,6995,1.7185132237312366,0.008917849345532167,661,It doesn't matter if you're whistling or not.  OSHA says you have to wear a helmet.
1082,15,1107,1896,2784,5787,1.7102125453602903,0.010084265895330128,661,"How are all my little adjectives."""
1848,16,1051,2002,2802,5855,1.700939368061486,0.009855747778388525,661,"Global warming has forced some changes to ""Disney on Ice""."
1278,17,1358,2047,3448,6853,1.695024077046549,0.009422064778343535,661,"Hurry, we need to go meet the other Democratic candidates!"
3278,18,1404,2137,3606,7147,1.6918986987547222,0.009209346576690387,661,"We’ve hired a lobbyist to represent our interests in Washington, D.C. His name?  Sleazy."
2573,19,1064,1323,2648,5035,1.6854021847070506,0.011260165489255217,661,"Unlike Sleeping Beauty, I'm not afraid of small pricks on spinning wheels"
1365,20,1046,1890,2886,5822,1.6839574029543112,0.00994302931434111,661,"Well, this is a Grimm scene."
615,21,1034,950,2443,4427,1.6817257736616218,0.012432458667000936,661,"Oh, good - you're all here except Trumpy - that piece of shit."
2513,22,938,1428,2501,4867,1.6788576124922951,0.01113625773114595,661,"Scene eliminated by censors for; exploiting  ""people of short stature"", rollerskating without helmets, woman showing too much cleavage, sexual innuendo of 7 men frolicking together, ""Happy"" leering at woman, all characters too ""handsy""..."
88,23,611,1344,1923,3878,1.6616812790097988,0.011790559496742802,661,Amusing but what I said is that you guys needed to start dating
3233,24,657,802,1784,3243,1.6524822695035462,0.01396136320561041,661,A day in the life of Nancy Pelosi.
122,25,667,1579,2274,4520,1.6444690265486726,0.01077091971942628,661,"Now that the mine is closing, I am training you for Amazon home delivery"
1195,26,578,1091,1833,3502,1.6416333523700744,0.012647722731043878,661,I'd be a great referee for your roller derby; I'm the fairest of them all.
1908,27,347,631,1096,2074,1.6388621022179364,0.01651405882817865,661,If you're Happy and you know it clap your hands.
2874,28,849,1742,2885,5476,1.6281957633308985,0.009964743299256281,661,"Grumpy, you need to try these mushrooms that Happy just found!"
1249,29,1047,2042,3684,6773,1.610659973423889,0.00898679158568601,661,"""Really? All of you are running for the Democratic presidential nomination?"
816,30,403,713,1455,2571,1.5908206923376118,0.014698636689167252,661,"Hi to all of you too, but stop calling me ""ho""."
1584,31,221,431,830,1482,1.5890688259109311,0.019100508145117826,661,"C'mon Grumpy... Jazz hands, Jazz hands!"
2686,32,196,472,820,1488,1.5806451612903225,0.018463821987270507,661,"Grumpy, when it's your birthday we'll stay home and complain about the weather."
1068,33,348,766,1469,2583,1.5660085172280294,0.014124282352107359,661,"Against all odds, Coach White and her team advance to the roller derby world finals in what many are calling a true Cinderella story."
1438,34,388,656,1493,2537,1.5644461962948364,0.014749749586472809,661,"She relied on a spellchecker and, instead of a seven-foot-tall nice man, she got seven foot-tall ice men."
1266,35,350,859,1566,2775,1.5618018018018018,0.013404483177909996,661,"I mean, it's not like mining jobs are ever coming back."
967,36,358,890,1713,2961,1.5423843296183721,0.012866436641297777,661,We don't use that term anymore. You are persons of special stature.
3005,37,263,574,1198,2035,1.5405405405405406,0.015785451946056784,661,"Hi guys!  I'm Snow White's sister, Off White!"
2189,38,251,470,1086,1807,1.537908135030437,0.017072114254288808,661,"Ha ha! I fooled all of you, i'm olive oyl!"
1114,39,234,617,1198,2049,1.529526598340654,0.015269906953698346,661,Workplace morale hasn't been this high since we introduced whistling.
562,40,202,343,907,1452,1.5144628099173554,0.01907632285169964,661,"The caption contest will be over before Disney's attorneys can get the ""Cease and Desist"" letter to me."
945,41,146,267,700,1113,1.5022461814914645,0.021464982208602303,661,Get ready to start taking elfies
2266,42,138,321,734,1193,1.5004191114836547,0.0200951879804321,661,"Why, yes, . . I dated Pinocchio once, . . why do you ask?"
189,43,168,340,850,1358,1.4977908689248896,0.01914567742345886,661,"Jazz hands, Grumpy! Jazz hands!"
2548,44,201,307,937,1445,1.4906574394463667,0.01912405572422776,661,"Boys, Dopey has a new friend. Please say hello to Trumpy."
1416,45,165,382,905,1452,1.4903581267217632,0.018134571648412555,661,There is nothing like skating around the truth in a fairy tale.
1031,46,134,226,673,1033,1.4782187802516942,0.022207707541480756,661,"We have Sneezy, Grumpy and Happy. What we need is Gretzky."
121,47,108,283,654,1045,1.477511961722488,0.020903739713993598,661,"He might not be Prince Charming, but his minivan holds 9."
1468,48,137,277,740,1154,1.477469670710572,0.020550266106738883,661,So you ALL got jobs at the Amazon warehouse?!
833,49,133,300,755,1188,1.4764309764309764,0.01996944222071165,661,"Come on, Grumpy, jazz hands!"
511,50,110,237,631,978,1.467280163599182,0.022023489078688393,661,What the hell was in that apple!
3054,51,105,233,613,951,1.465825446898002,0.022234451437606714,661,Everyone be careful! Doc never went to medical school.
206,52,117,202,629,948,1.459915611814346,0.022867985415899482,661,Let’s keep Clumsy in our prayers.
2484,53,98,212,586,896,1.4553571428571428,0.022836729586767263,661,"Quit skating around the issue, your mining jobs aren’t coming back."
1447,54,88,221,564,873,1.4547537227949598,0.02270564634744764,661,"I told you to get ONE pair of roller skates, size SEVEN!"
2286,55,106,180,581,867,1.4521337946943482,0.023841038335896698,661,"When you greet me, please don’t keep saying, ‘hi, ho’."
1721,56,82,204,532,818,1.449877750611247,0.023416215852187977,661,"Don't worry, you'll only have to see him every other weekend...and I got to keep the castle!"""
421,57,91,190,547,828,1.4492753623188406,0.02376918875857561,661,Who will survive this weeks game of gnomes?
712,58,79,204,527,810,1.4469135802469135,0.0233806455523278,661,"Why yes, they do make you look taller."
3100,58,93,176,541,810,1.4469135802469135,0.024277227184888426,661,Do you think Popeye will recognize me in this dress?
1345,60,81,171,497,749,1.444592790387183,0.024885256078671886,661,"Grumpy, less ""Lollipop Guild"" and more Fosse!"
1593,61,93,161,529,783,1.4431673052362708,0.02488638987335535,661,"And where is the other one,what's his name.....Gropey?"
71,62,91,161,522,774,1.4431524547803618,0.02496855656425484,661,"Come on, Grumpy, let’s see those jazz hands!"
227,63,85,157,501,743,1.440107671601615,0.025307144576555234,661,Let's see the von Trapps beat this!
888,64,85,160,505,750,1.44,0.025131607306403885,661,Can anyone explain why I’m missing seven adderall?
2957,65,81,159,492,732,1.4385245901639345,0.02528989918012325,661,Which of you is the acting Secretary of Education and which is Interior?
1007,66,82,149,486,717,1.4365411436541144,0.025748672375178763,661,"Thanks for understanding that ""Snow White on Ice"" sounded a bit too morbid."
3267,67,79,153,481,713,1.4361851332398317,0.025624956584253348,661,"I said ""lets go to the Royal Ball"",not Rollerball"
5,68,84,134,478,696,1.4339080459770115,0.026471408872776558,661,I fired Gropey.
1572,69,64,167,451,682,1.432551319648094,0.025219563298083822,661,Jazz hands boys !
1732,70,66,162,452,680,1.4323529411764706,0.025442809542671738,661,I  am so pleased to see you all have decided to correct the old campaign slogan to Make America Skate Again.
