target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
6226,1,1436,1256,1524,4216,1.9791271347248578,0.012902146639445168,607,My only regret is that he never got around to visiting your mother.
595,2,1620,1744,1776,5140,1.969649805447471,0.011330785527942276,607,He touched so many lives.
253,3,357,377,399,1133,1.9629302736098853,0.02425353623277536,607,"Well, that just leaves taxes."
474,4,362,433,442,1237,1.935327405012126,0.02285767550205698,607,"You know, I can never define irony, but I know it when I see it."
17,5,1569,1684,1951,5204,1.9265949269792468,0.01135635675802324,607,I was hoping taxes would go first.
516,6,1371,1552,1744,4667,1.9200771373473324,0.011902812802272655,607,"Well, I guess that just leaves taxes."
5256,7,1273,1450,1647,4370,1.91441647597254,0.012298898975955293,607,He lived everyday like it was your last.
2068,8,1227,1450,1601,4278,1.9125759700794764,0.012360170515412536,607,I wonder if he saw himself coming.
406,9,757,1170,1105,3032,1.8852242744063326,0.014080677047543096,607,All they’d say is that it was job-related.
162,10,1331,1579,1882,4792,1.885016694490818,0.011712760364693793,607,I guess we can stop eating kale.
6838,11,976,1502,1427,3905,1.884507042253521,0.012418033446705161,607,I guess his work finally caught up with him.
590,12,344,446,494,1284,1.8831775700934579,0.022317074801761424,607,"Well, he has no one to blame but himself for this."
6666,13,916,1135,1325,3376,1.878850710900474,0.01386844184455912,607,I warned him not to run with that thing.
5098,14,806,1092,1196,3094,1.8739495798319328,0.014285098975280096,607,"Well, at least he died doing what he loved"
7281,15,345,529,531,1405,1.8676156583629893,0.020774908342701886,607,They did a nice job. He looks grim.
7310,16,1278,1624,1924,4826,1.8661417322834646,0.011567073121679034,607,"Well, he has no one to blame but himself."
3916,17,1206,1283,1803,4292,1.8609040074557317,0.012604483544520055,607,I can’t believe Keith Richards outlived him.
6547,18,737,983,1158,2878,1.8537178596247395,0.014880416605404215,607,"Well, that leaves taxes."
1592,19,889,1285,1510,3684,1.8314332247557004,0.0130036816383565,607,So where does this leave us on the “till death do us part” thing?
1544,20,943,1223,1623,3789,1.82053312219583,0.013049082689187816,607,Does this mean your mother will be living with us forever?
1642,21,1032,1325,1791,4148,1.81702025072324,0.012491495638459927,607,I always hoped that Taxes would be the first to go.
3934,22,1023,1512,1841,4376,1.813071297989031,0.011899931683823094,607,Suddenly everyone has only good things to say about him.
171,23,1083,1523,1939,4545,1.8116611661166118,0.011769452865479904,607,He died doing what he loved.
5732,24,828,1055,1486,3369,1.8046898189373701,0.013878337914708475,607,"Then I said, ""would it kill you to smile now and then?"""
3513,25,992,1266,1785,4043,1.8038585209003215,0.012665477753797472,607,Amazon puts everyone out of business.
6385,26,930,1384,1801,4115,1.7883353584447144,0.012264976571559066,607,To think how many lives he touched.
5498,27,778,1083,1501,3362,1.7849494348602022,0.013708656919545691,607,He had so much death left in him.
2914,28,718,1165,1439,3322,1.7829620710415413,0.013465941551553746,607,"Well, I guess we can start drinking and smoking again."
405,29,714,1195,1466,3375,1.7771851851851852,0.013293899597785238,607,At least he died doing what he loved.
2424,30,377,705,796,1878,1.7768903088391905,0.017499869923982128,607,"In spite of everything, he stayed grim right up until the end."
4187,31,827,1096,1667,3590,1.766016713091922,0.013353326332422435,607,I was really hoping Taxes would go first...
7552,32,554,782,1138,2474,1.7639450282942604,0.015937995789864007,607,I hear the new guy has a weed wacker.
3562,33,461,839,1020,2320,1.759051724137931,0.015818968277448463,607,I guess you can be too good at your job.
489,34,863,965,1736,3564,1.755050505050505,0.013705090796883075,607,"And that's when he said, 'Let me handle the N.R.A.'"
4971,35,436,534,911,1881,1.7474747474747474,0.018627642605438987,607,I told him not to wear a hoodie in that neighborhood.
438,36,189,315,433,937,1.7395944503735326,0.02523415247161874,607,"See Honey, irony is not dead."
5618,37,469,720,1064,2253,1.735907678650688,0.016467327902555243,607,"No friends, depressing job, constant talk of death—how could we miss the warning signs?"
5268,38,495,797,1140,2432,1.7347861842105263,0.01573573170243407,607,He touched the lives of so many people.
5430,39,645,816,1418,2879,1.7315039944425148,0.014964379153697374,607,Who knew he was allergic to nuts?
6006,40,617,970,1449,3036,1.7259552042160737,0.014123485863535516,607,Now there's just taxes
2742,41,583,742,1321,2646,1.7210884353741496,0.015576933393606046,607,Will you get out of that coffin and stop scaring the customers with that outfit; I'm trying to make a sale here.
6659,42,468,823,1149,2440,1.7209016393442622,0.015484640687368873,607,He should have seen this coming
5198,43,532,976,1330,2838,1.7188160676532769,0.01426165971152422,607,Well at least this is the last one of these we'll have to go to.
4721,44,625,636,1365,2626,1.7182025894897182,0.016075971650296186,607,I wish he would have had time to stop by the White House first.
714,45,158,300,401,859,1.7171129220023282,0.02579124539609429,607,Life won’t be the same without him
6759,46,380,565,905,1850,1.7162162162162162,0.018223736574020225,607,"Well then, you explain how it isn't a suicide."
5488,47,431,808,1099,2338,1.7142857142857142,0.015655316244088134,607,I always thought he would be the last to go.
1251,48,489,859,1244,2592,1.7087191358024691,0.015009981718913483,607,"Then again, he always looked like death."
4770,49,575,666,1324,2565,1.7079922027290448,0.015984127310183505,607,I wonder who will run the NRA now.
4882,50,238,449,630,1317,1.7023538344722855,0.02082056084963015,607,I guess what goes around really does come around.
5927,51,241,428,628,1297,1.7016191210485736,0.02117272735440028,607,The grim truth is he could dish it out but he couldn't take it.
7569,52,285,488,735,1508,1.7015915119363396,0.019741947485195067,607,He had so much death left in him.
6005,53,475,803,1249,2527,1.6937079540957658,0.015262509998636169,607,"Ok, now I feel old."
7299,54,346,643,947,1936,1.6895661157024793,0.017185756741664567,607,"I hate to say it, but he brought it on himself."
3691,55,335,574,936,1845,1.6742547425474255,0.01777753152076589,607,The obit said he had no survivors.
3433,56,381,704,1091,2176,1.6737132352941178,0.016188651274117036,607,He was a victim of his own success
4507,57,330,542,913,1785,1.673389355742297,0.018180769395896242,607,I guess now it’s just taxes.
2052,58,341,481,907,1729,1.6726431463273568,0.018859894029292622,607,"First God, now this."
5504,59,315,520,877,1712,1.6717289719626167,0.018545910531032328,607,I wish it had been taxes.
7653,60,200,405,598,1203,1.6691604322527016,0.021466353859044624,607,It may be a small crowd. So many of the people he knew are already dead.
4565,61,389,605,1075,2069,1.668438859352344,0.017000048595840832,607,Just think of all the lives he touched.
5872,62,118,275,379,772,1.6619170984455958,0.02620586797527495,607,I’m just saying when it’s my turn please don’t bury me in my work clothes!
6637,63,137,269,416,822,1.6605839416058394,0.02605966477012671,607,"He, of all people, should have known not to answer the door."
934,64,340,572,991,1903,1.6579085654230163,0.017498616675189076,607,He never saw himself coming.
6840,65,335,516,966,1817,1.6527242707760044,0.018107227393234268,607,"All I said was, “would it kill you to call your mother once in awhile?”"
5053,66,301,537,907,1745,1.6527220630372492,0.018104906527652856,607,"Well, this is a game changer."
6827,67,315,519,930,1764,1.651360544217687,0.018204000027871287,607,"He could dish it out, but he couldn't take it."
169,68,303,573,936,1812,1.650662251655629,0.01761195900390263,607,Oh come on Harold! How could it not be suicide?
2713,69,100,276,357,733,1.6493860845839017,0.026149399834725112,607,Unfortunately now all we have left are taxes.
7199,70,290,551,903,1744,1.6485091743119267,0.01793265006394523,607,Well he died doing what he loved
7099,71,269,531,853,1653,1.64670296430732,0.018311719159836176,607,I think this means we can start smoking again.
6895,72,261,349,737,1347,1.6466221232368226,0.021393326934149946,607,Even he couldn't bear possibly another two years.
7312,73,282,472,851,1605,1.6454828660436136,0.019019556231181012,607,He looks like death. They really did a great job on him.
1922,74,236,415,734,1385,1.6404332129963899,0.020313168379652274,607,The undertaker is devastated.
790,75,180,300,553,1033,1.63891577928364,0.023690550283016337,607,He almost made it out unscythed.
4506,76,352,468,1018,1838,1.6376496191512513,0.018283403886478606,607,I told him not to wear hoodies in rich white neighborhoods.
5680,77,314,533,975,1822,1.637211855104281,0.017782768236438998,607,"Ironically, it was the job that killed him."
7340,78,198,308,605,1111,1.6336633663366336,0.023027006237759124,607,I heard that he was texting while reaping.
3328,79,293,461,900,1654,1.6330108827085852,0.018838003463334394,607,"Well, that leaves taxes."
274,80,169,331,557,1057,1.6329233680227058,0.022865390027316933,607,"Well I'll be, death does become him."
2059,81,279,501,900,1680,1.6303571428571428,0.018346637027038325,607,It's true. You reap what you sow.
7790,82,227,306,683,1216,1.625,0.022364917102515324,607,Another White House departure
6027,83,261,424,830,1515,1.6244224422442244,0.019557075488397257,607,Bet he didn't see that one coming
2390,84,269,399,835,1503,1.6234198270126414,0.019865029116062218,607,I guess that leaves taxes.
5876,85,156,319,538,1013,1.6229022704837117,0.023161468856007603,607,They did a wonderful job. He never looked so grim.
6400,86,175,293,566,1034,1.6218568665377175,0.023565159608054057,607,"I'll miss your brother, Bob, but not his sense of humor."
7440,87,220,326,691,1237,1.6192400970088925,0.021875661278929745,607,Too bad. He was in line to be the next White House communications director.
3317,88,220,417,750,1387,1.6178803172314347,0.019980792825463937,607,I wonder who came for him.
2046,89,192,437,705,1334,1.6154422788605698,0.019836714394554235,607,I've always told him this job will be the death of him.
3574,90,182,363,643,1188,1.611952861952862,0.021405222281998395,607,I guess eventually you reap what you sow.
6849,91,240,294,731,1265,1.6118577075098814,0.022092557269325998,607,Was this your mother's only outfit?
3702,92,144,325,533,1002,1.6117764471057885,0.022899929449764718,607,"Well, you have to appreciate the irony, at least..."
2810,93,232,305,721,1258,1.6112877583465819,0.021965012725096326,607,"Oh for Christ's sake, get out of bed, you're going to be late for work."
4069,94,206,347,689,1242,1.6111111111111112,0.021419740350489724,607,I wouldn't want to meet the guy who came for him.
5636,95,200,356,682,1238,1.6106623586429725,0.02129318797252835,607,Do you think it was the Russians?
3153,96,85,197,320,602,1.6096345514950166,0.02942522862038622,607,"No, that's just where he sleeps."
1085,97,196,279,628,1103,1.6083408884859474,0.023210092124991064,607,"Try parting us now, asshole."
2668,98,52,113,192,357,1.607843137254902,0.03857308779613413,607,He's never looked more like himself.
3626,99,184,307,624,1115,1.6053811659192825,0.022599066823468173,607,No one has any job security any more.
