,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,I'm not a big cat person.,1.9682264586943965,0.01953887191205385,1731.0,600.0,586.0,545.0
1,2,Think it over. I'm still the only one here who can use a can opener.,1.9537091988130564,0.019239959431628224,1685.0,566.0,631.0,488.0
2,3,"In my defense, the neutering was a requirement of the condo board.",1.7857811038353602,0.02371232015543067,1069.0,460.0,378.0,231.0
3,4,"First of all, I'd like to apologize for the whole laser light thing.",1.7757757757757755,0.024932658158073925,999.0,447.0,329.0,223.0
4,5,"I may be a little prick, but at least I'm not a giant pussy.",1.7593406593406593,0.027647600382879958,910.0,452.0,225.0,233.0
5,6,Don't forget I'm still the only one who knows how to operate the can opener.,1.741161616161616,0.027678451892314347,792.0,369.0,259.0,164.0
6,7,"Kids, stay in the thimble.",1.733231707317073,0.03037022336564402,656.0,309.0,213.0,134.0
7,8,"If you are going to rip-up the sofa, you are going to learn how to fix it!",1.6978851963746224,0.029684234763884095,662.0,323.0,216.0,123.0
8,9,Kill me and the can opener dies with me.,1.6587591240875912,0.03242655895740811,548.0,283.0,169.0,96.0
9,10,"If you eat me, you won't have anyone around to ignore anymore.",1.6501901140684407,0.031935283383464116,526.0,265.0,180.0,81.0
10,11,"Take it easy, pal. She neutered me, too.",1.631687242798354,0.034776693674016486,486.0,265.0,135.0,86.0
11,12,"So this is what the label meant by ""and other side effects.""",1.6283924843423798,0.03329738921442728,479.0,249.0,159.0,71.0
12,13,So! Schrodinger's Cat finally meets String Theory!,1.6195652173913044,0.03592008492356818,460.0,257.0,121.0,82.0
13,14,He realized then that shrinking himself wasn't his real mistake -- it was getting a cat.,1.6122448979591837,0.03651299370487175,441.0,248.0,116.0,77.0
14,15,"Honey, run the can opener, quick!",1.6055045871559632,0.036606182485701126,436.0,247.0,114.0,75.0
15,16,"Seriously, you'll just cough me up.",1.585,0.0360233494314542,400.0,221.0,124.0,55.0
16,17,One of us is having a bad dream.,1.5672043010752688,0.03838234554346958,372.0,217.0,99.0,56.0
17,18,"""Honey...was the cat food made by Monsanto?",1.5636856368563683,0.03883098931549855,369.0,218.0,94.0,57.0
18,19,"It was then that Bill realized he had made a terrible mistake wishing for ""a ton of pussy.""",1.5441176470588236,0.041061973630294984,340.0,210.0,75.0,55.0
19,20,"So that would be a no on the cat sweater, then.",1.5347432024169183,0.039258723832808574,331.0,197.0,91.0,43.0
