target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1370,1,4467,5703,3313,13483,2.085589260550323,0.006500472956597195,685,"Oh sure, when a MAN does it, suddenly it’s such a big deal!"
4682,2,3858,4963,3616,12437,2.019458068666077,0.0069493073570241586,685,I don't know how to tell him it's not his.
2720,3,3826,4431,3852,12109,1.9978528367330084,0.007236559366592758,685,At least the hard part's over.
1813,4,2756,2727,2900,8383,1.9828223786234045,0.008969870060273026,685,Arthur's third wish was for a 'young chick.'
1945,5,2690,3901,3029,9620,1.9647609147609149,0.00785332355489711,685,It's for our retirement.  Harold always takes things so literally.
4093,6,2845,4316,3345,10506,1.9524081477251094,0.007474673383845162,685,But will he lift a finger after it hatches?
4812,7,2826,3419,3282,9527,1.9521360344284664,0.00818914973635064,685,Turns out it wasn’t a kidney stone after all.
425,8,3017,3923,3808,10748,1.9264049125418683,0.007653917502929655,685,"To be honest, I don’t remember which one came first"
1105,9,3014,3168,3948,10130,1.9077986179664363,0.008186085183029915,685,I’d leave him if he weren’t such a good lay.
4020,10,572,963,822,2357,1.893932965634281,0.015692551841413913,685,"We say that whatever it is we're going to love it, as long as it's healthy and doesn't try to eat us."
5287,11,2074,3594,3243,8911,1.868813825608798,0.008064473993601304,685,"I didn’t know he had it in him, either."
2814,12,1811,2637,2773,7221,1.8667774546461708,0.009244799960596621,685,"We like ""Humpty"", if it is a boy."
1179,13,1604,2219,2495,6318,1.858974358974359,0.009977757664318378,685,"Costco, where else?"
3569,14,2014,3915,3475,9404,1.8446405784772437,0.0077141257510240785,685,You're so lucky. I can't even get my husband to water the plants.
4405,15,1111,2180,2019,5310,1.8290018832391715,0.010272364569882338,685,I should've asked for specifics when he said he had a nest egg.
2001,16,1745,3358,3397,8500,1.8056470588235294,0.008169058151757263,685,I thought you were empty nesters.
929,17,1573,2845,3071,7489,1.799973294164775,0.008801730560197675,685,I don't mind him sitting on it.  It's the clucking that annoys me.
4597,18,1684,2998,3320,8002,1.7955511122219445,0.008540135994580889,685,These are the things that no one tells you about before you marry an ornithologist.
2995,19,2097,2111,3816,8024,1.7857676969092722,0.00928061012193799,685,His left one has already been removed..
1486,20,971,1831,2024,4826,1.7818068794032325,0.010897435450871962,685,"On the bright side, he’s cage free."
4470,21,1537,2022,3001,6560,1.776829268292683,0.009893187113961947,685,Did Jim always wear glasses?
1133,22,668,1252,1474,3394,1.7625220978196818,0.013014738930898053,685,Don’t ask why. Ask how.
2052,23,1189,2403,2955,6547,1.730258133496258,0.009250898894275718,685,"We don't care if it's a brontosaurus or a t-rex, as long as it's healthy."
644,24,1057,2183,2817,6057,1.7094271091299322,0.009574483367215433,685,He's brooding again.
3711,25,400,901,1108,2409,1.706102117061021,0.014969652588305236,685,I haven’t the heart to tell him that he’s not the father...
3829,26,730,1501,1991,4222,1.701326385599242,0.01146955386443793,685,It's only fair. I had to lay it.
865,27,1216,2259,3220,6695,1.70067214339059,0.009251868989562914,685,It was the only thing at Ikea that he didn't have to assemble.
3362,28,580,1022,1590,3192,1.6835839598997493,0.013478460490788638,685,"Then he said, I’ll hatch an egg before they impeach him!"
3160,29,598,979,1658,3235,1.6723338485316848,0.013506994243849933,685,"Somewhere, there’s a confused but comfortable chicken sitting in a BarcaLounger."
3206,30,156,321,479,956,1.6621338912133892,0.023999834946116304,685,"No, it's better. For years he's been sitting on the fence."
4641,31,707,1580,2362,4649,1.6440094644009464,0.010712691981362205,685,I’m just praying the real mother doesn’t come back.
4923,32,365,856,1272,2493,1.636181307661452,0.01450458701940081,685,When it was golf ball-sized I warned him to call the doctor.
