,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,"Well, I'll be damned...",1.8040665434380776,0.03564729962531867,541.0,249.0,149.0,143.0
1,2,I'll be damned.,1.801498127340824,0.0360043275802712,534.0,248.0,144.0,142.0
2,3,I'll be damned.,1.7663755458515285,0.03823590937684666,458.0,219.0,127.0,112.0
3,4,"Well, I'll be damned...",1.7421686746987952,0.0416059133261738,415.0,216.0,90.0,109.0
4,5,You're naked AND you bake?,1.724935732647815,0.04131001887634545,389.0,197.0,102.0,90.0
5,6,We have an oven ???,1.6677316293929711,0.04608940132041855,313.0,173.0,71.0,69.0
6,7,"Phew... when you said you had something in the oven, I thought you meant something else.",1.6614173228346456,0.04972331552573249,254.0,137.0,66.0,51.0
7,8,"'When you said you had one in the oven that's not what I thought you meant.""",1.6567656765676568,0.043644390267440686,303.0,157.0,93.0,53.0
8,9,How about them apples?,1.6508474576271186,0.048384162588471835,295.0,171.0,56.0,68.0
9,10,Wait -- what going away party?,1.6460481099656357,0.04726717661993221,291.0,164.0,66.0,61.0
10,11,I see you've found a loophole.,1.6344086021505375,0.04551939855169798,279.0,150.0,81.0,48.0
11,12,Mom's apple pie? What's a Mom?,1.6245353159851297,0.04785211637759191,269.0,152.0,66.0,51.0
12,13,God knows I shouldn't.,1.6231343283582091,0.047718441756441014,268.0,151.0,67.0,50.0
13,14,You mean I can have my pie and Eden too?,1.6231343283582091,0.048300620674833934,268.0,153.0,63.0,52.0
14,15,I think you've just invented the loophole.,1.6217228464419475,0.04698597910158117,267.0,148.0,72.0,47.0
15,16,What family recipe?,1.6174242424242424,0.04865394147960545,264.0,152.0,61.0,51.0
16,17,What do you mean 'to die for'?,1.6108949416342413,0.048551722854333686,257.0,147.0,63.0,47.0
17,18,"Then again, it'd also be a sin to waste it.",1.6108949416342413,0.045647347107587805,257.0,138.0,81.0,38.0
18,19,Mom's apple pie? Who's mom?,1.6,0.048429139225309566,250.0,143.0,64.0,43.0
19,20,God knows I really shouldn't.,1.5983935742971886,0.04690156077906942,249.0,138.0,73.0,38.0
20,21,"Wait, we have an oven?",1.5983935742971886,0.04792618541508225,249.0,141.0,67.0,41.0
21,22,What's the worst that could happen?,1.5975609756097562,0.049076173693348615,246.0,142.0,61.0,43.0
22,23,Apple? Well I'll be damned!,1.5847457627118644,0.04975690721001167,236.0,138.0,58.0,40.0
23,24,"Sure, I'll try it. What's the worst that could happen?",1.5829787234042554,0.04770261481078082,235.0,132.0,69.0,34.0
24,25,How much sin would some ice cream add?,1.5829787234042554,0.0503004095782447,235.0,139.0,55.0,41.0
25,26,I guess after this we'll start dressing for dinner.,1.5707964601769913,0.052726499122157,226.0,140.0,43.0,43.0
26,27,"Ooh, that looks sinful.",1.5700934579439252,0.04877702213133302,214.0,120.0,66.0,28.0
27,28,Could be a recipe for disaster...,1.5663716814159292,0.05046576081197612,226.0,135.0,54.0,37.0
28,29,"An apple pie, well I'll be damned.",1.5663716814159292,0.053123559572816184,226.0,142.0,40.0,44.0
29,30,Ok I'll try it. What's the worst that can happen?,1.5610859728506787,0.05139464655885696,221.0,134.0,50.0,37.0
30,31,We have a kitchen?,1.5596330275229358,0.052768604824679134,218.0,135.0,44.0,39.0
31,32,This pie for another rib.,1.559090909090909,0.05118597980377804,220.0,133.0,51.0,36.0
32,33,"It smells delicious, but there'll be hell to pay later.",1.559090909090909,0.0486922840497559,220.0,127.0,63.0,30.0
33,34,Apple pie? Well I'll be damned!,1.5576036866359446,0.05337435096994563,217.0,136.0,41.0,40.0
34,35,I think I may have found a loophole.,1.5555555555555556,0.0511144814078108,216.0,130.0,52.0,34.0
35,36,God knows I shouldn't.,1.5555555555555556,0.051534032752400864,216.0,131.0,50.0,35.0
36,37,"An apple pie, well I'll be damned.",1.5492957746478873,0.053806392519342425,213.0,135.0,39.0,39.0
37,38,"Well, how 'bout them apples.",1.5476190476190477,0.05358503409418227,210.0,132.0,41.0,37.0
