target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
4433,1,2,59,0,61,2.0327868852459017,0.0229898185442215,599,I dreamt last night that some day judges might just require a small plastic bracelet
257,2,2,70,0,72,2.0277777777777777,0.01950304159720588,599,They’re known for their unconditional love.
4241,3,2,147,0,149,2.0134228187919465,0.009459246415768237,599,"It's called a ""pet."""
3747,4,2,170,0,172,2.011627906976744,0.008198095184581863,599,I know he's extinct. Try telling him that.
2076,5,2,194,0,196,2.010204081632653,0.007196850575679093,599,Do you guys remember the code for the alarm?
4894,6,1,105,0,106,2.009433962264151,0.00947877943928333,599,I'm considered a flight risk.
5069,7,2,218,0,220,2.0090909090909093,0.006413550318198485,599,Cave arrest isn't as comfy as I thought it would be
4848,8,2,222,0,224,2.0089285714285716,0.00629928177300232,599,"I don't think this ""pet"" thing will ever catch on."
3522,9,1,162,0,163,2.0061349693251533,0.006153875284685681,599,"Sure it hurts, but that’s fashion."
3124,10,1,196,0,197,2.00507614213198,0.005089074999136403,599,I was hoping for more of an emotional attachment.
2763,11,1,216,0,217,2.0046082949308754,0.004618949962280777,599,Only if I think about it.
1987,12,1,229,0,230,2.0043478260869567,0.004357308815968185,599,I parked in a toe-away zone.
2399,13,1,236,0,237,2.0042194092827006,0.004228339259425431,599,He's very clingy.
1102,14,1,237,0,238,2.004201680672269,0.00421053564662673,599,He's very attached.
5496,15,0,231,0,231,2.0,0.0043384050009413295,599,we all seem to have one eye
4109,15,0,134,0,134,2.0,0.007490689241787027,599,My security system has a few glitches.
3681,15,0,181,0,181,2.0,0.005540187460954447,599,I couldn't afford a fitbit.
2555,15,0,172,0,172,2.0,0.005830928571177663,599,Mental note. Don’t say “bite me”to a literalsaurus.
743,15,1,131,1,133,2.0,0.01067338589917677,599,My wife got a matching bracelet.
2011,20,0,248,1,249,1.9959839357429718,0.004024153014985462,599,Frankly he hasn't grasped the concept of 'heel' yet.
471,21,0,239,1,240,1.9958333333333333,0.004175374443493083,599,I can't wait until they invent a leash.
2775,21,0,239,1,240,1.9958333333333333,0.004175374443493083,599,He's still teething. He'll evolve out of it.
4850,23,0,221,1,222,1.9954954954954955,0.004514684188683611,599,These new ankle monitors are barely noticeable
4602,24,0,203,1,204,1.9950980392156863,0.0049140197466545615,599,Some extictions can't come soon enough.
3202,25,0,126,1,127,1.9921259842519685,0.007905200090854148,599,"Nothing much, what's up with you two?"
4964,26,0,216,2,218,1.9908256880733946,0.006472253408281335,599,He's been extinct for 65 million years so I'm just as surprised to see him as you are.
937,27,0,213,2,215,1.9906976744186047,0.006562350957870645,599,"The wife wanted a dog, but those won’t be domesticated for another 3,000 years."
3464,28,0,99,1,100,1.99,0.01005037815259212,599,"No, go without me I shouldn't ignore this gnawing feeling."
3110,29,0,192,2,194,1.9896907216494846,0.00727085071403174,599,The teething is killing me.
3228,30,0,142,2,144,1.9861111111111112,0.009786528365196806,599,"I brought him home to eat, but I think he misunderstood."
4267,31,0,135,2,137,1.9854014598540146,0.010284705510522543,599,It was a lot cuter as a puppy
3362,32,0,33,1,34,1.9705882352941178,0.029854071701326604,599,He's been clingy ever since that asteroid last week.
4862,32,0,33,1,34,1.9705882352941178,0.029854071701326604,599,The fines don’t even cover feeding the ankle monitor...
4662,34,0,55,2,57,1.9649122807017543,0.02458824169216613,599,I didn't mind so much when he was smaller.
1555,35,0,44,2,46,1.9565217391304348,0.030400256468700083,599,Right now we're both trying the Paleo thing.
406,36,0,0,24,24,1.0,0.04256282653793743,599,It's my fault. I told him never to bite strangers.
927,36,0,0,30,30,1.0,0.03390317518104052,599,"An anachronism would be better than a dog, I thought."
907,36,0,0,30,30,1.0,0.03390317518104052,599,He gets so clingy during hibernation season.
116,36,0,0,30,30,1.0,0.03390317518104052,599,I'm under house arrest!
4832,36,0,0,32,32,1.0,0.031750031750047626,599,This cave could have cost me an arm and a leg.
4166,36,0,0,32,32,1.0,0.031750031750047626,599,"Don't worry, he doesn't really use his teeth."
4090,36,0,0,32,32,1.0,0.031750031750047626,599,Judge says I have to wear it for six months and can’t leave the cave.
4034,36,0,0,32,32,1.0,0.031750031750047626,599,He does get a bit nippy at times.
4020,36,0,0,32,32,1.0,0.031750031750047626,599,The tax collector is starting to really clamp down.
3921,36,0,0,32,32,1.0,0.031750031750047626,599,That's my personal ball and chain.
3817,36,0,0,32,32,1.0,0.031750031750047626,599,It's the latest in house arrest homing devices for offenders who need to get a grip.
2633,36,0,0,32,32,1.0,0.031750031750047626,599,Acupuncture. It's the latest healing trend.
1978,36,0,0,32,32,1.0,0.031750031750047626,599,Thank goodness he's a leg guy.
1951,36,0,0,32,32,1.0,0.031750031750047626,599,Meteor showers make Dino so insecure.
1170,36,0,0,32,32,1.0,0.031750031750047626,599,"Well, that's one less mouth to feed."
708,36,0,0,32,32,1.0,0.031750031750047626,599,I do wish he'd make up his mind.
1637,36,0,0,30,30,1.0,0.03390317518104052,599,Didn’t you guys read the invite? It’s formal only.
566,36,0,0,32,32,1.0,0.031750031750047626,599,"I'm still working on the concept, but I want to call it an anklet."
2115,36,0,0,30,30,1.0,0.03390317518104052,599,"What do you mean don't worry? What do you mean ""bark""?"
2851,36,0,0,30,30,1.0,0.03390317518104052,599,He gets really attached when I have guests over!
5299,36,0,0,30,30,1.0,0.03390317518104052,599,We're Creationists.
4912,36,0,0,30,30,1.0,0.03390317518104052,599,"A herbivore, the hell he is."
4755,36,0,0,30,30,1.0,0.03390317518104052,599,I ran out of Iguanadon biscuits.
4592,36,0,0,30,30,1.0,0.03390317518104052,599,"Sorry, I can't hunt and gather with you today. This ankle monitor does't come off until next week."
4545,36,0,0,30,30,1.0,0.03390317518104052,599,I’d be in jail now if it weren’t for my ankle monitor.
